1       , -12015.1    , array([ 4.311      ,  0.482817   ,  1.80551    ,  0.52237    ,  0.0988438  ])
32      , -2465.3     , array([ 1.23506    ,  0.0275905  ,  1.31602    ,  0.501989   ,  0.0120993  ])
33      , -2471.65    , array([ 1.23506    ,  0.0275629  ,  1.31734    ,  0.501989   ,  0.0120993  ])
34      , -2471.61    , array([ 1.23506    ,  0.0275629  ,  1.31602    ,  0.502491   ,  0.0120993  ])
35      , -2477.35    , array([ 1.23506    ,  0.0275629  ,  1.31602    ,  0.501989   ,  0.0121114  ])
36      , -15124.9    , array([ 0.457255   ,  0.0081526  ,  0.0409247  ,  0.0590479  ,  0.00106682 ])
37      , -15124.9    , array([ 0.457255   ,  0.0081526  ,  0.0409247  ,  0.0590479  ,  0.00106682 ])
38      , -15125.1    , array([ 0.457712   ,  0.0081526  ,  0.0409247  ,  0.0590479  ,  0.00106682 ])
39      , -15147.7    , array([ 0.457255   ,  0.00816076 ,  0.0409247  ,  0.0590479  ,  0.00106682 ])
40      , -15124.9    , array([ 0.457255   ,  0.0081526  ,  0.0409657  ,  0.0590479  ,  0.00106682 ])
41      , -15124.9    , array([ 0.457255   ,  0.0081526  ,  0.0409247  ,  0.0591069  ,  0.00106682 ])
42      , -15101.8    , array([ 0.457255   ,  0.0081526  ,  0.0409247  ,  0.0590479  ,  0.00106788 ])
43      , -2027.21    , array([ 1.07719    ,  0.0233081  ,  0.816196   ,  0.373899   ,  0.00866145 ])
44      , -2027.21    , array([ 1.07719    ,  0.0233081  ,  0.816196   ,  0.373899   ,  0.00866145 ])
45      , -2027.27    , array([ 1.07826    ,  0.0233081  ,  0.816196   ,  0.373899   ,  0.00866145 ])
46      , -2025.67    , array([ 1.07719    ,  0.0233314  ,  0.816196   ,  0.373899   ,  0.00866145 ])
47      , -2027.22    , array([ 1.07719    ,  0.0233081  ,  0.817012   ,  0.373899   ,  0.00866145 ])
48      , -2027.2     , array([ 1.07719    ,  0.0233081  ,  0.816196   ,  0.374273   ,  0.00866145 ])
49      , -2028.26    , array([ 1.07719    ,  0.0233081  ,  0.816196   ,  0.373899   ,  0.00867012 ])
57      , -2027.21    , array([ 1.07719    ,  0.0233081  ,  0.81619    ,  0.373903   ,  0.00866146 ])
58      , -2027.21    , array([ 1.07719    ,  0.0233081  ,  0.81619    ,  0.373903   ,  0.00866146 ])
59      , -2027.27    , array([ 1.07826    ,  0.0233081  ,  0.81619    ,  0.373903   ,  0.00866146 ])
60      , -2025.67    , array([ 1.07719    ,  0.0233315  ,  0.81619    ,  0.373903   ,  0.00866146 ])
61      , -2027.22    , array([ 1.07719    ,  0.0233081  ,  0.817007   ,  0.373903   ,  0.00866146 ])
62      , -2027.2     , array([ 1.07719    ,  0.0233081  ,  0.81619    ,  0.374277   ,  0.00866146 ])
63      , -2028.26    , array([ 1.07719    ,  0.0233081  ,  0.81619    ,  0.373903   ,  0.00867013 ])
64      , -2027.21    , array([ 1.07719    ,  0.0233082  ,  0.816185   ,  0.373906   ,  0.00866147 ])
65      , -2027.21    , array([ 1.07719    ,  0.0233082  ,  0.816185   ,  0.373906   ,  0.00866147 ])
66      , -2027.27    , array([ 1.07826    ,  0.0233082  ,  0.816185   ,  0.373906   ,  0.00866147 ])
67      , -2025.67    , array([ 1.07719    ,  0.0233315  ,  0.816185   ,  0.373906   ,  0.00866147 ])
68      , -2027.22    , array([ 1.07719    ,  0.0233082  ,  0.817001   ,  0.373906   ,  0.00866147 ])
69      , -2027.2     , array([ 1.07719    ,  0.0233082  ,  0.816185   ,  0.37428    ,  0.00866147 ])
70      , -2028.26    , array([ 1.07719    ,  0.0233082  ,  0.816185   ,  0.373906   ,  0.00867013 ])
78      , -2027.21    , array([ 1.07719    ,  0.0233082  ,  0.816183   ,  0.373907   ,  0.00866147 ])
79      , -2027.21    , array([ 1.07719    ,  0.0233082  ,  0.816183   ,  0.373907   ,  0.00866147 ])
80      , -2027.27    , array([ 1.07826    ,  0.0233082  ,  0.816183   ,  0.373907   ,  0.00866147 ])
81      , -2025.67    , array([ 1.07719    ,  0.0233315  ,  0.816183   ,  0.373907   ,  0.00866147 ])
82      , -2027.22    , array([ 1.07719    ,  0.0233082  ,  0.817      ,  0.373907   ,  0.00866147 ])
83      , -2027.2     , array([ 1.07719    ,  0.0233082  ,  0.816183   ,  0.374281   ,  0.00866147 ])
84      , -2028.26    , array([ 1.07719    ,  0.0233082  ,  0.816183   ,  0.373907   ,  0.00867014 ])
85      , -2027.21    , array([ 1.07719    ,  0.0233082  ,  0.816182   ,  0.373908   ,  0.00866147 ])
86      , -2027.21    , array([ 1.07719    ,  0.0233082  ,  0.816182   ,  0.373908   ,  0.00866147 ])
87      , -2027.27    , array([ 1.07826    ,  0.0233082  ,  0.816182   ,  0.373908   ,  0.00866147 ])
88      , -2025.67    , array([ 1.07719    ,  0.0233315  ,  0.816182   ,  0.373908   ,  0.00866147 ])
89      , -2027.21    , array([ 1.07719    ,  0.0233082  ,  0.816998   ,  0.373908   ,  0.00866147 ])
90      , -2027.2     , array([ 1.07719    ,  0.0233082  ,  0.816182   ,  0.374282   ,  0.00866147 ])
91      , -2028.26    , array([ 1.07719    ,  0.0233082  ,  0.816182   ,  0.373908   ,  0.00867014 ])
92      , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88352    ,  0.011326   ])
93      , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88352    ,  0.011326   ])
94      , -1791.02    , array([ 1.042      ,  0.0297393  ,  0.130722   ,  4.88352    ,  0.011326   ])
95      , -1791.25    , array([ 1.04095    ,  0.0297691  ,  0.130722   ,  4.88352    ,  0.011326   ])
96      , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130853   ,  4.88352    ,  0.011326   ])
97      , -1790.98    , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88841    ,  0.011326   ])
98      , -1790.35    , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88352    ,  0.0113373  ])
99      , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88352    ,  0.011326   ])
100     , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88352    ,  0.011326   ])
101     , -1791.02    , array([ 1.042      ,  0.0297393  ,  0.130722   ,  4.88352    ,  0.011326   ])
102     , -1791.25    , array([ 1.04095    ,  0.0297691  ,  0.130722   ,  4.88352    ,  0.011326   ])
103     , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130853   ,  4.88352    ,  0.011326   ])
104     , -1790.98    , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88841    ,  0.011326   ])
105     , -1790.35    , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88352    ,  0.0113373  ])
106     , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88353    ,  0.011326   ])
107     , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88353    ,  0.011326   ])
108     , -1791.02    , array([ 1.042      ,  0.0297393  ,  0.130722   ,  4.88353    ,  0.011326   ])
109     , -1791.25    , array([ 1.04095    ,  0.0297691  ,  0.130722   ,  4.88353    ,  0.011326   ])
110     , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130853   ,  4.88353    ,  0.011326   ])
111     , -1790.98    , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88842    ,  0.011326   ])
112     , -1790.35    , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88353    ,  0.0113373  ])
120     , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88353    ,  0.011326   ])
121     , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88353    ,  0.011326   ])
122     , -1791.02    , array([ 1.042      ,  0.0297393  ,  0.130722   ,  4.88353    ,  0.011326   ])
123     , -1791.25    , array([ 1.04095    ,  0.0297691  ,  0.130722   ,  4.88353    ,  0.011326   ])
124     , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130853   ,  4.88353    ,  0.011326   ])
125     , -1790.98    , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88842    ,  0.011326   ])
126     , -1790.35    , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88353    ,  0.0113373  ])
127     , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88353    ,  0.011326   ])
128     , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88353    ,  0.011326   ])
129     , -1791.02    , array([ 1.042      ,  0.0297393  ,  0.130722   ,  4.88353    ,  0.011326   ])
130     , -1791.25    , array([ 1.04095    ,  0.0297691  ,  0.130722   ,  4.88353    ,  0.011326   ])
131     , -1791       , array([ 1.04095    ,  0.0297393  ,  0.130852   ,  4.88353    ,  0.011326   ])
132     , -1790.98    , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88842    ,  0.011326   ])
133     , -1790.35    , array([ 1.04095    ,  0.0297393  ,  0.130722   ,  4.88353    ,  0.0113373  ])
134     , -1843.18    , array([ 1.03209    ,  0.0316073  ,  0.0826967  ,  9.2838     ,  0.0121114  ])
135     , -1843.18    , array([ 1.03209    ,  0.0316073  ,  0.0826967  ,  9.2838     ,  0.0121114  ])
136     , -1843.18    , array([ 1.03312    ,  0.0316073  ,  0.0826967  ,  9.2838     ,  0.0121114  ])
137     , -1845.58    , array([ 1.03209    ,  0.0316389  ,  0.0826967  ,  9.2838     ,  0.0121114  ])
138     , -1843.18    , array([ 1.03209    ,  0.0316073  ,  0.0827795  ,  9.2838     ,  0.0121114  ])
139     , -1843.55    , array([ 1.03209    ,  0.0316073  ,  0.0826967  ,  9.29309    ,  0.0121114  ])
140     , -1840.84    , array([ 1.03209    ,  0.0316073  ,  0.0826967  ,  9.2838     ,  0.0121236  ])
141     , -1782.3     , array([ 1.03833    ,  0.0302791  ,  0.114191   ,  5.90347    ,  0.0115524  ])
142     , -1782.3     , array([ 1.03833    ,  0.0302791  ,  0.114191   ,  5.90347    ,  0.0115524  ])
143     , -1782.31    , array([ 1.03937    ,  0.0302791  ,  0.114191   ,  5.90347    ,  0.0115524  ])
144     , -1783.05    , array([ 1.03833    ,  0.0303094  ,  0.114191   ,  5.90347    ,  0.0115524  ])
145     , -1782.3     , array([ 1.03833    ,  0.0302791  ,  0.114306   ,  5.90347    ,  0.0115524  ])
146     , -1782.33    , array([ 1.03833    ,  0.0302791  ,  0.114191   ,  5.90938    ,  0.0115524  ])
147     , -1781.21    , array([ 1.03833    ,  0.0302791  ,  0.114191   ,  5.90347    ,  0.011564   ])
148     , -3161.85    , array([ 0.524658   ,  0.0954915  ,  0.16514    ,  1.84276    ,  0.0388805  ])
149     , -3161.85    , array([ 0.524658   ,  0.0954915  ,  0.16514    ,  1.84276    ,  0.0388805  ])
150     , -3158.05    , array([ 0.525183   ,  0.0954915  ,  0.16514    ,  1.84276    ,  0.0388805  ])
151     , -3161.82    , array([ 0.524658   ,  0.095587   ,  0.16514    ,  1.84276    ,  0.0388805  ])
152     , -3161.78    , array([ 0.524658   ,  0.0954915  ,  0.165305   ,  1.84276    ,  0.0388805  ])
153     , -3161.68    , array([ 0.524658   ,  0.0954915  ,  0.16514    ,  1.84461    ,  0.0388805  ])
154     , -3164.95    , array([ 0.524658   ,  0.0954915  ,  0.16514    ,  1.84276    ,  0.0389194  ])
155     , -1677.4     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
156     , -1677.4     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
157     , -1677.22    , array([ 0.864874   ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
158     , -1677.8     , array([ 0.86401    ,  0.0412929  ,  0.126116   ,  4.31493    ,  0.0160167  ])
159     , -1677.39    , array([ 0.86401    ,  0.0412516  ,  0.126242   ,  4.31493    ,  0.0160167  ])
160     , -1677.41    , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31925    ,  0.0160167  ])
161     , -1676.8     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160328  ])
169     , -1677.4     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
170     , -1677.4     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
171     , -1677.22    , array([ 0.864874   ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
172     , -1677.8     , array([ 0.86401    ,  0.0412929  ,  0.126116   ,  4.31493    ,  0.0160167  ])
173     , -1677.39    , array([ 0.86401    ,  0.0412516  ,  0.126242   ,  4.31493    ,  0.0160167  ])
174     , -1677.41    , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31925    ,  0.0160167  ])
175     , -1676.8     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160328  ])
176     , -1677.4     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
177     , -1677.4     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
178     , -1677.22    , array([ 0.864874   ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
179     , -1677.8     , array([ 0.86401    ,  0.0412929  ,  0.126116   ,  4.31493    ,  0.0160167  ])
180     , -1677.39    , array([ 0.86401    ,  0.0412516  ,  0.126242   ,  4.31493    ,  0.0160167  ])
181     , -1677.41    , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31925    ,  0.0160167  ])
182     , -1676.8     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160328  ])
190     , -1677.4     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
191     , -1677.4     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
192     , -1677.22    , array([ 0.864874   ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
193     , -1677.8     , array([ 0.86401    ,  0.0412929  ,  0.126116   ,  4.31493    ,  0.0160167  ])
194     , -1677.39    , array([ 0.86401    ,  0.0412516  ,  0.126242   ,  4.31493    ,  0.0160167  ])
195     , -1677.41    , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31925    ,  0.0160167  ])
196     , -1676.8     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160328  ])
197     , -1677.4     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
198     , -1677.4     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
199     , -1677.22    , array([ 0.864874   ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160167  ])
200     , -1677.8     , array([ 0.86401    ,  0.0412929  ,  0.126116   ,  4.31493    ,  0.0160167  ])
201     , -1677.39    , array([ 0.86401    ,  0.0412516  ,  0.126242   ,  4.31493    ,  0.0160167  ])
202     , -1677.41    , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31925    ,  0.0160167  ])
203     , -1676.8     , array([ 0.86401    ,  0.0412516  ,  0.126116   ,  4.31493    ,  0.0160328  ])
204     , -1797.54    , array([ 0.877282   ,  0.0457046  ,  0.0837046  ,  7.99669    ,  0.0180935  ])
205     , -1797.54    , array([ 0.877282   ,  0.0457046  ,  0.0837046  ,  7.99669    ,  0.0180935  ])
206     , -1797.32    , array([ 0.87816    ,  0.0457046  ,  0.0837046  ,  7.99669    ,  0.0180935  ])
207     , -1800.32    , array([ 0.877282   ,  0.0457503  ,  0.0837046  ,  7.99669    ,  0.0180935  ])
208     , -1797.54    , array([ 0.877282   ,  0.0457046  ,  0.0837883  ,  7.99669    ,  0.0180935  ])
209     , -1798.13    , array([ 0.877282   ,  0.0457046  ,  0.0837046  ,  8.00469    ,  0.0180935  ])
210     , -1795.27    , array([ 0.877282   ,  0.0457046  ,  0.0837046  ,  7.99669    ,  0.0181116  ])
211     , -1675.15    , array([ 0.865796   ,  0.0418283  ,  0.119305   ,  4.69097    ,  0.0162834  ])
212     , -1675.15    , array([ 0.865796   ,  0.0418283  ,  0.119305   ,  4.69097    ,  0.0162834  ])
213     , -1674.97    , array([ 0.866662   ,  0.0418283  ,  0.119305   ,  4.69097    ,  0.0162834  ])
214     , -1675.79    , array([ 0.865796   ,  0.0418702  ,  0.119305   ,  4.69097    ,  0.0162834  ])
215     , -1675.15    , array([ 0.865796   ,  0.0418283  ,  0.119424   ,  4.69097    ,  0.0162834  ])
216     , -1675.2     , array([ 0.865796   ,  0.0418283  ,  0.119305   ,  4.69566    ,  0.0162834  ])
217     , -1674.37    , array([ 0.865796   ,  0.0418283  ,  0.119305   ,  4.69097    ,  0.0162997  ])
218     , -1670.3     , array([ 0.867095   ,  0.0425012  ,  0.119938   ,  4.63137    ,  0.0165761  ])
219     , -1670.3     , array([ 0.867095   ,  0.0425012  ,  0.119938   ,  4.63137    ,  0.0165761  ])
220     , -1670.11    , array([ 0.867962   ,  0.0425012  ,  0.119938   ,  4.63137    ,  0.0165761  ])
221     , -1670.91    , array([ 0.867095   ,  0.0425438  ,  0.119938   ,  4.63137    ,  0.0165761  ])
222     , -1670.29    , array([ 0.867095   ,  0.0425012  ,  0.120058   ,  4.63137    ,  0.0165761  ])
223     , -1670.34    , array([ 0.867095   ,  0.0425012  ,  0.119938   ,  4.636      ,  0.0165761  ])
224     , -1669.55    , array([ 0.867095   ,  0.0425012  ,  0.119938   ,  4.63137    ,  0.0165927  ])
225     , -1653.17    , array([ 0.872311   ,  0.0453028  ,  0.122505   ,  4.40046    ,  0.0178006  ])
226     , -1653.17    , array([ 0.872311   ,  0.0453028  ,  0.122505   ,  4.40046    ,  0.0178006  ])
227     , -1652.95    , array([ 0.873184   ,  0.0453028  ,  0.122505   ,  4.40046    ,  0.0178006  ])
228     , -1653.68    , array([ 0.872311   ,  0.0453482  ,  0.122505   ,  4.40046    ,  0.0178006  ])
229     , -1653.17    , array([ 0.872311   ,  0.0453028  ,  0.122628   ,  4.40046    ,  0.0178006  ])
230     , -1653.21    , array([ 0.872311   ,  0.0453028  ,  0.122505   ,  4.40486    ,  0.0178006  ])
231     , -1652.57    , array([ 0.872311   ,  0.0453028  ,  0.122505   ,  4.40046    ,  0.0178185  ])
232     , -1610.87    , array([ 0.955436   ,  0.0506887  ,  0.125314   ,  4.24379    ,  0.0203358  ])
233     , -1610.87    , array([ 0.955436   ,  0.0506887  ,  0.125314   ,  4.24379    ,  0.0203358  ])
234     , -1610.65    , array([ 0.956392   ,  0.0506887  ,  0.125314   ,  4.24379    ,  0.0203358  ])
235     , -1611.22    , array([ 0.955436   ,  0.0507394  ,  0.125314   ,  4.24379    ,  0.0203358  ])
236     , -1610.87    , array([ 0.955436   ,  0.0506887  ,  0.125439   ,  4.24379    ,  0.0203358  ])
237     , -1610.9     , array([ 0.955436   ,  0.0506887  ,  0.125314   ,  4.24804    ,  0.0203358  ])
238     , -1610.48    , array([ 0.955436   ,  0.0506887  ,  0.125314   ,  4.24379    ,  0.0203561  ])
239     , -1553.35    , array([ 1.24533    ,  0.0621309  ,  0.131207   ,  4.08701    ,  0.026106   ])
240     , -1553.35    , array([ 1.24533    ,  0.0621309  ,  0.131207   ,  4.08701    ,  0.026106   ])
241     , -1553.25    , array([ 1.24658    ,  0.0621309  ,  0.131207   ,  4.08701    ,  0.026106   ])
242     , -1553.44    , array([ 1.24533    ,  0.0621931  ,  0.131207   ,  4.08701    ,  0.026106   ])
243     , -1553.34    , array([ 1.24533    ,  0.0621309  ,  0.131338   ,  4.08701    ,  0.026106   ])
244     , -1553.36    , array([ 1.24533    ,  0.0621309  ,  0.131207   ,  4.0911     ,  0.026106   ])
245     , -1553.33    , array([ 1.24533    ,  0.0621309  ,  0.131207   ,  4.08701    ,  0.0261321  ])
246     , -1547.36    , array([ 1.36491    ,  0.0617448  ,  0.13599    ,  4.06039    ,  0.0261556  ])
247     , -1547.36    , array([ 1.36491    ,  0.0617448  ,  0.13599    ,  4.06039    ,  0.0261556  ])
248     , -1547.33    , array([ 1.36627    ,  0.0617448  ,  0.13599    ,  4.06039    ,  0.0261556  ])
249     , -1547.23    , array([ 1.36491    ,  0.0618065  ,  0.13599    ,  4.06039    ,  0.0261556  ])
250     , -1547.35    , array([ 1.36491    ,  0.0617448  ,  0.136126   ,  4.06039    ,  0.0261556  ])
251     , -1547.34    , array([ 1.36491    ,  0.0617448  ,  0.13599    ,  4.06445    ,  0.0261556  ])
252     , -1547.5     , array([ 1.36491    ,  0.0617448  ,  0.13599    ,  4.06039    ,  0.0261818  ])
253     , -1546.76    , array([ 1.42234    ,  0.0604107  ,  0.132988   ,  4.38391    ,  0.0256703  ])
254     , -1546.76    , array([ 1.42234    ,  0.0604107  ,  0.132988   ,  4.38391    ,  0.0256703  ])
255     , -1546.76    , array([ 1.42377    ,  0.0604107  ,  0.132988   ,  4.38391    ,  0.0256703  ])
256     , -1546.79    , array([ 1.42234    ,  0.0604712  ,  0.132988   ,  4.38391    ,  0.0256703  ])
257     , -1546.76    , array([ 1.42234    ,  0.0604107  ,  0.133121   ,  4.38391    ,  0.0256703  ])
258     , -1546.77    , array([ 1.42234    ,  0.0604107  ,  0.132988   ,  4.38829    ,  0.0256703  ])
259     , -1546.75    , array([ 1.42234    ,  0.0604107  ,  0.132988   ,  4.38391    ,  0.025696   ])
260     , -1546.81    , array([ 1.42022    ,  0.059939   ,  0.135319   ,  4.29567    ,  0.0254338  ])
261     , -1546.81    , array([ 1.42022    ,  0.059939   ,  0.135319   ,  4.29567    ,  0.0254338  ])
262     , -1546.81    , array([ 1.42164    ,  0.059939   ,  0.135319   ,  4.29567    ,  0.0254338  ])
263     , -1546.74    , array([ 1.42022    ,  0.059999   ,  0.135319   ,  4.29567    ,  0.0254338  ])
264     , -1546.8     , array([ 1.42022    ,  0.059939   ,  0.135454   ,  4.29567    ,  0.0254338  ])
265     , -1546.8     , array([ 1.42022    ,  0.059939   ,  0.135319   ,  4.29997    ,  0.0254338  ])
266     , -1546.87    , array([ 1.42022    ,  0.059939   ,  0.135319   ,  4.29567    ,  0.0254593  ])
267     , -1546.72    , array([ 1.4217     ,  0.0602687  ,  0.133683   ,  4.35723    ,  0.0255991  ])
268     , -1546.72    , array([ 1.4217     ,  0.0602687  ,  0.133683   ,  4.35723    ,  0.0255991  ])
269     , -1546.72    , array([ 1.42313    ,  0.0602687  ,  0.133683   ,  4.35723    ,  0.0255991  ])
270     , -1546.72    , array([ 1.4217     ,  0.060329   ,  0.133683   ,  4.35723    ,  0.0255991  ])
271     , -1546.72    , array([ 1.4217     ,  0.0602687  ,  0.133817   ,  4.35723    ,  0.0255991  ])
272     , -1546.73    , array([ 1.4217     ,  0.0602687  ,  0.133683   ,  4.36159    ,  0.0255991  ])
273     , -1546.73    , array([ 1.4217     ,  0.0602687  ,  0.133683   ,  4.35723    ,  0.0256247  ])
274     , -1546.67    , array([ 1.42225    ,  0.0602374  ,  0.134556   ,  4.33008    ,  0.0255807  ])
275     , -1546.67    , array([ 1.42225    ,  0.0602374  ,  0.134556   ,  4.33008    ,  0.0255807  ])
276     , -1546.67    , array([ 1.42367    ,  0.0602374  ,  0.134556   ,  4.33008    ,  0.0255807  ])
277     , -1546.64    , array([ 1.42225    ,  0.0602977  ,  0.134556   ,  4.33008    ,  0.0255807  ])
278     , -1546.67    , array([ 1.42225    ,  0.0602374  ,  0.134691   ,  4.33008    ,  0.0255807  ])
279     , -1546.67    , array([ 1.42225    ,  0.0602374  ,  0.134556   ,  4.33441    ,  0.0255807  ])
280     , -1546.7     , array([ 1.42225    ,  0.0602374  ,  0.134556   ,  4.33008    ,  0.0256063  ])
281     , -1546.62    , array([ 1.42274    ,  0.0601897  ,  0.136203   ,  4.29342    ,  0.025551   ])
282     , -1546.62    , array([ 1.42274    ,  0.0601897  ,  0.136203   ,  4.29342    ,  0.025551   ])
283     , -1546.62    , array([ 1.42417    ,  0.0601897  ,  0.136203   ,  4.29342    ,  0.025551   ])
284     , -1546.56    , array([ 1.42274    ,  0.0602499  ,  0.136203   ,  4.29342    ,  0.025551   ])
285     , -1546.62    , array([ 1.42274    ,  0.0601897  ,  0.136339   ,  4.29342    ,  0.025551   ])
