167152  , -242494     , array([ 0.00417573 ,  20.4933    ,  6.98835e-31,  1.37391e-09,  0.0104414  ])
167153  , -242349     , array([ 0.00417991 ,  20.4933    ,  6.98835e-31,  1.37391e-09,  0.0104414  ])
167154  , -242494     , array([ 0.00417573 ,  20.5138    ,  6.98835e-31,  1.37391e-09,  0.0104414  ])
167155  , -242494     , array([ 0.00417573 ,  20.4933    ,  6.99534e-31,  1.37391e-09,  0.0104414  ])
167156  , -242494     , array([ 0.00417573 ,  20.4933    ,  6.98835e-31,  1.37529e-09,  0.0104414  ])
167157  , -242619     , array([ 0.00417573 ,  20.4933    ,  6.98835e-31,  1.37391e-09,  0.0104519  ])
167158  , -242494     , array([ 0.00417573 ,  20.4933    ,  6.98835e-31,  1.37391e-09,  0.0104414  ])
167159  , -108640     , array([ 0.00897105 ,  20.4745    ,  6.98835e-31,  1.37391e-09,  0.00539785 ])
167160  , -108640     , array([ 0.00897105 ,  20.4745    ,  6.98835e-31,  1.37391e-09,  0.00539785 ])
167161  , -108573     , array([ 0.00898003 ,  20.4745    ,  6.98835e-31,  1.37391e-09,  0.00539785 ])
167162  , -108640     , array([ 0.00897105 ,  20.495     ,  6.98835e-31,  1.37391e-09,  0.00539785 ])
167163  , -108640     , array([ 0.00897105 ,  20.4745    ,  6.99534e-31,  1.37391e-09,  0.00539785 ])
167164  , -108640     , array([ 0.00897105 ,  20.4745    ,  6.98835e-31,  1.37529e-09,  0.00539785 ])
167165  , -108701     , array([ 0.00897105 ,  20.4745    ,  6.98835e-31,  1.37391e-09,  0.00540325 ])
167173  , -108518     , array([ 0.00882229 ,  20.4673    ,  6.98835e-31,  1.37391e-09,  0.00528907 ])
167174  , -108518     , array([ 0.00882229 ,  20.4673    ,  6.98835e-31,  1.37391e-09,  0.00528907 ])
167175  , -108451     , array([ 0.00883111 ,  20.4673    ,  6.98835e-31,  1.37391e-09,  0.00528907 ])
167176  , -108518     , array([ 0.00882229 ,  20.4877    ,  6.98835e-31,  1.37391e-09,  0.00528907 ])
167177  , -108518     , array([ 0.00882229 ,  20.4673    ,  6.99534e-31,  1.37391e-09,  0.00528907 ])
167178  , -108518     , array([ 0.00882229 ,  20.4673    ,  6.98835e-31,  1.37529e-09,  0.00528907 ])
167179  , -108579     , array([ 0.00882229 ,  20.4673    ,  6.98835e-31,  1.37391e-09,  0.00529436 ])
167180  , -108393     , array([ 0.008674   ,  20.4599    ,  6.98835e-31,  1.37391e-09,  0.00518104 ])
167181  , -108393     , array([ 0.008674   ,  20.4599    ,  6.98835e-31,  1.37391e-09,  0.00518104 ])
167182  , -108326     , array([ 0.00868268 ,  20.4599    ,  6.98835e-31,  1.37391e-09,  0.00518104 ])
167183  , -108393     , array([ 0.008674   ,  20.4804    ,  6.98835e-31,  1.37391e-09,  0.00518104 ])
167184  , -108393     , array([ 0.008674   ,  20.4599    ,  6.99534e-31,  1.37391e-09,  0.00518104 ])
167185  , -108393     , array([ 0.008674   ,  20.4599    ,  6.98835e-31,  1.37529e-09,  0.00518104 ])
167186  , -108454     , array([ 0.008674   ,  20.4599    ,  6.98835e-31,  1.37391e-09,  0.00518623 ])
167194  , -108361     , array([ 0.0086368  ,  20.458     ,  6.98835e-31,  1.37391e-09,  0.005154   ])
167195  , -108361     , array([ 0.0086368  ,  20.458     ,  6.98835e-31,  1.37391e-09,  0.005154   ])
167196  , -108294     , array([ 0.00864545 ,  20.458     ,  6.98835e-31,  1.37391e-09,  0.005154   ])
167197  , -108361     , array([ 0.0086368  ,  20.4785    ,  6.98835e-31,  1.37391e-09,  0.005154   ])
167198  , -108361     , array([ 0.0086368  ,  20.458     ,  6.99534e-31,  1.37391e-09,  0.005154   ])
167199  , -108361     , array([ 0.0086368  ,  20.458     ,  6.98835e-31,  1.37529e-09,  0.005154   ])
167200  , -108422     , array([ 0.0086368  ,  20.458     ,  6.98835e-31,  1.37391e-09,  0.00515916 ])
167201  , -108328     , array([ 0.00859965 ,  20.4562    ,  6.98835e-31,  1.37391e-09,  0.00512703 ])
167202  , -108328     , array([ 0.00859965 ,  20.4562    ,  6.98835e-31,  1.37391e-09,  0.00512703 ])
167203  , -108262     , array([ 0.00860826 ,  20.4562    ,  6.98835e-31,  1.37391e-09,  0.00512703 ])
167204  , -108328     , array([ 0.00859965 ,  20.4766    ,  6.98835e-31,  1.37391e-09,  0.00512703 ])
167205  , -108328     , array([ 0.00859965 ,  20.4562    ,  6.99534e-31,  1.37391e-09,  0.00512703 ])
167206  , -108328     , array([ 0.00859965 ,  20.4562    ,  6.98835e-31,  1.37529e-09,  0.00512703 ])
167207  , -108389     , array([ 0.00859965 ,  20.4562    ,  6.98835e-31,  1.37391e-09,  0.00513216 ])
167215  , -108320     , array([ 0.00859036 ,  20.4557    ,  6.98835e-31,  1.37391e-09,  0.00512028 ])
167216  , -108320     , array([ 0.00859036 ,  20.4557    ,  6.98835e-31,  1.37391e-09,  0.00512028 ])
167217  , -108253     , array([ 0.00859895 ,  20.4557    ,  6.98835e-31,  1.37391e-09,  0.00512028 ])
167218  , -108320     , array([ 0.00859036 ,  20.4762    ,  6.98835e-31,  1.37391e-09,  0.00512028 ])
167219  , -108320     , array([ 0.00859036 ,  20.4557    ,  6.99534e-31,  1.37391e-09,  0.00512028 ])
167220  , -108320     , array([ 0.00859036 ,  20.4557    ,  6.98835e-31,  1.37529e-09,  0.00512028 ])
167221  , -108381     , array([ 0.00859036 ,  20.4557    ,  6.98835e-31,  1.37391e-09,  0.0051254  ])
167222  , -108312     , array([ 0.00858107 ,  20.4552    ,  6.98835e-31,  1.37391e-09,  0.00511354 ])
167223  , -108312     , array([ 0.00858107 ,  20.4552    ,  6.98835e-31,  1.37391e-09,  0.00511354 ])
167224  , -108245     , array([ 0.00858965 ,  20.4552    ,  6.98835e-31,  1.37391e-09,  0.00511354 ])
167225  , -108312     , array([ 0.00858107 ,  20.4757    ,  6.98835e-31,  1.37391e-09,  0.00511354 ])
167226  , -108312     , array([ 0.00858107 ,  20.4552    ,  6.99534e-31,  1.37391e-09,  0.00511354 ])
167227  , -108312     , array([ 0.00858107 ,  20.4552    ,  6.98835e-31,  1.37529e-09,  0.00511354 ])
167228  , -108373     , array([ 0.00858107 ,  20.4552    ,  6.98835e-31,  1.37391e-09,  0.00511866 ])
167236  , -108310     , array([ 0.00857874 ,  20.4551    ,  6.98835e-31,  1.37391e-09,  0.00511185 ])
167237  , -108310     , array([ 0.00857874 ,  20.4551    ,  6.98835e-31,  1.37391e-09,  0.00511185 ])
167238  , -108243     , array([ 0.00858733 ,  20.4551    ,  6.98835e-31,  1.37391e-09,  0.00511185 ])
167239  , -108310     , array([ 0.00857874 ,  20.4756    ,  6.98835e-31,  1.37391e-09,  0.00511185 ])
167240  , -108310     , array([ 0.00857874 ,  20.4551    ,  6.99534e-31,  1.37391e-09,  0.00511185 ])
167241  , -108310     , array([ 0.00857874 ,  20.4551    ,  6.98835e-31,  1.37529e-09,  0.00511185 ])
167242  , -108371     , array([ 0.00857874 ,  20.4551    ,  6.98835e-31,  1.37391e-09,  0.00511697 ])
167243  , -108308     , array([ 0.00857642 ,  20.455     ,  6.98835e-31,  1.37391e-09,  0.00511017 ])
167244  , -108308     , array([ 0.00857642 ,  20.455     ,  6.98835e-31,  1.37391e-09,  0.00511017 ])
167245  , -108241     , array([ 0.008585   ,  20.455     ,  6.98835e-31,  1.37391e-09,  0.00511017 ])
167246  , -108308     , array([ 0.00857642 ,  20.4754    ,  6.98835e-31,  1.37391e-09,  0.00511017 ])
167247  , -108308     , array([ 0.00857642 ,  20.455     ,  6.99534e-31,  1.37391e-09,  0.00511017 ])
167248  , -108308     , array([ 0.00857642 ,  20.455     ,  6.98835e-31,  1.37529e-09,  0.00511017 ])
167249  , -108369     , array([ 0.00857642 ,  20.455     ,  6.98835e-31,  1.37391e-09,  0.00511528 ])
167257  , -108308     , array([ 0.00857584 ,  20.455     ,  6.98835e-31,  1.37391e-09,  0.00510975 ])
167258  , -108308     , array([ 0.00857584 ,  20.455     ,  6.98835e-31,  1.37391e-09,  0.00510975 ])
167259  , -108241     , array([ 0.00858442 ,  20.455     ,  6.98835e-31,  1.37391e-09,  0.00510975 ])
167260  , -108308     , array([ 0.00857584 ,  20.4754    ,  6.98835e-31,  1.37391e-09,  0.00510975 ])
167261  , -108308     , array([ 0.00857584 ,  20.455     ,  6.99534e-31,  1.37391e-09,  0.00510975 ])
167262  , -108308     , array([ 0.00857584 ,  20.455     ,  6.98835e-31,  1.37529e-09,  0.00510975 ])
167263  , -108369     , array([ 0.00857584 ,  20.455     ,  6.98835e-31,  1.37391e-09,  0.00511486 ])
167264  , -108307     , array([ 0.00857526 ,  20.4549    ,  6.98835e-31,  1.37391e-09,  0.00510933 ])
167265  , -108307     , array([ 0.00857526 ,  20.4549    ,  6.98835e-31,  1.37391e-09,  0.00510933 ])
167266  , -108240     , array([ 0.00858384 ,  20.4549    ,  6.98835e-31,  1.37391e-09,  0.00510933 ])
167267  , -108307     , array([ 0.00857526 ,  20.4754    ,  6.98835e-31,  1.37391e-09,  0.00510933 ])
167268  , -108307     , array([ 0.00857526 ,  20.4549    ,  6.99534e-31,  1.37391e-09,  0.00510933 ])
167269  , -108307     , array([ 0.00857526 ,  20.4549    ,  6.98835e-31,  1.37529e-09,  0.00510933 ])
167270  , -108368     , array([ 0.00857526 ,  20.4549    ,  6.98835e-31,  1.37391e-09,  0.00511444 ])
167271  , -96867.1    , array([ 0.00269401 ,  19.958     ,  6.98835e-31,  1.37391e-09,  0.0012479  ])
167272  , -96867.1    , array([ 0.00269401 ,  19.958     ,  6.98835e-31,  1.37391e-09,  0.0012479  ])
167273  , -96807.8    , array([ 0.00269671 ,  19.958     ,  6.98835e-31,  1.37391e-09,  0.0012479  ])
167274  , -96867.1    , array([ 0.00269401 ,  19.978     ,  6.98835e-31,  1.37391e-09,  0.0012479  ])
167275  , -96867.1    , array([ 0.00269401 ,  19.958     ,  6.99534e-31,  1.37391e-09,  0.0012479  ])
167276  , -96867.1    , array([ 0.00269401 ,  19.958     ,  6.98835e-31,  1.37529e-09,  0.0012479  ])
167277  , -96924.9    , array([ 0.00269401 ,  19.958     ,  6.98835e-31,  1.37391e-09,  0.00124915 ])
167278  , -96866.8    , array([ 0.00269395 ,  19.958     ,  6.98835e-31,  1.37391e-09,  0.00124786 ])
167279  , -96866.8    , array([ 0.00269395 ,  19.958     ,  6.98835e-31,  1.37391e-09,  0.00124786 ])
167280  , -96807.5    , array([ 0.00269664 ,  19.958     ,  6.98835e-31,  1.37391e-09,  0.00124786 ])
167281  , -96866.8    , array([ 0.00269395 ,  19.978     ,  6.98835e-31,  1.37391e-09,  0.00124786 ])
