Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1364.73	2739.46	106.46	19465.52	1.322,0.104,4.1791,2.505,0.0516
our_model	Round_1_Replicate_2	-1401.49	2812.98	181.5	20367.39	0.7946,0.1228,5.9511,1.3116,0.0595
our_model	Round_1_Replicate_3	-1987.14	3984.28	1291.94	11977.09	1.6579,0.1282,1.8369,6.6758,30.0
our_model	Round_1_Replicate_4	-1312.22	2634.44	2.59	20044.22	0.9804,0.1022,5.192,2.3117,0.0513
our_model	Round_1_Replicate_5	-1317.75	2645.5	13.74	19970.4	0.9969,0.1062,5.1128,1.8318,0.0507
our_model	Round_1_Replicate_6	-2680.1	5370.2	2575.03	2558.08	6.8819,1.2852,0.3805,0.6073,30.0
our_model	Round_1_Replicate_7	-1456.26	2922.52	293.39	19741.31	0.9804,0.1455,5.4679,0.4587,0.0649
our_model	Round_1_Replicate_8	-1345.78	2701.56	71.04	19993.46	0.9761,0.1127,5.4358,1.0824,0.051
our_model	Round_1_Replicate_9	-2244.67	4499.34	1791.71	3468.47	5.3273,0.7159,0.5132,1.1353,30.0
our_model	Round_1_Replicate_10	-1392.8	2795.6	167.0	19880.47	0.9774,0.1278,5.4805,0.6487,0.0566
our_model	Round_2_Replicate_1	-1647.06	3304.12	709.89	20094.88	1.3516,0.0373,0.4692,7.2049,0.0157
our_model	Round_2_Replicate_2	-1583.95	3177.9	578.82	20181.41	1.1793,0.0415,2.395,7.3772,0.0184
our_model	Round_2_Replicate_3	-1327.2	2664.4	32.45	19725.9	1.1229,0.1078,4.8007,2.4192,0.0545
our_model	Round_2_Replicate_4	-1390.91	2791.82	162.28	20357.6	0.8718,0.0705,4.66,3.4846,0.0325
our_model	Round_2_Replicate_5	-1317.48	2644.96	13.11	20070.6	0.9487,0.1077,5.2913,2.0303,0.0539
our_model	Round_2_Replicate_6	-1639.86	3289.72	695.65	20225.73	1.1118,0.0371,1.0386,7.3361,0.0158
our_model	Round_2_Replicate_7	-1359.23	2728.46	97.7	19952.17	1.1274,0.0755,4.0977,3.8469,0.036
our_model	Round_2_Replicate_8	-1512.7	3035.4	425.02	19918.27	1.485,0.0535,2.813,4.4902,0.0233
our_model	Round_2_Replicate_9	-1526.67	3063.34	417.83	19328.45	1.0747,0.1654,5.0054,1.0942,0.0854
our_model	Round_2_Replicate_10	-1313.01	2636.02	4.14	19978.24	0.9857,0.1044,4.9211,2.2899,0.052
our_model	Round_3_Replicate_1	-1390.45	2790.9	155.15	19575.0	1.0608,0.1377,4.9288,1.5081,0.0694
our_model	Round_3_Replicate_2	-1315.66	2641.32	9.54	20059.82	1.0012,0.0913,4.9418,2.8184,0.0452
our_model	Round_3_Replicate_3	-1322.35	2654.7	23.06	20182.01	0.9219,0.1068,5.6872,2.2254,0.055
our_model	Round_3_Replicate_4	-1313.41	2636.82	4.97	20063.41	0.9881,0.0939,4.9921,2.7081,0.0466
our_model	Round_3_Replicate_5	-1310.99	2631.98	0.12	19991.1	1.0005,0.1009,4.9964,2.4858,0.0505
our_model	Round_3_Replicate_6	-1311.07	2632.14	0.28	19990.18	1.0027,0.1009,4.9994,2.4785,0.0507
our_model	Round_3_Replicate_7	-1338.86	2687.72	57.17	20054.19	1.0523,0.0813,4.7211,2.8646,0.0383
our_model	Round_3_Replicate_8	-1311.07	2632.14	0.27	20008.59	0.9993,0.0988,4.9951,2.5965,0.0495
our_model	Round_3_Replicate_9	-1311.37	2632.74	0.88	19980.0	1.0002,0.1025,4.9908,2.3828,0.0513
our_model	Round_3_Replicate_10	-1311.04	2632.08	0.22	20004.25	1.0021,0.0987,4.9822,2.5294,0.0492
our_model	Round_3_Replicate_11	-1311.53	2633.06	1.2	20034.56	0.9915,0.0975,5.0289,2.6957,0.0491
our_model	Round_3_Replicate_12	-1311.5	2633.0	1.14	19974.05	1.0027,0.103,5.0184,2.3671,0.0513
our_model	Round_3_Replicate_13	-1311.37	2632.74	0.88	20011.39	0.9891,0.1021,5.0763,2.4694,0.0515
our_model	Round_3_Replicate_14	-1312.95	2635.9	4.03	19975.96	0.9943,0.1053,5.0705,2.1858,0.0521
our_model	Round_3_Replicate_15	-1317.14	2644.28	12.51	20043.44	1.0062,0.091,4.8507,2.6921,0.0441
our_model	Round_3_Replicate_16	-1312.0	2634.0	2.14	20040.03	0.9743,0.1029,5.1627,2.3765,0.0518
our_model	Round_3_Replicate_17	-1334.01	2678.02	46.37	19945.87	0.982,0.1187,5.4396,1.7276,0.0592
our_model	Round_3_Replicate_18	-1310.93	2631.86	0.0	20002.32	0.9995,0.0999,5.0025,2.5006,0.0499
our_model	Round_3_Replicate_19	-1436.49	2882.98	263.37	20156.83	1.0777,0.0606,4.0251,3.7548,0.0268
our_model	Round_3_Replicate_20	-1350.93	2711.86	79.44	19780.21	1.0215,0.1261,5.1665,1.498,0.062
