164141  , -78329.1    , array([ 1.07339    ,  6.6926     ,  2.27604e-62,  2.6166e-24 ,  0.000820796])
164142  , -78329.7    , array([ 1.07446    ,  6.6926     ,  2.27604e-62,  2.6166e-24 ,  0.000820796])
164143  , -78329.2    , array([ 1.07339    ,  6.6993     ,  2.27604e-62,  2.6166e-24 ,  0.000820796])
164144  , -78329.1    , array([ 1.07339    ,  6.6926     ,  2.27832e-62,  2.6166e-24 ,  0.000820796])
164145  , -78329.1    , array([ 1.07339    ,  6.6926     ,  2.27604e-62,  2.61921e-24,  0.000820796])
164146  , -78328.3    , array([ 1.07339    ,  6.6926     ,  2.27604e-62,  2.6166e-24 ,  0.000821617])
164147  , -78329.1    , array([ 1.07339    ,  6.6926     ,  2.27604e-62,  2.6166e-24 ,  0.000820796])
164148  , -76324.1    , array([ 0.576707   ,  5.77421    ,  2.27604e-62,  2.6166e-24 ,  0.0017951  ])
164149  , -76324.1    , array([ 0.576707   ,  5.77421    ,  2.27604e-62,  2.6166e-24 ,  0.0017951  ])
164150  , -76326.3    , array([ 0.577284   ,  5.77421    ,  2.27604e-62,  2.6166e-24 ,  0.0017951  ])
164151  , -76324.4    , array([ 0.576707   ,  5.77999    ,  2.27604e-62,  2.6166e-24 ,  0.0017951  ])
164152  , -76324.1    , array([ 0.576707   ,  5.77421    ,  2.27832e-62,  2.6166e-24 ,  0.0017951  ])
164153  , -76324.1    , array([ 0.576707   ,  5.77421    ,  2.27604e-62,  2.61921e-24,  0.0017951  ])
164154  , -76321.4    , array([ 0.576707   ,  5.77421    ,  2.27604e-62,  2.6166e-24 ,  0.0017969  ])
164155  , -106670     , array([ 0.0480564  ,  3.19951    ,  2.27604e-62,  2.6166e-24 ,  0.0410684  ])
164156  , -106670     , array([ 0.0480564  ,  3.19951    ,  2.27604e-62,  2.6166e-24 ,  0.0410684  ])
164157  , -106601     , array([ 0.0481045  ,  3.19951    ,  2.27604e-62,  2.6166e-24 ,  0.0410684  ])
