48506   , -2704.6     , array([ 0.428832   ,  0.0665537  ,  4.40841e-73,  0.0349965  ])
48507   , -2704.6     , array([ 0.429261   ,  0.0665537  ,  4.40841e-73,  0.0349965  ])
48508   , -2702.11    , array([ 0.428832   ,  0.0666203  ,  4.40841e-73,  0.0349965  ])
48509   , -2704.6     , array([ 0.428832   ,  0.0665537  ,  4.41282e-73,  0.0349965  ])
48510   , -2705.73    , array([ 0.428832   ,  0.0665537  ,  4.40841e-73,  0.0350315  ])
48511   , -2704.6     , array([ 0.428832   ,  0.0665537  ,  4.40841e-73,  0.0349965  ])
48512   , -1542.02    , array([ 0.428832   ,  0.166874   ,  4.40841e-73,  0.0230296  ])
48513   , -1542.02    , array([ 0.428832   ,  0.166874   ,  4.40841e-73,  0.0230296  ])
48514   , -1542.02    , array([ 0.429261   ,  0.166874   ,  4.40841e-73,  0.0230296  ])
48515   , -1542.05    , array([ 0.428832   ,  0.167041   ,  4.40841e-73,  0.0230296  ])
48516   , -1542.02    , array([ 0.428832   ,  0.166874   ,  4.41282e-73,  0.0230296  ])
48517   , -1541.76    , array([ 0.428832   ,  0.166874   ,  4.40841e-73,  0.0230526  ])
48524   , -1542.01    , array([ 0.428832   ,  0.166878   ,  4.40841e-73,  0.0230305  ])
48525   , -1542.01    , array([ 0.428832   ,  0.166878   ,  4.40841e-73,  0.0230305  ])
48526   , -1542.01    , array([ 0.429261   ,  0.166878   ,  4.40841e-73,  0.0230305  ])
48527   , -1542.04    , array([ 0.428832   ,  0.167045   ,  4.40841e-73,  0.0230305  ])
48528   , -1542.01    , array([ 0.428832   ,  0.166878   ,  4.41282e-73,  0.0230305  ])
48529   , -1541.75    , array([ 0.428832   ,  0.166878   ,  4.40841e-73,  0.0230535  ])
48530   , -1542       , array([ 0.428832   ,  0.166881   ,  4.40841e-73,  0.0230313  ])
48531   , -1542       , array([ 0.428832   ,  0.166881   ,  4.40841e-73,  0.0230313  ])
48532   , -1542       , array([ 0.429261   ,  0.166881   ,  4.40841e-73,  0.0230313  ])
48533   , -1542.04    , array([ 0.428832   ,  0.167048   ,  4.40841e-73,  0.0230313  ])
48534   , -1542       , array([ 0.428832   ,  0.166881   ,  4.41282e-73,  0.0230313  ])
48535   , -1541.74    , array([ 0.428832   ,  0.166881   ,  4.40841e-73,  0.0230544  ])
48536   , -4575.14    , array([ 0.428832   ,  2.48006    ,  4.40841e-73,  3.08006    ])
48537   , -4575.14    , array([ 0.428832   ,  2.48006    ,  4.40841e-73,  3.08006    ])
48538   , -4575.14    , array([ 0.429261   ,  2.48006    ,  4.40841e-73,  3.08006    ])
48539   , -4580.8     , array([ 0.428832   ,  2.48254    ,  4.40841e-73,  3.08006    ])
48540   , -4575.14    , array([ 0.428832   ,  2.48006    ,  4.41282e-73,  3.08006    ])
48541   , -4571.72    , array([ 0.428832   ,  2.48006    ,  4.40841e-73,  3.08314    ])
48542   , -1480.51    , array([ 0.428832   ,  0.189775   ,  4.40841e-73,  0.0290807  ])
48543   , -1480.51    , array([ 0.428832   ,  0.189775   ,  4.40841e-73,  0.0290807  ])
48544   , -1480.51    , array([ 0.429261   ,  0.189775   ,  4.40841e-73,  0.0290807  ])
48545   , -1480.56    , array([ 0.428832   ,  0.189965   ,  4.40841e-73,  0.0290807  ])
48546   , -1480.51    , array([ 0.428832   ,  0.189775   ,  4.41282e-73,  0.0290807  ])
48547   , -1480.2     , array([ 0.428832   ,  0.189775   ,  4.40841e-73,  0.0291098  ])
48548   , -1403.35    , array([ 0.428832   ,  0.217359   ,  4.40841e-73,  0.0371985  ])
48549   , -1403.35    , array([ 0.428832   ,  0.217359   ,  4.40841e-73,  0.0371985  ])
48550   , -1403.35    , array([ 0.429261   ,  0.217359   ,  4.40841e-73,  0.0371985  ])
48551   , -1403.44    , array([ 0.428832   ,  0.217576   ,  4.40841e-73,  0.0371985  ])
48552   , -1403.35    , array([ 0.428832   ,  0.217359   ,  4.41282e-73,  0.0371985  ])
48553   , -1402.97    , array([ 0.428832   ,  0.217359   ,  4.40841e-73,  0.0372357  ])
48554   , -1412.08    , array([ 0.428832   ,  0.734209   ,  4.40841e-73,  0.338487   ])
48555   , -1412.08    , array([ 0.428832   ,  0.734209   ,  4.40841e-73,  0.338487   ])
48556   , -1412.08    , array([ 0.429261   ,  0.734209   ,  4.40841e-73,  0.338487   ])
48557   , -1414.59    , array([ 0.428832   ,  0.734943   ,  4.40841e-73,  0.338487   ])
48558   , -1412.08    , array([ 0.428832   ,  0.734209   ,  4.41282e-73,  0.338487   ])
48559   , -1411.91    , array([ 0.428832   ,  0.734209   ,  4.40841e-73,  0.338826   ])
48560   , -977.329    , array([ 0.428832   ,  0.426904   ,  4.40841e-73,  0.126572   ])
48561   , -977.329    , array([ 0.428832   ,  0.426904   ,  4.40841e-73,  0.126572   ])
48562   , -977.329    , array([ 0.429261   ,  0.426904   ,  4.40841e-73,  0.126572   ])
48563   , -978.225    , array([ 0.428832   ,  0.427331   ,  4.40841e-73,  0.126572   ])
48564   , -977.329    , array([ 0.428832   ,  0.426904   ,  4.41282e-73,  0.126572   ])
48565   , -976.679    , array([ 0.428832   ,  0.426904   ,  4.40841e-73,  0.126698   ])
48572   , -977.327    , array([ 0.428832   ,  0.426906   ,  4.40841e-73,  0.126573   ])
48573   , -977.327    , array([ 0.428832   ,  0.426906   ,  4.40841e-73,  0.126573   ])
48574   , -977.327    , array([ 0.429261   ,  0.426906   ,  4.40841e-73,  0.126573   ])
48575   , -978.223    , array([ 0.428832   ,  0.427333   ,  4.40841e-73,  0.126573   ])
48576   , -977.327    , array([ 0.428832   ,  0.426906   ,  4.41282e-73,  0.126573   ])
48577   , -976.677    , array([ 0.428832   ,  0.426906   ,  4.40841e-73,  0.1267     ])
48578   , -977.311    , array([ 0.428832   ,  0.42692    ,  4.40841e-73,  0.126582   ])
48579   , -977.311    , array([ 0.428832   ,  0.42692    ,  4.40841e-73,  0.126582   ])
48580   , -977.311    , array([ 0.429261   ,  0.42692    ,  4.40841e-73,  0.126582   ])
48581   , -978.207    , array([ 0.428832   ,  0.427347   ,  4.40841e-73,  0.126582   ])
48582   , -977.311    , array([ 0.428832   ,  0.42692    ,  4.41282e-73,  0.126582   ])
48583   , -976.661    , array([ 0.428832   ,  0.42692    ,  4.40841e-73,  0.126709   ])
48584   , -3344       , array([ 0.428832   ,  1.42393    ,  4.40841e-73,  1.59999    ])
48585   , -3344       , array([ 0.428832   ,  1.42393    ,  4.40841e-73,  1.59999    ])
48586   , -3344       , array([ 0.429261   ,  1.42393    ,  4.40841e-73,  1.59999    ])
48587   , -3348.01    , array([ 0.428832   ,  1.42536    ,  4.40841e-73,  1.59999    ])
48588   , -3344       , array([ 0.428832   ,  1.42393    ,  4.41282e-73,  1.59999    ])
48589   , -3342.91    , array([ 0.428832   ,  1.42393    ,  4.40841e-73,  1.60159    ])
48590   , -954.751    , array([ 0.428832   ,  0.452324   ,  4.40841e-73,  0.142968   ])
48591   , -954.751    , array([ 0.428832   ,  0.452324   ,  4.40841e-73,  0.142968   ])
48592   , -954.751    , array([ 0.429261   ,  0.452324   ,  4.40841e-73,  0.142968   ])
48593   , -955.779    , array([ 0.428832   ,  0.452777   ,  4.40841e-73,  0.142968   ])
48594   , -954.751    , array([ 0.428832   ,  0.452324   ,  4.41282e-73,  0.142968   ])
48595   , -954.121    , array([ 0.428832   ,  0.452324   ,  4.40841e-73,  0.143111   ])
48596   , -910.194    , array([ 0.428832   ,  0.456939   ,  4.40841e-73,  0.156273   ])
48597   , -910.194    , array([ 0.428832   ,  0.456939   ,  4.40841e-73,  0.156273   ])
48598   , -910.194    , array([ 0.429261   ,  0.456939   ,  4.40841e-73,  0.156273   ])
48599   , -911.247    , array([ 0.428832   ,  0.457396   ,  4.40841e-73,  0.156273   ])
48600   , -910.194    , array([ 0.428832   ,  0.456939   ,  4.41282e-73,  0.156273   ])
48601   , -909.587    , array([ 0.428832   ,  0.456939   ,  4.40841e-73,  0.156429   ])
48602   , -763.782    , array([ 0.428832   ,  0.475876   ,  4.40841e-73,  0.223078   ])
48603   , -763.782    , array([ 0.428832   ,  0.475876   ,  4.40841e-73,  0.223078   ])
48604   , -763.782    , array([ 0.429261   ,  0.475876   ,  4.40841e-73,  0.223078   ])
48605   , -764.92     , array([ 0.428832   ,  0.476352   ,  4.40841e-73,  0.223078   ])
48606   , -763.782    , array([ 0.428832   ,  0.475876   ,  4.41282e-73,  0.223078   ])
48607   , -763.338    , array([ 0.428832   ,  0.475876   ,  4.40841e-73,  0.223301   ])
48608   , -550.414    , array([ 0.428832   ,  0.422224   ,  4.40841e-73,  0.391075   ])
48609   , -550.414    , array([ 0.428832   ,  0.422224   ,  4.40841e-73,  0.391075   ])
48610   , -550.414    , array([ 0.429261   ,  0.422224   ,  4.40841e-73,  0.391075   ])
48611   , -551.079    , array([ 0.428832   ,  0.422647   ,  4.40841e-73,  0.391075   ])
48612   , -550.414    , array([ 0.428832   ,  0.422224   ,  4.41282e-73,  0.391075   ])
48613   , -550.549    , array([ 0.428832   ,  0.422224   ,  4.40841e-73,  0.391466   ])
48614   , -447.103    , array([ 0.428832   ,  0.33939    ,  4.40841e-73,  0.329506   ])
48615   , -447.103    , array([ 0.428832   ,  0.33939    ,  4.40841e-73,  0.329506   ])
48616   , -447.103    , array([ 0.429261   ,  0.33939    ,  4.40841e-73,  0.329506   ])
48617   , -447.351    , array([ 0.428832   ,  0.33973    ,  4.40841e-73,  0.329506   ])
48618   , -447.103    , array([ 0.428832   ,  0.33939    ,  4.41282e-73,  0.329506   ])
