10385   , -2336.77    , array([ 0.238151   ,  0.0505871  ,  4.65318e-60,  9.55563e-08])
10386   , -2336.77    , array([ 0.238389   ,  0.0505871  ,  4.65318e-60,  9.55563e-08])
10387   , -2336.77    , array([ 0.238151   ,  0.0506377  ,  4.65318e-60,  9.55563e-08])
10388   , -2336.77    , array([ 0.238151   ,  0.0505871  ,  4.65784e-60,  9.55563e-08])
10389   , -2336.77    , array([ 0.238151   ,  0.0505871  ,  4.65318e-60,  9.56519e-08])
10390   , -2336.77    , array([ 0.238151   ,  0.0505871  ,  4.65318e-60,  9.55563e-08])
10391   , -2336.77    , array([ 0.238151   ,  0.048785   ,  4.65318e-60,  9.89078e-08])
10392   , -2336.77    , array([ 0.238151   ,  0.048785   ,  4.65318e-60,  9.89078e-08])
10393   , -2336.77    , array([ 0.238389   ,  0.048785   ,  4.65318e-60,  9.89078e-08])
10394   , -2336.77    , array([ 0.238151   ,  0.0488338  ,  4.65318e-60,  9.89078e-08])
10395   , -2336.77    , array([ 0.238151   ,  0.048785   ,  4.65784e-60,  9.89078e-08])
10396   , -2336.77    , array([ 0.238151   ,  0.048785   ,  4.65318e-60,  9.90068e-08])
10397   , -2336.75    , array([ 0.238151   ,  0.0421963  ,  4.65318e-60,  1.13531e-07])
10398   , -2336.75    , array([ 0.238151   ,  0.0421963  ,  4.65318e-60,  1.13531e-07])
10399   , -2336.75    , array([ 0.238389   ,  0.0421963  ,  4.65318e-60,  1.13531e-07])
10400   , -2336.75    , array([ 0.238151   ,  0.0422385  ,  4.65318e-60,  1.13531e-07])
10401   , -2336.75    , array([ 0.238151   ,  0.0421963  ,  4.65784e-60,  1.13531e-07])
10402   , -2336.75    , array([ 0.238151   ,  0.0421963  ,  4.65318e-60,  1.13645e-07])
10403   , -2336.65    , array([ 0.238151   ,  0.0236171  ,  4.65318e-60,  1.97084e-07])
10404   , -2336.65    , array([ 0.238151   ,  0.0236171  ,  4.65318e-60,  1.97084e-07])
10405   , -2336.65    , array([ 0.238389   ,  0.0236171  ,  4.65318e-60,  1.97084e-07])
