66685   , -1.4034e+06 , array([ 0.705342   ,  0.0273131  ,  1.36132e-24,  1.06372e-66,  1.08653    ])
66686   , -1.4033e+06 , array([ 0.706047   ,  0.0273131  ,  1.36132e-24,  1.06372e-66,  1.08653    ])
66687   , -1.40771e+06, array([ 0.705342   ,  0.0273405  ,  1.36132e-24,  1.06372e-66,  1.08653    ])
66688   , -1.4034e+06 , array([ 0.705342   ,  0.0273131  ,  1.36269e-24,  1.06372e-66,  1.08653    ])
66689   , -1.4034e+06 , array([ 0.705342   ,  0.0273131  ,  1.36132e-24,  1.06479e-66,  1.08653    ])
66690   , -1.43652e+06, array([ 0.705342   ,  0.0273131  ,  1.36132e-24,  1.06372e-66,  1.08762    ])
66691   , -1.4034e+06 , array([ 0.705342   ,  0.0273131  ,  1.36132e-24,  1.06372e-66,  1.08653    ])
66692   , -586323     , array([ 0.70747    ,  0.0239732  ,  1.36132e-24,  1.06372e-66,  0.399098   ])
66693   , -586323     , array([ 0.70747    ,  0.0239732  ,  1.36132e-24,  1.06372e-66,  0.399098   ])
66694   , -586304     , array([ 0.708177   ,  0.0239732  ,  1.36132e-24,  1.06372e-66,  0.399098   ])
66695   , -585745     , array([ 0.70747    ,  0.0239972  ,  1.36132e-24,  1.06372e-66,  0.399098   ])
66696   , -586323     , array([ 0.70747    ,  0.0239732  ,  1.36269e-24,  1.06372e-66,  0.399098   ])
66697   , -586323     , array([ 0.70747    ,  0.0239732  ,  1.36132e-24,  1.06479e-66,  0.399098   ])
66698   , -586926     , array([ 0.70747    ,  0.0239732  ,  1.36132e-24,  1.06372e-66,  0.399498   ])
66699   , -36177.5    , array([ 0.756817   ,  0.282814   ,  1.36132e-24,  1.06372e-66,  0.275388   ])
66700   , -36177.5    , array([ 0.756817   ,  0.282814   ,  1.36132e-24,  1.06372e-66,  0.275388   ])
66701   , -36158.9    , array([ 0.757574   ,  0.282814   ,  1.36132e-24,  1.06372e-66,  0.275388   ])
66702   , -36153      , array([ 0.756817   ,  0.283097   ,  1.36132e-24,  1.06372e-66,  0.275388   ])
66703   , -36177.5    , array([ 0.756817   ,  0.282814   ,  1.36269e-24,  1.06372e-66,  0.275388   ])
66704   , -36177.5    , array([ 0.756817   ,  0.282814   ,  1.36132e-24,  1.06479e-66,  0.275388   ])
66705   , -36227.8    , array([ 0.756817   ,  0.282814   ,  1.36132e-24,  1.06372e-66,  0.275664   ])
66713   , -34268.6    , array([ 0.845511   ,  0.282855   ,  1.36132e-24,  1.06372e-66,  0.275458   ])
66714   , -34268.6    , array([ 0.845511   ,  0.282855   ,  1.36132e-24,  1.06372e-66,  0.275458   ])
66715   , -34252.6    , array([ 0.846357   ,  0.282855   ,  1.36132e-24,  1.06372e-66,  0.275458   ])
66716   , -34243.5    , array([ 0.845511   ,  0.283138   ,  1.36132e-24,  1.06372e-66,  0.275458   ])
66717   , -34268.6    , array([ 0.845511   ,  0.282855   ,  1.36269e-24,  1.06372e-66,  0.275458   ])
66718   , -34268.6    , array([ 0.845511   ,  0.282855   ,  1.36132e-24,  1.06479e-66,  0.275458   ])
66719   , -34317.6    , array([ 0.845511   ,  0.282855   ,  1.36132e-24,  1.06372e-66,  0.275733   ])
66720   , -30728      , array([ 1.00649    ,  0.292354   ,  1.36132e-24,  1.06372e-66,  0.274192   ])
66721   , -30728      , array([ 1.00649    ,  0.292354   ,  1.36132e-24,  1.06372e-66,  0.274192   ])
66722   , -30715.3    , array([ 1.00749    ,  0.292354   ,  1.36132e-24,  1.06372e-66,  0.274192   ])
66723   , -30703.2    , array([ 1.00649    ,  0.292646   ,  1.36132e-24,  1.06372e-66,  0.274192   ])
66724   , -30728      , array([ 1.00649    ,  0.292354   ,  1.36269e-24,  1.06372e-66,  0.274192   ])
66725   , -30728      , array([ 1.00649    ,  0.292354   ,  1.36132e-24,  1.06479e-66,  0.274192   ])
66726   , -30773.8    , array([ 1.00649    ,  0.292354   ,  1.36132e-24,  1.06372e-66,  0.274466   ])
66727   , -24538.7    , array([ 1.36296    ,  0.324913   ,  1.36132e-24,  1.06372e-66,  0.270006   ])
66728   , -24538.7    , array([ 1.36296    ,  0.324913   ,  1.36132e-24,  1.06372e-66,  0.270006   ])
66729   , -24530.8    , array([ 1.36433    ,  0.324913   ,  1.36132e-24,  1.06372e-66,  0.270006   ])
66730   , -24517      , array([ 1.36296    ,  0.325238   ,  1.36132e-24,  1.06372e-66,  0.270006   ])
66731   , -24538.7    , array([ 1.36296    ,  0.324913   ,  1.36269e-24,  1.06372e-66,  0.270006   ])
66732   , -24538.7    , array([ 1.36296    ,  0.324913   ,  1.36132e-24,  1.06479e-66,  0.270006   ])
66733   , -24577.9    , array([ 1.36296    ,  0.324913   ,  1.36132e-24,  1.06372e-66,  0.270276   ])
66734   , -15656.8    , array([ 2.45036    ,  0.432967   ,  1.36132e-24,  1.06372e-66,  0.258755   ])
66735   , -15656.8    , array([ 2.45036    ,  0.432967   ,  1.36132e-24,  1.06372e-66,  0.258755   ])
66736   , -15655.1    , array([ 2.45281    ,  0.432967   ,  1.36132e-24,  1.06372e-66,  0.258755   ])
66737   , -15644.5    , array([ 2.45036    ,  0.4334     ,  1.36132e-24,  1.06372e-66,  0.258755   ])
