71707   , -35145.7    , array([ 0.419231   ,  0.00390701 ,  2.82377e-16,  4.181e-14  ,  0.00023687 ])
71708   , -35145.8    , array([ 0.41965    ,  0.00390701 ,  2.82377e-16,  4.181e-14  ,  0.00023687 ])
71709   , -35171.9    , array([ 0.419231   ,  0.00391092 ,  2.82377e-16,  4.181e-14  ,  0.00023687 ])
71710   , -35145.7    , array([ 0.419231   ,  0.00390701 ,  2.8266e-16 ,  4.181e-14  ,  0.00023687 ])
71711   , -35145.7    , array([ 0.419231   ,  0.00390701 ,  2.82377e-16,  4.18518e-14,  0.00023687 ])
71712   , -35119.3    , array([ 0.419231   ,  0.00390701 ,  2.82377e-16,  4.181e-14  ,  0.000237107])
71713   , -35145.7    , array([ 0.419231   ,  0.00390701 ,  2.82377e-16,  4.181e-14  ,  0.00023687 ])
71714   , -4095.45    , array([ 0.417534   ,  0.00191692 ,  2.82377e-16,  4.181e-14  ,  0.000484827])
71715   , -4095.45    , array([ 0.417534   ,  0.00191692 ,  2.82377e-16,  4.181e-14  ,  0.000484827])
71716   , -4095.49    , array([ 0.417952   ,  0.00191692 ,  2.82377e-16,  4.181e-14  ,  0.000484827])
71717   , -4104.7     , array([ 0.417534   ,  0.00191883 ,  2.82377e-16,  4.181e-14  ,  0.000484827])
71718   , -4095.45    , array([ 0.417534   ,  0.00191692 ,  2.8266e-16 ,  4.181e-14  ,  0.000484827])
71719   , -4095.45    , array([ 0.417534   ,  0.00191692 ,  2.82377e-16,  4.18518e-14,  0.000484827])
71720   , -4086.16    , array([ 0.417534   ,  0.00191692 ,  2.82377e-16,  4.181e-14  ,  0.000485312])
71728   , -4095.35    , array([ 0.417664   ,  0.00191663 ,  2.82377e-16,  4.181e-14  ,  0.000484762])
71729   , -4095.35    , array([ 0.417664   ,  0.00191663 ,  2.82377e-16,  4.181e-14  ,  0.000484762])
71730   , -4095.38    , array([ 0.418082   ,  0.00191663 ,  2.82377e-16,  4.181e-14  ,  0.000484762])
71731   , -4104.6     , array([ 0.417664   ,  0.00191855 ,  2.82377e-16,  4.181e-14  ,  0.000484762])
71732   , -4095.35    , array([ 0.417664   ,  0.00191663 ,  2.8266e-16 ,  4.181e-14  ,  0.000484762])
71733   , -4095.35    , array([ 0.417664   ,  0.00191663 ,  2.82377e-16,  4.18518e-14,  0.000484762])
71734   , -4086.05    , array([ 0.417664   ,  0.00191663 ,  2.82377e-16,  4.181e-14  ,  0.000485247])
71735   , -4095.24    , array([ 0.417795   ,  0.00191635 ,  2.82377e-16,  4.181e-14  ,  0.000484697])
71736   , -4095.24    , array([ 0.417795   ,  0.00191635 ,  2.82377e-16,  4.181e-14  ,  0.000484697])
71737   , -4095.28    , array([ 0.418213   ,  0.00191635 ,  2.82377e-16,  4.181e-14  ,  0.000484697])
71738   , -4104.49    , array([ 0.417795   ,  0.00191827 ,  2.82377e-16,  4.181e-14  ,  0.000484697])
71739   , -4095.24    , array([ 0.417795   ,  0.00191635 ,  2.8266e-16 ,  4.181e-14  ,  0.000484697])
71740   , -4095.24    , array([ 0.417795   ,  0.00191635 ,  2.82377e-16,  4.18518e-14,  0.000484697])
71741   , -4085.95    , array([ 0.417795   ,  0.00191635 ,  2.82377e-16,  4.181e-14  ,  0.000485182])
71749   , -4095.22    , array([ 0.417827   ,  0.00191628 ,  2.82377e-16,  4.181e-14  ,  0.000484681])
71750   , -4095.22    , array([ 0.417827   ,  0.00191628 ,  2.82377e-16,  4.181e-14  ,  0.000484681])
71751   , -4095.26    , array([ 0.418245   ,  0.00191628 ,  2.82377e-16,  4.181e-14  ,  0.000484681])
71752   , -4104.47    , array([ 0.417827   ,  0.0019182  ,  2.82377e-16,  4.181e-14  ,  0.000484681])
71753   , -4095.22    , array([ 0.417827   ,  0.00191628 ,  2.8266e-16 ,  4.181e-14  ,  0.000484681])
71754   , -4095.22    , array([ 0.417827   ,  0.00191628 ,  2.82377e-16,  4.18518e-14,  0.000484681])
71755   , -4085.93    , array([ 0.417827   ,  0.00191628 ,  2.82377e-16,  4.181e-14  ,  0.000485166])
71756   , -4095.19    , array([ 0.41786    ,  0.00191621 ,  2.82377e-16,  4.181e-14  ,  0.000484664])
71757   , -4095.19    , array([ 0.41786    ,  0.00191621 ,  2.82377e-16,  4.181e-14  ,  0.000484664])
71758   , -4095.23    , array([ 0.418278   ,  0.00191621 ,  2.82377e-16,  4.181e-14  ,  0.000484664])
71759   , -4104.44    , array([ 0.41786    ,  0.00191812 ,  2.82377e-16,  4.181e-14  ,  0.000484664])
71760   , -4095.19    , array([ 0.41786    ,  0.00191621 ,  2.8266e-16 ,  4.181e-14  ,  0.000484664])
71761   , -4095.19    , array([ 0.41786    ,  0.00191621 ,  2.82377e-16,  4.18518e-14,  0.000484664])
71762   , -4085.9     , array([ 0.41786    ,  0.00191621 ,  2.82377e-16,  4.181e-14  ,  0.000485149])
71770   , -4095.19    , array([ 0.417868   ,  0.00191619 ,  2.82377e-16,  4.181e-14  ,  0.00048466 ])
71771   , -4095.19    , array([ 0.417868   ,  0.00191619 ,  2.82377e-16,  4.181e-14  ,  0.00048466 ])
71772   , -4095.22    , array([ 0.418286   ,  0.00191619 ,  2.82377e-16,  4.181e-14  ,  0.00048466 ])
71773   , -4104.44    , array([ 0.417868   ,  0.00191811 ,  2.82377e-16,  4.181e-14  ,  0.00048466 ])
71774   , -4095.19    , array([ 0.417868   ,  0.00191619 ,  2.8266e-16 ,  4.181e-14  ,  0.00048466 ])
71775   , -4095.19    , array([ 0.417868   ,  0.00191619 ,  2.82377e-16,  4.18518e-14,  0.00048466 ])
71776   , -4085.89    , array([ 0.417868   ,  0.00191619 ,  2.82377e-16,  4.181e-14  ,  0.000485145])
71777   , -4095.18    , array([ 0.417876   ,  0.00191617 ,  2.82377e-16,  4.181e-14  ,  0.000484656])
71778   , -4095.18    , array([ 0.417876   ,  0.00191617 ,  2.82377e-16,  4.181e-14  ,  0.000484656])
71779   , -4095.22    , array([ 0.418294   ,  0.00191617 ,  2.82377e-16,  4.181e-14  ,  0.000484656])
71780   , -4104.43    , array([ 0.417876   ,  0.00191809 ,  2.82377e-16,  4.181e-14  ,  0.000484656])
71781   , -4095.18    , array([ 0.417876   ,  0.00191617 ,  2.8266e-16 ,  4.181e-14  ,  0.000484656])
71782   , -4095.18    , array([ 0.417876   ,  0.00191617 ,  2.82377e-16,  4.18518e-14,  0.000484656])
71783   , -4085.89    , array([ 0.417876   ,  0.00191617 ,  2.82377e-16,  4.181e-14  ,  0.000485141])
71791   , -4095.18    , array([ 0.417878   ,  0.00191617 ,  2.82377e-16,  4.181e-14  ,  0.000484655])
71792   , -4095.18    , array([ 0.417878   ,  0.00191617 ,  2.82377e-16,  4.181e-14  ,  0.000484655])
71793   , -4095.22    , array([ 0.418296   ,  0.00191617 ,  2.82377e-16,  4.181e-14  ,  0.000484655])
71794   , -4104.43    , array([ 0.417878   ,  0.00191808 ,  2.82377e-16,  4.181e-14  ,  0.000484655])
71795   , -4095.18    , array([ 0.417878   ,  0.00191617 ,  2.8266e-16 ,  4.181e-14  ,  0.000484655])
71796   , -4095.18    , array([ 0.417878   ,  0.00191617 ,  2.82377e-16,  4.18518e-14,  0.000484655])
71797   , -4085.89    , array([ 0.417878   ,  0.00191617 ,  2.82377e-16,  4.181e-14  ,  0.00048514 ])
71798   , -4095.18    , array([ 0.41788    ,  0.00191616 ,  2.82377e-16,  4.181e-14  ,  0.000484654])
71799   , -4095.18    , array([ 0.41788    ,  0.00191616 ,  2.82377e-16,  4.181e-14  ,  0.000484654])
71800   , -4095.21    , array([ 0.418298   ,  0.00191616 ,  2.82377e-16,  4.181e-14  ,  0.000484654])
71801   , -4104.43    , array([ 0.41788    ,  0.00191808 ,  2.82377e-16,  4.181e-14  ,  0.000484654])
71802   , -4095.18    , array([ 0.41788    ,  0.00191616 ,  2.8266e-16 ,  4.181e-14  ,  0.000484654])
71803   , -4095.18    , array([ 0.41788    ,  0.00191616 ,  2.82377e-16,  4.18518e-14,  0.000484654])
71804   , -4085.89    , array([ 0.41788    ,  0.00191616 ,  2.82377e-16,  4.181e-14  ,  0.000485139])
71812   , -4095.18    , array([ 0.417881   ,  0.00191616 ,  2.82377e-16,  4.181e-14  ,  0.000484654])
71813   , -4095.18    , array([ 0.417881   ,  0.00191616 ,  2.82377e-16,  4.181e-14  ,  0.000484654])
71814   , -4095.21    , array([ 0.418299   ,  0.00191616 ,  2.82377e-16,  4.181e-14  ,  0.000484654])
71815   , -4104.43    , array([ 0.417881   ,  0.00191808 ,  2.82377e-16,  4.181e-14  ,  0.000484654])
71816   , -4095.18    , array([ 0.417881   ,  0.00191616 ,  2.8266e-16 ,  4.181e-14  ,  0.000484654])
71817   , -4095.18    , array([ 0.417881   ,  0.00191616 ,  2.82377e-16,  4.18518e-14,  0.000484654])
71818   , -4085.88    , array([ 0.417881   ,  0.00191616 ,  2.82377e-16,  4.181e-14  ,  0.000485139])
71819   , -4095.18    , array([ 0.417881   ,  0.00191616 ,  2.82377e-16,  4.181e-14  ,  0.000484654])
71820   , -4095.18    , array([ 0.417881   ,  0.00191616 ,  2.82377e-16,  4.181e-14  ,  0.000484654])
71821   , -4095.21    , array([ 0.418299   ,  0.00191616 ,  2.82377e-16,  4.181e-14  ,  0.000484654])
71822   , -4104.43    , array([ 0.417881   ,  0.00191808 ,  2.82377e-16,  4.181e-14  ,  0.000484654])
71823   , -4095.18    , array([ 0.417881   ,  0.00191616 ,  2.8266e-16 ,  4.181e-14  ,  0.000484654])
71824   , -4095.18    , array([ 0.417881   ,  0.00191616 ,  2.82377e-16,  4.18518e-14,  0.000484654])
71825   , -4085.88    , array([ 0.417881   ,  0.00191616 ,  2.82377e-16,  4.181e-14  ,  0.000485139])
71826   , -3851.99    , array([ 0.869038   ,  0.0013553  ,  2.82377e-16,  4.181e-14  ,  0.000353718])
71827   , -3851.99    , array([ 0.869038   ,  0.0013553  ,  2.82377e-16,  4.181e-14  ,  0.000353718])
71828   , -3852       , array([ 0.869907   ,  0.0013553  ,  2.82377e-16,  4.181e-14  ,  0.000353718])
71829   , -3860.39    , array([ 0.869038   ,  0.00135665 ,  2.82377e-16,  4.181e-14  ,  0.000353718])
71830   , -3851.99    , array([ 0.869038   ,  0.0013553  ,  2.8266e-16 ,  4.181e-14  ,  0.000353718])
71831   , -3851.99    , array([ 0.869038   ,  0.0013553  ,  2.82377e-16,  4.18518e-14,  0.000353718])
71832   , -3843.58    , array([ 0.869038   ,  0.0013553  ,  2.82377e-16,  4.181e-14  ,  0.000354072])
71833   , -3851.99    , array([ 0.869038   ,  0.0013553  ,  2.82377e-16,  4.181e-14  ,  0.000353718])
71834   , -3851.99    , array([ 0.869038   ,  0.0013553  ,  2.82377e-16,  4.181e-14  ,  0.000353718])
71835   , -3852       , array([ 0.869908   ,  0.0013553  ,  2.82377e-16,  4.181e-14  ,  0.000353718])
