222282  , -40591.7    , array([ 0.184745   ,  0.934523   ,  0.199466   ,  7.25482e-65,  0.0208012  ])
222337  , -14767.3    , array([ 0.740577   ,  0.510275   ,  0.263316   ,  7.25482e-65,  0.175158   ])
222338  , -14214.6    , array([ 0.486861   ,  0.321678   ,  0.227375   ,  7.25482e-65,  0.115356   ])
222339  , -14214.6    , array([ 0.486861   ,  0.321678   ,  0.227375   ,  7.25482e-65,  0.115356   ])
222340  , -14197.4    , array([ 0.487348   ,  0.321678   ,  0.227375   ,  7.25482e-65,  0.115356   ])
222341  , -14217.5    , array([ 0.486861   ,  0.322      ,  0.227375   ,  7.25482e-65,  0.115356   ])
222342  , -14213.7    , array([ 0.486861   ,  0.321678   ,  0.227603   ,  7.25482e-65,  0.115356   ])
222343  , -14214.6    , array([ 0.486861   ,  0.321678   ,  0.227375   ,  7.26208e-65,  0.115356   ])
222344  , -14229      , array([ 0.486861   ,  0.321678   ,  0.227375   ,  7.25482e-65,  0.115472   ])
222345  , -12028.8    , array([ 0.632723   ,  0.428196   ,  0.869226   ,  7.25482e-65,  0.154069   ])
222346  , -12028.8    , array([ 0.632723   ,  0.428196   ,  0.869226   ,  7.25482e-65,  0.154069   ])
222347  , -12015.1    , array([ 0.633356   ,  0.428196   ,  0.869226   ,  7.25482e-65,  0.154069   ])
222348  , -12033.6    , array([ 0.632723   ,  0.428625   ,  0.869226   ,  7.25482e-65,  0.154069   ])
222349  , -12025.6    , array([ 0.632723   ,  0.428196   ,  0.870096   ,  7.25482e-65,  0.154069   ])
222350  , -12028.8    , array([ 0.632723   ,  0.428196   ,  0.869226   ,  7.26208e-65,  0.154069   ])
222351  , -12037.5    , array([ 0.632723   ,  0.428196   ,  0.869226   ,  7.25482e-65,  0.154223   ])
222359  , -12028.4    , array([ 0.632741   ,  0.42821    ,  0.869352   ,  7.25482e-65,  0.154074   ])
222360  , -12028.4    , array([ 0.632741   ,  0.42821    ,  0.869352   ,  7.25482e-65,  0.154074   ])
222361  , -12014.6    , array([ 0.633374   ,  0.42821    ,  0.869352   ,  7.25482e-65,  0.154074   ])
222362  , -12033.2    , array([ 0.632741   ,  0.428638   ,  0.869352   ,  7.25482e-65,  0.154074   ])
222363  , -12025.2    , array([ 0.632741   ,  0.42821    ,  0.870222   ,  7.25482e-65,  0.154074   ])
222364  , -12028.4    , array([ 0.632741   ,  0.42821    ,  0.869352   ,  7.26208e-65,  0.154074   ])
222365  , -12037.1    , array([ 0.632741   ,  0.42821    ,  0.869352   ,  7.25482e-65,  0.154228   ])
222366  , -12028      , array([ 0.632759   ,  0.428223   ,  0.869478   ,  7.25482e-65,  0.154079   ])
222367  , -12028      , array([ 0.632759   ,  0.428223   ,  0.869478   ,  7.25482e-65,  0.154079   ])
222368  , -12014.2    , array([ 0.633392   ,  0.428223   ,  0.869478   ,  7.25482e-65,  0.154079   ])
222369  , -12032.7    , array([ 0.632759   ,  0.428651   ,  0.869478   ,  7.25482e-65,  0.154079   ])
222370  , -12024.8    , array([ 0.632759   ,  0.428223   ,  0.870348   ,  7.25482e-65,  0.154079   ])
222371  , -12028      , array([ 0.632759   ,  0.428223   ,  0.869478   ,  7.26208e-65,  0.154079   ])
222372  , -12036.7    , array([ 0.632759   ,  0.428223   ,  0.869478   ,  7.25482e-65,  0.154233   ])
222380  , -12027.9    , array([ 0.632763   ,  0.428226   ,  0.869509   ,  7.25482e-65,  0.15408    ])
222381  , -12027.9    , array([ 0.632763   ,  0.428226   ,  0.869509   ,  7.25482e-65,  0.15408    ])
222382  , -12014.1    , array([ 0.633396   ,  0.428226   ,  0.869509   ,  7.25482e-65,  0.15408    ])
222383  , -12032.6    , array([ 0.632763   ,  0.428655   ,  0.869509   ,  7.25482e-65,  0.15408    ])
222384  , -12024.6    , array([ 0.632763   ,  0.428226   ,  0.870379   ,  7.25482e-65,  0.15408    ])
222385  , -12027.9    , array([ 0.632763   ,  0.428226   ,  0.869509   ,  7.26208e-65,  0.15408    ])
222386  , -12036.6    , array([ 0.632763   ,  0.428226   ,  0.869509   ,  7.25482e-65,  0.154234   ])
222387  , -12027.8    , array([ 0.632768   ,  0.42823    ,  0.869541   ,  7.25482e-65,  0.154081   ])
222388  , -12027.8    , array([ 0.632768   ,  0.42823    ,  0.869541   ,  7.25482e-65,  0.154081   ])
222389  , -12014      , array([ 0.633401   ,  0.42823    ,  0.869541   ,  7.25482e-65,  0.154081   ])
222390  , -12032.5    , array([ 0.632768   ,  0.428658   ,  0.869541   ,  7.25482e-65,  0.154081   ])
222391  , -12024.5    , array([ 0.632768   ,  0.42823    ,  0.870411   ,  7.25482e-65,  0.154081   ])
222392  , -12027.8    , array([ 0.632768   ,  0.42823    ,  0.869541   ,  7.26208e-65,  0.154081   ])
222393  , -12036.5    , array([ 0.632768   ,  0.42823    ,  0.869541   ,  7.25482e-65,  0.154235   ])
222394  , -7411.01    , array([ 0.822326   ,  0.570018   ,  3.32378    ,  7.25482e-65,  0.205784   ])
222395  , -7411.01    , array([ 0.822326   ,  0.570018   ,  3.32378    ,  7.25482e-65,  0.205784   ])
222396  , -7406.1     , array([ 0.823148   ,  0.570018   ,  3.32378    ,  7.25482e-65,  0.205784   ])
222397  , -7421.66    , array([ 0.822326   ,  0.570588   ,  3.32378    ,  7.25482e-65,  0.205784   ])
222398  , -7409.23    , array([ 0.822326   ,  0.570018   ,  3.32711    ,  7.25482e-65,  0.205784   ])
222399  , -7411.01    , array([ 0.822326   ,  0.570018   ,  3.32378    ,  7.26208e-65,  0.205784   ])
222400  , -7408.13    , array([ 0.822326   ,  0.570018   ,  3.32378    ,  7.25482e-65,  0.20599    ])
222401  , -7370.78    , array([ 0.843763   ,  0.586257   ,  3.79164    ,  7.25482e-65,  0.211716   ])
222402  , -7370.78    , array([ 0.843763   ,  0.586257   ,  3.79164    ,  7.25482e-65,  0.211716   ])
222403  , -7367.17    , array([ 0.844607   ,  0.586257   ,  3.79164    ,  7.25482e-65,  0.211716   ])
222404  , -7382.4     , array([ 0.843763   ,  0.586843   ,  3.79164    ,  7.25482e-65,  0.211716   ])
222405  , -7370.36    , array([ 0.843763   ,  0.586257   ,  3.79543    ,  7.25482e-65,  0.211716   ])
222406  , -7370.78    , array([ 0.843763   ,  0.586257   ,  3.79164    ,  7.26208e-65,  0.211716   ])
222407  , -7367.12    , array([ 0.843763   ,  0.586257   ,  3.79164    ,  7.25482e-65,  0.211928   ])
222408  , -7359.62    , array([ 0.836323   ,  0.580617   ,  3.62363    ,  7.25482e-65,  0.209656   ])
222409  , -7359.62    , array([ 0.836323   ,  0.580617   ,  3.62363    ,  7.25482e-65,  0.209656   ])
222410  , -7355.56    , array([ 0.83716    ,  0.580617   ,  3.62363    ,  7.25482e-65,  0.209656   ])
222411  , -7370.9     , array([ 0.836323   ,  0.581198   ,  3.62363    ,  7.25482e-65,  0.209656   ])
222412  , -7358.69    , array([ 0.836323   ,  0.580617   ,  3.62725    ,  7.25482e-65,  0.209656   ])
222413  , -7359.62    , array([ 0.836323   ,  0.580617   ,  3.62363    ,  7.26208e-65,  0.209656   ])
222414  , -7356.21    , array([ 0.836323   ,  0.580617   ,  3.62363    ,  7.25482e-65,  0.209866   ])
222422  , -7359.4     , array([ 0.836333   ,  0.580616   ,  3.62413    ,  7.25482e-65,  0.209658   ])
222423  , -7359.4     , array([ 0.836333   ,  0.580616   ,  3.62413    ,  7.25482e-65,  0.209658   ])
222424  , -7355.34    , array([ 0.83717    ,  0.580616   ,  3.62413    ,  7.25482e-65,  0.209658   ])
222425  , -7370.68    , array([ 0.836333   ,  0.581197   ,  3.62413    ,  7.25482e-65,  0.209658   ])
222426  , -7358.48    , array([ 0.836333   ,  0.580616   ,  3.62776    ,  7.25482e-65,  0.209658   ])
222427  , -7359.4     , array([ 0.836333   ,  0.580616   ,  3.62413    ,  7.26208e-65,  0.209658   ])
222428  , -7355.99    , array([ 0.836333   ,  0.580616   ,  3.62413    ,  7.25482e-65,  0.209867   ])
222429  , -7357.99    , array([ 0.8364     ,  0.580613   ,  3.6274     ,  7.25482e-65,  0.209669   ])
222430  , -7357.99    , array([ 0.8364     ,  0.580613   ,  3.6274     ,  7.25482e-65,  0.209669   ])
222431  , -7353.93    , array([ 0.837237   ,  0.580613   ,  3.6274     ,  7.25482e-65,  0.209669   ])
222432  , -7369.27    , array([ 0.8364     ,  0.581193   ,  3.6274     ,  7.25482e-65,  0.209669   ])
222433  , -7357.07    , array([ 0.8364     ,  0.580613   ,  3.63103    ,  7.25482e-65,  0.209669   ])
222434  , -7357.99    , array([ 0.8364     ,  0.580613   ,  3.6274     ,  7.26208e-65,  0.209669   ])
222435  , -7354.57    , array([ 0.8364     ,  0.580613   ,  3.6274     ,  7.25482e-65,  0.209879   ])
222443  , -7357.93    , array([ 0.836403   ,  0.580612   ,  3.62753    ,  7.25482e-65,  0.20967    ])
222444  , -7357.93    , array([ 0.836403   ,  0.580612   ,  3.62753    ,  7.25482e-65,  0.20967    ])
222445  , -7353.88    , array([ 0.837239   ,  0.580612   ,  3.62753    ,  7.25482e-65,  0.20967    ])
222446  , -7369.22    , array([ 0.836403   ,  0.581193   ,  3.62753    ,  7.25482e-65,  0.20967    ])
222447  , -7357.01    , array([ 0.836403   ,  0.580612   ,  3.63115    ,  7.25482e-65,  0.20967    ])
222448  , -7357.93    , array([ 0.836403   ,  0.580612   ,  3.62753    ,  7.26208e-65,  0.20967    ])
222449  , -7354.51    , array([ 0.836403   ,  0.580612   ,  3.62753    ,  7.25482e-65,  0.209879   ])
222450  , -7357.58    , array([ 0.836419   ,  0.580612   ,  3.62834    ,  7.25482e-65,  0.209673   ])
222451  , -7357.58    , array([ 0.836419   ,  0.580612   ,  3.62834    ,  7.25482e-65,  0.209673   ])
222452  , -7353.53    , array([ 0.837256   ,  0.580612   ,  3.62834    ,  7.25482e-65,  0.209673   ])
222453  , -7368.87    , array([ 0.836419   ,  0.581192   ,  3.62834    ,  7.25482e-65,  0.209673   ])
222454  , -7356.67    , array([ 0.836419   ,  0.580612   ,  3.63197    ,  7.25482e-65,  0.209673   ])
222455  , -7357.58    , array([ 0.836419   ,  0.580612   ,  3.62834    ,  7.26208e-65,  0.209673   ])
222456  , -7354.16    , array([ 0.836419   ,  0.580612   ,  3.62834    ,  7.25482e-65,  0.209882   ])
222464  , -7357.57    , array([ 0.83642    ,  0.580612   ,  3.62837    ,  7.25482e-65,  0.209673   ])
222465  , -7357.57    , array([ 0.83642    ,  0.580612   ,  3.62837    ,  7.25482e-65,  0.209673   ])
222466  , -7353.52    , array([ 0.837257   ,  0.580612   ,  3.62837    ,  7.25482e-65,  0.209673   ])
222467  , -7368.85    , array([ 0.83642    ,  0.581192   ,  3.62837    ,  7.25482e-65,  0.209673   ])
222468  , -7356.65    , array([ 0.83642    ,  0.580612   ,  3.632      ,  7.25482e-65,  0.209673   ])
222469  , -7357.57    , array([ 0.83642    ,  0.580612   ,  3.62837    ,  7.26208e-65,  0.209673   ])
222470  , -7354.15    , array([ 0.83642    ,  0.580612   ,  3.62837    ,  7.25482e-65,  0.209882   ])
222471  , -7357.48    , array([ 0.836424   ,  0.580611   ,  3.62857    ,  7.25482e-65,  0.209673   ])
222472  , -7357.48    , array([ 0.836424   ,  0.580611   ,  3.62857    ,  7.25482e-65,  0.209673   ])
222473  , -7353.43    , array([ 0.837261   ,  0.580611   ,  3.62857    ,  7.25482e-65,  0.209673   ])
222474  , -7368.77    , array([ 0.836424   ,  0.581192   ,  3.62857    ,  7.25482e-65,  0.209673   ])
222475  , -7356.57    , array([ 0.836424   ,  0.580611   ,  3.6322     ,  7.25482e-65,  0.209673   ])
222476  , -7357.48    , array([ 0.836424   ,  0.580611   ,  3.62857    ,  7.26208e-65,  0.209673   ])
222477  , -7354.06    , array([ 0.836424   ,  0.580611   ,  3.62857    ,  7.25482e-65,  0.209883   ])
222478  , -12301.8    , array([ 0.906569   ,  0.577051   ,  9.02042    ,  7.25482e-65,  0.221739   ])
222479  , -12301.8    , array([ 0.906569   ,  0.577051   ,  9.02042    ,  7.25482e-65,  0.221739   ])
222480  , -12306.1    , array([ 0.907476   ,  0.577051   ,  9.02042    ,  7.25482e-65,  0.221739   ])
222481  , -12319.2    , array([ 0.906569   ,  0.577628   ,  9.02042    ,  7.25482e-65,  0.221739   ])
222482  , -12316.2    , array([ 0.906569   ,  0.577051   ,  9.02945    ,  7.25482e-65,  0.221739   ])
222483  , -12301.8    , array([ 0.906569   ,  0.577051   ,  9.02042    ,  7.26208e-65,  0.221739   ])
222484  , -12298.8    , array([ 0.906569   ,  0.577051   ,  9.02042    ,  7.25482e-65,  0.221961   ])
222485  , -7247.49    , array([ 0.845081   ,  0.580155   ,  4.07663    ,  7.25482e-65,  0.211179   ])
222486  , -7247.49    , array([ 0.845081   ,  0.580155   ,  4.07663    ,  7.25482e-65,  0.211179   ])
222487  , -7244.48    , array([ 0.845926   ,  0.580155   ,  4.07663    ,  7.25482e-65,  0.211179   ])
222488  , -7259.4     , array([ 0.845081   ,  0.580735   ,  4.07663    ,  7.25482e-65,  0.211179   ])
222489  , -7247.79    , array([ 0.845081   ,  0.580155   ,  4.08071    ,  7.25482e-65,  0.211179   ])
222490  , -7247.49    , array([ 0.845081   ,  0.580155   ,  4.07663    ,  7.26208e-65,  0.211179   ])
222491  , -7243.59    , array([ 0.845081   ,  0.580155   ,  4.07663    ,  7.25482e-65,  0.21139    ])
222492  , -7023.93    , array([ 0.835864   ,  0.563409   ,  4.14249    ,  7.25482e-65,  0.206644   ])
222493  , -7023.93    , array([ 0.835864   ,  0.563409   ,  4.14249    ,  7.25482e-65,  0.206644   ])
222494  , -7020.93    , array([ 0.8367     ,  0.563409   ,  4.14249    ,  7.25482e-65,  0.206644   ])
222495  , -7035.64    , array([ 0.835864   ,  0.563973   ,  4.14249    ,  7.25482e-65,  0.206644   ])
222496  , -7024.23    , array([ 0.835864   ,  0.563409   ,  4.14664    ,  7.25482e-65,  0.206644   ])
222497  , -7023.93    , array([ 0.835864   ,  0.563409   ,  4.14249    ,  7.26208e-65,  0.206644   ])
222498  , -7020.05    , array([ 0.835864   ,  0.563409   ,  4.14249    ,  7.25482e-65,  0.20685    ])
222499  , -6182.5     , array([ 0.799991   ,  0.501123   ,  4.41675    ,  7.25482e-65,  0.189457   ])
222500  , -6182.5     , array([ 0.799991   ,  0.501123   ,  4.41675    ,  7.25482e-65,  0.189457   ])
222501  , -6179.51    , array([ 0.800792   ,  0.501123   ,  4.41675    ,  7.25482e-65,  0.189457   ])
222502  , -6193.37    , array([ 0.799991   ,  0.501624   ,  4.41675    ,  7.25482e-65,  0.189457   ])
222503  , -6182.75    , array([ 0.799991   ,  0.501123   ,  4.42117    ,  7.25482e-65,  0.189457   ])
222504  , -6182.5     , array([ 0.799991   ,  0.501123   ,  4.41675    ,  7.26208e-65,  0.189457   ])
222505  , -6178.74    , array([ 0.799991   ,  0.501123   ,  4.41675    ,  7.25482e-65,  0.189646   ])
222506  , -4294.96    , array([ 0.782142   ,  0.389264   ,  4.93225    ,  7.25482e-65,  0.165821   ])
222507  , -4294.96    , array([ 0.782142   ,  0.389264   ,  4.93225    ,  7.25482e-65,  0.165821   ])
222508  , -4292.59    , array([ 0.782925   ,  0.389264   ,  4.93225    ,  7.25482e-65,  0.165821   ])
222509  , -4303.06    , array([ 0.782142   ,  0.389654   ,  4.93225    ,  7.25482e-65,  0.165821   ])
222510  , -4295.08    , array([ 0.782142   ,  0.389264   ,  4.93719    ,  7.25482e-65,  0.165821   ])
222511  , -4294.96    , array([ 0.782142   ,  0.389264   ,  4.93225    ,  7.26208e-65,  0.165821   ])
222512  , -4292.26    , array([ 0.782142   ,  0.389264   ,  4.93225    ,  7.25482e-65,  0.165986   ])
222513  , -2149.89    , array([ 0.74106    ,  0.214481   ,  6.53896    ,  7.25482e-65,  0.120862   ])
222514  , -2149.89    , array([ 0.74106    ,  0.214481   ,  6.53896    ,  7.25482e-65,  0.120862   ])
222515  , -2148.93    , array([ 0.741801   ,  0.214481   ,  6.53896    ,  7.25482e-65,  0.120862   ])
222516  , -2149.54    , array([ 0.74106    ,  0.214696   ,  6.53896    ,  7.25482e-65,  0.120862   ])
222517  , -2149.43    , array([ 0.74106    ,  0.214481   ,  6.54551    ,  7.25482e-65,  0.120862   ])
222518  , -2149.89    , array([ 0.74106    ,  0.214481   ,  6.53896    ,  7.26208e-65,  0.120862   ])
222519  , -2151.52    , array([ 0.74106    ,  0.214481   ,  6.53896    ,  7.25482e-65,  0.120983   ])
222520  , -2049.79    , array([ 0.67656    ,  0.18612    ,  7.58673    ,  7.25482e-65,  0.105138   ])
222521  , -2049.79    , array([ 0.67656    ,  0.18612    ,  7.58673    ,  7.25482e-65,  0.105138   ])
222522  , -2048.89    , array([ 0.677236   ,  0.18612    ,  7.58673    ,  7.25482e-65,  0.105138   ])
222523  , -2049       , array([ 0.67656    ,  0.186307   ,  7.58673    ,  7.25482e-65,  0.105138   ])
222524  , -2049.75    , array([ 0.67656    ,  0.18612    ,  7.59432    ,  7.25482e-65,  0.105138   ])
222525  , -2049.79    , array([ 0.67656    ,  0.18612    ,  7.58673    ,  7.26208e-65,  0.105138   ])
222526  , -2051.49    , array([ 0.67656    ,  0.18612    ,  7.58673    ,  7.25482e-65,  0.105244   ])
222527  , -2020.59    , array([ 0.632923   ,  0.172323   ,  8.13892    ,  7.25482e-65,  0.0955606  ])
222528  , -2020.59    , array([ 0.632923   ,  0.172323   ,  8.13892    ,  7.25482e-65,  0.0955606  ])
222529  , -2019.55    , array([ 0.633556   ,  0.172323   ,  8.13892    ,  7.25482e-65,  0.0955606  ])
222530  , -2019.91    , array([ 0.632923   ,  0.172495   ,  8.13892    ,  7.25482e-65,  0.0955606  ])
222531  , -2020.68    , array([ 0.632923   ,  0.172323   ,  8.14706    ,  7.25482e-65,  0.0955606  ])
222532  , -2020.59    , array([ 0.632923   ,  0.172323   ,  8.13892    ,  7.26208e-65,  0.0955606  ])
222533  , -2022.12    , array([ 0.632923   ,  0.172323   ,  8.13892    ,  7.25482e-65,  0.0956562  ])
222534  , -2002.16    , array([ 0.608514   ,  0.163404   ,  8.39141    ,  7.25482e-65,  0.08919    ])
222535  , -2002.16    , array([ 0.608514   ,  0.163404   ,  8.39141    ,  7.25482e-65,  0.08919    ])
222536  , -2000.98    , array([ 0.609123   ,  0.163404   ,  8.39141    ,  7.25482e-65,  0.08919    ])
222537  , -2001.47    , array([ 0.608514   ,  0.163567   ,  8.39141    ,  7.25482e-65,  0.08919    ])
222538  , -2002.22    , array([ 0.608514   ,  0.163404   ,  8.39981    ,  7.25482e-65,  0.08919    ])
222539  , -2002.16    , array([ 0.608514   ,  0.163404   ,  8.39141    ,  7.26208e-65,  0.08919    ])
222540  , -2003.6     , array([ 0.608514   ,  0.163404   ,  8.39141    ,  7.25482e-65,  0.0892793  ])
222541  , -1972.35    , array([ 0.587391   ,  0.153602   ,  8.59779    ,  7.25482e-65,  0.0819026  ])
222542  , -1972.35    , array([ 0.587391   ,  0.153602   ,  8.59779    ,  7.25482e-65,  0.0819026  ])
222543  , -1971.05    , array([ 0.587979   ,  0.153602   ,  8.59779    ,  7.25482e-65,  0.0819026  ])
222544  , -1971.69    , array([ 0.587391   ,  0.153755   ,  8.59779    ,  7.25482e-65,  0.0819026  ])
222545  , -1972.37    , array([ 0.587391   ,  0.153602   ,  8.60639    ,  7.25482e-65,  0.0819026  ])
222546  , -1972.35    , array([ 0.587391   ,  0.153602   ,  8.59779    ,  7.26208e-65,  0.0819026  ])
222547  , -1973.68    , array([ 0.587391   ,  0.153602   ,  8.59779    ,  7.25482e-65,  0.0819845  ])
222548  , -1921.88    , array([ 0.570815   ,  0.141963   ,  8.75642    ,  7.25482e-65,  0.0731587  ])
222549  , -1921.88    , array([ 0.570815   ,  0.141963   ,  8.75642    ,  7.25482e-65,  0.0731587  ])
222550  , -1920.5     , array([ 0.571386   ,  0.141963   ,  8.75642    ,  7.25482e-65,  0.0731587  ])
222551  , -1921.29    , array([ 0.570815   ,  0.142106   ,  8.75642    ,  7.25482e-65,  0.0731587  ])
222552  , -1921.87    , array([ 0.570815   ,  0.141963   ,  8.76518    ,  7.25482e-65,  0.0731587  ])
222553  , -1921.88    , array([ 0.570815   ,  0.141963   ,  8.75642    ,  7.26208e-65,  0.0731587  ])
222554  , -1923.04    , array([ 0.570815   ,  0.141963   ,  8.75642    ,  7.25482e-65,  0.0732318  ])
222555  , -1837.18    , array([ 0.561211   ,  0.126921   ,  8.82285    ,  7.25482e-65,  0.062037   ])
222556  , -1837.18    , array([ 0.561211   ,  0.126921   ,  8.82285    ,  7.25482e-65,  0.062037   ])
222557  , -1835.81    , array([ 0.561772   ,  0.126921   ,  8.82285    ,  7.25482e-65,  0.062037   ])
222558  , -1836.75    , array([ 0.561211   ,  0.127048   ,  8.82285    ,  7.25482e-65,  0.062037   ])
222559  , -1837.16    , array([ 0.561211   ,  0.126921   ,  8.83167    ,  7.25482e-65,  0.062037   ])
222560  , -1837.18    , array([ 0.561211   ,  0.126921   ,  8.82285    ,  7.26208e-65,  0.062037   ])
222561  , -1838.05    , array([ 0.561211   ,  0.126921   ,  8.82285    ,  7.25482e-65,  0.0620991  ])
222562  , -1709.55    , array([ 0.569133   ,  0.106706   ,  8.61673    ,  7.25482e-65,  0.0479265  ])
222563  , -1709.55    , array([ 0.569133   ,  0.106706   ,  8.61673    ,  7.25482e-65,  0.0479265  ])
222564  , -1708.42    , array([ 0.569703   ,  0.106706   ,  8.61673    ,  7.25482e-65,  0.0479265  ])
