Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.11	798.22	600.17	45323.79	1.1952,0.1642,29.5413,0.3632
our_model	Round_1_Replicate_2	-396.88	801.76	602.9	48248.95	0.5328,0.1543,0.3118,0.2772
our_model	Round_1_Replicate_3	-395.73	799.46	601.16	46982.27	6.141,0.1584,0.2358,0.3566
our_model	Round_1_Replicate_4	-394.63	797.26	599.1	29340.66	2.9973,0.254,3.2106,0.6278
our_model	Round_1_Replicate_5	-396.85	801.7	604.16	24982.32	1.715,0.2962,29.9999,0.5703
our_model	Round_1_Replicate_6	-395.69	799.38	601.08	47014.83	3.671,0.1583,0.2738,0.3563
our_model	Round_1_Replicate_7	-398.68	805.36	607.52	7540.58	30.0,0.9795,7.1618,2.1497
our_model	Round_1_Replicate_8	-394.06	796.12	598.23	18832.22	5.0915,0.3957,7.6332,1.0431
our_model	Round_1_Replicate_9	-393.35	794.7	597.61	6820.48	29.9995,1.0906,29.813,3.4743
our_model	Round_1_Replicate_10	-395.32	798.64	600.34	27623.98	1.9046,0.2696,30.0,0.5875
our_model	Round_2_Replicate_1	-392.98	793.96	596.91	53344.06	5.9886,0.1395,29.9998,0.5725
our_model	Round_2_Replicate_2	-397.36	802.72	605.1	2588.78	30.0,2.857,29.429,5.9893
our_model	Round_2_Replicate_3	-398.71	805.42	607.57	2330.17	30.0,3.1696,30.0,6.282
our_model	Round_2_Replicate_4	-395.82	799.64	602.25	3257.77	22.204,2.2746,30.0,5.0277
our_model	Round_2_Replicate_5	-400.57	809.14	610.95	2129.42	30.0,3.4629,30.0,6.4779
our_model	Round_2_Replicate_6	-394.21	796.42	599.24	4148.3	29.9997,1.7905,29.901,4.7425
our_model	Round_2_Replicate_7	-395.08	798.16	600.87	21310.55	2.5182,0.3481,30.0,0.7641
our_model	Round_2_Replicate_8	-400.39	808.78	610.63	2145.19	30.0,3.4379,30.0,6.4628
our_model	Round_2_Replicate_9	-397.98	803.96	606.23	2438.9	30.0,3.0305,30.0,6.1745
our_model	Round_2_Replicate_10	-393.54	795.08	597.98	27796.72	3.2861,0.2675,30.0,0.7477
our_model	Round_3_Replicate_1	-394.08	796.16	598.98	5662.9	29.8953,1.3119,21.3465,3.6305
our_model	Round_3_Replicate_2	-395.67	799.34	601.98	8216.74	5.9935,0.902,30.0,1.8824
our_model	Round_3_Replicate_3	-394.69	797.38	600.14	160017.59	0.3632,0.0464,19.413,0.1061
our_model	Round_3_Replicate_4	-395.53	799.06	600.69	29765.93	1.7113,0.2502,29.9998,0.5357
our_model	Round_3_Replicate_5	-392.95	793.9	596.84	51173.29	29.9589,0.1455,29.8432,0.7636
our_model	Round_3_Replicate_6	-398.9	805.8	607.92	5010.78	30.0,1.4737,11.5262,3.1488
our_model	Round_3_Replicate_7	-392.94	793.88	596.84	174388.28	7.2979,0.0427,15.7807,0.2305
our_model	Round_3_Replicate_8	-393.16	794.32	597.24	11536.82	30.0,0.645,22.2405,2.2927
our_model	Round_3_Replicate_9	-393.2	794.4	597.33	10316.54	16.4994,0.7212,29.8157,2.3675
our_model	Round_3_Replicate_10	-394.7	797.4	600.17	14889.5	3.8925,0.4984,30.0,1.1388
our_model	Round_4_Replicate_1	-397.54	803.08	605.43	6240.88	30.0,1.1848,9.8767,2.6774
our_model	Round_4_Replicate_2	-393.02	794.04	596.98	46488.97	5.4533,0.1601,15.697,0.6121
our_model	Round_4_Replicate_3	-392.95	793.9	596.84	60869.7	29.99,0.1223,29.554,0.6626
our_model	Round_4_Replicate_4	-392.94	793.88	596.83	107575.43	29.897,0.0692,29.5656,0.4143
our_model	Round_4_Replicate_5	-393.12	794.24	597.17	118891.21	1.3376,0.0626,29.8525,0.212
our_model	Round_4_Replicate_6	-392.94	793.88	596.84	73843.4	20.546,0.1008,29.7011,0.5471
our_model	Round_4_Replicate_7	-393.44	794.88	597.78	69703.62	1.4255,0.1067,29.9633,0.308
our_model	Round_4_Replicate_8	-394.59	797.18	599.78	310010.47	0.1924,0.024,29.9705,0.0556
our_model	Round_4_Replicate_9	-394.81	797.62	600.38	123602.68	0.4575,0.06,24.9652,0.1355
our_model	Round_4_Replicate_10	-392.96	793.92	596.86	42369.2	29.8709,0.1757,21.1359,0.852
our_model	Round_5_Replicate_1	-394.11	796.22	599.06	118772.6	0.5711,0.0625,2.6784,0.1547
our_model	Round_5_Replicate_2	-393.01	794.02	596.95	222574.36	1.1532,0.0334,26.1294,0.1299
our_model	Round_5_Replicate_3	-392.95	793.9	596.85	89219.48	29.7806,0.0834,10.9718,0.4285
our_model	Round_5_Replicate_4	-392.98	793.96	596.91	138212.66	2.318,0.0539,29.9797,0.2214
our_model	Round_5_Replicate_5	-392.94	793.88	596.83	306741.89	29.8656,0.0243,7.9583,0.1488
our_model	Round_5_Replicate_6	-392.95	793.9	596.84	134601.19	29.8826,0.0553,9.9589,0.3029
our_model	Round_5_Replicate_7	-393.9	795.8	598.0	176297.46	0.4331,0.0423,23.0823,0.11
our_model	Round_5_Replicate_8	-392.95	793.9	596.85	103037.07	8.3628,0.0722,13.9224,0.3562
our_model	Round_5_Replicate_9	-392.95	793.9	596.84	146340.63	29.9293,0.0509,10.4637,0.2847
our_model	Round_5_Replicate_10	-392.94	793.88	596.83	143225.93	29.8624,0.052,22.7713,0.318
our_model	Round_5_Replicate_11	-393.5	795.0	597.89	99275.41	0.9547,0.0749,25.9871,0.2124
our_model	Round_5_Replicate_12	-392.96	793.92	596.86	89656.7	29.9388,0.083,8.0184,0.4071
our_model	Round_5_Replicate_13	-392.94	793.88	596.83	258921.24	29.9157,0.0287,22.8323,0.193
our_model	Round_5_Replicate_14	-392.94	793.88	596.83	255286.54	29.7214,0.0292,8.6598,0.1753
our_model	Round_5_Replicate_15	-393.53	795.06	597.96	88250.23	1.0442,0.0843,24.6591,0.2363
our_model	Round_5_Replicate_16	-394.12	796.24	599.06	152007.41	0.4502,0.0489,22.086,0.1209
our_model	Round_5_Replicate_17	-392.95	793.9	596.84	332220.18	3.0906,0.0224,24.2094,0.1185
our_model	Round_5_Replicate_18	-392.94	793.88	596.83	156067.87	29.8523,0.0477,21.9437,0.2948
our_model	Round_5_Replicate_19	-395.02	798.04	599.88	140651.69	0.3939,0.0529,29.3021,0.1185
our_model	Round_5_Replicate_20	-392.94	793.88	596.83	288371.53	12.6941,0.0258,16.4205,0.1619
