257896  , -49209.8    , array([ 6.28928    ,  0.0066401  ,  3.14919e-14,  0.00654088 ,  0.000227798])
257928  , -2649.59    , array([ 6.28435    ,  0.00208196 ,  3.15235e-14,  0.00654087 ,  0.000727548])
257929  , -2649.59    , array([ 6.28435    ,  0.00208196 ,  3.14919e-14,  0.00654742 ,  0.000727548])
257930  , -2650.04    , array([ 6.28435    ,  0.00208196 ,  3.14919e-14,  0.00654087 ,  0.000728276])
257938  , -2649.59    , array([ 6.28432    ,  0.00208202 ,  3.14919e-14,  0.00654087 ,  0.00072757 ])
257939  , -2649.59    , array([ 6.28432    ,  0.00208202 ,  3.14919e-14,  0.00654087 ,  0.00072757 ])
257940  , -2649.59    , array([ 6.29061    ,  0.00208202 ,  3.14919e-14,  0.00654087 ,  0.00072757 ])
257941  , -2649.1     , array([ 6.28432    ,  0.0020841  ,  3.14919e-14,  0.00654087 ,  0.00072757 ])
257942  , -2649.59    , array([ 6.28432    ,  0.00208202 ,  3.15235e-14,  0.00654087 ,  0.00072757 ])
257943  , -2649.59    , array([ 6.28432    ,  0.00208202 ,  3.14919e-14,  0.00654742 ,  0.00072757 ])
257944  , -2650.04    , array([ 6.28432    ,  0.00208202 ,  3.14919e-14,  0.00654087 ,  0.000728298])
257945  , -2649.59    , array([ 6.28429    ,  0.00208208 ,  3.14919e-14,  0.00654087 ,  0.000727591])
257946  , -2649.59    , array([ 6.28429    ,  0.00208208 ,  3.14919e-14,  0.00654087 ,  0.000727591])
257947  , -2649.59    , array([ 6.29058    ,  0.00208208 ,  3.14919e-14,  0.00654087 ,  0.000727591])
257948  , -2649.1     , array([ 6.28429    ,  0.00208416 ,  3.14919e-14,  0.00654087 ,  0.000727591])
257949  , -2649.59    , array([ 6.28429    ,  0.00208208 ,  3.15235e-14,  0.00654087 ,  0.000727591])
257950  , -2649.59    , array([ 6.28429    ,  0.00208208 ,  3.14919e-14,  0.00654742 ,  0.000727591])
257951  , -2650.03    , array([ 6.28429    ,  0.00208208 ,  3.14919e-14,  0.00654087 ,  0.000728319])
257959  , -2649.59    , array([ 6.28429    ,  0.0020821  ,  3.14919e-14,  0.00654087 ,  0.000727596])
257960  , -2649.59    , array([ 6.28429    ,  0.0020821  ,  3.14919e-14,  0.00654087 ,  0.000727596])
257961  , -2649.59    , array([ 6.29057    ,  0.0020821  ,  3.14919e-14,  0.00654087 ,  0.000727596])
257962  , -2649.1     , array([ 6.28429    ,  0.00208418 ,  3.14919e-14,  0.00654087 ,  0.000727596])
257963  , -2649.59    , array([ 6.28429    ,  0.0020821  ,  3.15235e-14,  0.00654087 ,  0.000727596])
257964  , -2649.59    , array([ 6.28429    ,  0.0020821  ,  3.14919e-14,  0.00654742 ,  0.000727596])
257965  , -2650.03    , array([ 6.28429    ,  0.0020821  ,  3.14919e-14,  0.00654087 ,  0.000728324])
257966  , -2649.59    , array([ 6.28428    ,  0.00208211 ,  3.14919e-14,  0.00654087 ,  0.000727602])
257967  , -2649.59    , array([ 6.28428    ,  0.00208211 ,  3.14919e-14,  0.00654087 ,  0.000727602])
257968  , -2649.59    , array([ 6.29057    ,  0.00208211 ,  3.14919e-14,  0.00654087 ,  0.000727602])
257969  , -2649.1     , array([ 6.28428    ,  0.00208419 ,  3.14919e-14,  0.00654087 ,  0.000727602])
257970  , -2649.59    , array([ 6.28428    ,  0.00208211 ,  3.15235e-14,  0.00654087 ,  0.000727602])
257971  , -2649.59    , array([ 6.28428    ,  0.00208211 ,  3.14919e-14,  0.00654742 ,  0.000727602])
257972  , -2650.03    , array([ 6.28428    ,  0.00208211 ,  3.14919e-14,  0.00654087 ,  0.00072833 ])
257973  , -5461.99    , array([ 2.99323    ,  0.344998   ,  3.14919e-14,  0.00657441 ,  0.119467   ])
257974  , -5461.99    , array([ 2.99323    ,  0.344998   ,  3.14919e-14,  0.00657441 ,  0.119467   ])
257975  , -5462.68    , array([ 2.99622    ,  0.344998   ,  3.14919e-14,  0.00657441 ,  0.119467   ])
257976  , -5464.4     , array([ 2.99323    ,  0.345343   ,  3.14919e-14,  0.00657441 ,  0.119467   ])
257977  , -5461.99    , array([ 2.99323    ,  0.344998   ,  3.15235e-14,  0.00657441 ,  0.119467   ])
257978  , -5461.99    , array([ 2.99323    ,  0.344998   ,  3.14919e-14,  0.00658098 ,  0.119467   ])
257979  , -5465.93    , array([ 2.99323    ,  0.344998   ,  3.14919e-14,  0.00657441 ,  0.119586   ])
257980  , -2389.66    , array([ 4.97601    ,  0.010398   ,  3.14919e-14,  0.00655141 ,  0.0036232  ])
257981  , -2389.66    , array([ 4.97601    ,  0.010398   ,  3.14919e-14,  0.00655141 ,  0.0036232  ])
257982  , -2389.67    , array([ 4.98099    ,  0.010398   ,  3.14919e-14,  0.00655141 ,  0.0036232  ])
257983  , -2389.58    , array([ 4.97601    ,  0.0104084  ,  3.14919e-14,  0.00655141 ,  0.0036232  ])
257984  , -2389.66    , array([ 4.97601    ,  0.010398   ,  3.15235e-14,  0.00655141 ,  0.0036232  ])
257985  , -2389.66    , array([ 4.97601    ,  0.010398   ,  3.14919e-14,  0.00655796 ,  0.0036232  ])
257986  , -2389.48    , array([ 4.97601    ,  0.010398   ,  3.14919e-14,  0.00655141 ,  0.00362683 ])
257987  , -1774.08    , array([ 3.80801    ,  0.0656793  ,  3.14919e-14,  0.0065635  ,  0.022811   ])
257988  , -1774.08    , array([ 3.80801    ,  0.0656793  ,  3.14919e-14,  0.0065635  ,  0.022811   ])
257989  , -1774.22    , array([ 3.81182    ,  0.0656793  ,  3.14919e-14,  0.0065635  ,  0.022811   ])
257990  , -1775.23    , array([ 3.80801    ,  0.065745   ,  3.14919e-14,  0.0065635  ,  0.022811   ])
257991  , -1774.08    , array([ 3.80801    ,  0.0656793  ,  3.15235e-14,  0.0065635  ,  0.022811   ])
257992  , -1774.08    , array([ 3.80801    ,  0.0656793  ,  3.14919e-14,  0.00657007 ,  0.022811   ])
257993  , -1772.94    , array([ 3.80801    ,  0.0656793  ,  3.14919e-14,  0.0065635  ,  0.0228338  ])
258001  , -1774.07    , array([ 3.80781    ,  0.0656872  ,  3.14919e-14,  0.0065635  ,  0.0228137  ])
258002  , -1774.07    , array([ 3.80781    ,  0.0656872  ,  3.14919e-14,  0.0065635  ,  0.0228137  ])
258003  , -1774.22    , array([ 3.81162    ,  0.0656872  ,  3.14919e-14,  0.0065635  ,  0.0228137  ])
258004  , -1775.23    , array([ 3.80781    ,  0.0657529  ,  3.14919e-14,  0.0065635  ,  0.0228137  ])
258005  , -1774.07    , array([ 3.80781    ,  0.0656872  ,  3.15235e-14,  0.0065635  ,  0.0228137  ])
258006  , -1774.07    , array([ 3.80781    ,  0.0656872  ,  3.14919e-14,  0.00657007 ,  0.0228137  ])
258007  , -1772.93    , array([ 3.80781    ,  0.0656872  ,  3.14919e-14,  0.0065635  ,  0.0228366  ])
258008  , -1774.06    , array([ 3.80777    ,  0.0656888  ,  3.14919e-14,  0.0065635  ,  0.0228143  ])
258009  , -1774.06    , array([ 3.80777    ,  0.0656888  ,  3.14919e-14,  0.0065635  ,  0.0228143  ])
258010  , -1774.21    , array([ 3.81158    ,  0.0656888  ,  3.14919e-14,  0.0065635  ,  0.0228143  ])
258011  , -1775.22    , array([ 3.80777    ,  0.0657545  ,  3.14919e-14,  0.0065635  ,  0.0228143  ])
258012  , -1774.06    , array([ 3.80777    ,  0.0656888  ,  3.15235e-14,  0.0065635  ,  0.0228143  ])
258013  , -1774.06    , array([ 3.80777    ,  0.0656888  ,  3.14919e-14,  0.00657007 ,  0.0228143  ])
258014  , -1772.93    , array([ 3.80777    ,  0.0656888  ,  3.14919e-14,  0.0065635  ,  0.0228371  ])
258022  , -1774.06    , array([ 3.80772    ,  0.0656907  ,  3.14919e-14,  0.0065635  ,  0.022815   ])
258023  , -1774.06    , array([ 3.80772    ,  0.0656907  ,  3.14919e-14,  0.0065635  ,  0.022815   ])
258024  , -1774.21    , array([ 3.81153    ,  0.0656907  ,  3.14919e-14,  0.0065635  ,  0.022815   ])
258025  , -1775.22    , array([ 3.80772    ,  0.0657565  ,  3.14919e-14,  0.0065635  ,  0.022815   ])
258026  , -1774.06    , array([ 3.80772    ,  0.0656907  ,  3.15235e-14,  0.0065635  ,  0.022815   ])
258027  , -1774.06    , array([ 3.80772    ,  0.0656907  ,  3.14919e-14,  0.00657007 ,  0.022815   ])
258028  , -1772.92    , array([ 3.80772    ,  0.0656907  ,  3.14919e-14,  0.0065635  ,  0.0228378  ])
258029  , -1774.06    , array([ 3.80771    ,  0.0656911  ,  3.14919e-14,  0.0065635  ,  0.0228151  ])
258030  , -1774.06    , array([ 3.80771    ,  0.0656911  ,  3.14919e-14,  0.0065635  ,  0.0228151  ])
258031  , -1774.21    , array([ 3.81152    ,  0.0656911  ,  3.14919e-14,  0.0065635  ,  0.0228151  ])
258032  , -1775.22    , array([ 3.80771    ,  0.0657569  ,  3.14919e-14,  0.0065635  ,  0.0228151  ])
258033  , -1774.06    , array([ 3.80771    ,  0.0656911  ,  3.15235e-14,  0.0065635  ,  0.0228151  ])
258034  , -1774.06    , array([ 3.80771    ,  0.0656911  ,  3.14919e-14,  0.00657007 ,  0.0228151  ])
258035  , -1772.92    , array([ 3.80771    ,  0.0656911  ,  3.14919e-14,  0.0065635  ,  0.0228379  ])
258043  , -1774.06    , array([ 3.8077     ,  0.0656916  ,  3.14919e-14,  0.0065635  ,  0.0228153  ])
258044  , -1774.06    , array([ 3.8077     ,  0.0656916  ,  3.14919e-14,  0.0065635  ,  0.0228153  ])
258045  , -1774.21    , array([ 3.8115     ,  0.0656916  ,  3.14919e-14,  0.0065635  ,  0.0228153  ])
258046  , -1775.22    , array([ 3.8077     ,  0.0657574  ,  3.14919e-14,  0.0065635  ,  0.0228153  ])
258047  , -1774.06    , array([ 3.8077     ,  0.0656916  ,  3.15235e-14,  0.0065635  ,  0.0228153  ])
258048  , -1774.06    , array([ 3.8077     ,  0.0656916  ,  3.14919e-14,  0.00657007 ,  0.0228153  ])
258049  , -1772.92    , array([ 3.8077     ,  0.0656916  ,  3.14919e-14,  0.0065635  ,  0.0228381  ])
258050  , -1774.06    , array([ 3.80769    ,  0.0656917  ,  3.14919e-14,  0.0065635  ,  0.0228153  ])
258051  , -1774.06    , array([ 3.80769    ,  0.0656917  ,  3.14919e-14,  0.0065635  ,  0.0228153  ])
258052  , -1774.21    , array([ 3.8115     ,  0.0656917  ,  3.14919e-14,  0.0065635  ,  0.0228153  ])
258053  , -1775.22    , array([ 3.80769    ,  0.0657575  ,  3.14919e-14,  0.0065635  ,  0.0228153  ])
258054  , -1774.06    , array([ 3.80769    ,  0.0656917  ,  3.15235e-14,  0.0065635  ,  0.0228153  ])
258055  , -1774.06    , array([ 3.80769    ,  0.0656917  ,  3.14919e-14,  0.00657007 ,  0.0228153  ])
258056  , -1772.92    , array([ 3.80769    ,  0.0656917  ,  3.14919e-14,  0.0065635  ,  0.0228381  ])
258057  , -431842     , array([ 0.398307   ,  11.0511    ,  3.14919e-14,  0.00659696 ,  3.80372    ])
258058  , -431842     , array([ 0.398307   ,  11.0511    ,  3.14919e-14,  0.00659696 ,  3.80372    ])
258059  , -431562     , array([ 0.398706   ,  11.0511    ,  3.14919e-14,  0.00659696 ,  3.80372    ])
258060  , -431888     , array([ 0.398307   ,  11.0621    ,  3.14919e-14,  0.00659696 ,  3.80372    ])
258061  , -431842     , array([ 0.398307   ,  11.0511    ,  3.15235e-14,  0.00659696 ,  3.80372    ])
258062  , -431823     , array([ 0.398307   ,  11.0511    ,  3.14919e-14,  0.00660356 ,  3.80372    ])
258063  , -432071     , array([ 0.398307   ,  11.0511    ,  3.14919e-14,  0.00659696 ,  3.80753    ])
258064  , -2814.48    , array([ 2.36038    ,  0.194538   ,  3.14919e-14,  0.00657058 ,  0.0674358  ])
258065  , -2814.48    , array([ 2.36038    ,  0.194538   ,  3.14919e-14,  0.00657058 ,  0.0674358  ])
258066  , -2814.76    , array([ 2.36274    ,  0.194538   ,  3.14919e-14,  0.00657058 ,  0.0674358  ])
258067  , -2816.33    , array([ 2.36038    ,  0.194732   ,  3.14919e-14,  0.00657058 ,  0.0674358  ])
258068  , -2814.48    , array([ 2.36038    ,  0.194538   ,  3.15235e-14,  0.00657058 ,  0.0674358  ])
258069  , -2814.48    , array([ 2.36038    ,  0.194538   ,  3.14919e-14,  0.00657715 ,  0.0674358  ])
258070  , -2815.46    , array([ 2.36038    ,  0.194538   ,  3.14919e-14,  0.00657058 ,  0.0675032  ])
258071  , -1771.71    , array([ 3.72838    ,  0.0689075  ,  3.14919e-14,  0.00656381 ,  0.0239301  ])
258072  , -1771.71    , array([ 3.72838    ,  0.0689075  ,  3.14919e-14,  0.00656381 ,  0.0239301  ])
258073  , -1771.87    , array([ 3.73211    ,  0.0689075  ,  3.14919e-14,  0.00656381 ,  0.0239301  ])
258074  , -1772.91    , array([ 3.72838    ,  0.0689764  ,  3.14919e-14,  0.00656381 ,  0.0239301  ])
258075  , -1771.71    , array([ 3.72838    ,  0.0689075  ,  3.15235e-14,  0.00656381 ,  0.0239301  ])
258076  , -1771.71    , array([ 3.72838    ,  0.0689075  ,  3.14919e-14,  0.00657038 ,  0.0239301  ])
258077  , -1770.59    , array([ 3.72838    ,  0.0689075  ,  3.14919e-14,  0.00656381 ,  0.0239541  ])
258078  , -1766.65    , array([ 3.5684     ,  0.0694978  ,  3.14919e-14,  0.0065658  ,  0.0241009  ])
258079  , -1766.65    , array([ 3.5684     ,  0.0694978  ,  3.14919e-14,  0.0065658  ,  0.0241009  ])
258080  , -1766.81    , array([ 3.57197    ,  0.0694978  ,  3.14919e-14,  0.0065658  ,  0.0241009  ])
258081  , -1767.89    , array([ 3.5684     ,  0.0695673  ,  3.14919e-14,  0.0065658  ,  0.0241009  ])
258082  , -1766.65    , array([ 3.5684     ,  0.0694978  ,  3.15235e-14,  0.0065658  ,  0.0241009  ])
258083  , -1766.65    , array([ 3.5684     ,  0.0694978  ,  3.14919e-14,  0.00657237 ,  0.0241009  ])
258084  , -1765.49    , array([ 3.5684     ,  0.0694978  ,  3.14919e-14,  0.0065658  ,  0.0241251  ])
258085  , -1745.75    , array([ 2.99425    ,  0.0719102  ,  3.14919e-14,  0.00657376 ,  0.0247965  ])
258086  , -1745.75    , array([ 2.99425    ,  0.0719102  ,  3.14919e-14,  0.00657376 ,  0.0247965  ])
258087  , -1745.92    , array([ 2.99724    ,  0.0719102  ,  3.14919e-14,  0.00657376 ,  0.0247965  ])
258088  , -1747.14    , array([ 2.99425    ,  0.0719821  ,  3.14919e-14,  0.00657376 ,  0.0247965  ])
258089  , -1745.75    , array([ 2.99425    ,  0.0719102  ,  3.15235e-14,  0.00657376 ,  0.0247965  ])
258090  , -1745.75    , array([ 2.99425    ,  0.0719102  ,  3.14919e-14,  0.00658034 ,  0.0247965  ])
258091  , -1744.44    , array([ 2.99425    ,  0.0719102  ,  3.14919e-14,  0.00657376 ,  0.0248213  ])
258092  , -1700.15    , array([ 1.48439    ,  0.0824267  ,  3.14919e-14,  0.0066057  ,  0.0277851  ])
258093  , -1700.15    , array([ 1.48439    ,  0.0824267  ,  3.14919e-14,  0.0066057  ,  0.0277851  ])
258094  , -1700.16    , array([ 1.48587    ,  0.0824267  ,  3.14919e-14,  0.0066057  ,  0.0277851  ])
258095  , -1702.03    , array([ 1.48439    ,  0.0825091  ,  3.14919e-14,  0.0066057  ,  0.0277851  ])
258096  , -1700.15    , array([ 1.48439    ,  0.0824267  ,  3.15235e-14,  0.0066057  ,  0.0277851  ])
258097  , -1700.15    , array([ 1.48439    ,  0.0824267  ,  3.14919e-14,  0.00661231 ,  0.0277851  ])
258098  , -1698.48    , array([ 1.48439    ,  0.0824267  ,  3.14919e-14,  0.0066057  ,  0.0278129  ])
258099  , -1636.26    , array([ 1.6411     ,  0.0714493  ,  3.14919e-14,  0.00610032 ,  0.0257853  ])
258100  , -1636.26    , array([ 1.6411     ,  0.0714493  ,  3.14919e-14,  0.00610032 ,  0.0257853  ])
258101  , -1636.31    , array([ 1.64274    ,  0.0714493  ,  3.14919e-14,  0.00610032 ,  0.0257853  ])
258102  , -1636.12    , array([ 1.6411     ,  0.0715207  ,  3.14919e-14,  0.00610032 ,  0.0257853  ])
258103  , -1636.26    , array([ 1.6411     ,  0.0714493  ,  3.15235e-14,  0.00610032 ,  0.0257853  ])
258104  , -1636.26    , array([ 1.6411     ,  0.0714493  ,  3.14919e-14,  0.00610642 ,  0.0257853  ])
258105  , -1636.45    , array([ 1.6411     ,  0.0714493  ,  3.14919e-14,  0.00610032 ,  0.0258111  ])
258106  , -1637.86    , array([ 1.27311    ,  0.0690019  ,  3.14919e-14,  0.00783068 ,  0.0248248  ])
258107  , -1637.86    , array([ 1.27311    ,  0.0690019  ,  3.14919e-14,  0.00783068 ,  0.0248248  ])
258108  , -1637.77    , array([ 1.27438    ,  0.0690019  ,  3.14919e-14,  0.00783068 ,  0.0248248  ])
258109  , -1637.71    , array([ 1.27311    ,  0.0690709  ,  3.14919e-14,  0.00783068 ,  0.0248248  ])
258110  , -1637.86    , array([ 1.27311    ,  0.0690019  ,  3.15235e-14,  0.00783068 ,  0.0248248  ])
258111  , -1637.86    , array([ 1.27311    ,  0.0690019  ,  3.14919e-14,  0.00783852 ,  0.0248248  ])
258112  , -1638.09    , array([ 1.27311    ,  0.0690019  ,  3.14919e-14,  0.00783068 ,  0.0248497  ])
258113  , -1632.55    , array([ 1.46143    ,  0.070321   ,  3.14919e-14,  0.0068372  ,  0.0253421  ])
258114  , -1632.55    , array([ 1.46143    ,  0.070321   ,  3.14919e-14,  0.0068372  ,  0.0253421  ])
258115  , -1632.55    , array([ 1.46289    ,  0.070321   ,  3.14919e-14,  0.0068372  ,  0.0253421  ])
258116  , -1632.4     , array([ 1.46143    ,  0.0703913  ,  3.14919e-14,  0.0068372  ,  0.0253421  ])
258117  , -1632.55    , array([ 1.46143    ,  0.070321   ,  3.15235e-14,  0.0068372  ,  0.0253421  ])
258118  , -1632.55    , array([ 1.46143    ,  0.070321   ,  3.14919e-14,  0.00684404 ,  0.0253421  ])
258119  , -1632.75    , array([ 1.46143    ,  0.070321   ,  3.14919e-14,  0.0068372  ,  0.0253675  ])
258120  , -1633.34    , array([ 1.44211    ,  0.0663088  ,  3.14919e-14,  0.0106824  ,  0.0236592  ])
258121  , -1633.34    , array([ 1.44211    ,  0.0663088  ,  3.14919e-14,  0.0106824  ,  0.0236592  ])
258122  , -1633.35    , array([ 1.44355    ,  0.0663088  ,  3.14919e-14,  0.0106824  ,  0.0236592  ])
258123  , -1633.45    , array([ 1.44211    ,  0.0663752  ,  3.14919e-14,  0.0106824  ,  0.0236592  ])
258124  , -1633.34    , array([ 1.44211    ,  0.0663088  ,  3.15235e-14,  0.0106824  ,  0.0236592  ])
258125  , -1633.34    , array([ 1.44211    ,  0.0663088  ,  3.14919e-14,  0.0106931  ,  0.0236592  ])
258126  , -1633.2     , array([ 1.44211    ,  0.0663088  ,  3.14919e-14,  0.0106824  ,  0.0236829  ])
258127  , -1631.94    , array([ 1.45517    ,  0.0690024  ,  3.14919e-14,  0.00789442 ,  0.0247872  ])
258128  , -1631.94    , array([ 1.45517    ,  0.0690024  ,  3.14919e-14,  0.00789442 ,  0.0247872  ])
258129  , -1631.94    , array([ 1.45663    ,  0.0690024  ,  3.14919e-14,  0.00789442 ,  0.0247872  ])
258130  , -1631.87    , array([ 1.45517    ,  0.0690714  ,  3.14919e-14,  0.00789442 ,  0.0247872  ])
258131  , -1631.94    , array([ 1.45517    ,  0.0690024  ,  3.15235e-14,  0.00789442 ,  0.0247872  ])
258132  , -1631.94    , array([ 1.45517    ,  0.0690024  ,  3.14919e-14,  0.00790232 ,  0.0247872  ])
258133  , -1632.03    , array([ 1.45517    ,  0.0690024  ,  3.14919e-14,  0.00789442 ,  0.024812   ])
258134  , -1632       , array([ 1.43413    ,  0.0675972  ,  3.14919e-14,  0.0135329  ,  0.0242114  ])
258135  , -1632       , array([ 1.43413    ,  0.0675972  ,  3.14919e-14,  0.0135329  ,  0.0242114  ])
258136  , -1632       , array([ 1.43556    ,  0.0675972  ,  3.14919e-14,  0.0135329  ,  0.0242114  ])
258137  , -1632.01    , array([ 1.43413    ,  0.0676648  ,  3.14919e-14,  0.0135329  ,  0.0242114  ])
258138  , -1632       , array([ 1.43413    ,  0.0675972  ,  3.15235e-14,  0.0135329  ,  0.0242114  ])
258139  , -1632       , array([ 1.43413    ,  0.0675972  ,  3.14919e-14,  0.0135464  ,  0.0242114  ])
258140  , -1631.99    , array([ 1.43413    ,  0.0675972  ,  3.14919e-14,  0.0135329  ,  0.0242357  ])
258141  , -1631.88    , array([ 1.4496     ,  0.0686294  ,  3.14919e-14,  0.00909886 ,  0.0246342  ])
258142  , -1631.88    , array([ 1.4496     ,  0.0686294  ,  3.14919e-14,  0.00909886 ,  0.0246342  ])
258143  , -1631.88    , array([ 1.45105    ,  0.0686294  ,  3.14919e-14,  0.00909886 ,  0.0246342  ])
258144  , -1631.84    , array([ 1.4496     ,  0.068698   ,  3.14919e-14,  0.00909886 ,  0.0246342  ])
258145  , -1631.88    , array([ 1.4496     ,  0.0686294  ,  3.15235e-14,  0.00909886 ,  0.0246342  ])
258146  , -1631.88    , array([ 1.4496     ,  0.0686294  ,  3.14919e-14,  0.00910796 ,  0.0246342  ])
258147  , -1631.95    , array([ 1.4496     ,  0.0686294  ,  3.14919e-14,  0.00909886 ,  0.0246588  ])
258148  , -1631.85    , array([ 1.44736    ,  0.0684675  ,  3.14919e-14,  0.0102944  ,  0.0245687  ])
258149  , -1631.85    , array([ 1.44736    ,  0.0684675  ,  3.14919e-14,  0.0102944  ,  0.0245687  ])
258150  , -1631.85    , array([ 1.44881    ,  0.0684675  ,  3.14919e-14,  0.0102944  ,  0.0245687  ])
258151  , -1631.81    , array([ 1.44736    ,  0.0685361  ,  3.14919e-14,  0.0102944  ,  0.0245687  ])
258152  , -1631.85    , array([ 1.44736    ,  0.0684675  ,  3.15235e-14,  0.0102944  ,  0.0245687  ])
258153  , -1631.85    , array([ 1.44736    ,  0.0684675  ,  3.14919e-14,  0.0103047  ,  0.0245687  ])
258154  , -1631.9     , array([ 1.44736    ,  0.0684675  ,  3.14919e-14,  0.0102944  ,  0.0245933  ])
258155  , -1631.75    , array([ 1.43844    ,  0.067824   ,  3.14919e-14,  0.0168677  ,  0.0243086  ])
258156  , -1631.75    , array([ 1.43844    ,  0.067824   ,  3.14919e-14,  0.0168677  ,  0.0243086  ])
258157  , -1631.75    , array([ 1.43988    ,  0.067824   ,  3.14919e-14,  0.0168677  ,  0.0243086  ])
258158  , -1631.75    , array([ 1.43844    ,  0.0678919  ,  3.14919e-14,  0.0168677  ,  0.0243086  ])
258159  , -1631.75    , array([ 1.43844    ,  0.067824   ,  3.15235e-14,  0.0168677  ,  0.0243086  ])
258160  , -1631.75    , array([ 1.43844    ,  0.067824   ,  3.14919e-14,  0.0168845  ,  0.0243086  ])
258161  , -1631.76    , array([ 1.43844    ,  0.067824   ,  3.14919e-14,  0.0168677  ,  0.0243329  ])
258162  , -1631.64    , array([ 1.43354    ,  0.0674752  ,  3.14919e-14,  0.02378    ,  0.0241687  ])
258163  , -1631.64    , array([ 1.43354    ,  0.0674752  ,  3.14919e-14,  0.02378    ,  0.0241687  ])
258164  , -1631.64    , array([ 1.43497    ,  0.0674752  ,  3.14919e-14,  0.02378    ,  0.0241687  ])
258165  , -1631.66    , array([ 1.43354    ,  0.0675427  ,  3.14919e-14,  0.02378    ,  0.0241687  ])
258166  , -1631.64    , array([ 1.43354    ,  0.0674752  ,  3.15235e-14,  0.02378    ,  0.0241687  ])
258167  , -1631.64    , array([ 1.43354    ,  0.0674752  ,  3.14919e-14,  0.0238038  ,  0.0241687  ])
258168  , -1631.62    , array([ 1.43354    ,  0.0674752  ,  3.14919e-14,  0.02378    ,  0.0241929  ])
258169  , -1630.33    , array([ 1.41409    ,  0.0660976  ,  3.14919e-14,  0.0939375  ,  0.0236171  ])
258170  , -1630.33    , array([ 1.41409    ,  0.0660976  ,  3.14919e-14,  0.0939375  ,  0.0236171  ])
258171  , -1630.33    , array([ 1.41551    ,  0.0660976  ,  3.14919e-14,  0.0939375  ,  0.0236171  ])
258172  , -1630.48    , array([ 1.41409    ,  0.0661637  ,  3.14919e-14,  0.0939375  ,  0.0236171  ])
258173  , -1630.33    , array([ 1.41409    ,  0.0660976  ,  3.15235e-14,  0.0939375  ,  0.0236171  ])
258174  , -1630.33    , array([ 1.41409    ,  0.0660976  ,  3.14919e-14,  0.0940315  ,  0.0236171  ])
258175  , -1630.15    , array([ 1.41409    ,  0.0660976  ,  3.14919e-14,  0.0939375  ,  0.0236407  ])
258183  , -1630.33    , array([ 1.41409    ,  0.0660976  ,  3.14919e-14,  0.0939376  ,  0.0236171  ])
