323547  , -79062.3    , array([ 0.901037   ,  0.0147313  ,  0.0960168  ,  3.30279e-15,  3.35991e-07])
323548  , -79062.3    , array([ 0.901939   ,  0.0147313  ,  0.0960168  ,  3.30279e-15,  3.35991e-07])
323549  , -79062.4    , array([ 0.901037   ,  0.014746   ,  0.0960168  ,  3.30279e-15,  3.35991e-07])
323550  , -79062.3    , array([ 0.901037   ,  0.0147313  ,  0.0961128  ,  3.30279e-15,  3.35991e-07])
323551  , -79062.3    , array([ 0.901037   ,  0.0147313  ,  0.0960168  ,  3.30609e-15,  3.35991e-07])
323552  , -79062.3    , array([ 0.901037   ,  0.0147313  ,  0.0960168  ,  3.30279e-15,  3.36327e-07])
323553  , -79062.3    , array([ 0.901037   ,  0.0147313  ,  0.0960168  ,  3.30279e-15,  3.35991e-07])
323554  , -78977.1    , array([ 0.893959   ,  0.00724425 ,  0.096017   ,  3.30279e-15,  6.89249e-07])
323555  , -78977.1    , array([ 0.893959   ,  0.00724425 ,  0.096017   ,  3.30279e-15,  6.89249e-07])
323556  , -78977.1    , array([ 0.894853   ,  0.00724425 ,  0.096017   ,  3.30279e-15,  6.89249e-07])
323557  , -78977.2    , array([ 0.893959   ,  0.0072515  ,  0.096017   ,  3.30279e-15,  6.89249e-07])
323558  , -78977.1    , array([ 0.893959   ,  0.00724425 ,  0.0961131  ,  3.30279e-15,  6.89249e-07])
323559  , -78977.1    , array([ 0.893959   ,  0.00724425 ,  0.096017   ,  3.30609e-15,  6.89249e-07])
323560  , -78977      , array([ 0.893959   ,  0.00724425 ,  0.096017   ,  3.30279e-15,  6.89939e-07])
323568  , -78977.1    , array([ 0.893959   ,  0.00724423 ,  0.096017   ,  3.30279e-15,  6.89252e-07])
323569  , -78977.1    , array([ 0.893959   ,  0.00724423 ,  0.096017   ,  3.30279e-15,  6.89252e-07])
323570  , -78977.1    , array([ 0.894853   ,  0.00724423 ,  0.096017   ,  3.30279e-15,  6.89252e-07])
323571  , -78977.2    , array([ 0.893959   ,  0.00725148 ,  0.096017   ,  3.30279e-15,  6.89252e-07])
323572  , -78977.1    , array([ 0.893959   ,  0.00724423 ,  0.0961131  ,  3.30279e-15,  6.89252e-07])
323573  , -78977.1    , array([ 0.893959   ,  0.00724423 ,  0.096017   ,  3.30609e-15,  6.89252e-07])
323574  , -78977      , array([ 0.893959   ,  0.00724423 ,  0.096017   ,  3.30279e-15,  6.89941e-07])
323575  , -78977.1    , array([ 0.893959   ,  0.00724421 ,  0.096017   ,  3.30279e-15,  6.89254e-07])
323576  , -78977.1    , array([ 0.893959   ,  0.00724421 ,  0.096017   ,  3.30279e-15,  6.89254e-07])
323577  , -78977.1    , array([ 0.894853   ,  0.00724421 ,  0.096017   ,  3.30279e-15,  6.89254e-07])
323578  , -78977.2    , array([ 0.893959   ,  0.00725146 ,  0.096017   ,  3.30279e-15,  6.89254e-07])
323579  , -78977.1    , array([ 0.893959   ,  0.00724421 ,  0.0961131  ,  3.30279e-15,  6.89254e-07])
323580  , -78977.1    , array([ 0.893959   ,  0.00724421 ,  0.096017   ,  3.30609e-15,  6.89254e-07])
323581  , -78977      , array([ 0.893959   ,  0.00724421 ,  0.096017   ,  3.30279e-15,  6.89943e-07])
323582  , -77173.5    , array([ 0.879968   ,  0.00175186 ,  0.0960175  ,  3.30279e-15,  2.90052e-06])
323583  , -77173.5    , array([ 0.879968   ,  0.00175186 ,  0.0960175  ,  3.30279e-15,  2.90052e-06])
323584  , -77173.5    , array([ 0.880849   ,  0.00175186 ,  0.0960175  ,  3.30279e-15,  2.90052e-06])
323585  , -77175.4    , array([ 0.879968   ,  0.00175361 ,  0.0960175  ,  3.30279e-15,  2.90052e-06])
323586  , -77173.5    , array([ 0.879968   ,  0.00175186 ,  0.0961136  ,  3.30279e-15,  2.90052e-06])
323587  , -77173.5    , array([ 0.879968   ,  0.00175186 ,  0.0960175  ,  3.30609e-15,  2.90052e-06])
323588  , -77171.6    , array([ 0.879968   ,  0.00175186 ,  0.0960175  ,  3.30279e-15,  2.90343e-06])
323589  , -77173.4    , array([ 0.879968   ,  0.00175183 ,  0.0960175  ,  3.30279e-15,  2.90056e-06])
323590  , -77173.4    , array([ 0.879968   ,  0.00175183 ,  0.0960175  ,  3.30279e-15,  2.90056e-06])
323591  , -77173.4    , array([ 0.880849   ,  0.00175183 ,  0.0960175  ,  3.30279e-15,  2.90056e-06])
323592  , -77175.3    , array([ 0.879968   ,  0.00175359 ,  0.0960175  ,  3.30279e-15,  2.90056e-06])
323593  , -77173.4    , array([ 0.879968   ,  0.00175183 ,  0.0961136  ,  3.30279e-15,  2.90056e-06])
323594  , -77173.4    , array([ 0.879968   ,  0.00175183 ,  0.0960175  ,  3.30609e-15,  2.90056e-06])
323595  , -77171.5    , array([ 0.879968   ,  0.00175183 ,  0.0960175  ,  3.30279e-15,  2.90346e-06])
323596  , -77173.4    , array([ 0.879968   ,  0.00175181 ,  0.0960175  ,  3.30279e-15,  2.9006e-06 ])
323597  , -77173.4    , array([ 0.879968   ,  0.00175181 ,  0.0960175  ,  3.30279e-15,  2.9006e-06 ])
323598  , -77173.4    , array([ 0.880848   ,  0.00175181 ,  0.0960175  ,  3.30279e-15,  2.9006e-06 ])
323599  , -77175.3    , array([ 0.879968   ,  0.00175356 ,  0.0960175  ,  3.30279e-15,  2.9006e-06 ])
323600  , -77173.4    , array([ 0.879968   ,  0.00175181 ,  0.0961136  ,  3.30279e-15,  2.9006e-06 ])
323601  , -77173.4    , array([ 0.879968   ,  0.00175181 ,  0.0960175  ,  3.30609e-15,  2.9006e-06 ])
323602  , -77171.5    , array([ 0.879968   ,  0.00175181 ,  0.0960175  ,  3.30279e-15,  2.9035e-06 ])
323610  , -77173.4    , array([ 0.879968   ,  0.0017518  ,  0.0960175  ,  3.30279e-15,  2.90061e-06])
323611  , -77173.4    , array([ 0.879968   ,  0.0017518  ,  0.0960175  ,  3.30279e-15,  2.90061e-06])
323612  , -77173.4    , array([ 0.880848   ,  0.0017518  ,  0.0960175  ,  3.30279e-15,  2.90061e-06])
323613  , -77175.2    , array([ 0.879968   ,  0.00175356 ,  0.0960175  ,  3.30279e-15,  2.90061e-06])
323614  , -77173.4    , array([ 0.879968   ,  0.0017518  ,  0.0961136  ,  3.30279e-15,  2.90061e-06])
323615  , -77173.4    , array([ 0.879968   ,  0.0017518  ,  0.0960175  ,  3.30609e-15,  2.90061e-06])
323616  , -77171.5    , array([ 0.879968   ,  0.0017518  ,  0.0960175  ,  3.30279e-15,  2.90351e-06])
