2695    , -7056.38    , array([ 4.10676    ,  3.80816    ,  0.242917   ,  2.02607e-87])
2696    , -7059.38    , array([ 4.11087    ,  3.80816    ,  0.242917   ,  2.02607e-87])
2697    , -7056.38    , array([ 4.10676    ,  3.81197    ,  0.242917   ,  2.02607e-87])
2698    , -7060.05    , array([ 4.10676    ,  3.80816    ,  0.24316    ,  2.02607e-87])
2699    , -7056.38    , array([ 4.10676    ,  3.80816    ,  0.242917   ,  2.0281e-87 ])
2700    , -7056.38    , array([ 4.10676    ,  3.80816    ,  0.242917   ,  2.02607e-87])
2701    , -3734.95    , array([ 2.16806    ,  3.80816    ,  0.111096   ,  2.02607e-87])
2702    , -3734.95    , array([ 2.16806    ,  3.80816    ,  0.111096   ,  2.02607e-87])
2703    , -3736.62    , array([ 2.17023    ,  3.80816    ,  0.111096   ,  2.02607e-87])
2704    , -3734.95    , array([ 2.16806    ,  3.81197    ,  0.111096   ,  2.02607e-87])
2705    , -3736.24    , array([ 2.16806    ,  3.80816    ,  0.111207   ,  2.02607e-87])
2706    , -3734.95    , array([ 2.16806    ,  3.80816    ,  0.111096   ,  2.0281e-87 ])
2713    , -3734.88    , array([ 2.16789    ,  3.80816    ,  0.111101   ,  2.02607e-87])
2714    , -3734.88    , array([ 2.16789    ,  3.80816    ,  0.111101   ,  2.02607e-87])
2715    , -3736.54    , array([ 2.17006    ,  3.80816    ,  0.111101   ,  2.02607e-87])
2716    , -3734.88    , array([ 2.16789    ,  3.81197    ,  0.111101   ,  2.02607e-87])
2717    , -3736.16    , array([ 2.16789    ,  3.80816    ,  0.111212   ,  2.02607e-87])
2718    , -3734.88    , array([ 2.16789    ,  3.80816    ,  0.111101   ,  2.0281e-87 ])
2719    , -3734.8     , array([ 2.16772    ,  3.80816    ,  0.111106   ,  2.02607e-87])
2720    , -3734.8     , array([ 2.16772    ,  3.80816    ,  0.111106   ,  2.02607e-87])
2721    , -3736.47    , array([ 2.16989    ,  3.80816    ,  0.111106   ,  2.02607e-87])
2722    , -3734.8     , array([ 2.16772    ,  3.81197    ,  0.111106   ,  2.02607e-87])
2723    , -3736.09    , array([ 2.16772    ,  3.80816    ,  0.111217   ,  2.02607e-87])
2724    , -3734.8     , array([ 2.16772    ,  3.80816    ,  0.111106   ,  2.0281e-87 ])
2725    , -2336.47    , array([ 0.0624122  ,  3.80816    ,  0.805486   ,  2.02607e-87])
2726    , -2336.47    , array([ 0.0624122  ,  3.80816    ,  0.805486   ,  2.02607e-87])
2727    , -2336.47    , array([ 0.0624746  ,  3.80816    ,  0.805486   ,  2.02607e-87])
2728    , -2336.47    , array([ 0.0624122  ,  3.81197    ,  0.805486   ,  2.02607e-87])
2729    , -2336.47    , array([ 0.0624122  ,  3.80816    ,  0.806292   ,  2.02607e-87])
2730    , -2336.47    , array([ 0.0624122  ,  3.80816    ,  0.805486   ,  2.0281e-87 ])
2731    , -2336.15    , array([ 0.0644514  ,  3.80816    ,  0.786284   ,  2.02607e-87])
2732    , -2336.15    , array([ 0.0644514  ,  3.80816    ,  0.786284   ,  2.02607e-87])
2733    , -2336.14    , array([ 0.0645159  ,  3.80816    ,  0.786284   ,  2.02607e-87])
2734    , -2336.15    , array([ 0.0644514  ,  3.81197    ,  0.786284   ,  2.02607e-87])
2735    , -2336.16    , array([ 0.0644514  ,  3.80816    ,  0.78707    ,  2.02607e-87])
2736    , -2336.15    , array([ 0.0644514  ,  3.80816    ,  0.786284   ,  2.0281e-87 ])
2737    , -2330.06    , array([ 0.0732969  ,  3.80816    ,  0.713942   ,  2.02607e-87])
2738    , -2330.06    , array([ 0.0732969  ,  3.80816    ,  0.713942   ,  2.02607e-87])
2739    , -2330       , array([ 0.0733702  ,  3.80816    ,  0.713942   ,  2.02607e-87])
2740    , -2330.06    , array([ 0.0732969  ,  3.81197    ,  0.713942   ,  2.02607e-87])
2741    , -2330.13    , array([ 0.0732969  ,  3.80816    ,  0.714656   ,  2.02607e-87])
2742    , -2330.06    , array([ 0.0732969  ,  3.80816    ,  0.713942   ,  2.0281e-87 ])
2743    , -1378.69    , array([ 0.122602   ,  3.80816    ,  0.485286   ,  2.02607e-87])
2744    , -1378.69    , array([ 0.122602   ,  3.80816    ,  0.485286   ,  2.02607e-87])
2745    , -1376.71    , array([ 0.122725   ,  3.80816    ,  0.485286   ,  2.02607e-87])
2746    , -1378.69    , array([ 0.122602   ,  3.81197    ,  0.485286   ,  2.02607e-87])
