38490   , -67150.2    , array([ 30.2058    ,  7.74237    ,  6.91508e-71,  2.36895e-73,  0.319106   ])
38491   , -67157      , array([ 30.236     ,  7.74237    ,  6.91508e-71,  2.36895e-73,  0.319106   ])
38492   , -67172.5    , array([ 30.2058    ,  7.75012    ,  6.91508e-71,  2.36895e-73,  0.319106   ])
38493   , -67150.2    , array([ 30.2058    ,  7.74237    ,  6.922e-71  ,  2.36895e-73,  0.319106   ])
38494   , -67150.2    , array([ 30.2058    ,  7.74237    ,  6.91508e-71,  2.37132e-73,  0.319106   ])
38495   , -67145.8    , array([ 30.2058    ,  7.74237    ,  6.91508e-71,  2.36895e-73,  0.319425   ])
38496   , -67150.2    , array([ 30.2058    ,  7.74237    ,  6.91508e-71,  2.36895e-73,  0.319106   ])
38497   , -40763      , array([ 22.6592    ,  2.99566    ,  6.91508e-71,  2.36895e-73,  0.385605   ])
38498   , -40763      , array([ 22.6592    ,  2.99566    ,  6.91508e-71,  2.36895e-73,  0.385605   ])
38499   , -40768.4    , array([ 22.6819    ,  2.99566    ,  6.91508e-71,  2.36895e-73,  0.385605   ])
38500   , -40786.8    , array([ 22.6592    ,  2.99866    ,  6.91508e-71,  2.36895e-73,  0.385605   ])
38501   , -40763      , array([ 22.6592    ,  2.99566    ,  6.922e-71  ,  2.36895e-73,  0.385605   ])
38502   , -40763      , array([ 22.6592    ,  2.99566    ,  6.91508e-71,  2.37132e-73,  0.385605   ])
38503   , -40759      , array([ 22.6592    ,  2.99566    ,  6.91508e-71,  2.36895e-73,  0.385991   ])
38504   , -437103     , array([ 7.1757     ,  0.0671379  ,  6.91508e-71,  2.36895e-73,  0.822199   ])
38505   , -437103     , array([ 7.1757     ,  0.0671379  ,  6.91508e-71,  2.36895e-73,  0.822199   ])
38506   , -437109     , array([ 7.18288    ,  0.0671379  ,  6.91508e-71,  2.36895e-73,  0.822199   ])
38507   , -436677     , array([ 7.1757     ,  0.0672051  ,  6.91508e-71,  2.36895e-73,  0.822199   ])
38508   , -437103     , array([ 7.1757     ,  0.0671379  ,  6.922e-71  ,  2.36895e-73,  0.822199   ])
38509   , -437103     , array([ 7.1757     ,  0.0671379  ,  6.91508e-71,  2.37132e-73,  0.822199   ])
38510   , -437546     , array([ 7.1757     ,  0.0671379  ,  6.91508e-71,  2.36895e-73,  0.823021   ])
38511   , -27339.5    , array([ 16.734     ,  1.10066    ,  6.91508e-71,  2.36895e-73,  0.470792   ])
38512   , -27339.5    , array([ 16.734     ,  1.10066    ,  6.91508e-71,  2.36895e-73,  0.470792   ])
38513   , -27343.7    , array([ 16.7508    ,  1.10066    ,  6.91508e-71,  2.36895e-73,  0.470792   ])
38514   , -27338.4    , array([ 16.734     ,  1.10176    ,  6.91508e-71,  2.36895e-73,  0.470792   ])
38515   , -27339.5    , array([ 16.734     ,  1.10066    ,  6.922e-71  ,  2.36895e-73,  0.470792   ])
38516   , -27339.5    , array([ 16.734     ,  1.10066    ,  6.91508e-71,  2.37132e-73,  0.470792   ])
38517   , -27361.3    , array([ 16.734     ,  1.10066    ,  6.91508e-71,  2.36895e-73,  0.471263   ])
38518   , -4122.41    , array([ 2.25483    ,  0.0273255  ,  6.91508e-71,  2.36895e-73,  0.0141317  ])
38519   , -4122.41    , array([ 2.25483    ,  0.0273255  ,  6.91508e-71,  2.36895e-73,  0.0141317  ])
38520   , -4122.48    , array([ 2.25708    ,  0.0273255  ,  6.91508e-71,  2.36895e-73,  0.0141317  ])
38521   , -4109.95    , array([ 2.25483    ,  0.0273528  ,  6.91508e-71,  2.36895e-73,  0.0141317  ])
38522   , -4122.41    , array([ 2.25483    ,  0.0273255  ,  6.922e-71  ,  2.36895e-73,  0.0141317  ])
38523   , -4122.41    , array([ 2.25483    ,  0.0273255  ,  6.91508e-71,  2.37132e-73,  0.0141317  ])
38524   , -4134.15    , array([ 2.25483    ,  0.0273255  ,  6.91508e-71,  2.36895e-73,  0.0141459  ])
38532   , -4118.73    , array([ 2.25007    ,  0.02734    ,  6.91508e-71,  2.36895e-73,  0.0141354  ])
38533   , -4118.73    , array([ 2.25007    ,  0.02734    ,  6.91508e-71,  2.36895e-73,  0.0141354  ])
38534   , -4118.8     , array([ 2.25232    ,  0.02734    ,  6.91508e-71,  2.36895e-73,  0.0141354  ])
38535   , -4106.28    , array([ 2.25007    ,  0.0273673  ,  6.91508e-71,  2.36895e-73,  0.0141354  ])
38536   , -4118.73    , array([ 2.25007    ,  0.02734    ,  6.922e-71  ,  2.36895e-73,  0.0141354  ])
38537   , -4118.73    , array([ 2.25007    ,  0.02734    ,  6.91508e-71,  2.37132e-73,  0.0141354  ])
38538   , -4130.46    , array([ 2.25007    ,  0.02734    ,  6.91508e-71,  2.36895e-73,  0.0141496  ])
38539   , -4095.92    , array([ 2.22069    ,  0.0274302  ,  6.91508e-71,  2.36895e-73,  0.0141585  ])
38540   , -4095.92    , array([ 2.22069    ,  0.0274302  ,  6.91508e-71,  2.36895e-73,  0.0141585  ])
38541   , -4095.99    , array([ 2.22291    ,  0.0274302  ,  6.91508e-71,  2.36895e-73,  0.0141585  ])
38542   , -4083.53    , array([ 2.22069    ,  0.0274576  ,  6.91508e-71,  2.36895e-73,  0.0141585  ])
38543   , -4095.92    , array([ 2.22069    ,  0.0274302  ,  6.922e-71  ,  2.36895e-73,  0.0141585  ])
38544   , -4095.92    , array([ 2.22069    ,  0.0274302  ,  6.91508e-71,  2.37132e-73,  0.0141585  ])
38545   , -4107.59    , array([ 2.22069    ,  0.0274302  ,  6.91508e-71,  2.36895e-73,  0.0141727  ])
38553   , -4095.01    , array([ 2.21952    ,  0.0274338  ,  6.91508e-71,  2.36895e-73,  0.0141594  ])
38554   , -4095.01    , array([ 2.21952    ,  0.0274338  ,  6.91508e-71,  2.36895e-73,  0.0141594  ])
38555   , -4095.08    , array([ 2.22174    ,  0.0274338  ,  6.91508e-71,  2.36895e-73,  0.0141594  ])
