50295   , -3644.57    , array([ 0.508306   ,  5.92422    ,  1.33958e-57,  0.0570556  ])
50296   , -3644.57    , array([ 0.508814   ,  5.92422    ,  1.33958e-57,  0.0570556  ])
50297   , -3644.97    , array([ 0.508306   ,  5.93015    ,  1.33958e-57,  0.0570556  ])
50298   , -3644.57    , array([ 0.508306   ,  5.92422    ,  1.34092e-57,  0.0570556  ])
50299   , -3646.07    , array([ 0.508306   ,  5.92422    ,  1.33958e-57,  0.0571127  ])
50300   , -3644.57    , array([ 0.508306   ,  5.92422    ,  1.33958e-57,  0.0570556  ])
50301   , -2728.73    , array([ 0.508306   ,  4.58056    ,  1.33958e-57,  0.0214845  ])
50302   , -2728.73    , array([ 0.508306   ,  4.58056    ,  1.33958e-57,  0.0214845  ])
50303   , -2728.73    , array([ 0.508814   ,  4.58056    ,  1.33958e-57,  0.0214845  ])
50304   , -2728.86    , array([ 0.508306   ,  4.58514    ,  1.33958e-57,  0.0214845  ])
50305   , -2728.73    , array([ 0.508306   ,  4.58056    ,  1.34092e-57,  0.0214845  ])
50306   , -2729.18    , array([ 0.508306   ,  4.58056    ,  1.33958e-57,  0.021506   ])
50313   , -2728.73    , array([ 0.508306   ,  4.58046    ,  1.33958e-57,  0.0214846  ])
50314   , -2728.73    , array([ 0.508306   ,  4.58046    ,  1.33958e-57,  0.0214846  ])
50315   , -2728.73    , array([ 0.508814   ,  4.58046    ,  1.33958e-57,  0.0214846  ])
50316   , -2728.86    , array([ 0.508306   ,  4.58504    ,  1.33958e-57,  0.0214846  ])
50317   , -2728.73    , array([ 0.508306   ,  4.58046    ,  1.34092e-57,  0.0214846  ])
50318   , -2729.18    , array([ 0.508306   ,  4.58046    ,  1.33958e-57,  0.0215061  ])
50319   , -2728.73    , array([ 0.508306   ,  4.58036    ,  1.33958e-57,  0.0214847  ])
50320   , -2728.73    , array([ 0.508306   ,  4.58036    ,  1.33958e-57,  0.0214847  ])
50321   , -2728.73    , array([ 0.508814   ,  4.58036    ,  1.33958e-57,  0.0214847  ])
50322   , -2728.86    , array([ 0.508306   ,  4.58494    ,  1.33958e-57,  0.0214847  ])
50323   , -2728.73    , array([ 0.508306   ,  4.58036    ,  1.34092e-57,  0.0214847  ])
50324   , -2729.17    , array([ 0.508306   ,  4.58036    ,  1.33958e-57,  0.0215062  ])
50331   , -2728.73    , array([ 0.508306   ,  4.58033    ,  1.33958e-57,  0.0214847  ])
50332   , -2728.73    , array([ 0.508306   ,  4.58033    ,  1.33958e-57,  0.0214847  ])
50333   , -2728.73    , array([ 0.508814   ,  4.58033    ,  1.33958e-57,  0.0214847  ])
50334   , -2728.86    , array([ 0.508306   ,  4.58492    ,  1.33958e-57,  0.0214847  ])
50335   , -2728.73    , array([ 0.508306   ,  4.58033    ,  1.34092e-57,  0.0214847  ])
50336   , -2729.17    , array([ 0.508306   ,  4.58033    ,  1.33958e-57,  0.0215062  ])
50337   , -2728.73    , array([ 0.508306   ,  4.58031    ,  1.33958e-57,  0.0214847  ])
50338   , -2728.73    , array([ 0.508306   ,  4.58031    ,  1.33958e-57,  0.0214847  ])
50339   , -2728.73    , array([ 0.508814   ,  4.58031    ,  1.33958e-57,  0.0214847  ])
50340   , -2728.86    , array([ 0.508306   ,  4.58489    ,  1.33958e-57,  0.0214847  ])
50341   , -2728.73    , array([ 0.508306   ,  4.58031    ,  1.34092e-57,  0.0214847  ])
50342   , -2729.17    , array([ 0.508306   ,  4.58031    ,  1.33958e-57,  0.0215062  ])
50343   , -2194.78    , array([ 0.508306   ,  0.0269382  ,  1.33958e-57,  0.0690509  ])
50344   , -2194.78    , array([ 0.508306   ,  0.0269382  ,  1.33958e-57,  0.0690509  ])
50345   , -2194.78    , array([ 0.508814   ,  0.0269382  ,  1.33958e-57,  0.0690509  ])
50346   , -2198.51    , array([ 0.508306   ,  0.0269651  ,  1.33958e-57,  0.0690509  ])
50347   , -2194.78    , array([ 0.508306   ,  0.0269382  ,  1.34092e-57,  0.0690509  ])
50348   , -2188.48    , array([ 0.508306   ,  0.0269382  ,  1.33958e-57,  0.06912    ])
50349   , -2193.62    , array([ 0.508306   ,  0.0269321  ,  1.33958e-57,  0.0690545  ])
50350   , -2193.62    , array([ 0.508306   ,  0.0269321  ,  1.33958e-57,  0.0690545  ])
50351   , -2193.62    , array([ 0.508814   ,  0.0269321  ,  1.33958e-57,  0.0690545  ])
50352   , -2197.34    , array([ 0.508306   ,  0.026959   ,  1.33958e-57,  0.0690545  ])
50353   , -2193.62    , array([ 0.508306   ,  0.0269321  ,  1.34092e-57,  0.0690545  ])
50354   , -2187.31    , array([ 0.508306   ,  0.0269321  ,  1.33958e-57,  0.0691235  ])
50355   , -2192.45    , array([ 0.508306   ,  0.026926   ,  1.33958e-57,  0.069058   ])
50356   , -2192.45    , array([ 0.508306   ,  0.026926   ,  1.33958e-57,  0.069058   ])
50357   , -2192.45    , array([ 0.508814   ,  0.026926   ,  1.33958e-57,  0.069058   ])
50358   , -2196.17    , array([ 0.508306   ,  0.0269529  ,  1.33958e-57,  0.069058   ])
50359   , -2192.45    , array([ 0.508306   ,  0.026926   ,  1.34092e-57,  0.069058   ])
50360   , -2186.14    , array([ 0.508306   ,  0.026926   ,  1.33958e-57,  0.0691271  ])
50361   , -2336.8     , array([ 0.508306   ,  0.00206541 ,  1.33958e-57,  0.123797   ])
50362   , -2336.8     , array([ 0.508306   ,  0.00206541 ,  1.33958e-57,  0.123797   ])
50363   , -2336.8     , array([ 0.508814   ,  0.00206541 ,  1.33958e-57,  0.123797   ])
50364   , -2336.8     , array([ 0.508306   ,  0.00206748 ,  1.33958e-57,  0.123797   ])
50365   , -2336.8     , array([ 0.508306   ,  0.00206541 ,  1.34092e-57,  0.123797   ])
50366   , -2336.8     , array([ 0.508306   ,  0.00206541 ,  1.33958e-57,  0.123921   ])
