298473  , -78951      , array([ 0.265571   ,  0.302807   ,  1.3824e-61 ,  1.50558e-74,  2.00857e-05])
298474  , -78951      , array([ 0.265836   ,  0.302807   ,  1.3824e-61 ,  1.50558e-74,  2.00857e-05])
298475  , -78951.1    , array([ 0.265571   ,  0.30311    ,  1.3824e-61 ,  1.50558e-74,  2.00857e-05])
298476  , -78951      , array([ 0.265571   ,  0.302807   ,  1.38378e-61,  1.50558e-74,  2.00857e-05])
298477  , -78951      , array([ 0.265571   ,  0.302807   ,  1.3824e-61 ,  1.50709e-74,  2.00857e-05])
298478  , -78950.8    , array([ 0.265571   ,  0.302807   ,  1.3824e-61 ,  1.50558e-74,  2.01058e-05])
298479  , -78951      , array([ 0.265571   ,  0.302807   ,  1.3824e-61 ,  1.50558e-74,  2.00857e-05])
298480  , -78612.3    , array([ 0.185646   ,  0.190675   ,  1.3824e-61 ,  1.50558e-74,  4.57597e-05])
298481  , -78612.3    , array([ 0.185646   ,  0.190675   ,  1.3824e-61 ,  1.50558e-74,  4.57597e-05])
298482  , -78612.5    , array([ 0.185832   ,  0.190675   ,  1.3824e-61 ,  1.50558e-74,  4.57597e-05])
298483  , -78612.6    , array([ 0.185646   ,  0.190866   ,  1.3824e-61 ,  1.50558e-74,  4.57597e-05])
298484  , -78612.3    , array([ 0.185646   ,  0.190675   ,  1.38378e-61,  1.50558e-74,  4.57597e-05])
298485  , -78612.3    , array([ 0.185646   ,  0.190675   ,  1.3824e-61 ,  1.50709e-74,  4.57597e-05])
298486  , -78611.8    , array([ 0.185646   ,  0.190675   ,  1.3824e-61 ,  1.50558e-74,  4.58054e-05])
298487  , -38221.6    , array([ 0.0443307  ,  0.0299781  ,  1.3824e-61 ,  1.50558e-74,  0.00123272 ])
298488  , -38221.6    , array([ 0.0443307  ,  0.0299781  ,  1.3824e-61 ,  1.50558e-74,  0.00123272 ])
298489  , -38225.7    , array([ 0.044375   ,  0.0299781  ,  1.3824e-61 ,  1.50558e-74,  0.00123272 ])
298490  , -38240.2    , array([ 0.0443307  ,  0.0300081  ,  1.3824e-61 ,  1.50558e-74,  0.00123272 ])
298491  , -38221.6    , array([ 0.0443307  ,  0.0299781  ,  1.38378e-61,  1.50558e-74,  0.00123272 ])
298492  , -38221.6    , array([ 0.0443307  ,  0.0299781  ,  1.3824e-61 ,  1.50709e-74,  0.00123272 ])
298493  , -38198.7    , array([ 0.0443307  ,  0.0299781  ,  1.3824e-61 ,  1.50558e-74,  0.00123395 ])
298501  , -37863.8    , array([ 0.0441352  ,  0.0298075  ,  1.3824e-61 ,  1.50558e-74,  0.00124531 ])
298502  , -37863.8    , array([ 0.0441352  ,  0.0298075  ,  1.3824e-61 ,  1.50558e-74,  0.00124531 ])
298503  , -37867.9    , array([ 0.0441794  ,  0.0298075  ,  1.3824e-61 ,  1.50558e-74,  0.00124531 ])
298504  , -37882.5    , array([ 0.0441352  ,  0.0298373  ,  1.3824e-61 ,  1.50558e-74,  0.00124531 ])
298505  , -37863.8    , array([ 0.0441352  ,  0.0298075  ,  1.38378e-61,  1.50558e-74,  0.00124531 ])
298506  , -37863.8    , array([ 0.0441352  ,  0.0298075  ,  1.3824e-61 ,  1.50709e-74,  0.00124531 ])
298507  , -37840.9    , array([ 0.0441352  ,  0.0298075  ,  1.3824e-61 ,  1.50558e-74,  0.00124655 ])
298508  , -37505.9    , array([ 0.0439408  ,  0.029638   ,  1.3824e-61 ,  1.50558e-74,  0.00125802 ])
298509  , -37505.9    , array([ 0.0439408  ,  0.029638   ,  1.3824e-61 ,  1.50558e-74,  0.00125802 ])
298510  , -37509.9    , array([ 0.0439847  ,  0.029638   ,  1.3824e-61 ,  1.50558e-74,  0.00125802 ])
298511  , -37524.7    , array([ 0.0439408  ,  0.0296676  ,  1.3824e-61 ,  1.50558e-74,  0.00125802 ])
298512  , -37505.9    , array([ 0.0439408  ,  0.029638   ,  1.38378e-61,  1.50558e-74,  0.00125802 ])
298513  , -37505.9    , array([ 0.0439408  ,  0.029638   ,  1.3824e-61 ,  1.50709e-74,  0.00125802 ])
298514  , -37482.9    , array([ 0.0439408  ,  0.029638   ,  1.3824e-61 ,  1.50558e-74,  0.00125928 ])
298522  , -37416.3    , array([ 0.0438923  ,  0.0295957  ,  1.3824e-61 ,  1.50558e-74,  0.00126122 ])
298523  , -37416.3    , array([ 0.0438923  ,  0.0295957  ,  1.3824e-61 ,  1.50558e-74,  0.00126122 ])
298524  , -37420.3    , array([ 0.0439362  ,  0.0295957  ,  1.3824e-61 ,  1.50558e-74,  0.00126122 ])
298525  , -37435.1    , array([ 0.0438923  ,  0.0296253  ,  1.3824e-61 ,  1.50558e-74,  0.00126122 ])
298526  , -37416.3    , array([ 0.0438923  ,  0.0295957  ,  1.38378e-61,  1.50558e-74,  0.00126122 ])
298527  , -37416.3    , array([ 0.0438923  ,  0.0295957  ,  1.3824e-61 ,  1.50709e-74,  0.00126122 ])
298528  , -37393.4    , array([ 0.0438923  ,  0.0295957  ,  1.3824e-61 ,  1.50558e-74,  0.00126248 ])
298529  , -37326.8    , array([ 0.0438439  ,  0.0295536  ,  1.3824e-61 ,  1.50558e-74,  0.00126442 ])
298530  , -37326.8    , array([ 0.0438439  ,  0.0295536  ,  1.3824e-61 ,  1.50558e-74,  0.00126442 ])
298531  , -37330.8    , array([ 0.0438877  ,  0.0295536  ,  1.3824e-61 ,  1.50558e-74,  0.00126442 ])
298532  , -37345.6    , array([ 0.0438439  ,  0.0295831  ,  1.3824e-61 ,  1.50558e-74,  0.00126442 ])
298533  , -37326.8    , array([ 0.0438439  ,  0.0295536  ,  1.38378e-61,  1.50558e-74,  0.00126442 ])
298534  , -37326.8    , array([ 0.0438439  ,  0.0295536  ,  1.3824e-61 ,  1.50709e-74,  0.00126442 ])
298535  , -37303.9    , array([ 0.0438439  ,  0.0295536  ,  1.3824e-61 ,  1.50558e-74,  0.00126569 ])
298536  , -408318     , array([ 0.0105043  ,  0.00466637 ,  1.3824e-61 ,  1.50558e-74,  0.0338037  ])
298537  , -408318     , array([ 0.0105043  ,  0.00466637 ,  1.3824e-61 ,  1.50558e-74,  0.0338037  ])
298538  , -408145     , array([ 0.0105148  ,  0.00466637 ,  1.3824e-61 ,  1.50558e-74,  0.0338037  ])
298539  , -408060     , array([ 0.0105043  ,  0.00467104 ,  1.3824e-61 ,  1.50558e-74,  0.0338037  ])
298540  , -408318     , array([ 0.0105043  ,  0.00466637 ,  1.38378e-61,  1.50558e-74,  0.0338037  ])
298541  , -408318     , array([ 0.0105043  ,  0.00466637 ,  1.3824e-61 ,  1.50709e-74,  0.0338037  ])
298542  , -408729     , array([ 0.0105043  ,  0.00466637 ,  1.3824e-61 ,  1.50558e-74,  0.0338376  ])
298543  , -13141.9    , array([ 0.0288321  ,  0.0171971  ,  1.3824e-61 ,  1.50558e-74,  0.00331524 ])
298544  , -13141.9    , array([ 0.0288321  ,  0.0171971  ,  1.3824e-61 ,  1.50558e-74,  0.00331524 ])
298545  , -13130.2    , array([ 0.028861   ,  0.0171971  ,  1.3824e-61 ,  1.50558e-74,  0.00331524 ])
298546  , -13154.5    , array([ 0.0288321  ,  0.0172143  ,  1.3824e-61 ,  1.50558e-74,  0.00331524 ])
298547  , -13141.9    , array([ 0.0288321  ,  0.0171971  ,  1.38378e-61,  1.50558e-74,  0.00331524 ])
298548  , -13141.9    , array([ 0.0288321  ,  0.0171971  ,  1.3824e-61 ,  1.50709e-74,  0.00331524 ])
298549  , -13140.4    , array([ 0.0288321  ,  0.0171971  ,  1.3824e-61 ,  1.50558e-74,  0.00331856 ])
298550  , -13051.3    , array([ 0.0282209  ,  0.0167276  ,  1.3824e-61 ,  1.50558e-74,  0.0034827  ])
298551  , -13051.3    , array([ 0.0282209  ,  0.0167276  ,  1.3824e-61 ,  1.50558e-74,  0.0034827  ])
