154378  , -79089.4    , array([ 0.706637   ,  23.8588    ,  0.00092747 ,  2.75631e-14,  3.5076e-09 ])
154418  , -79089.4    , array([ 0.182986   ,  22.4943    ,  0.000927437,  2.75906e-14,  1.46747e-08])
154419  , -79089.4    , array([ 0.182986   ,  22.4943    ,  0.000927437,  2.75631e-14,  1.46893e-08])
154420  , -78818.5    , array([ 0.0031649  ,  18.8481    ,  0.000927341,  2.75631e-14,  1.0791e-06 ])
154421  , -78818.5    , array([ 0.0031649  ,  18.8481    ,  0.000927341,  2.75631e-14,  1.0791e-06 ])
154422  , -78818.7    , array([ 0.00316806 ,  18.8481    ,  0.000927341,  2.75631e-14,  1.0791e-06 ])
154423  , -78818.5    , array([ 0.0031649  ,  18.867     ,  0.000927341,  2.75631e-14,  1.0791e-06 ])
154424  , -78818.5    , array([ 0.0031649  ,  18.8481    ,  0.000928268,  2.75631e-14,  1.0791e-06 ])
154425  , -78818.5    , array([ 0.0031649  ,  18.8481    ,  0.000927341,  2.75906e-14,  1.0791e-06 ])
154426  , -78818.2    , array([ 0.0031649  ,  18.8481    ,  0.000927341,  2.75631e-14,  1.08018e-06])
154434  , -78818.3    , array([ 0.00316412 ,  18.8479    ,  0.000927341,  2.75631e-14,  1.07938e-06])
154435  , -78818.3    , array([ 0.00316412 ,  18.8479    ,  0.000927341,  2.75631e-14,  1.07938e-06])
154436  , -78818.6    , array([ 0.00316729 ,  18.8479    ,  0.000927341,  2.75631e-14,  1.07938e-06])
154437  , -78818.3    , array([ 0.00316412 ,  18.8668    ,  0.000927341,  2.75631e-14,  1.07938e-06])
154438  , -78818.3    , array([ 0.00316412 ,  18.8479    ,  0.000928268,  2.75631e-14,  1.07938e-06])
154439  , -78818.3    , array([ 0.00316412 ,  18.8479    ,  0.000927341,  2.75906e-14,  1.07938e-06])
154440  , -78818.1    , array([ 0.00316412 ,  18.8479    ,  0.000927341,  2.75631e-14,  1.08046e-06])
154441  , -78818.2    , array([ 0.00316335 ,  18.8477    ,  0.000927341,  2.75631e-14,  1.07966e-06])
154442  , -78818.2    , array([ 0.00316335 ,  18.8477    ,  0.000927341,  2.75631e-14,  1.07966e-06])
154443  , -78818.5    , array([ 0.00316652 ,  18.8477    ,  0.000927341,  2.75631e-14,  1.07966e-06])
154444  , -78818.2    , array([ 0.00316335 ,  18.8666    ,  0.000927341,  2.75631e-14,  1.07966e-06])
154445  , -78818.2    , array([ 0.00316335 ,  18.8477    ,  0.000928268,  2.75631e-14,  1.07966e-06])
154446  , -78818.2    , array([ 0.00316335 ,  18.8477    ,  0.000927341,  2.75906e-14,  1.07966e-06])
154447  , -78817.9    , array([ 0.00316335 ,  18.8477    ,  0.000927341,  2.75631e-14,  1.08074e-06])
154455  , -78818.2    , array([ 0.00316316 ,  18.8477    ,  0.000927341,  2.75631e-14,  1.07973e-06])
154456  , -78818.2    , array([ 0.00316316 ,  18.8477    ,  0.000927341,  2.75631e-14,  1.07973e-06])
154457  , -78818.4    , array([ 0.00316632 ,  18.8477    ,  0.000927341,  2.75631e-14,  1.07973e-06])
154458  , -78818.2    , array([ 0.00316316 ,  18.8665    ,  0.000927341,  2.75631e-14,  1.07973e-06])
154459  , -78818.2    , array([ 0.00316316 ,  18.8477    ,  0.000928268,  2.75631e-14,  1.07973e-06])
154460  , -78818.2    , array([ 0.00316316 ,  18.8477    ,  0.000927341,  2.75906e-14,  1.07973e-06])
154461  , -78817.9    , array([ 0.00316316 ,  18.8477    ,  0.000927341,  2.75631e-14,  1.08081e-06])
154462  , -78818.1    , array([ 0.00316297 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.0798e-06 ])
154463  , -78818.1    , array([ 0.00316297 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.0798e-06 ])
154464  , -78818.4    , array([ 0.00316613 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.0798e-06 ])
154465  , -78818.1    , array([ 0.00316297 ,  18.8665    ,  0.000927341,  2.75631e-14,  1.0798e-06 ])
154466  , -78818.1    , array([ 0.00316297 ,  18.8476    ,  0.000928268,  2.75631e-14,  1.0798e-06 ])
154467  , -78818.1    , array([ 0.00316297 ,  18.8476    ,  0.000927341,  2.75906e-14,  1.0798e-06 ])
154468  , -78817.9    , array([ 0.00316297 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.08088e-06])
154476  , -78818.1    , array([ 0.00316292 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.07982e-06])
154477  , -78818.1    , array([ 0.00316292 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.07982e-06])
154478  , -78818.4    , array([ 0.00316608 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.07982e-06])
154479  , -78818.1    , array([ 0.00316292 ,  18.8665    ,  0.000927341,  2.75631e-14,  1.07982e-06])
154480  , -78818.1    , array([ 0.00316292 ,  18.8476    ,  0.000928268,  2.75631e-14,  1.07982e-06])
154481  , -78818.1    , array([ 0.00316292 ,  18.8476    ,  0.000927341,  2.75906e-14,  1.07982e-06])
154482  , -78817.8    , array([ 0.00316292 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.0809e-06 ])
154483  , -78818.1    , array([ 0.00316287 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.07983e-06])
154484  , -78818.1    , array([ 0.00316287 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.07983e-06])
154485  , -78818.4    , array([ 0.00316603 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.07983e-06])
154486  , -78818.1    , array([ 0.00316287 ,  18.8665    ,  0.000927341,  2.75631e-14,  1.07983e-06])
154487  , -78818.1    , array([ 0.00316287 ,  18.8476    ,  0.000928268,  2.75631e-14,  1.07983e-06])
154488  , -78818.1    , array([ 0.00316287 ,  18.8476    ,  0.000927341,  2.75906e-14,  1.07983e-06])
154489  , -78817.8    , array([ 0.00316287 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.08092e-06])
154497  , -78818.1    , array([ 0.00316286 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.07984e-06])
154498  , -78818.1    , array([ 0.00316286 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.07984e-06])
154499  , -78818.4    , array([ 0.00316602 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.07984e-06])
154500  , -78818.1    , array([ 0.00316286 ,  18.8665    ,  0.000927341,  2.75631e-14,  1.07984e-06])
154501  , -78818.1    , array([ 0.00316286 ,  18.8476    ,  0.000928268,  2.75631e-14,  1.07984e-06])
154502  , -78818.1    , array([ 0.00316286 ,  18.8476    ,  0.000927341,  2.75906e-14,  1.07984e-06])
154503  , -78817.8    , array([ 0.00316286 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.08092e-06])
154504  , -78818.1    , array([ 0.00316285 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.07984e-06])
154505  , -78818.1    , array([ 0.00316285 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.07984e-06])
154506  , -78818.4    , array([ 0.00316601 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.07984e-06])
154507  , -78818.1    , array([ 0.00316285 ,  18.8665    ,  0.000927341,  2.75631e-14,  1.07984e-06])
154508  , -78818.1    , array([ 0.00316285 ,  18.8476    ,  0.000928268,  2.75631e-14,  1.07984e-06])
154509  , -78818.1    , array([ 0.00316285 ,  18.8476    ,  0.000927341,  2.75906e-14,  1.07984e-06])
154510  , -78817.8    , array([ 0.00316285 ,  18.8476    ,  0.000927341,  2.75631e-14,  1.08092e-06])
154511  , -76976.6    , array([ 0.00114707 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16197e-06])
154512  , -76976.6    , array([ 0.00114707 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16197e-06])
154513  , -76978.7    , array([ 0.00114821 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16197e-06])
154514  , -76976.6    , array([ 0.00114707 ,  18.0506    ,  0.000927316,  2.75631e-14,  3.16197e-06])
154515  , -76976.6    , array([ 0.00114707 ,  18.0325    ,  0.000928244,  2.75631e-14,  3.16197e-06])
154516  , -76976.6    , array([ 0.00114707 ,  18.0325    ,  0.000927316,  2.75906e-14,  3.16197e-06])
154517  , -76974.6    , array([ 0.00114707 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16514e-06])
154518  , -76976.6    , array([ 0.00114706 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.162e-06  ])
154519  , -76976.6    , array([ 0.00114706 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.162e-06  ])
154520  , -76978.6    , array([ 0.00114821 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.162e-06  ])
154521  , -76976.6    , array([ 0.00114706 ,  18.0505    ,  0.000927316,  2.75631e-14,  3.162e-06  ])
154522  , -76976.6    , array([ 0.00114706 ,  18.0325    ,  0.000928244,  2.75631e-14,  3.162e-06  ])
154523  , -76976.6    , array([ 0.00114706 ,  18.0325    ,  0.000927316,  2.75906e-14,  3.162e-06  ])
154524  , -76974.6    , array([ 0.00114706 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16516e-06])
154525  , -76976.6    , array([ 0.00114705 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16202e-06])
154526  , -76976.6    , array([ 0.00114705 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16202e-06])
154527  , -76978.6    , array([ 0.0011482  ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16202e-06])
154528  , -76976.6    , array([ 0.00114705 ,  18.0505    ,  0.000927316,  2.75631e-14,  3.16202e-06])
154529  , -76976.6    , array([ 0.00114705 ,  18.0325    ,  0.000928244,  2.75631e-14,  3.16202e-06])
154530  , -76976.6    , array([ 0.00114705 ,  18.0325    ,  0.000927316,  2.75906e-14,  3.16202e-06])
154531  , -76974.5    , array([ 0.00114705 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16519e-06])
154539  , -76976.6    , array([ 0.00114705 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16203e-06])
154540  , -76976.6    , array([ 0.00114705 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16203e-06])
154541  , -76978.6    , array([ 0.00114819 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16203e-06])
154542  , -76976.6    , array([ 0.00114705 ,  18.0505    ,  0.000927316,  2.75631e-14,  3.16203e-06])
154543  , -76976.6    , array([ 0.00114705 ,  18.0325    ,  0.000928244,  2.75631e-14,  3.16203e-06])
154544  , -76976.6    , array([ 0.00114705 ,  18.0325    ,  0.000927316,  2.75906e-14,  3.16203e-06])
154545  , -76974.5    , array([ 0.00114705 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16519e-06])
154546  , -76976.6    , array([ 0.00114705 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16203e-06])
154547  , -76976.6    , array([ 0.00114705 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16203e-06])
154548  , -76978.6    , array([ 0.00114819 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16203e-06])
154549  , -76976.6    , array([ 0.00114705 ,  18.0505    ,  0.000927316,  2.75631e-14,  3.16203e-06])
154550  , -76976.6    , array([ 0.00114705 ,  18.0325    ,  0.000928244,  2.75631e-14,  3.16203e-06])
154551  , -76976.6    , array([ 0.00114705 ,  18.0325    ,  0.000927316,  2.75906e-14,  3.16203e-06])
154552  , -76974.5    , array([ 0.00114705 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.1652e-06 ])
154560  , -76976.6    , array([ 0.00114704 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16204e-06])
154561  , -76976.6    , array([ 0.00114704 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16204e-06])
154562  , -76978.6    , array([ 0.00114819 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16204e-06])
154563  , -76976.6    , array([ 0.00114704 ,  18.0505    ,  0.000927316,  2.75631e-14,  3.16204e-06])
154564  , -76976.6    , array([ 0.00114704 ,  18.0325    ,  0.000928244,  2.75631e-14,  3.16204e-06])
154565  , -76976.6    , array([ 0.00114704 ,  18.0325    ,  0.000927316,  2.75906e-14,  3.16204e-06])
154566  , -76974.5    , array([ 0.00114704 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.1652e-06 ])
154567  , -76976.5    , array([ 0.00114704 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16204e-06])
154568  , -76976.5    , array([ 0.00114704 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16204e-06])
154569  , -76978.6    , array([ 0.00114819 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.16204e-06])
154570  , -76976.5    , array([ 0.00114704 ,  18.0505    ,  0.000927316,  2.75631e-14,  3.16204e-06])
154571  , -76976.5    , array([ 0.00114704 ,  18.0325    ,  0.000928244,  2.75631e-14,  3.16204e-06])
154572  , -76976.5    , array([ 0.00114704 ,  18.0325    ,  0.000927316,  2.75906e-14,  3.16204e-06])
154573  , -76974.5    , array([ 0.00114704 ,  18.0325    ,  0.000927316,  2.75631e-14,  3.1652e-06 ])
154574  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61651e-06])
154575  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61651e-06])
154576  , -76381.8    , array([ 0.00101147 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61651e-06])
154577  , -76379.3    , array([ 0.00101046 ,  17.9511    ,  0.000927313,  2.75631e-14,  3.61651e-06])
154578  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000928241,  2.75631e-14,  3.61651e-06])
154579  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75906e-14,  3.61651e-06])
154580  , -76376.7    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.62013e-06])
154581  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61651e-06])
154582  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61651e-06])
154583  , -76381.8    , array([ 0.00101147 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61651e-06])
154584  , -76379.3    , array([ 0.00101046 ,  17.9511    ,  0.000927313,  2.75631e-14,  3.61651e-06])
154585  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000928241,  2.75631e-14,  3.61651e-06])
154586  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75906e-14,  3.61651e-06])
154587  , -76376.7    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.62013e-06])
154588  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154589  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154590  , -76381.8    , array([ 0.00101147 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154591  , -76379.3    , array([ 0.00101046 ,  17.9511    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154592  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000928241,  2.75631e-14,  3.61652e-06])
154593  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75906e-14,  3.61652e-06])
154594  , -76376.7    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.62013e-06])
154602  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154603  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154604  , -76381.8    , array([ 0.00101147 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154605  , -76379.3    , array([ 0.00101046 ,  17.9511    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154606  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000928241,  2.75631e-14,  3.61652e-06])
154607  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75906e-14,  3.61652e-06])
154608  , -76376.7    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.62013e-06])
154609  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154610  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154611  , -76381.8    , array([ 0.00101147 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154612  , -76379.3    , array([ 0.00101046 ,  17.9511    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154613  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000928241,  2.75631e-14,  3.61652e-06])
154614  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75906e-14,  3.61652e-06])
154615  , -76376.7    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.62013e-06])
154623  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154624  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154625  , -76381.8    , array([ 0.00101147 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154626  , -76379.3    , array([ 0.00101046 ,  17.9511    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154627  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000928241,  2.75631e-14,  3.61652e-06])
154628  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75906e-14,  3.61652e-06])
154629  , -76376.7    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.62013e-06])
154630  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154631  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154632  , -76381.8    , array([ 0.00101147 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154633  , -76379.3    , array([ 0.00101046 ,  17.9511    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154634  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000928241,  2.75631e-14,  3.61652e-06])
154635  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75906e-14,  3.61652e-06])
154636  , -76376.7    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.62013e-06])
154644  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154645  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154646  , -76381.8    , array([ 0.00101147 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154647  , -76379.3    , array([ 0.00101046 ,  17.9511    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154648  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000928241,  2.75631e-14,  3.61652e-06])
154649  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75906e-14,  3.61652e-06])
154650  , -76376.7    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.62013e-06])
154651  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154652  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154653  , -76381.8    , array([ 0.00101147 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154654  , -76379.3    , array([ 0.00101046 ,  17.9511    ,  0.000927313,  2.75631e-14,  3.61652e-06])
154655  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000928241,  2.75631e-14,  3.61652e-06])
154656  , -76379.3    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75906e-14,  3.61652e-06])
154657  , -76376.7    , array([ 0.00101046 ,  17.9331    ,  0.000927313,  2.75631e-14,  3.62013e-06])
154658  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154659  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154660  , -76339.7    , array([ 0.00100349 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154661  , -76337.1    , array([ 0.00100249 ,  17.9449    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154662  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000928241,  2.75631e-14,  3.647e-06  ])
154663  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75906e-14,  3.647e-06  ])
154664  , -76334.5    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.65065e-06])
154665  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154666  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154667  , -76339.7    , array([ 0.00100349 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154668  , -76337.1    , array([ 0.00100249 ,  17.9449    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154669  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000928241,  2.75631e-14,  3.647e-06  ])
154670  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75906e-14,  3.647e-06  ])
154671  , -76334.5    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.65065e-06])
154672  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154673  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154674  , -76339.7    , array([ 0.00100349 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154675  , -76337.1    , array([ 0.00100249 ,  17.9449    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154676  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000928241,  2.75631e-14,  3.647e-06  ])
154677  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75906e-14,  3.647e-06  ])
154678  , -76334.5    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.65065e-06])
154686  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154687  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154688  , -76339.7    , array([ 0.00100349 ,  17.9269    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154689  , -76337.1    , array([ 0.00100249 ,  17.9449    ,  0.000927313,  2.75631e-14,  3.647e-06  ])
154690  , -76337.1    , array([ 0.00100249 ,  17.9269    ,  0.000928241,  2.75631e-14,  3.647e-06  ])
