Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1573.06	3156.12	520.83	18852.33	1.49,0.147,4.1135,1.1192,0.0676
our_model	Round_1_Replicate_2	-1981.49	3972.98	1274.22	9232.98	2.1568,0.153,1.4065,5.6375,30.0
our_model	Round_1_Replicate_3	-1313.98	2637.96	6.11	19926.9	1.0378,0.1036,5.0712,2.3086,0.052
our_model	Round_1_Replicate_4	-2655.88	5321.76	2523.71	3911.03	4.4503,0.841,0.5865,0.926,30.0
our_model	Round_1_Replicate_5	-1325.84	2661.68	29.66	20110.01	0.9197,0.111,5.3606,2.3873,0.0582
our_model	Round_1_Replicate_6	-2019.64	4049.28	1361.31	9404.47	2.0699,0.1885,1.4177,4.4773,30.0
our_model	Round_1_Replicate_7	-2041.46	4092.92	1405.29	8805.98	2.1918,0.2133,1.3204,3.9343,30.0
our_model	Round_1_Replicate_8	-2365.15	4740.3	2020.24	2402.02	7.6825,1.1155,0.3513,0.7233,30.0
our_model	Round_1_Replicate_9	-1987.74	3985.48	1293.31	5222.14	3.8012,0.2949,0.8003,2.9006,30.0
our_model	Round_1_Replicate_10	-2928.73	5867.46	2996.0	3195.36	5.3035,1.1615,0.4849,0.6561,30.0
our_model	Round_2_Replicate_1	-1554.74	3119.48	513.5	19928.43	1.5849,0.0471,2.4778,6.6298,0.0213
our_model	Round_2_Replicate_2	-1351.7	2713.4	82.14	20113.24	1.0206,0.076,4.5588,4.3188,0.0389
our_model	Round_2_Replicate_3	-1334.55	2679.1	46.94	19629.37	1.1998,0.1,4.1287,2.6299,0.049
our_model	Round_2_Replicate_4	-1313.67	2637.34	5.52	20065.91	0.9706,0.1035,5.3577,2.3243,0.052
our_model	Round_2_Replicate_5	-1311.97	2633.94	2.08	20051.8	0.9852,0.0983,5.1021,2.368,0.0485
our_model	Round_2_Replicate_6	-1321.45	2652.9	21.27	20098.48	0.993,0.0872,4.8978,3.0726,0.0432
our_model	Round_2_Replicate_7	-1532.73	3075.46	468.96	20036.83	1.3463,0.0482,2.8068,5.9884,0.0214
our_model	Round_2_Replicate_8	-1314.15	2638.3	6.41	19905.95	1.0261,0.106,4.9846,2.4003,0.0534
our_model	Round_2_Replicate_9	-1529.97	3069.94	431.39	19225.11	2.1771,0.0795,2.8402,3.4246,0.0371
our_model	Round_2_Replicate_10	-1386.4	2782.8	153.05	20158.87	1.0261,0.0676,4.3505,5.1645,0.0347
our_model	Round_3_Replicate_1	-1311.95	2633.9	2.05	20025.62	1.0002,0.096,4.9575,2.71,0.048
our_model	Round_3_Replicate_2	-1334.43	2678.86	47.57	19910.43	1.1352,0.0861,4.7056,2.9484,0.0414
our_model	Round_3_Replicate_3	-1311.13	2632.26	0.4	19996.97	1.0049,0.0991,4.9797,2.4603,0.0491
our_model	Round_3_Replicate_4	-1312.0	2634.0	2.13	19970.1	1.0025,0.1041,5.0498,2.3104,0.052
our_model	Round_3_Replicate_5	-1378.22	2766.44	138.79	20040.69	1.1238,0.0702,4.4196,4.0629,0.0334
our_model	Round_3_Replicate_6	-1311.0	2632.0	0.14	19993.33	0.9994,0.1011,5.0081,2.4476,0.0505
our_model	Round_3_Replicate_7	-1313.69	2637.38	5.53	19966.18	0.9984,0.1054,5.057,2.1047,0.0516
our_model	Round_3_Replicate_8	-1339.95	2689.9	58.89	20087.14	1.0155,0.0806,4.5897,3.0172,0.0378
our_model	Round_3_Replicate_9	-1320.55	2651.1	19.33	19945.16	0.9973,0.1114,5.2337,1.8677,0.0546
our_model	Round_3_Replicate_10	-1321.17	2652.34	20.43	19782.83	1.0991,0.1058,4.8395,2.4335,0.0533
our_model	Round_3_Replicate_11	-1316.33	2642.66	10.75	20068.32	0.972,0.0932,4.8234,2.8936,0.0462
our_model	Round_3_Replicate_12	-1330.21	2670.42	37.84	19840.67	1.0038,0.118,4.9248,2.012,0.0602
our_model	Round_3_Replicate_13	-1324.7	2659.4	27.68	20164.75	0.9453,0.0889,5.0049,2.571,0.0424
our_model	Round_3_Replicate_14	-1325.49	2660.98	29.07	20091.42	0.9805,0.0864,4.6801,3.2409,0.0425
our_model	Round_3_Replicate_15	-1346.1	2702.2	71.14	19925.78	0.984,0.1206,5.4706,1.3566,0.0573
our_model	Round_3_Replicate_16	-1316.04	2642.08	10.27	20076.35	0.9864,0.0917,4.9669,2.8212,0.0451
our_model	Round_3_Replicate_17	-1342.97	2695.94	65.76	20181.28	0.9956,0.0783,5.0751,3.6148,0.0389
our_model	Round_3_Replicate_18	-1313.42	2636.84	4.94	19977.37	0.9876,0.1062,5.0478,2.3523,0.0537
our_model	Round_3_Replicate_19	-1312.29	2634.58	2.72	19967.88	1.0009,0.1048,5.0504,2.3266,0.0526
our_model	Round_3_Replicate_20	-1322.76	2655.52	24.02	20104.94	0.9974,0.0864,4.9527,3.047,0.0427
