36675   , -2336.8     , array([ 0.0775333  ,  0.00456318 ,  3.6944e-32 ,  7.8384e-10 ])
36676   , -2336.8     , array([ 0.0776109  ,  0.00456318 ,  3.6944e-32 ,  7.8384e-10 ])
36677   , -2336.8     , array([ 0.0775333  ,  0.00456775 ,  3.6944e-32 ,  7.8384e-10 ])
36678   , -2336.8     , array([ 0.0775333  ,  0.00456318 ,  3.6981e-32 ,  7.8384e-10 ])
36679   , -2336.8     , array([ 0.0775333  ,  0.00456318 ,  3.6944e-32 ,  7.84624e-10])
36680   , -2336.8     , array([ 0.0775333  ,  0.00456318 ,  3.6944e-32 ,  7.8384e-10 ])
36681   , -2336.8     , array([ 0.0775333  ,  0.00454816 ,  3.6944e-32 ,  7.86421e-10])
36682   , -2336.8     , array([ 0.0775333  ,  0.00454816 ,  3.6944e-32 ,  7.86421e-10])
36683   , -2336.8     , array([ 0.0776109  ,  0.00454816 ,  3.6944e-32 ,  7.86421e-10])
36684   , -2336.8     , array([ 0.0775333  ,  0.00455271 ,  3.6944e-32 ,  7.86421e-10])
36685   , -2336.8     , array([ 0.0775333  ,  0.00454816 ,  3.6981e-32 ,  7.86421e-10])
36686   , -2336.8     , array([ 0.0775333  ,  0.00454816 ,  3.6944e-32 ,  7.87207e-10])
36687   , -2336.8     , array([ 0.0775333  ,  0.00448854 ,  3.6944e-32 ,  7.96829e-10])
36688   , -2336.8     , array([ 0.0775333  ,  0.00448854 ,  3.6944e-32 ,  7.96829e-10])
36689   , -2336.8     , array([ 0.0776109  ,  0.00448854 ,  3.6944e-32 ,  7.96829e-10])
36690   , -2336.8     , array([ 0.0775333  ,  0.00449303 ,  3.6944e-32 ,  7.96829e-10])
36691   , -2336.8     , array([ 0.0775333  ,  0.00448854 ,  3.6981e-32 ,  7.96829e-10])
36692   , -2336.8     , array([ 0.0775333  ,  0.00448854 ,  3.6944e-32 ,  7.97626e-10])
36693   , -2336.8     , array([ 0.0775333  ,  0.00425779 ,  3.6944e-32 ,  8.39856e-10])
36694   , -2336.8     , array([ 0.0775333  ,  0.00425779 ,  3.6944e-32 ,  8.39856e-10])
36695   , -2336.8     , array([ 0.0776109  ,  0.00425779 ,  3.6944e-32 ,  8.39856e-10])
36696   , -2336.8     , array([ 0.0775333  ,  0.00426205 ,  3.6944e-32 ,  8.39856e-10])
36697   , -2336.8     , array([ 0.0775333  ,  0.00425779 ,  3.6981e-32 ,  8.39856e-10])
36698   , -2336.8     , array([ 0.0775333  ,  0.00425779 ,  3.6944e-32 ,  8.40696e-10])
36699   , -2336.8     , array([ 0.0775333  ,  0.00344746 ,  3.6944e-32 ,  1.03649e-09])
36700   , -2336.8     , array([ 0.0775333  ,  0.00344746 ,  3.6944e-32 ,  1.03649e-09])
36701   , -2336.8     , array([ 0.0776109  ,  0.00344746 ,  3.6944e-32 ,  1.03649e-09])
36702   , -2336.8     , array([ 0.0775333  ,  0.00345091 ,  3.6944e-32 ,  1.03649e-09])
36703   , -2336.8     , array([ 0.0775333  ,  0.00344746 ,  3.6981e-32 ,  1.03649e-09])
