16050   , -2349.05    , array([ 0.588684   ,  1.54009    ,  6.39292e-42,  0.00179746 ])
16051   , -2349.05    , array([ 0.589273   ,  1.54009    ,  6.39292e-42,  0.00179746 ])
16052   , -2349.07    , array([ 0.588684   ,  1.54163    ,  6.39292e-42,  0.00179746 ])
16053   , -2349.05    , array([ 0.588684   ,  1.54009    ,  6.39931e-42,  0.00179746 ])
16054   , -2349.06    , array([ 0.588684   ,  1.54009    ,  6.39292e-42,  0.00179926 ])
16055   , -2349.05    , array([ 0.588684   ,  1.54009    ,  6.39292e-42,  0.00179746 ])
16056   , -2324.56    , array([ 0.588684   ,  0.633507   ,  6.39292e-42,  0.00111157 ])
16057   , -2324.56    , array([ 0.588684   ,  0.633507   ,  6.39292e-42,  0.00111157 ])
16058   , -2324.56    , array([ 0.589273   ,  0.633507   ,  6.39292e-42,  0.00111157 ])
16059   , -2324.59    , array([ 0.588684   ,  0.634141   ,  6.39292e-42,  0.00111157 ])
16060   , -2324.56    , array([ 0.588684   ,  0.633507   ,  6.39931e-42,  0.00111157 ])
16061   , -2324.55    , array([ 0.588684   ,  0.633507   ,  6.39292e-42,  0.00111268 ])
16062   , -2257.94    , array([ 0.588684   ,  0.108375   ,  6.39292e-42,  0.000532592])
16063   , -2257.94    , array([ 0.588684   ,  0.108375   ,  6.39292e-42,  0.000532592])
16064   , -2257.94    , array([ 0.589273   ,  0.108375   ,  6.39292e-42,  0.000532592])
16065   , -2258.03    , array([ 0.588684   ,  0.108483   ,  6.39292e-42,  0.000532592])
16066   , -2257.94    , array([ 0.588684   ,  0.108375   ,  6.39931e-42,  0.000532592])
16067   , -2257.87    , array([ 0.588684   ,  0.108375   ,  6.39292e-42,  0.000533125])
16074   , -2257.94    , array([ 0.588684   ,  0.108374   ,  6.39292e-42,  0.000532591])
16075   , -2257.94    , array([ 0.588684   ,  0.108374   ,  6.39292e-42,  0.000532591])
16076   , -2257.94    , array([ 0.589273   ,  0.108374   ,  6.39292e-42,  0.000532591])
16077   , -2258.03    , array([ 0.588684   ,  0.108483   ,  6.39292e-42,  0.000532591])
16078   , -2257.94    , array([ 0.588684   ,  0.108374   ,  6.39931e-42,  0.000532591])
16079   , -2257.87    , array([ 0.588684   ,  0.108374   ,  6.39292e-42,  0.000533124])
16080   , -2257.94    , array([ 0.588684   ,  0.108374   ,  6.39292e-42,  0.00053259 ])
16081   , -2257.94    , array([ 0.588684   ,  0.108374   ,  6.39292e-42,  0.00053259 ])
16082   , -2257.94    , array([ 0.589273   ,  0.108374   ,  6.39292e-42,  0.00053259 ])
16083   , -2258.03    , array([ 0.588684   ,  0.108482   ,  6.39292e-42,  0.00053259 ])
16084   , -2257.94    , array([ 0.588684   ,  0.108374   ,  6.39931e-42,  0.00053259 ])
16085   , -2257.87    , array([ 0.588684   ,  0.108374   ,  6.39292e-42,  0.000533123])
16086   , -1900.62    , array([ 0.588684   ,  0.00317162 ,  6.39292e-42,  0.000122267])
16087   , -1900.62    , array([ 0.588684   ,  0.00317162 ,  6.39292e-42,  0.000122267])
16088   , -1900.62    , array([ 0.589273   ,  0.00317162 ,  6.39292e-42,  0.000122267])
16089   , -1900.85    , array([ 0.588684   ,  0.0031748  ,  6.39292e-42,  0.000122267])
16090   , -1900.62    , array([ 0.588684   ,  0.00317162 ,  6.39931e-42,  0.000122267])
16091   , -1900.4     , array([ 0.588684   ,  0.00317162 ,  6.39292e-42,  0.00012239 ])
16092   , -1900.62    , array([ 0.588684   ,  0.00317161 ,  6.39292e-42,  0.000122267])
16093   , -1900.62    , array([ 0.588684   ,  0.00317161 ,  6.39292e-42,  0.000122267])
16094   , -1900.62    , array([ 0.589273   ,  0.00317161 ,  6.39292e-42,  0.000122267])
16095   , -1900.85    , array([ 0.588684   ,  0.00317479 ,  6.39292e-42,  0.000122267])
16096   , -1900.62    , array([ 0.588684   ,  0.00317161 ,  6.39931e-42,  0.000122267])
16097   , -1900.4     , array([ 0.588684   ,  0.00317161 ,  6.39292e-42,  0.00012239 ])
16104   , -1900.62    , array([ 0.588684   ,  0.00317161 ,  6.39292e-42,  0.000122267])
16105   , -1900.62    , array([ 0.588684   ,  0.00317161 ,  6.39292e-42,  0.000122267])
16106   , -1900.62    , array([ 0.589273   ,  0.00317161 ,  6.39292e-42,  0.000122267])
16107   , -1900.85    , array([ 0.588684   ,  0.00317478 ,  6.39292e-42,  0.000122267])
16108   , -1900.62    , array([ 0.588684   ,  0.00317161 ,  6.39931e-42,  0.000122267])
16109   , -1900.4     , array([ 0.588684   ,  0.00317161 ,  6.39292e-42,  0.000122389])
16116   , -1900.62    , array([ 0.588684   ,  0.00317161 ,  6.39292e-42,  0.000122267])
16117   , -1900.62    , array([ 0.588684   ,  0.00317161 ,  6.39292e-42,  0.000122267])
16118   , -1900.62    , array([ 0.589273   ,  0.00317161 ,  6.39292e-42,  0.000122267])
16119   , -1900.85    , array([ 0.588684   ,  0.00317478 ,  6.39292e-42,  0.000122267])
16120   , -1900.62    , array([ 0.588684   ,  0.00317161 ,  6.39931e-42,  0.000122267])
16121   , -1900.4     , array([ 0.588684   ,  0.00317161 ,  6.39292e-42,  0.000122389])
16122   , -1802.19    , array([ 0.588684   ,  0.00114912 ,  6.39292e-42,  8.00896e-05])
16123   , -1802.19    , array([ 0.588684   ,  0.00114912 ,  6.39292e-42,  8.00896e-05])
16124   , -1802.19    , array([ 0.589273   ,  0.00114912 ,  6.39292e-42,  8.00896e-05])
16125   , -1802.26    , array([ 0.588684   ,  0.00115027 ,  6.39292e-42,  8.00896e-05])
16126   , -1802.19    , array([ 0.588684   ,  0.00114912 ,  6.39931e-42,  8.00896e-05])
16127   , -1802.13    , array([ 0.588684   ,  0.00114912 ,  6.39292e-42,  8.01697e-05])
16134   , -1802.19    , array([ 0.588684   ,  0.00114912 ,  6.39292e-42,  8.00896e-05])
16135   , -1802.19    , array([ 0.588684   ,  0.00114912 ,  6.39292e-42,  8.00896e-05])
16136   , -1802.19    , array([ 0.589273   ,  0.00114912 ,  6.39292e-42,  8.00896e-05])
16137   , -1802.26    , array([ 0.588684   ,  0.00115027 ,  6.39292e-42,  8.00896e-05])
16138   , -1802.19    , array([ 0.588684   ,  0.00114912 ,  6.39931e-42,  8.00896e-05])
16139   , -1802.13    , array([ 0.588684   ,  0.00114912 ,  6.39292e-42,  8.01697e-05])
16146   , -1802.19    , array([ 0.588684   ,  0.00114912 ,  6.39292e-42,  8.00896e-05])
16147   , -1802.19    , array([ 0.588684   ,  0.00114912 ,  6.39292e-42,  8.00896e-05])
16148   , -1802.19    , array([ 0.589273   ,  0.00114912 ,  6.39292e-42,  8.00896e-05])
