4855    , -4909.41    , array([ 0.189969   ,  0.00846364 ,  8.57654e-56,  0.0234458  ])
4856    , -4909.41    , array([ 0.190159   ,  0.00846364 ,  8.57654e-56,  0.0234458  ])
4857    , -4914.06    , array([ 0.189969   ,  0.00847211 ,  8.57654e-56,  0.0234458  ])
4858    , -4909.41    , array([ 0.189969   ,  0.00846364 ,  8.58513e-56,  0.0234458  ])
4859    , -4901.96    , array([ 0.189969   ,  0.00846364 ,  8.57654e-56,  0.0234693  ])
4860    , -4909.41    , array([ 0.189969   ,  0.00846364 ,  8.57654e-56,  0.0234458  ])
4861    , -2310.72    , array([ 0.189969   ,  0.00495567 ,  8.57654e-56,  0.0552132  ])
4862    , -2310.72    , array([ 0.189969   ,  0.00495567 ,  8.57654e-56,  0.0552132  ])
4863    , -2310.72    , array([ 0.190159   ,  0.00495567 ,  8.57654e-56,  0.0552132  ])
4864    , -2310.45    , array([ 0.189969   ,  0.00496063 ,  8.57654e-56,  0.0552132  ])
4865    , -2310.72    , array([ 0.189969   ,  0.00495567 ,  8.58513e-56,  0.0552132  ])
4866    , -2311.01    , array([ 0.189969   ,  0.00495567 ,  8.57654e-56,  0.0552684  ])
4873    , -2310.68    , array([ 0.189969   ,  0.00495795 ,  8.57654e-56,  0.0552294  ])
4874    , -2310.68    , array([ 0.189969   ,  0.00495795 ,  8.57654e-56,  0.0552294  ])
4875    , -2310.68    , array([ 0.190159   ,  0.00495795 ,  8.57654e-56,  0.0552294  ])
4876    , -2310.42    , array([ 0.189969   ,  0.00496291 ,  8.57654e-56,  0.0552294  ])
4877    , -2310.68    , array([ 0.189969   ,  0.00495795 ,  8.58513e-56,  0.0552294  ])
4878    , -2310.97    , array([ 0.189969   ,  0.00495795 ,  8.57654e-56,  0.0552846  ])
4879    , -2310.64    , array([ 0.189969   ,  0.00496024 ,  8.57654e-56,  0.0552455  ])
4880    , -2310.64    , array([ 0.189969   ,  0.00496024 ,  8.57654e-56,  0.0552455  ])
4881    , -2310.64    , array([ 0.190159   ,  0.00496024 ,  8.57654e-56,  0.0552455  ])
4882    , -2310.38    , array([ 0.189969   ,  0.0049652  ,  8.57654e-56,  0.0552455  ])
4883    , -2310.64    , array([ 0.189969   ,  0.00496024 ,  8.58513e-56,  0.0552455  ])
4884    , -2310.93    , array([ 0.189969   ,  0.00496024 ,  8.57654e-56,  0.0553008  ])
4891    , -2310.63    , array([ 0.189969   ,  0.00496081 ,  8.57654e-56,  0.0552496  ])
4892    , -2310.63    , array([ 0.189969   ,  0.00496081 ,  8.57654e-56,  0.0552496  ])
4893    , -2310.63    , array([ 0.190159   ,  0.00496081 ,  8.57654e-56,  0.0552496  ])
4894    , -2310.37    , array([ 0.189969   ,  0.00496578 ,  8.57654e-56,  0.0552496  ])
4895    , -2310.63    , array([ 0.189969   ,  0.00496081 ,  8.58513e-56,  0.0552496  ])
4896    , -2310.92    , array([ 0.189969   ,  0.00496081 ,  8.57654e-56,  0.0553048  ])
4897    , -2310.63    , array([ 0.189969   ,  0.00496138 ,  8.57654e-56,  0.0552536  ])
4898    , -2310.63    , array([ 0.189969   ,  0.00496138 ,  8.57654e-56,  0.0552536  ])
4899    , -2310.63    , array([ 0.190159   ,  0.00496138 ,  8.57654e-56,  0.0552536  ])
4900    , -2310.36    , array([ 0.189969   ,  0.00496635 ,  8.57654e-56,  0.0552536  ])
4901    , -2310.63    , array([ 0.189969   ,  0.00496138 ,  8.58513e-56,  0.0552536  ])
4902    , -2310.92    , array([ 0.189969   ,  0.00496138 ,  8.57654e-56,  0.0553089  ])
4909    , -2310.62    , array([ 0.189969   ,  0.00496153 ,  8.57654e-56,  0.0552546  ])
4910    , -2310.62    , array([ 0.189969   ,  0.00496153 ,  8.57654e-56,  0.0552546  ])
4911    , -2310.62    , array([ 0.190159   ,  0.00496153 ,  8.57654e-56,  0.0552546  ])
4912    , -2310.36    , array([ 0.189969   ,  0.00496649 ,  8.57654e-56,  0.0552546  ])
4913    , -2310.62    , array([ 0.189969   ,  0.00496153 ,  8.58513e-56,  0.0552546  ])
4914    , -2310.91    , array([ 0.189969   ,  0.00496153 ,  8.57654e-56,  0.0553099  ])
4915    , -2310.62    , array([ 0.189969   ,  0.00496167 ,  8.57654e-56,  0.0552556  ])
4916    , -2310.62    , array([ 0.189969   ,  0.00496167 ,  8.57654e-56,  0.0552556  ])
4917    , -2310.62    , array([ 0.190159   ,  0.00496167 ,  8.57654e-56,  0.0552556  ])
4918    , -2310.35    , array([ 0.189969   ,  0.00496663 ,  8.57654e-56,  0.0552556  ])
4919    , -2310.62    , array([ 0.189969   ,  0.00496167 ,  8.58513e-56,  0.0552556  ])
4920    , -2310.91    , array([ 0.189969   ,  0.00496167 ,  8.57654e-56,  0.0553109  ])
4927    , -2310.62    , array([ 0.189969   ,  0.00496171 ,  8.57654e-56,  0.0552559  ])
4928    , -2310.62    , array([ 0.189969   ,  0.00496171 ,  8.57654e-56,  0.0552559  ])
4929    , -2310.62    , array([ 0.190159   ,  0.00496171 ,  8.57654e-56,  0.0552559  ])
4930    , -2310.35    , array([ 0.189969   ,  0.00496667 ,  8.57654e-56,  0.0552559  ])
4931    , -2310.62    , array([ 0.189969   ,  0.00496171 ,  8.58513e-56,  0.0552559  ])
4932    , -2310.91    , array([ 0.189969   ,  0.00496171 ,  8.57654e-56,  0.0553112  ])
4933    , -2310.62    , array([ 0.189969   ,  0.00496174 ,  8.57654e-56,  0.0552561  ])
4934    , -2310.62    , array([ 0.189969   ,  0.00496174 ,  8.57654e-56,  0.0552561  ])
4935    , -2310.62    , array([ 0.190159   ,  0.00496174 ,  8.57654e-56,  0.0552561  ])
4936    , -2310.35    , array([ 0.189969   ,  0.00496671 ,  8.57654e-56,  0.0552561  ])
4937    , -2310.62    , array([ 0.189969   ,  0.00496174 ,  8.58513e-56,  0.0552561  ])
4938    , -2310.91    , array([ 0.189969   ,  0.00496174 ,  8.57654e-56,  0.0553114  ])
4939    , -1002.51    , array([ 0.189969   ,  0.1874     ,  8.57654e-56,  0.554456   ])
4940    , -1002.51    , array([ 0.189969   ,  0.1874     ,  8.57654e-56,  0.554456   ])
4941    , -1002.51    , array([ 0.190159   ,  0.1874     ,  8.57654e-56,  0.554456   ])
4942    , -1001.16    , array([ 0.189969   ,  0.187587   ,  8.57654e-56,  0.554456   ])
4943    , -1002.51    , array([ 0.189969   ,  0.1874     ,  8.58513e-56,  0.554456   ])
4944    , -1004.83    , array([ 0.189969   ,  0.1874     ,  8.57654e-56,  0.555011   ])
4945    , -1816.27    , array([ 0.189969   ,  0.0209259  ,  8.57654e-56,  0.137813   ])
4946    , -1816.27    , array([ 0.189969   ,  0.0209259  ,  8.57654e-56,  0.137813   ])
4947    , -1816.27    , array([ 0.190159   ,  0.0209259  ,  8.57654e-56,  0.137813   ])
4948    , -1813.74    , array([ 0.189969   ,  0.0209469  ,  8.57654e-56,  0.137813   ])
4949    , -1816.27    , array([ 0.189969   ,  0.0209259  ,  8.58513e-56,  0.137813   ])
4950    , -1819.24    , array([ 0.189969   ,  0.0209259  ,  8.57654e-56,  0.137951   ])
4951    , -988.611    , array([ 0.189969   ,  0.153994   ,  8.57654e-56,  0.489467   ])
4952    , -988.611    , array([ 0.189969   ,  0.153994   ,  8.57654e-56,  0.489467   ])
4953    , -988.611    , array([ 0.190159   ,  0.153994   ,  8.57654e-56,  0.489467   ])
4954    , -987.046    , array([ 0.189969   ,  0.154148   ,  8.57654e-56,  0.489467   ])
4955    , -988.611    , array([ 0.189969   ,  0.153994   ,  8.58513e-56,  0.489467   ])
4956    , -991.11     , array([ 0.189969   ,  0.153994   ,  8.57654e-56,  0.489957   ])
4963    , -988.61     , array([ 0.189969   ,  0.153995   ,  8.57654e-56,  0.489469   ])
4964    , -988.61     , array([ 0.189969   ,  0.153995   ,  8.57654e-56,  0.489469   ])
4965    , -988.61     , array([ 0.190159   ,  0.153995   ,  8.57654e-56,  0.489469   ])
4966    , -987.045    , array([ 0.189969   ,  0.154149   ,  8.57654e-56,  0.489469   ])
4967    , -988.61     , array([ 0.189969   ,  0.153995   ,  8.58513e-56,  0.489469   ])
4968    , -991.109    , array([ 0.189969   ,  0.153995   ,  8.57654e-56,  0.489958   ])
4969    , -988.608    , array([ 0.189969   ,  0.153997   ,  8.57654e-56,  0.489473   ])
4970    , -988.608    , array([ 0.189969   ,  0.153997   ,  8.57654e-56,  0.489473   ])
4971    , -988.608    , array([ 0.190159   ,  0.153997   ,  8.57654e-56,  0.489473   ])
4972    , -987.043    , array([ 0.189969   ,  0.154151   ,  8.57654e-56,  0.489473   ])
4973    , -988.608    , array([ 0.189969   ,  0.153997   ,  8.58513e-56,  0.489473   ])
4974    , -991.108    , array([ 0.189969   ,  0.153997   ,  8.57654e-56,  0.489963   ])
4975    , -6489.36    , array([ 0.189969   ,  3.07979    ,  8.57654e-56,  2.80161    ])
4976    , -6489.36    , array([ 0.189969   ,  3.07979    ,  8.57654e-56,  2.80161    ])
4977    , -6489.36    , array([ 0.190159   ,  3.07979    ,  8.57654e-56,  2.80161    ])
4978    , -6497.79    , array([ 0.189969   ,  3.08287    ,  8.57654e-56,  2.80161    ])
4979    , -6489.36    , array([ 0.189969   ,  3.07979    ,  8.58513e-56,  2.80161    ])
4980    , -6484.62    , array([ 0.189969   ,  3.07979    ,  8.57654e-56,  2.80442    ])
4981    , -979.532    , array([ 0.189969   ,  0.194514   ,  8.57654e-56,  0.560795   ])
4982    , -979.532    , array([ 0.189969   ,  0.194514   ,  8.57654e-56,  0.560795   ])
4983    , -979.532    , array([ 0.190159   ,  0.194514   ,  8.57654e-56,  0.560795   ])
4984    , -978.253    , array([ 0.189969   ,  0.194709   ,  8.57654e-56,  0.560795   ])
4985    , -979.532    , array([ 0.189969   ,  0.194514   ,  8.58513e-56,  0.560795   ])
4986    , -981.791    , array([ 0.189969   ,  0.194514   ,  8.57654e-56,  0.561356   ])
4987    , -961.269    , array([ 0.189969   ,  0.191613   ,  8.57654e-56,  0.55155    ])
4988    , -961.269    , array([ 0.189969   ,  0.191613   ,  8.57654e-56,  0.55155    ])
4989    , -961.269    , array([ 0.190159   ,  0.191613   ,  8.57654e-56,  0.55155    ])
4990    , -959.992    , array([ 0.189969   ,  0.191805   ,  8.57654e-56,  0.55155    ])
4991    , -961.269    , array([ 0.189969   ,  0.191613   ,  8.58513e-56,  0.55155    ])
4992    , -963.522    , array([ 0.189969   ,  0.191613   ,  8.57654e-56,  0.552102   ])
4993    , -889.102    , array([ 0.189969   ,  0.180434   ,  8.57654e-56,  0.51607    ])
4994    , -889.102    , array([ 0.189969   ,  0.180434   ,  8.57654e-56,  0.51607    ])
4995    , -889.102    , array([ 0.190159   ,  0.180434   ,  8.57654e-56,  0.51607    ])
4996    , -887.839    , array([ 0.189969   ,  0.180615   ,  8.57654e-56,  0.51607    ])
4997    , -889.102    , array([ 0.189969   ,  0.180434   ,  8.58513e-56,  0.51607    ])
4998    , -891.319    , array([ 0.189969   ,  0.180434   ,  8.57654e-56,  0.516586   ])
4999    , -627.162    , array([ 0.189969   ,  0.141872   ,  8.57654e-56,  0.39555    ])
5000    , -627.162    , array([ 0.189969   ,  0.141872   ,  8.57654e-56,  0.39555    ])
5001    , -627.162    , array([ 0.190159   ,  0.141872   ,  8.57654e-56,  0.39555    ])
5002    , -626.113    , array([ 0.189969   ,  0.142014   ,  8.57654e-56,  0.39555    ])
5003    , -627.162    , array([ 0.189969   ,  0.141872   ,  8.58513e-56,  0.39555    ])
5004    , -628.981    , array([ 0.189969   ,  0.141872   ,  8.57654e-56,  0.395945   ])
5005    , -538.941    , array([ 0.189969   ,  0.0739144  ,  8.57654e-56,  0.183647   ])
5006    , -538.941    , array([ 0.189969   ,  0.0739144  ,  8.57654e-56,  0.183647   ])
5007    , -538.941    , array([ 0.190159   ,  0.0739144  ,  8.57654e-56,  0.183647   ])
5008    , -539.951    , array([ 0.189969   ,  0.0739884  ,  8.57654e-56,  0.183647   ])
5009    , -538.941    , array([ 0.189969   ,  0.0739144  ,  8.58513e-56,  0.183647   ])
5010    , -537.144    , array([ 0.189969   ,  0.0739144  ,  8.57654e-56,  0.183831   ])
5011    , -400.498    , array([ 0.189969   ,  0.102608   ,  8.57654e-56,  0.270155   ])
5012    , -400.498    , array([ 0.189969   ,  0.102608   ,  8.57654e-56,  0.270155   ])
5013    , -400.498    , array([ 0.190159   ,  0.102608   ,  8.57654e-56,  0.270155   ])
5014    , -400.296    , array([ 0.189969   ,  0.10271    ,  8.57654e-56,  0.270155   ])
5015    , -400.498    , array([ 0.189969   ,  0.102608   ,  8.58513e-56,  0.270155   ])
5016    , -400.862    , array([ 0.189969   ,  0.102608   ,  8.57654e-56,  0.270425   ])
5017    , -394.983    , array([ 0.189969   ,  0.0927718  ,  8.57654e-56,  0.24223    ])
5018    , -394.983    , array([ 0.189969   ,  0.0927718  ,  8.57654e-56,  0.24223    ])
5019    , -394.983    , array([ 0.190159   ,  0.0927718  ,  8.57654e-56,  0.24223    ])
5020    , -395.079    , array([ 0.189969   ,  0.0928647  ,  8.57654e-56,  0.24223    ])
5021    , -394.983    , array([ 0.189969   ,  0.0927718  ,  8.58513e-56,  0.24223    ])
5022    , -394.827    , array([ 0.189969   ,  0.0927718  ,  8.57654e-56,  0.242472   ])
5023    , -393.795    , array([ 0.189969   ,  0.0943872  ,  8.57654e-56,  0.248107   ])
5024    , -393.795    , array([ 0.189969   ,  0.0943872  ,  8.57654e-56,  0.248107   ])
5025    , -393.795    , array([ 0.190159   ,  0.0943872  ,  8.57654e-56,  0.248107   ])
5026    , -393.807    , array([ 0.189969   ,  0.0944817  ,  8.57654e-56,  0.248107   ])
5027    , -393.795    , array([ 0.189969   ,  0.0943872  ,  8.58513e-56,  0.248107   ])
5028    , -393.787    , array([ 0.189969   ,  0.0943872  ,  8.57654e-56,  0.248355   ])
5029    , -393.774    , array([ 0.189969   ,  0.0933797  ,  8.57654e-56,  0.246578   ])
5030    , -393.774    , array([ 0.189969   ,  0.0933797  ,  8.57654e-56,  0.246578   ])
5031    , -393.774    , array([ 0.190159   ,  0.0933797  ,  8.57654e-56,  0.246578   ])
5032    , -393.786    , array([ 0.189969   ,  0.0934732  ,  8.57654e-56,  0.246578   ])
5033    , -393.774    , array([ 0.189969   ,  0.0933797  ,  8.58513e-56,  0.246578   ])
5034    , -393.767    , array([ 0.189969   ,  0.0933797  ,  8.57654e-56,  0.246825   ])
5035    , -393.693    , array([ 0.189969   ,  0.0894562  ,  8.57654e-56,  0.240554   ])
5036    , -393.693    , array([ 0.189969   ,  0.0894562  ,  8.57654e-56,  0.240554   ])
5037    , -393.693    , array([ 0.190159   ,  0.0894562  ,  8.57654e-56,  0.240554   ])
5038    , -393.702    , array([ 0.189969   ,  0.0895457  ,  8.57654e-56,  0.240554   ])
5039    , -393.693    , array([ 0.189969   ,  0.0894562  ,  8.58513e-56,  0.240554   ])
5040    , -393.689    , array([ 0.189969   ,  0.0894562  ,  8.57654e-56,  0.240795   ])
5041    , -393.566    , array([ 0.189969   ,  0.0753428  ,  8.57654e-56,  0.217896   ])
5042    , -393.566    , array([ 0.189969   ,  0.0753428  ,  8.57654e-56,  0.217896   ])
5043    , -393.566    , array([ 0.190159   ,  0.0753428  ,  8.57654e-56,  0.217896   ])
5044    , -393.535    , array([ 0.189969   ,  0.0754182  ,  8.57654e-56,  0.217896   ])
5045    , -393.566    , array([ 0.189969   ,  0.0753428  ,  8.58513e-56,  0.217896   ])
5046    , -393.627    , array([ 0.189969   ,  0.0753428  ,  8.57654e-56,  0.218114   ])
5047    , -393.721    , array([ 0.189969   ,  0.0694479  ,  8.57654e-56,  0.207612   ])
5048    , -393.721    , array([ 0.189969   ,  0.0694479  ,  8.57654e-56,  0.207612   ])
5049    , -393.721    , array([ 0.190159   ,  0.0694479  ,  8.57654e-56,  0.207612   ])
5050    , -393.662    , array([ 0.189969   ,  0.0695174  ,  8.57654e-56,  0.207612   ])
5051    , -393.721    , array([ 0.189969   ,  0.0694479  ,  8.58513e-56,  0.207612   ])
5052    , -393.826    , array([ 0.189969   ,  0.0694479  ,  8.57654e-56,  0.207819   ])
5053    , -393.576    , array([ 0.189969   ,  0.0743317  ,  8.57654e-56,  0.216156   ])
5054    , -393.576    , array([ 0.189969   ,  0.0743317  ,  8.57654e-56,  0.216156   ])
5055    , -393.576    , array([ 0.190159   ,  0.0743317  ,  8.57654e-56,  0.216156   ])
5056    , -393.542    , array([ 0.189969   ,  0.0744061  ,  8.57654e-56,  0.216156   ])
5057    , -393.576    , array([ 0.189969   ,  0.0743317  ,  8.58513e-56,  0.216156   ])
5058    , -393.643    , array([ 0.189969   ,  0.0743317  ,  8.57654e-56,  0.216372   ])
5059    , -393.567    , array([ 0.189969   ,  0.0751571  ,  8.57654e-56,  0.217577   ])
5060    , -393.567    , array([ 0.189969   ,  0.0751571  ,  8.57654e-56,  0.217577   ])
5061    , -393.567    , array([ 0.190159   ,  0.0751571  ,  8.57654e-56,  0.217577   ])
5062    , -393.536    , array([ 0.189969   ,  0.0752323  ,  8.57654e-56,  0.217577   ])
5063    , -393.567    , array([ 0.189969   ,  0.0751571  ,  8.58513e-56,  0.217577   ])
5064    , -393.629    , array([ 0.189969   ,  0.0751571  ,  8.57654e-56,  0.217795   ])
5065    , -393.566    , array([ 0.189969   ,  0.0753083  ,  8.57654e-56,  0.217837   ])
5066    , -393.566    , array([ 0.189969   ,  0.0753083  ,  8.57654e-56,  0.217837   ])
5067    , -393.566    , array([ 0.190159   ,  0.0753083  ,  8.57654e-56,  0.217837   ])
5068    , -393.535    , array([ 0.189969   ,  0.0753837  ,  8.57654e-56,  0.217837   ])
5069    , -393.566    , array([ 0.189969   ,  0.0753083  ,  8.58513e-56,  0.217837   ])
5070    , -393.627    , array([ 0.189969   ,  0.0753083  ,  8.57654e-56,  0.218055   ])
5071    , -393.566    , array([ 0.189969   ,  0.0753364  ,  8.57654e-56,  0.217885   ])
5072    , -393.566    , array([ 0.189969   ,  0.0753364  ,  8.57654e-56,  0.217885   ])
5073    , -393.566    , array([ 0.190159   ,  0.0753364  ,  8.57654e-56,  0.217885   ])
5074    , -393.535    , array([ 0.189969   ,  0.0754118  ,  8.57654e-56,  0.217885   ])
5075    , -393.566    , array([ 0.189969   ,  0.0753364  ,  8.58513e-56,  0.217885   ])
5076    , -393.627    , array([ 0.189969   ,  0.0753364  ,  8.57654e-56,  0.218103   ])
5077    , -393.566    , array([ 0.189969   ,  0.0753416  ,  8.57654e-56,  0.217894   ])
5078    , -393.566    , array([ 0.189969   ,  0.0753416  ,  8.57654e-56,  0.217894   ])
5079    , -393.566    , array([ 0.190159   ,  0.0753416  ,  8.57654e-56,  0.217894   ])
5080    , -393.535    , array([ 0.189969   ,  0.075417   ,  8.57654e-56,  0.217894   ])
5081    , -393.566    , array([ 0.189969   ,  0.0753416  ,  8.58513e-56,  0.217894   ])
5082    , -393.627    , array([ 0.189969   ,  0.0753416  ,  8.57654e-56,  0.218112   ])
5083    , -393.566    , array([ 0.189969   ,  0.0753426  ,  8.57654e-56,  0.217896   ])
