16679   , -51915      , array([ 0.355526   ,  2.60752    ,  1.45025e-14,  7.40596e-47,  0.162624   ])
16680   , -51877.7    , array([ 0.355882   ,  2.60752    ,  1.45025e-14,  7.40596e-47,  0.162624   ])
16681   , -51925.6    , array([ 0.355526   ,  2.61013    ,  1.45025e-14,  7.40596e-47,  0.162624   ])
16682   , -51915      , array([ 0.355526   ,  2.60752    ,  1.4517e-14 ,  7.40596e-47,  0.162624   ])
16683   , -51915      , array([ 0.355526   ,  2.60752    ,  1.45025e-14,  7.41337e-47,  0.162624   ])
16684   , -51942.1    , array([ 0.355526   ,  2.60752    ,  1.45025e-14,  7.40596e-47,  0.162787   ])
16685   , -51915      , array([ 0.355526   ,  2.60752    ,  1.45025e-14,  7.40596e-47,  0.162624   ])
16686   , -31598.1    , array([ 0.789461   ,  2.08031    ,  1.45025e-14,  7.40596e-47,  0.0913472  ])
16687   , -31598.1    , array([ 0.789461   ,  2.08031    ,  1.45025e-14,  7.40596e-47,  0.0913472  ])
16688   , -31597.5    , array([ 0.790251   ,  2.08031    ,  1.45025e-14,  7.40596e-47,  0.0913472  ])
16689   , -31610.1    , array([ 0.789461   ,  2.08239    ,  1.45025e-14,  7.40596e-47,  0.0913472  ])
16690   , -31598.1    , array([ 0.789461   ,  2.08031    ,  1.4517e-14 ,  7.40596e-47,  0.0913472  ])
16691   , -31598.1    , array([ 0.789461   ,  2.08031    ,  1.45025e-14,  7.41337e-47,  0.0913472  ])
16692   , -31588.6    , array([ 0.789461   ,  2.08031    ,  1.45025e-14,  7.40596e-47,  0.0914386  ])
16693   , -45812      , array([ 2.45845    ,  0.163931   ,  1.45025e-14,  7.40596e-47,  0.260421   ])
16694   , -45812      , array([ 2.45845    ,  0.163931   ,  1.45025e-14,  7.40596e-47,  0.260421   ])
16695   , -45812.2    , array([ 2.46091    ,  0.163931   ,  1.45025e-14,  7.40596e-47,  0.260421   ])
16696   , -45758.7    , array([ 2.45845    ,  0.164095   ,  1.45025e-14,  7.40596e-47,  0.260421   ])
16697   , -45812      , array([ 2.45845    ,  0.163931   ,  1.4517e-14 ,  7.40596e-47,  0.260421   ])
16698   , -45812      , array([ 2.45845    ,  0.163931   ,  1.45025e-14,  7.41337e-47,  0.260421   ])
16699   , -45875.6    , array([ 2.45845    ,  0.163931   ,  1.45025e-14,  7.40596e-47,  0.260681   ])
16700   , -10433      , array([ 1.34757    ,  0.629081   ,  1.45025e-14,  7.40596e-47,  0.149576   ])
16701   , -10433      , array([ 1.34757    ,  0.629081   ,  1.45025e-14,  7.40596e-47,  0.149576   ])
16702   , -10428.7    , array([ 1.34891    ,  0.629081   ,  1.45025e-14,  7.40596e-47,  0.149576   ])
16703   , -10442.2    , array([ 1.34757    ,  0.629711   ,  1.45025e-14,  7.40596e-47,  0.149576   ])
16704   , -10433      , array([ 1.34757    ,  0.629081   ,  1.4517e-14 ,  7.40596e-47,  0.149576   ])
16705   , -10433      , array([ 1.34757    ,  0.629081   ,  1.45025e-14,  7.41337e-47,  0.149576   ])
16706   , -10434.7    , array([ 1.34757    ,  0.629081   ,  1.45025e-14,  7.40596e-47,  0.149726   ])
16707   , -216798     , array([ 0.291728   ,  0.00413588 ,  1.45025e-14,  7.40596e-47,  0.0264822  ])
16708   , -216798     , array([ 0.291728   ,  0.00413588 ,  1.45025e-14,  7.40596e-47,  0.0264822  ])
16709   , -216795     , array([ 0.29202    ,  0.00413588 ,  1.45025e-14,  7.40596e-47,  0.0264822  ])
16710   , -216570     , array([ 0.291728   ,  0.00414002 ,  1.45025e-14,  7.40596e-47,  0.0264822  ])
16711   , -216798     , array([ 0.291728   ,  0.00413588 ,  1.4517e-14 ,  7.40596e-47,  0.0264822  ])
16712   , -216798     , array([ 0.291728   ,  0.00413588 ,  1.45025e-14,  7.41337e-47,  0.0264822  ])
16713   , -217024     , array([ 0.291728   ,  0.00413588 ,  1.45025e-14,  7.40596e-47,  0.0265087  ])
16714   , -6751.12    , array([ 1.01471    ,  0.247825   ,  1.45025e-14,  7.40596e-47,  0.108508   ])
16715   , -6751.12    , array([ 1.01471    ,  0.247825   ,  1.45025e-14,  7.40596e-47,  0.108508   ])
16716   , -6746.05    , array([ 1.01572    ,  0.247825   ,  1.45025e-14,  7.40596e-47,  0.108508   ])
16717   , -6746.9     , array([ 1.01471    ,  0.248073   ,  1.45025e-14,  7.40596e-47,  0.108508   ])
16718   , -6751.12    , array([ 1.01471    ,  0.247825   ,  1.4517e-14 ,  7.40596e-47,  0.108508   ])
16719   , -6751.12    , array([ 1.01471    ,  0.247825   ,  1.45025e-14,  7.41337e-47,  0.108508   ])
16720   , -6763.83    , array([ 1.01471    ,  0.247825   ,  1.45025e-14,  7.40596e-47,  0.108616   ])
16721   , -5027.96    , array([ 0.441085   ,  0.133099   ,  1.45025e-14,  7.40596e-47,  0.0426837  ])
