47499   , -79089.4    , array([ 0.939569   ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47500   , -79089.4    , array([ 0.939569   ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47501   , -79089.4    , array([ 1.93957    ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47502   , -79089.4    , array([ 3.5576     ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47503   , -79089.4    , array([ 1.93957    ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47504   , -79089.4    , array([ 2.5576     ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47505   , -79089.4    , array([ 2.93957    ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47506   , -79089.4    , array([ 3.17564    ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47507   , -79089.4    , array([ 3.32153    ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47508   , -79089.4    , array([ 3.4117     ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47509   , -79089.4    , array([ 3.46743    ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47510   , -79089.4    , array([ 3.50187    ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47511   , -79089.4    , array([ 3.5275     ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47512   , -79089.4    , array([ 3.5275     ,  5.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47513   , -79089.4    , array([ 3.5275     ,  6.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47514   , -79089.4    , array([ 3.5275     ,  7.82064    ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47515   , -79089.4    , array([ 3.5275     ,  6.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47516   , -79089.4    , array([ 3.5275     ,  6.82064    ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47517   , -79089.4    , array([ 3.5275     ,  7.2026     ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47518   , -79089.4    , array([ 3.5275     ,  7.43867    ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47519   , -79089.4    , array([ 3.5275     ,  7.58457    ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47520   , -79089.4    , array([ 3.5275     ,  7.67474    ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47521   , -79089.4    , array([ 3.5275     ,  7.73047    ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47522   , -79089.4    , array([ 3.5275     ,  7.76491    ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47523   , -79089.4    , array([ 3.5275     ,  7.79053    ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47524   , -79089.4    , array([ 3.5275     ,  7.79053    ,  1.06582e-43,  0.0271512  ,  3.36902e-69])
47525   , -79089.4    , array([ 3.5275     ,  7.79053    ,  1          ,  0.0271512  ,  3.36902e-69])
47526   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.61803    ,  0.0271512  ,  3.36902e-69])
47527   , -79089.4    , array([ 3.5275     ,  7.79053    ,  1          ,  0.0271512  ,  3.36902e-69])
47528   , -79089.4    , array([ 3.5275     ,  7.79053    ,  1.61803    ,  0.0271512  ,  3.36902e-69])
47529   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2          ,  0.0271512  ,  3.36902e-69])
47530   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.23607    ,  0.0271512  ,  3.36902e-69])
47531   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.38197    ,  0.0271512  ,  3.36902e-69])
47532   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.47214    ,  0.0271512  ,  3.36902e-69])
47533   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.52786    ,  0.0271512  ,  3.36902e-69])
47534   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.56231    ,  0.0271512  ,  3.36902e-69])
47535   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  0.0271512  ,  3.36902e-69])
47536   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  0.0271512  ,  3.36902e-69])
47537   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  1.02715    ,  3.36902e-69])
47538   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  2.64519    ,  3.36902e-69])
47539   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  1.02715    ,  3.36902e-69])
47540   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  1.64519    ,  3.36902e-69])
47541   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  2.02715    ,  3.36902e-69])
47542   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  2.26322    ,  3.36902e-69])
47543   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  2.40912    ,  3.36902e-69])
47544   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  2.49929    ,  3.36902e-69])
47545   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  2.55502    ,  3.36902e-69])
47546   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  2.58946    ,  3.36902e-69])
47547   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  2.61508    ,  3.36902e-69])
47548   , -79089.4    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  2.61508    ,  3.36902e-69])
47549   , -77498.6    , array([ 3.5275     ,  7.79053    ,  2.58793    ,  2.61508    ,  1          ])
