44163   , -2219.65    , array([ 0.0294688  ,  0.00936745 ,  2.03374e-32,  0.0841979  ])
44164   , -2219.65    , array([ 0.0294982  ,  0.00936745 ,  2.03374e-32,  0.0841979  ])
44165   , -2218.73    , array([ 0.0294688  ,  0.00937682 ,  2.03374e-32,  0.0841979  ])
44166   , -2219.65    , array([ 0.0294688  ,  0.00936745 ,  2.03577e-32,  0.0841979  ])
44167   , -2220.67    , array([ 0.0294688  ,  0.00936745 ,  2.03374e-32,  0.0842821  ])
44168   , -2219.65    , array([ 0.0294688  ,  0.00936745 ,  2.03374e-32,  0.0841979  ])
44169   , -4342.96    , array([ 0.0294688  ,  0.0183704  ,  2.03374e-32,  0.0396666  ])
44170   , -4342.96    , array([ 0.0294688  ,  0.0183704  ,  2.03374e-32,  0.0396666  ])
44171   , -4342.96    , array([ 0.0294982  ,  0.0183704  ,  2.03374e-32,  0.0396666  ])
44172   , -4345.67    , array([ 0.0294688  ,  0.0183888  ,  2.03374e-32,  0.0396666  ])
44173   , -4342.96    , array([ 0.0294688  ,  0.0183704  ,  2.03577e-32,  0.0396666  ])
44174   , -4337.4     , array([ 0.0294688  ,  0.0183704  ,  2.03374e-32,  0.0397063  ])
44175   , -1513.31    , array([ 0.0294688  ,  0.0107584  ,  2.03374e-32,  0.0721284  ])
44176   , -1513.31    , array([ 0.0294688  ,  0.0107584  ,  2.03374e-32,  0.0721284  ])
44177   , -1513.31    , array([ 0.0294982  ,  0.0107584  ,  2.03374e-32,  0.0721284  ])
44178   , -1509.65    , array([ 0.0294688  ,  0.0107692  ,  2.03374e-32,  0.0721284  ])
44179   , -1513.31    , array([ 0.0294688  ,  0.0107584  ,  2.03577e-32,  0.0721284  ])
44180   , -1517.61    , array([ 0.0294688  ,  0.0107584  ,  2.03374e-32,  0.0722006  ])
44181   , -578.768    , array([ 0.0294688  ,  0.0119968  ,  2.03374e-32,  0.0638599  ])
44182   , -578.768    , array([ 0.0294688  ,  0.0119968  ,  2.03374e-32,  0.0638599  ])
44183   , -578.768    , array([ 0.0294982  ,  0.0119968  ,  2.03374e-32,  0.0638599  ])
44184   , -576.143    , array([ 0.0294688  ,  0.0120088  ,  2.03374e-32,  0.0638599  ])
44185   , -578.768    , array([ 0.0294688  ,  0.0119968  ,  2.03577e-32,  0.0638599  ])
44186   , -582.03     , array([ 0.0294688  ,  0.0119968  ,  2.03374e-32,  0.0639238  ])
44187   , -393.7      , array([ 0.0294688  ,  0.0126461  ,  2.03374e-32,  0.0602071  ])
44188   , -393.7      , array([ 0.0294688  ,  0.0126461  ,  2.03374e-32,  0.0602071  ])
44189   , -393.7      , array([ 0.0294982  ,  0.0126461  ,  2.03374e-32,  0.0602071  ])
44190   , -393.532    , array([ 0.0294688  ,  0.0126587  ,  2.03374e-32,  0.0602071  ])
44191   , -393.7      , array([ 0.0294688  ,  0.0126461  ,  2.03577e-32,  0.0602071  ])
44192   , -393.944    , array([ 0.0294688  ,  0.0126461  ,  2.03374e-32,  0.0602673  ])
44199   , -393.694    , array([ 0.0294688  ,  0.0126444  ,  2.03374e-32,  0.0601994  ])
44200   , -393.694    , array([ 0.0294688  ,  0.0126444  ,  2.03374e-32,  0.0601994  ])
44201   , -393.694    , array([ 0.0294982  ,  0.0126444  ,  2.03374e-32,  0.0601994  ])
44202   , -393.527    , array([ 0.0294688  ,  0.012657   ,  2.03374e-32,  0.0601994  ])
44203   , -393.694    , array([ 0.0294688  ,  0.0126444  ,  2.03577e-32,  0.0601994  ])
44204   , -393.938    , array([ 0.0294688  ,  0.0126444  ,  2.03374e-32,  0.0602596  ])
44205   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0565806  ])
44206   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0565806  ])
44207   , -393.362    , array([ 0.0294982  ,  0.0118569  ,  2.03374e-32,  0.0565806  ])
44208   , -393.508    , array([ 0.0294688  ,  0.0118688  ,  2.03374e-32,  0.0565806  ])
44209   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03577e-32,  0.0565806  ])
44210   , -393.208    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0566372  ])
44211   , -393.366    , array([ 0.0294688  ,  0.0115378  ,  2.03374e-32,  0.0553738  ])
44212   , -393.366    , array([ 0.0294688  ,  0.0115378  ,  2.03374e-32,  0.0553738  ])
44213   , -393.366    , array([ 0.0294982  ,  0.0115378  ,  2.03374e-32,  0.0553738  ])
44214   , -393.515    , array([ 0.0294688  ,  0.0115493  ,  2.03374e-32,  0.0553738  ])
44215   , -393.366    , array([ 0.0294688  ,  0.0115378  ,  2.03577e-32,  0.0553738  ])
44216   , -393.211    , array([ 0.0294688  ,  0.0115378  ,  2.03374e-32,  0.0554292  ])
44217   , -393.363    , array([ 0.0294688  ,  0.01179    ,  2.03374e-32,  0.0563281  ])
44218   , -393.363    , array([ 0.0294688  ,  0.01179    ,  2.03374e-32,  0.0563281  ])
44219   , -393.363    , array([ 0.0294982  ,  0.01179    ,  2.03374e-32,  0.0563281  ])
44220   , -393.51     , array([ 0.0294688  ,  0.0118018  ,  2.03374e-32,  0.0563281  ])
44221   , -393.363    , array([ 0.0294688  ,  0.01179    ,  2.03577e-32,  0.0563281  ])
44222   , -393.209    , array([ 0.0294688  ,  0.01179    ,  2.03374e-32,  0.0563845  ])
44223   , -393.362    , array([ 0.0294688  ,  0.011843   ,  2.03374e-32,  0.056528   ])
44224   , -393.362    , array([ 0.0294688  ,  0.011843   ,  2.03374e-32,  0.056528   ])
44225   , -393.362    , array([ 0.0294982  ,  0.011843   ,  2.03374e-32,  0.056528   ])
44226   , -393.508    , array([ 0.0294688  ,  0.0118548  ,  2.03374e-32,  0.056528   ])
44227   , -393.362    , array([ 0.0294688  ,  0.011843   ,  2.03577e-32,  0.056528   ])
44228   , -393.208    , array([ 0.0294688  ,  0.011843   ,  2.03374e-32,  0.0565846  ])
44229   , -393.362    , array([ 0.0294688  ,  0.011854   ,  2.03374e-32,  0.0565697  ])
44230   , -393.362    , array([ 0.0294688  ,  0.011854   ,  2.03374e-32,  0.0565697  ])
44231   , -393.362    , array([ 0.0294982  ,  0.011854   ,  2.03374e-32,  0.0565697  ])
44232   , -393.508    , array([ 0.0294688  ,  0.0118659  ,  2.03374e-32,  0.0565697  ])
44233   , -393.362    , array([ 0.0294688  ,  0.011854   ,  2.03577e-32,  0.0565697  ])
44234   , -393.208    , array([ 0.0294688  ,  0.011854   ,  2.03374e-32,  0.0566263  ])
44235   , -393.362    , array([ 0.0294688  ,  0.0118563  ,  2.03374e-32,  0.0565784  ])
44236   , -393.362    , array([ 0.0294688  ,  0.0118563  ,  2.03374e-32,  0.0565784  ])
44237   , -393.362    , array([ 0.0294982  ,  0.0118563  ,  2.03374e-32,  0.0565784  ])
44238   , -393.508    , array([ 0.0294688  ,  0.0118682  ,  2.03374e-32,  0.0565784  ])
44239   , -393.362    , array([ 0.0294688  ,  0.0118563  ,  2.03577e-32,  0.0565784  ])
44240   , -393.208    , array([ 0.0294688  ,  0.0118563  ,  2.03374e-32,  0.056635   ])
44241   , -393.362    , array([ 0.0294688  ,  0.0118568  ,  2.03374e-32,  0.0565802  ])
44242   , -393.362    , array([ 0.0294688  ,  0.0118568  ,  2.03374e-32,  0.0565802  ])
44243   , -393.362    , array([ 0.0294982  ,  0.0118568  ,  2.03374e-32,  0.0565802  ])
44244   , -393.508    , array([ 0.0294688  ,  0.0118687  ,  2.03374e-32,  0.0565802  ])
44245   , -393.362    , array([ 0.0294688  ,  0.0118568  ,  2.03577e-32,  0.0565802  ])
44246   , -393.208    , array([ 0.0294688  ,  0.0118568  ,  2.03374e-32,  0.0566368  ])
44247   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0565805  ])
44248   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0565805  ])
44249   , -393.362    , array([ 0.0294982  ,  0.0118569  ,  2.03374e-32,  0.0565805  ])
44250   , -393.508    , array([ 0.0294688  ,  0.0118688  ,  2.03374e-32,  0.0565805  ])
44251   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03577e-32,  0.0565805  ])
44252   , -393.208    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0566371  ])
44253   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0565806  ])
44254   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0565806  ])
44255   , -393.362    , array([ 0.0294982  ,  0.0118569  ,  2.03374e-32,  0.0565806  ])
44256   , -393.508    , array([ 0.0294688  ,  0.0118688  ,  2.03374e-32,  0.0565806  ])
44257   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03577e-32,  0.0565806  ])
44258   , -393.208    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0566372  ])
44259   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0565806  ])
44260   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0565806  ])
44261   , -393.362    , array([ 0.0294982  ,  0.0118569  ,  2.03374e-32,  0.0565806  ])
44262   , -393.508    , array([ 0.0294688  ,  0.0118688  ,  2.03374e-32,  0.0565806  ])
44263   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03577e-32,  0.0565806  ])
44264   , -393.208    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0566372  ])
44265   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0565806  ])
44266   , -393.362    , array([ 0.0294688  ,  0.0118569  ,  2.03374e-32,  0.0565806  ])
