661     , -33129.5    , array([ 0.0180187  ,  0.993912   ,  0.00735682 ,  0.0437195  ])
662     , -33132.6    , array([ 0.0180367  ,  0.993912   ,  0.00735682 ,  0.0437195  ])
663     , -33127.6    , array([ 0.0180187  ,  0.994906   ,  0.00735682 ,  0.0437195  ])
664     , -33126.4    , array([ 0.0180187  ,  0.993912   ,  0.00736418 ,  0.0437195  ])
665     , -33125.7    , array([ 0.0180187  ,  0.993912   ,  0.00735682 ,  0.0437632  ])
666     , -33129.5    , array([ 0.0180187  ,  0.993912   ,  0.00735682 ,  0.0437195  ])
667     , -26186.1    , array([ 0.0108831  ,  1.37557    ,  0.0122865  ,  0.0821097  ])
668     , -26186.1    , array([ 0.0108831  ,  1.37557    ,  0.0122865  ,  0.0821097  ])
669     , -26189.4    , array([ 0.010894   ,  1.37557    ,  0.0122865  ,  0.0821097  ])
670     , -26184.2    , array([ 0.0108831  ,  1.37695    ,  0.0122865  ,  0.0821097  ])
671     , -26182.9    , array([ 0.0108831  ,  1.37557    ,  0.0122988  ,  0.0821097  ])
672     , -26186.2    , array([ 0.0108831  ,  1.37557    ,  0.0122865  ,  0.0821919  ])
673     , -92478.5    , array([ 0.00169506 ,  4.05797    ,  0.0744239  ,  0.0961966  ])
674     , -92478.5    , array([ 0.00169506 ,  4.05797    ,  0.0744239  ,  0.0961966  ])
675     , -92463.6    , array([ 0.00169675 ,  4.05797    ,  0.0744239  ,  0.0961966  ])
676     , -92482.4    , array([ 0.00169506 ,  4.06203    ,  0.0744239  ,  0.0961966  ])
677     , -92478.5    , array([ 0.00169506 ,  4.05797    ,  0.0744983  ,  0.0961966  ])
678     , -92489.6    , array([ 0.00169506 ,  4.05797    ,  0.0744239  ,  0.0962928  ])
679     , -25756.2    , array([ 0.0101496  ,  1.43256    ,  0.0131457  ,  0.0825991  ])
680     , -25756.2    , array([ 0.0101496  ,  1.43256    ,  0.0131457  ,  0.0825991  ])
681     , -25758.2    , array([ 0.0101598  ,  1.43256    ,  0.0131457  ,  0.0825991  ])
682     , -25754.6    , array([ 0.0101496  ,  1.434      ,  0.0131457  ,  0.0825991  ])
683     , -25754.4    , array([ 0.0101496  ,  1.43256    ,  0.0131589  ,  0.0825991  ])
684     , -25757.3    , array([ 0.0101496  ,  1.43256    ,  0.0131457  ,  0.0826817  ])
685     , -25142.9    , array([ 0.0106012  ,  2.69765    ,  0.0123489  ,  0.0814841  ])
686     , -25142.9    , array([ 0.0106012  ,  2.69765    ,  0.0123489  ,  0.0814841  ])
687     , -25145.2    , array([ 0.0106118  ,  2.69765    ,  0.0123489  ,  0.0814841  ])
688     , -25142      , array([ 0.0106012  ,  2.70034    ,  0.0123489  ,  0.0814841  ])
689     , -25140.7    , array([ 0.0106012  ,  2.69765    ,  0.0123613  ,  0.0814841  ])
690     , -25143.1    , array([ 0.0106012  ,  2.69765    ,  0.0123489  ,  0.0815656  ])
697     , -25142.9    , array([ 0.0106009  ,  2.69765    ,  0.0123486  ,  0.0814842  ])
698     , -25142.9    , array([ 0.0106009  ,  2.69765    ,  0.0123486  ,  0.0814842  ])
699     , -25145.2    , array([ 0.0106115  ,  2.69765    ,  0.0123486  ,  0.0814842  ])
700     , -25142      , array([ 0.0106009  ,  2.70035    ,  0.0123486  ,  0.0814842  ])
701     , -25140.7    , array([ 0.0106009  ,  2.69765    ,  0.0123609  ,  0.0814842  ])
702     , -25143.1    , array([ 0.0106009  ,  2.69765    ,  0.0123486  ,  0.0815657  ])
703     , -25096.1    , array([ 0.00431852 ,  2.77563    ,  0.00495568 ,  0.0843209  ])
704     , -25096.1    , array([ 0.00431852 ,  2.77563    ,  0.00495568 ,  0.0843209  ])
705     , -25098.2    , array([ 0.00432284 ,  2.77563    ,  0.00495568 ,  0.0843209  ])
706     , -25095.1    , array([ 0.00431852 ,  2.77841    ,  0.00495568 ,  0.0843209  ])
707     , -25093.9    , array([ 0.00431852 ,  2.77563    ,  0.00496064 ,  0.0843209  ])
708     , -25096.3    , array([ 0.00431852 ,  2.77563    ,  0.00495568 ,  0.0844053  ])
709     , -25004.6    , array([ 0.00427453 ,  2.89678    ,  0.00502128 ,  0.0831398  ])
710     , -25004.6    , array([ 0.00427453 ,  2.89678    ,  0.00502128 ,  0.0831398  ])
711     , -25006.6    , array([ 0.0042788  ,  2.89678    ,  0.00502128 ,  0.0831398  ])
712     , -25003.8    , array([ 0.00427453 ,  2.89968    ,  0.00502128 ,  0.0831398  ])
713     , -25002.7    , array([ 0.00427453 ,  2.89678    ,  0.0050263  ,  0.0831398  ])
714     , -25005      , array([ 0.00427453 ,  2.89678    ,  0.00502128 ,  0.0832229  ])
715     , -24706.3    , array([ 0.00410298 ,  3.4366     ,  0.00529245 ,  0.0785783  ])
716     , -24706.3    , array([ 0.00410298 ,  3.4366     ,  0.00529245 ,  0.0785783  ])
717     , -24707.4    , array([ 0.00410708 ,  3.4366     ,  0.00529245 ,  0.0785783  ])
718     , -24705.7    , array([ 0.00410298 ,  3.44004    ,  0.00529245 ,  0.0785783  ])
719     , -24705.3    , array([ 0.00410298 ,  3.4366     ,  0.00529775 ,  0.0785783  ])
