307650  , -44950.6    , array([ 1.20122    ,  0.585788   ,  0.0133665  ,  1.45704e-12,  0.0189122  ])
307676  , -2604.05    , array([ 1.25396    ,  0.170633   ,  0.0133612  ,  1.4585e-12 ,  0.0568667  ])
307677  , -2604.24    , array([ 1.25396    ,  0.170633   ,  0.0133612  ,  1.45704e-12,  0.0569236  ])
307685  , -2603.28    , array([ 1.25318    ,  0.170543   ,  0.0133613  ,  1.45704e-12,  0.0568368  ])
307686  , -2603.28    , array([ 1.25318    ,  0.170543   ,  0.0133613  ,  1.45704e-12,  0.0568368  ])
307687  , -2602.34    , array([ 1.25443    ,  0.170543   ,  0.0133613  ,  1.45704e-12,  0.0568368  ])
307688  , -2605.69    , array([ 1.25318    ,  0.170713   ,  0.0133613  ,  1.45704e-12,  0.0568368  ])
307689  , -2603.28    , array([ 1.25318    ,  0.170543   ,  0.0133747  ,  1.45704e-12,  0.0568368  ])
307690  , -2603.28    , array([ 1.25318    ,  0.170543   ,  0.0133613  ,  1.4585e-12 ,  0.0568368  ])
307691  , -2603.47    , array([ 1.25318    ,  0.170543   ,  0.0133613  ,  1.45704e-12,  0.0568937  ])
307692  , -2372.17    , array([ 0.888787   ,  0.127427   ,  0.0134258  ,  1.45704e-12,  0.0426244  ])
307693  , -2372.17    , array([ 0.888787   ,  0.127427   ,  0.0134258  ,  1.45704e-12,  0.0426244  ])
307694  , -2370.63    , array([ 0.889676   ,  0.127427   ,  0.0134258  ,  1.45704e-12,  0.0426244  ])
307695  , -2374.18    , array([ 0.888787   ,  0.127555   ,  0.0134258  ,  1.45704e-12,  0.0426244  ])
307696  , -2372.16    , array([ 0.888787   ,  0.127427   ,  0.0134392  ,  1.45704e-12,  0.0426244  ])
307697  , -2372.17    , array([ 0.888787   ,  0.127427   ,  0.0134258  ,  1.4585e-12 ,  0.0426244  ])
307698  , -2372.21    , array([ 0.888787   ,  0.127427   ,  0.0134258  ,  1.45704e-12,  0.042667   ])
307699  , -1982.22    , array([ 0.960413   ,  0.10793    ,  0.226309   ,  1.45704e-12,  0.0388245  ])
307700  , -1982.22    , array([ 0.960413   ,  0.10793    ,  0.226309   ,  1.45704e-12,  0.0388245  ])
307701  , -1981.21    , array([ 0.961374   ,  0.10793    ,  0.226309   ,  1.45704e-12,  0.0388245  ])
307702  , -1982.39    , array([ 0.960413   ,  0.108038   ,  0.226309   ,  1.45704e-12,  0.0388245  ])
307703  , -1982.16    , array([ 0.960413   ,  0.10793    ,  0.226535   ,  1.45704e-12,  0.0388245  ])
307704  , -1982.22    , array([ 0.960413   ,  0.10793    ,  0.226309   ,  1.4585e-12 ,  0.0388245  ])
307705  , -1983.36    , array([ 0.960413   ,  0.10793    ,  0.226309   ,  1.45704e-12,  0.0388633  ])
307713  , -1982.22    , array([ 0.960413   ,  0.10793    ,  0.226311   ,  1.45704e-12,  0.0388245  ])
307714  , -1982.22    , array([ 0.960413   ,  0.10793    ,  0.226311   ,  1.45704e-12,  0.0388245  ])
307715  , -1981.21    , array([ 0.961374   ,  0.10793    ,  0.226311   ,  1.45704e-12,  0.0388245  ])
307716  , -1982.39    , array([ 0.960413   ,  0.108038   ,  0.226311   ,  1.45704e-12,  0.0388245  ])
307717  , -1982.16    , array([ 0.960413   ,  0.10793    ,  0.226538   ,  1.45704e-12,  0.0388245  ])
307718  , -1982.22    , array([ 0.960413   ,  0.10793    ,  0.226311   ,  1.4585e-12 ,  0.0388245  ])
307719  , -1983.36    , array([ 0.960413   ,  0.10793    ,  0.226311   ,  1.45704e-12,  0.0388633  ])
307720  , -1982.21    , array([ 0.960414   ,  0.10793    ,  0.226313   ,  1.45704e-12,  0.0388245  ])
307721  , -1982.21    , array([ 0.960414   ,  0.10793    ,  0.226313   ,  1.45704e-12,  0.0388245  ])
307722  , -1981.21    , array([ 0.961374   ,  0.10793    ,  0.226313   ,  1.45704e-12,  0.0388245  ])
307723  , -1982.39    , array([ 0.960414   ,  0.108038   ,  0.226313   ,  1.45704e-12,  0.0388245  ])
307724  , -1982.16    , array([ 0.960414   ,  0.10793    ,  0.22654    ,  1.45704e-12,  0.0388245  ])
307725  , -1982.21    , array([ 0.960414   ,  0.10793    ,  0.226313   ,  1.4585e-12 ,  0.0388245  ])
307726  , -1983.36    , array([ 0.960414   ,  0.10793    ,  0.226313   ,  1.45704e-12,  0.0388633  ])
307727  , -1901.59    , array([ 1.02677    ,  0.0941487  ,  9.24192    ,  1.45704e-12,  0.0359676  ])
307728  , -1901.59    , array([ 1.02677    ,  0.0941487  ,  9.24192    ,  1.45704e-12,  0.0359676  ])
307729  , -1902.15    , array([ 1.02779    ,  0.0941487  ,  9.24192    ,  1.45704e-12,  0.0359676  ])
307730  , -1905.09    , array([ 1.02677    ,  0.0942429  ,  9.24192    ,  1.45704e-12,  0.0359676  ])
307731  , -1903.14    , array([ 1.02677    ,  0.0941487  ,  9.25117    ,  1.45704e-12,  0.0359676  ])
307732  , -1901.59    , array([ 1.02677    ,  0.0941487  ,  9.24192    ,  1.4585e-12 ,  0.0359676  ])
307733  , -1898.76    , array([ 1.02677    ,  0.0941487  ,  9.24192    ,  1.45704e-12,  0.0360035  ])
307734  , -1954.87    , array([ 0.964697   ,  0.106952   ,  0.289757   ,  1.45704e-12,  0.0386273  ])
307735  , -1954.87    , array([ 0.964697   ,  0.106952   ,  0.289757   ,  1.45704e-12,  0.0386273  ])
307736  , -1953.9     , array([ 0.965662   ,  0.106952   ,  0.289757   ,  1.45704e-12,  0.0386273  ])
307737  , -1954.98    , array([ 0.964697   ,  0.107059   ,  0.289757   ,  1.45704e-12,  0.0386273  ])
307738  , -1954.8     , array([ 0.964697   ,  0.106952   ,  0.290047   ,  1.45704e-12,  0.0386273  ])
307739  , -1954.87    , array([ 0.964697   ,  0.106952   ,  0.289757   ,  1.4585e-12 ,  0.0386273  ])
307740  , -1956.02    , array([ 0.964697   ,  0.106952   ,  0.289757   ,  1.45704e-12,  0.0386659  ])
307741  , -1511.97    , array([ 1.00525    ,  0.0983145  ,  2.85205    ,  1.45704e-12,  0.0368495  ])
307742  , -1511.97    , array([ 1.00525    ,  0.0983145  ,  2.85205    ,  1.45704e-12,  0.0368495  ])
307743  , -1511.66    , array([ 1.00626    ,  0.0983145  ,  2.85205    ,  1.45704e-12,  0.0368495  ])
307744  , -1512.69    , array([ 1.00525    ,  0.0984128  ,  2.85205    ,  1.45704e-12,  0.0368495  ])
307745  , -1511.79    , array([ 1.00525    ,  0.0983145  ,  2.85491    ,  1.45704e-12,  0.0368495  ])
307746  , -1511.97    , array([ 1.00525    ,  0.0983145  ,  2.85205    ,  1.4585e-12 ,  0.0368495  ])
307747  , -1511.46    , array([ 1.00525    ,  0.0983145  ,  2.85205    ,  1.45704e-12,  0.0368864  ])
307748  , -1464.58    , array([ 1.01338    ,  0.0967095  ,  4.45941    ,  1.45704e-12,  0.0365117  ])
307749  , -1464.58    , array([ 1.01338    ,  0.0967095  ,  4.45941    ,  1.45704e-12,  0.0365117  ])
307750  , -1464.54    , array([ 1.01439    ,  0.0967095  ,  4.45941    ,  1.45704e-12,  0.0365117  ])
307751  , -1466.01    , array([ 1.01338    ,  0.0968062  ,  4.45941    ,  1.45704e-12,  0.0365117  ])
307752  , -1464.64    , array([ 1.01338    ,  0.0967095  ,  4.46387    ,  1.45704e-12,  0.0365117  ])
307753  , -1464.58    , array([ 1.01338    ,  0.0967095  ,  4.45941    ,  1.4585e-12 ,  0.0365117  ])
307754  , -1463.22    , array([ 1.01338    ,  0.0967095  ,  4.45941    ,  1.45704e-12,  0.0365482  ])
307755  , -1575.23    , array([ 1.01781    ,  0.0967361  ,  2.04344    ,  1.45704e-12,  0.0367326  ])
307756  , -1575.23    , array([ 1.01781    ,  0.0967361  ,  2.04344    ,  1.45704e-12,  0.0367326  ])
307757  , -1574.81    , array([ 1.01883    ,  0.0967361  ,  2.04344    ,  1.45704e-12,  0.0367326  ])
307758  , -1575.06    , array([ 1.01781    ,  0.0968328  ,  2.04344    ,  1.45704e-12,  0.0367326  ])
307759  , -1574.99    , array([ 1.01781    ,  0.0967361  ,  2.04548    ,  1.45704e-12,  0.0367326  ])
307760  , -1575.23    , array([ 1.01781    ,  0.0967361  ,  2.04344    ,  1.4585e-12 ,  0.0367326  ])
307761  , -1575.71    , array([ 1.01781    ,  0.0967361  ,  2.04344    ,  1.45704e-12,  0.0367694  ])
307762  , -1461.94    , array([ 1.01388    ,  0.0967125  ,  4.08062    ,  1.45704e-12,  0.0365368  ])
307763  , -1461.94    , array([ 1.01388    ,  0.0967125  ,  4.08062    ,  1.45704e-12,  0.0365368  ])
307764  , -1461.84    , array([ 1.0149     ,  0.0967125  ,  4.08062    ,  1.45704e-12,  0.0365368  ])
307765  , -1463.14    , array([ 1.01388    ,  0.0968092  ,  4.08062    ,  1.45704e-12,  0.0365368  ])
307766  , -1461.93    , array([ 1.01388    ,  0.0967125  ,  4.0847     ,  1.45704e-12,  0.0365368  ])
307767  , -1461.94    , array([ 1.01388    ,  0.0967125  ,  4.08062    ,  1.4585e-12 ,  0.0365368  ])
307768  , -1460.81    , array([ 1.01388    ,  0.0967125  ,  4.08062    ,  1.45704e-12,  0.0365733  ])
307769  , -1456.77    , array([ 1.01646    ,  0.0965629  ,  4.12912    ,  1.45704e-12,  0.0366356  ])
307770  , -1456.77    , array([ 1.01646    ,  0.0965629  ,  4.12912    ,  1.45704e-12,  0.0366356  ])
307771  , -1456.68    , array([ 1.01747    ,  0.0965629  ,  4.12912    ,  1.45704e-12,  0.0366356  ])
307772  , -1457.88    , array([ 1.01646    ,  0.0966595  ,  4.12912    ,  1.45704e-12,  0.0366356  ])
307773  , -1456.75    , array([ 1.01646    ,  0.0965629  ,  4.13325    ,  1.45704e-12,  0.0366356  ])
307774  , -1456.77    , array([ 1.01646    ,  0.0965629  ,  4.12912    ,  1.4585e-12 ,  0.0366356  ])
307775  , -1455.71    , array([ 1.01646    ,  0.0965629  ,  4.12912    ,  1.45704e-12,  0.0366722  ])
307776  , -1439.68    , array([ 1.02682    ,  0.095967   ,  4.32896    ,  1.45704e-12,  0.0370335  ])
307777  , -1439.68    , array([ 1.02682    ,  0.095967   ,  4.32896    ,  1.45704e-12,  0.0370335  ])
307778  , -1439.63    , array([ 1.02785    ,  0.095967   ,  4.32896    ,  1.45704e-12,  0.0370335  ])
307779  , -1440.45    , array([ 1.02682    ,  0.0960631  ,  4.32896    ,  1.45704e-12,  0.0370335  ])
307780  , -1439.67    , array([ 1.02682    ,  0.095967   ,  4.33329    ,  1.45704e-12,  0.0370335  ])
307781  , -1439.68    , array([ 1.02682    ,  0.095967   ,  4.32896    ,  1.4585e-12 ,  0.0370335  ])
307782  , -1438.92    , array([ 1.02682    ,  0.095967   ,  4.32896    ,  1.45704e-12,  0.0370706  ])
307783  , -1421.13    , array([ 1.06587    ,  0.0961053  ,  4.88873    ,  1.45704e-12,  0.0387044  ])
307784  , -1421.13    , array([ 1.06587    ,  0.0961053  ,  4.88873    ,  1.45704e-12,  0.0387044  ])
307785  , -1421.2     , array([ 1.06694    ,  0.0961053  ,  4.88873    ,  1.45704e-12,  0.0387044  ])
307786  , -1421.12    , array([ 1.06587    ,  0.0962014  ,  4.88873    ,  1.45704e-12,  0.0387044  ])
307787  , -1421.15    , array([ 1.06587    ,  0.0961053  ,  4.89362    ,  1.45704e-12,  0.0387044  ])
307788  , -1421.13    , array([ 1.06587    ,  0.0961053  ,  4.88873    ,  1.4585e-12 ,  0.0387044  ])
307789  , -1421.04    , array([ 1.06587    ,  0.0961053  ,  4.88873    ,  1.45704e-12,  0.0387431  ])
307790  , -1420.06    , array([ 1.07041    ,  0.0970363  ,  4.79038    ,  1.45704e-12,  0.0391101  ])
307791  , -1420.06    , array([ 1.07041    ,  0.0970363  ,  4.79038    ,  1.45704e-12,  0.0391101  ])
307792  , -1420.12    , array([ 1.07148    ,  0.0970363  ,  4.79038    ,  1.45704e-12,  0.0391101  ])
307793  , -1420.01    , array([ 1.07041    ,  0.0971334  ,  4.79038    ,  1.45704e-12,  0.0391101  ])
307794  , -1420.05    , array([ 1.07041    ,  0.0970363  ,  4.79518    ,  1.45704e-12,  0.0391101  ])
307795  , -1420.06    , array([ 1.07041    ,  0.0970363  ,  4.79038    ,  1.4585e-12 ,  0.0391101  ])
307796  , -1420.01    , array([ 1.07041    ,  0.0970363  ,  4.79038    ,  1.45704e-12,  0.0391492  ])
307797  , -1417.85    , array([ 1.0753     ,  0.0994301  ,  4.74493    ,  1.45704e-12,  0.0401943  ])
307798  , -1417.85    , array([ 1.0753     ,  0.0994301  ,  4.74493    ,  1.45704e-12,  0.0401943  ])
307799  , -1417.91    , array([ 1.07637    ,  0.0994301  ,  4.74493    ,  1.45704e-12,  0.0401943  ])
307800  , -1417.8     , array([ 1.0753     ,  0.0995296  ,  4.74493    ,  1.45704e-12,  0.0401943  ])
307801  , -1417.83    , array([ 1.0753     ,  0.0994301  ,  4.74967    ,  1.45704e-12,  0.0401943  ])
307802  , -1417.85    , array([ 1.0753     ,  0.0994301  ,  4.74493    ,  1.4585e-12 ,  0.0401943  ])
307803  , -1417.84    , array([ 1.0753     ,  0.0994301  ,  4.74493    ,  1.45704e-12,  0.0402345  ])
307804  , -1414.51    , array([ 1.06631    ,  0.103293   ,  4.8132     ,  1.45704e-12,  0.0420295  ])
307805  , -1414.51    , array([ 1.06631    ,  0.103293   ,  4.8132     ,  1.45704e-12,  0.0420295  ])
307806  , -1414.56    , array([ 1.06738    ,  0.103293   ,  4.8132     ,  1.45704e-12,  0.0420295  ])
307807  , -1414.49    , array([ 1.06631    ,  0.103396   ,  4.8132     ,  1.45704e-12,  0.0420295  ])
307808  , -1414.49    , array([ 1.06631    ,  0.103293   ,  4.81801    ,  1.45704e-12,  0.0420295  ])
307809  , -1414.51    , array([ 1.06631    ,  0.103293   ,  4.8132     ,  1.4585e-12 ,  0.0420295  ])
307810  , -1414.51    , array([ 1.06631    ,  0.103293   ,  4.8132     ,  1.45704e-12,  0.0420715  ])
307811  , -1411.82    , array([ 1.03712    ,  0.106238   ,  5.01958    ,  1.45704e-12,  0.0435789  ])
307812  , -1411.82    , array([ 1.03712    ,  0.106238   ,  5.01958    ,  1.45704e-12,  0.0435789  ])
307813  , -1411.85    , array([ 1.03815    ,  0.106238   ,  5.01958    ,  1.45704e-12,  0.0435789  ])
307814  , -1411.84    , array([ 1.03712    ,  0.106344   ,  5.01958    ,  1.45704e-12,  0.0435789  ])
307815  , -1411.81    , array([ 1.03712    ,  0.106238   ,  5.0246     ,  1.45704e-12,  0.0435789  ])
307816  , -1411.82    , array([ 1.03712    ,  0.106238   ,  5.01958    ,  1.4585e-12 ,  0.0435789  ])
307817  , -1411.82    , array([ 1.03712    ,  0.106238   ,  5.01958    ,  1.45704e-12,  0.0436225  ])
307818  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307819  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307820  , -1411.14    , array([ 1.01209    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307821  , -1411.15    , array([ 1.01108    ,  0.106383   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307822  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18626    ,  1.45704e-12,  0.0437699  ])
307823  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.4585e-12 ,  0.0437699  ])
307824  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0438137  ])
307825  , -1411.27    , array([ 1.00597    ,  0.105477   ,  5.20147    ,  1.45704e-12,  0.0434284  ])
307826  , -1411.27    , array([ 1.00597    ,  0.105477   ,  5.20147    ,  1.45704e-12,  0.0434284  ])
307827  , -1411.27    , array([ 1.00698    ,  0.105477   ,  5.20147    ,  1.45704e-12,  0.0434284  ])
307828  , -1411.27    , array([ 1.00597    ,  0.105582   ,  5.20147    ,  1.45704e-12,  0.0434284  ])
307829  , -1411.27    , array([ 1.00597    ,  0.105477   ,  5.20667    ,  1.45704e-12,  0.0434284  ])
307830  , -1411.27    , array([ 1.00597    ,  0.105477   ,  5.20147    ,  1.4585e-12 ,  0.0434284  ])
307831  , -1411.27    , array([ 1.00597    ,  0.105477   ,  5.20147    ,  1.45704e-12,  0.0434718  ])
307832  , -1411.14    , array([ 1.01056    ,  0.106195   ,  5.18315    ,  1.45704e-12,  0.0437351  ])
307833  , -1411.14    , array([ 1.01056    ,  0.106195   ,  5.18315    ,  1.45704e-12,  0.0437351  ])
307834  , -1411.15    , array([ 1.01157    ,  0.106195   ,  5.18315    ,  1.45704e-12,  0.0437351  ])
307835  , -1411.16    , array([ 1.01056    ,  0.106302   ,  5.18315    ,  1.45704e-12,  0.0437351  ])
307836  , -1411.14    , array([ 1.01056    ,  0.106195   ,  5.18833    ,  1.45704e-12,  0.0437351  ])
307837  , -1411.14    , array([ 1.01056    ,  0.106195   ,  5.18315    ,  1.4585e-12 ,  0.0437351  ])
307838  , -1411.14    , array([ 1.01056    ,  0.106195   ,  5.18315    ,  1.45704e-12,  0.0437788  ])
307839  , -1411.13    , array([ 1.01102    ,  0.106268   ,  5.18131    ,  1.45704e-12,  0.043766   ])
307840  , -1411.13    , array([ 1.01102    ,  0.106268   ,  5.18131    ,  1.45704e-12,  0.043766   ])
307841  , -1411.14    , array([ 1.01203    ,  0.106268   ,  5.18131    ,  1.45704e-12,  0.043766   ])
307842  , -1411.15    , array([ 1.01102    ,  0.106374   ,  5.18131    ,  1.45704e-12,  0.043766   ])
307843  , -1411.13    , array([ 1.01102    ,  0.106268   ,  5.18649    ,  1.45704e-12,  0.043766   ])
307844  , -1411.13    , array([ 1.01102    ,  0.106268   ,  5.18131    ,  1.4585e-12 ,  0.043766   ])
307845  , -1411.13    , array([ 1.01102    ,  0.106268   ,  5.18131    ,  1.45704e-12,  0.0438098  ])
307846  , -1411.13    , array([ 1.01107    ,  0.106276   ,  5.18111    ,  1.45704e-12,  0.0437695  ])
307847  , -1411.13    , array([ 1.01107    ,  0.106276   ,  5.18111    ,  1.45704e-12,  0.0437695  ])
307848  , -1411.14    , array([ 1.01208    ,  0.106276   ,  5.18111    ,  1.45704e-12,  0.0437695  ])
307849  , -1411.15    , array([ 1.01107    ,  0.106382   ,  5.18111    ,  1.45704e-12,  0.0437695  ])
307850  , -1411.13    , array([ 1.01107    ,  0.106276   ,  5.18629    ,  1.45704e-12,  0.0437695  ])
307851  , -1411.13    , array([ 1.01107    ,  0.106276   ,  5.18111    ,  1.4585e-12 ,  0.0437695  ])
307852  , -1411.13    , array([ 1.01107    ,  0.106276   ,  5.18111    ,  1.45704e-12,  0.0438133  ])
307853  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307854  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307855  , -1411.14    , array([ 1.01209    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307856  , -1411.15    , array([ 1.01108    ,  0.106383   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307857  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18627    ,  1.45704e-12,  0.0437699  ])
307858  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.4585e-12 ,  0.0437699  ])
307859  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0438137  ])
307860  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307861  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307862  , -1411.14    , array([ 1.01209    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307863  , -1411.15    , array([ 1.01108    ,  0.106383   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307864  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18626    ,  1.45704e-12,  0.0437699  ])
307865  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.4585e-12 ,  0.0437699  ])
307866  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0438137  ])
307867  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307868  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307869  , -1411.14    , array([ 1.01209    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307870  , -1411.15    , array([ 1.01108    ,  0.106383   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307871  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18626    ,  1.45704e-12,  0.0437699  ])
307872  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.4585e-12 ,  0.0437699  ])
307873  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0438137  ])
307874  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307875  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307876  , -1411.14    , array([ 1.01209    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307877  , -1411.15    , array([ 1.01108    ,  0.106383   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307878  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18626    ,  1.45704e-12,  0.0437699  ])
307879  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.4585e-12 ,  0.0437699  ])
307880  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0438137  ])
307881  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307882  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307883  , -1411.14    , array([ 1.01209    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307884  , -1411.15    , array([ 1.01108    ,  0.106383   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307885  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18626    ,  1.45704e-12,  0.0437699  ])
307886  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.4585e-12 ,  0.0437699  ])
307887  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0438137  ])
307888  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307889  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307890  , -1411.14    , array([ 1.01209    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307891  , -1411.15    , array([ 1.01108    ,  0.106383   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307892  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18626    ,  1.45704e-12,  0.0437699  ])
307893  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.4585e-12 ,  0.0437699  ])
307894  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0438137  ])
307895  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307896  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307897  , -1411.14    , array([ 1.01209    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307898  , -1411.15    , array([ 1.01108    ,  0.106383   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307899  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18626    ,  1.45704e-12,  0.0437699  ])
307900  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.4585e-12 ,  0.0437699  ])
307901  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0438137  ])
307902  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307903  , -1411.13    , array([ 1.01108    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
307904  , -1411.14    , array([ 1.01209    ,  0.106277   ,  5.18108    ,  1.45704e-12,  0.0437699  ])
