36921   , -79089.4    , array([ 2.48659    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36922   , -79089.4    , array([ 2.48659    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36923   , -79089.4    , array([ 3.48659    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36924   , -79089.4    , array([ 5.10462    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36925   , -79089.4    , array([ 3.48659    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36926   , -79089.4    , array([ 4.10462    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36927   , -79089.4    , array([ 4.48659    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36928   , -79089.4    , array([ 4.72265    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36929   , -79089.4    , array([ 4.86855    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36930   , -79089.4    , array([ 4.95872    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36931   , -79089.4    , array([ 5.01445    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36932   , -79089.4    , array([ 5.04889    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36933   , -79089.4    , array([ 5.07452    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36934   , -79089.4    , array([ 5.07452    ,  3.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36935   , -79089.4    , array([ 5.07452    ,  4.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36936   , -79089.4    , array([ 5.07452    ,  6.01558    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36937   , -79089.4    , array([ 5.07452    ,  4.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36938   , -79089.4    , array([ 5.07452    ,  5.01558    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36939   , -79089.4    , array([ 5.07452    ,  5.39755    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
36940   , -79089.4    , array([ 5.07452    ,  5.63362    ,  8.05857e-54,  0.0338421  ,  6.28081e-20])
