Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2108.44	4226.88	1535.73	7243.89	2.6129,0.2933,1.0769,2.8222,30.0
our_model	Round_1_Replicate_2	-2149.97	4309.94	1614.48	5758.44	3.2559,0.3906,0.8543,2.1056,30.0
our_model	Round_1_Replicate_3	-2132.37	4274.74	1581.63	4110.05	4.587,0.534,0.6105,1.5449,30.0
our_model	Round_1_Replicate_4	-1985.57	3981.14	1288.25	11537.24	1.724,0.1313,1.7727,6.5219,30.0
our_model	Round_1_Replicate_5	-1985.24	3980.48	1287.46	7980.11	2.4933,0.1893,1.2265,4.5257,30.0
our_model	Round_1_Replicate_6	-2050.38	4110.76	1423.08	4975.05	3.869,0.3848,0.7445,2.1757,30.0
our_model	Round_1_Replicate_7	-2013.91	4037.82	1349.54	8989.3	2.1712,0.1937,1.3576,4.3657,30.0
our_model	Round_1_Replicate_8	-3270.01	6550.02	3571.04	4923.64	3.3178,0.8557,0.7657,0.865,30.0
our_model	Round_1_Replicate_9	-1394.0	2798.0	164.6	19522.77	1.4421,0.0848,3.7183,3.8029,0.0429
our_model	Round_1_Replicate_10	-2005.84	4021.68	1332.74	11180.75	1.7527,0.1513,1.6938,5.6038,30.0
our_model	Round_2_Replicate_1	-1439.51	2889.02	248.15	19858.68	1.0356,0.0899,4.175,5.9293,0.0567
our_model	Round_2_Replicate_2	-1535.56	3081.12	459.12	20109.95	1.2033,0.0471,3.353,9.5208,0.0245
our_model	Round_2_Replicate_3	-1364.92	2739.84	110.85	20007.13	0.9603,0.1246,5.9112,1.2842,0.0605
our_model	Round_2_Replicate_4	-1390.86	2791.72	163.71	20103.04	1.0694,0.0662,4.0355,4.5806,0.032
our_model	Round_2_Replicate_5	-1425.61	2861.22	235.59	20280.07	0.9696,0.0602,4.4021,5.6318,0.0295
our_model	Round_2_Replicate_6	-1709.74	3429.48	869.19	20336.38	1.0348,0.0317,0.7501,7.5907,0.0133
our_model	Round_2_Replicate_7	-1383.78	2777.56	144.01	19414.29	1.4079,0.0997,3.6147,2.0295,0.0461
our_model	Round_2_Replicate_8	-1320.27	2650.54	18.89	20154.82	0.9596,0.0895,5.1051,2.6724,0.0436
our_model	Round_2_Replicate_9	-1392.72	2795.44	168.01	19959.61	1.1976,0.07,4.2587,4.0796,0.0326
our_model	Round_2_Replicate_10	-1360.72	2731.44	101.3	20155.88	1.0079,0.0728,4.5407,4.2598,0.0364
our_model	Round_3_Replicate_1	-1312.12	2634.24	2.38	20008.14	0.9811,0.1036,5.0512,2.4364,0.0524
our_model	Round_3_Replicate_2	-1402.72	2815.44	190.48	19974.08	1.2115,0.0677,4.0335,3.5596,0.0307
our_model	Round_3_Replicate_3	-1316.1	2642.2	10.41	20080.02	0.9901,0.091,4.9585,2.8711,0.0452
our_model	Round_3_Replicate_4	-1387.3	2784.6	157.3	20055.3	1.0852,0.0759,4.4527,1.9098,0.0326
our_model	Round_3_Replicate_5	-1322.45	2654.9	23.27	20097.17	0.9945,0.0866,4.8879,3.1381,0.0429
our_model	Round_3_Replicate_6	-1311.46	2632.92	1.06	20024.42	0.9982,0.0973,5.0008,2.668,0.0489
our_model	Round_3_Replicate_7	-1449.41	2908.82	289.59	19996.48	1.2607,0.0593,3.5674,4.3699,0.0267
our_model	Round_3_Replicate_8	-1402.86	2815.72	191.25	20057.31	1.1395,0.0653,4.0847,4.0186,0.0302
our_model	Round_3_Replicate_9	-1314.42	2638.84	6.95	20024.76	0.9992,0.0934,4.7831,2.8384,0.0463
our_model	Round_3_Replicate_10	-1320.98	2651.96	19.97	19872.16	1.0207,0.1128,5.0539,2.0292,0.0565
our_model	Round_3_Replicate_11	-1311.89	2633.78	1.92	19943.21	1.022,0.1028,4.9964,2.405,0.0514
our_model	Round_3_Replicate_12	-1328.16	2666.32	34.54	20095.72	1.0049,0.0849,4.8807,3.6773,0.0439
our_model	Round_3_Replicate_13	-1311.82	2633.64	1.78	20021.08	0.9859,0.1018,5.1118,2.2809,0.0502
our_model	Round_3_Replicate_14	-1311.64	2633.28	1.42	20007.88	1.0058,0.0968,4.9297,2.6877,0.0485
our_model	Round_3_Replicate_15	-1312.03	2634.06	2.19	19968.28	1.0066,0.1022,5.0073,2.5856,0.0517
our_model	Round_3_Replicate_16	-1312.39	2634.78	2.93	20022.13	1.0028,0.0953,4.9159,2.7722,0.0479
our_model	Round_3_Replicate_17	-1312.3	2634.6	2.75	19967.03	1.0328,0.0977,4.9795,2.5564,0.0486
our_model	Round_3_Replicate_18	-1331.44	2672.88	40.71	20062.23	0.9926,0.0847,4.4774,3.4871,0.0416
our_model	Round_3_Replicate_19	-1341.68	2693.36	62.92	20137.52	0.9989,0.0807,4.8505,2.7463,0.0376
our_model	Round_3_Replicate_20	-1314.94	2639.88	7.99	19966.64	0.9935,0.108,5.1166,2.179,0.0545
