128553  , -29523.6    , array([ 13.8671    ,  0.789035   ,  0.221487   ,  6.29912e-19,  0.0664389  ])
128580  , -2547.51    , array([ 8.64708    ,  0.0556514  ,  0.232856   ,  6.29912e-19,  0.0248988  ])
128588  , -2540.71    , array([ 8.64249    ,  0.0556543  ,  0.232824   ,  6.29912e-19,  0.0248748  ])
128589  , -2540.71    , array([ 8.64249    ,  0.0556543  ,  0.232824   ,  6.29912e-19,  0.0248748  ])
128590  , -2540.8     , array([ 8.65114    ,  0.0556543  ,  0.232824   ,  6.29912e-19,  0.0248748  ])
128591  , -2534.04    , array([ 8.64249    ,  0.05571    ,  0.232824   ,  6.29912e-19,  0.0248748  ])
128592  , -2540.69    , array([ 8.64249    ,  0.0556543  ,  0.233057   ,  6.29912e-19,  0.0248748  ])
128593  , -2540.71    , array([ 8.64249    ,  0.0556543  ,  0.232824   ,  6.30543e-19,  0.0248748  ])
128594  , -2547.35    , array([ 8.64249    ,  0.0556543  ,  0.232824   ,  6.29912e-19,  0.0248996  ])
128595  , -2540.56    , array([ 8.63791    ,  0.0556572  ,  0.232792   ,  6.29912e-19,  0.0248757  ])
128596  , -2540.56    , array([ 8.63791    ,  0.0556572  ,  0.232792   ,  6.29912e-19,  0.0248757  ])
128597  , -2540.64    , array([ 8.64655    ,  0.0556572  ,  0.232792   ,  6.29912e-19,  0.0248757  ])
128598  , -2533.88    , array([ 8.63791    ,  0.0557129  ,  0.232792   ,  6.29912e-19,  0.0248757  ])
128599  , -2540.53    , array([ 8.63791    ,  0.0556572  ,  0.233025   ,  6.29912e-19,  0.0248757  ])
128600  , -2540.56    , array([ 8.63791    ,  0.0556572  ,  0.232792   ,  6.30543e-19,  0.0248757  ])
128601  , -2547.19    , array([ 8.63791    ,  0.0556572  ,  0.232792   ,  6.29912e-19,  0.0249005  ])
128609  , -2540.52    , array([ 8.63676    ,  0.055658   ,  0.232784   ,  6.29912e-19,  0.0248759  ])
128610  , -2540.52    , array([ 8.63676    ,  0.055658   ,  0.232784   ,  6.29912e-19,  0.0248759  ])
128611  , -2540.6     , array([ 8.6454     ,  0.055658   ,  0.232784   ,  6.29912e-19,  0.0248759  ])
128612  , -2533.84    , array([ 8.63676    ,  0.0557137  ,  0.232784   ,  6.29912e-19,  0.0248759  ])
128613  , -2540.49    , array([ 8.63676    ,  0.055658   ,  0.233017   ,  6.29912e-19,  0.0248759  ])
128614  , -2540.52    , array([ 8.63676    ,  0.055658   ,  0.232784   ,  6.30543e-19,  0.0248759  ])
128615  , -2547.15    , array([ 8.63676    ,  0.055658   ,  0.232784   ,  6.29912e-19,  0.0249008  ])
128616  , -2540.48    , array([ 8.63562    ,  0.0556587  ,  0.232776   ,  6.29912e-19,  0.0248761  ])
128617  , -2540.48    , array([ 8.63562    ,  0.0556587  ,  0.232776   ,  6.29912e-19,  0.0248761  ])
128618  , -2540.56    , array([ 8.64426    ,  0.0556587  ,  0.232776   ,  6.29912e-19,  0.0248761  ])
128619  , -2533.8     , array([ 8.63562    ,  0.0557144  ,  0.232776   ,  6.29912e-19,  0.0248761  ])
128620  , -2540.45    , array([ 8.63562    ,  0.0556587  ,  0.233009   ,  6.29912e-19,  0.0248761  ])
128621  , -2540.48    , array([ 8.63562    ,  0.0556587  ,  0.232776   ,  6.30543e-19,  0.0248761  ])
128622  , -2547.11    , array([ 8.63562    ,  0.0556587  ,  0.232776   ,  6.29912e-19,  0.024901   ])
128623  , -485951     , array([ 0.00238465 ,  0.125505   ,  0.0276469  ,  6.29912e-19,  0.0432278  ])
128624  , -485951     , array([ 0.00238465 ,  0.125505   ,  0.0276469  ,  6.29912e-19,  0.0432278  ])
128625  , -485880     , array([ 0.00238704 ,  0.125505   ,  0.0276469  ,  6.29912e-19,  0.0432278  ])
128626  , -485966     , array([ 0.00238465 ,  0.125631   ,  0.0276469  ,  6.29912e-19,  0.0432278  ])
128627  , -485913     , array([ 0.00238465 ,  0.125505   ,  0.0276745  ,  6.29912e-19,  0.0432278  ])
128628  , -485951     , array([ 0.00238465 ,  0.125505   ,  0.0276469  ,  6.30543e-19,  0.0432278  ])
128629  , -485940     , array([ 0.00238465 ,  0.125505   ,  0.0276469  ,  6.29912e-19,  0.043271   ])
128630  , -2536.67    , array([ 8.52643    ,  0.055729   ,  0.232007   ,  6.29912e-19,  0.0248974  ])
128631  , -2536.67    , array([ 8.52643    ,  0.055729   ,  0.232007   ,  6.29912e-19,  0.0248974  ])
128632  , -2536.76    , array([ 8.53497    ,  0.055729   ,  0.232007   ,  6.29912e-19,  0.0248974  ])
128633  , -2530       , array([ 8.52643    ,  0.0557848  ,  0.232007   ,  6.29912e-19,  0.0248974  ])
128634  , -2536.64    , array([ 8.52643    ,  0.055729   ,  0.232239   ,  6.29912e-19,  0.0248974  ])
128635  , -2536.67    , array([ 8.52643    ,  0.055729   ,  0.232007   ,  6.30543e-19,  0.0248974  ])
128636  , -2543.29    , array([ 8.52643    ,  0.055729   ,  0.232007   ,  6.29912e-19,  0.0249224  ])
128637  , -2532.86    , array([ 8.41893    ,  0.0557992  ,  0.231243   ,  6.29912e-19,  0.0249188  ])
128638  , -2532.86    , array([ 8.41893    ,  0.0557992  ,  0.231243   ,  6.29912e-19,  0.0249188  ])
128639  , -2532.95    , array([ 8.42735    ,  0.0557992  ,  0.231243   ,  6.29912e-19,  0.0249188  ])
128640  , -2526.21    , array([ 8.41893    ,  0.0558551  ,  0.231243   ,  6.29912e-19,  0.0249188  ])
128641  , -2532.84    , array([ 8.41893    ,  0.0557992  ,  0.231474   ,  6.29912e-19,  0.0249188  ])
128642  , -2532.86    , array([ 8.41893    ,  0.0557992  ,  0.231243   ,  6.30543e-19,  0.0249188  ])
128643  , -2539.47    , array([ 8.41893    ,  0.0557992  ,  0.231243   ,  6.29912e-19,  0.0249437  ])
128644  , -16515      , array([ 0.141691   ,  0.0836845  ,  0.0799571  ,  6.29912e-19,  0.0328205  ])
128645  , -16515      , array([ 0.141691   ,  0.0836845  ,  0.0799571  ,  6.29912e-19,  0.0328205  ])
128646  , -16493.7    , array([ 0.141832   ,  0.0836845  ,  0.0799571  ,  6.29912e-19,  0.0328205  ])
128647  , -16515.7    , array([ 0.141691   ,  0.0837683  ,  0.0799571  ,  6.29912e-19,  0.0328205  ])
128648  , -16514.9    , array([ 0.141691   ,  0.0836845  ,  0.0800371  ,  6.29912e-19,  0.0328205  ])
128649  , -16515      , array([ 0.141691   ,  0.0836845  ,  0.0799571  ,  6.30543e-19,  0.0328205  ])
128650  , -16533      , array([ 0.141691   ,  0.0836845  ,  0.0799571  ,  6.29912e-19,  0.0328533  ])
128651  , -2166.17    , array([ 2.69022    ,  0.0624872  ,  0.171889   ,  6.29912e-19,  0.0269114  ])
128652  , -2166.17    , array([ 2.69022    ,  0.0624872  ,  0.171889   ,  6.29912e-19,  0.0269114  ])
128653  , -2166.31    , array([ 2.69291    ,  0.0624872  ,  0.171889   ,  6.29912e-19,  0.0269114  ])
128654  , -2160.69    , array([ 2.69022    ,  0.0625497  ,  0.171889   ,  6.29912e-19,  0.0269114  ])
128655  , -2166.15    , array([ 2.69022    ,  0.0624872  ,  0.172061   ,  6.29912e-19,  0.0269114  ])
128656  , -2166.17    , array([ 2.69022    ,  0.0624872  ,  0.171889   ,  6.30543e-19,  0.0269114  ])
128657  , -2171.57    , array([ 2.69022    ,  0.0624872  ,  0.171889   ,  6.29912e-19,  0.0269384  ])
128658  , -2204.53    , array([ 0.801699   ,  0.070463   ,  0.125473   ,  6.29912e-19,  0.0292005  ])
128659  , -2204.53    , array([ 0.801699   ,  0.070463   ,  0.125473   ,  6.29912e-19,  0.0292005  ])
128660  , -2203.53    , array([ 0.802501   ,  0.070463   ,  0.125473   ,  6.29912e-19,  0.0292005  ])
128661  , -2200.19    , array([ 0.801699   ,  0.0705335  ,  0.125473   ,  6.29912e-19,  0.0292005  ])
128662  , -2204.5     , array([ 0.801699   ,  0.070463   ,  0.125598   ,  6.29912e-19,  0.0292005  ])
128663  , -2204.53    , array([ 0.801699   ,  0.070463   ,  0.125473   ,  6.30543e-19,  0.0292005  ])
128664  , -2209.59    , array([ 0.801699   ,  0.070463   ,  0.125473   ,  6.29912e-19,  0.0292297  ])
128665  , -2018.39    , array([ 1.44208    ,  0.0664754  ,  0.146165   ,  6.29912e-19,  0.0280671  ])
128666  , -2018.39    , array([ 1.44208    ,  0.0664754  ,  0.146165   ,  6.29912e-19,  0.0280671  ])
128667  , -2018.32    , array([ 1.44353    ,  0.0664754  ,  0.146165   ,  6.29912e-19,  0.0280671  ])
128668  , -2013.5     , array([ 1.44208    ,  0.0665419  ,  0.146165   ,  6.29912e-19,  0.0280671  ])
128669  , -2018.37    , array([ 1.44208    ,  0.0664754  ,  0.146311   ,  6.29912e-19,  0.0280671  ])
128670  , -2018.39    , array([ 1.44208    ,  0.0664754  ,  0.146165   ,  6.30543e-19,  0.0280671  ])
128671  , -2023.33    , array([ 1.44208    ,  0.0664754  ,  0.146165   ,  6.29912e-19,  0.0280952  ])
128672  , -2079.2     , array([ 13.6485    ,  0.0401558  ,  1.59839e-08,  6.29912e-19,  0.0130983  ])
128673  , -2079.2     , array([ 13.6485    ,  0.0401558  ,  1.59839e-08,  6.29912e-19,  0.0130983  ])
128674  , -2079.23    , array([ 13.6622    ,  0.0401558  ,  1.59839e-08,  6.29912e-19,  0.0130983  ])
128675  , -2081.95    , array([ 13.6485    ,  0.040196   ,  1.59839e-08,  6.29912e-19,  0.0130983  ])
128676  , -2079.2     , array([ 13.6485    ,  0.0401558  ,  1.59999e-08,  6.29912e-19,  0.0130983  ])
128677  , -2079.2     , array([ 13.6485    ,  0.0401558  ,  1.59839e-08,  6.30543e-19,  0.0130983  ])
128678  , -2076.24    , array([ 13.6485    ,  0.0401558  ,  1.59839e-08,  6.29912e-19,  0.0131114  ])
128679  , -1806       , array([ 3.88866    ,  0.0532159  ,  0.000123727,  6.29912e-19,  0.02005    ])
128680  , -1806       , array([ 3.88866    ,  0.0532159  ,  0.000123727,  6.29912e-19,  0.02005    ])
128681  , -1806.12    , array([ 3.89255    ,  0.0532159  ,  0.000123727,  6.29912e-19,  0.02005    ])
128682  , -1804.5     , array([ 3.88866    ,  0.0532692  ,  0.000123727,  6.29912e-19,  0.02005    ])
128683  , -1806       , array([ 3.88866    ,  0.0532159  ,  0.000123851,  6.29912e-19,  0.02005    ])
128684  , -1806       , array([ 3.88866    ,  0.0532159  ,  0.000123727,  6.30543e-19,  0.02005    ])
128685  , -1807.32    , array([ 3.88866    ,  0.0532159  ,  0.000123727,  6.29912e-19,  0.0200701  ])
128686  , -1657.04    , array([ 1.18903    ,  0.0605809  ,  3.16432e-05,  6.29912e-19,  0.021147   ])
128687  , -1657.04    , array([ 1.18903    ,  0.0605809  ,  3.16432e-05,  6.29912e-19,  0.021147   ])
128688  , -1656.97    , array([ 1.19022    ,  0.0605809  ,  3.16432e-05,  6.29912e-19,  0.021147   ])
128689  , -1657.66    , array([ 1.18903    ,  0.0606415  ,  3.16432e-05,  6.29912e-19,  0.021147   ])
128690  , -1657.04    , array([ 1.18903    ,  0.0605809  ,  3.16748e-05,  6.29912e-19,  0.021147   ])
128691  , -1657.04    , array([ 1.18903    ,  0.0605809  ,  3.16432e-05,  6.30543e-19,  0.021147   ])
128692  , -1656.33    , array([ 1.18903    ,  0.0605809  ,  3.16432e-05,  6.29912e-19,  0.0211682  ])
128693  , -1645.74    , array([ 1.61818    ,  0.0616709  ,  0.00018991 ,  6.29912e-19,  0.0222529  ])
128694  , -1645.74    , array([ 1.61818    ,  0.0616709  ,  0.00018991 ,  6.29912e-19,  0.0222529  ])
128695  , -1645.8     , array([ 1.6198     ,  0.0616709  ,  0.00018991 ,  6.29912e-19,  0.0222529  ])
128696  , -1645.49    , array([ 1.61818    ,  0.0617326  ,  0.00018991 ,  6.29912e-19,  0.0222529  ])
128697  , -1645.74    , array([ 1.61818    ,  0.0616709  ,  0.0001901  ,  6.29912e-19,  0.0222529  ])
128698  , -1645.74    , array([ 1.61818    ,  0.0616709  ,  0.00018991 ,  6.30543e-19,  0.0222529  ])
128699  , -1645.86    , array([ 1.61818    ,  0.0616709  ,  0.00018991 ,  6.29912e-19,  0.0222752  ])
128700  , -1644.69    , array([ 1.29296    ,  0.0671865  ,  0.00169387 ,  6.29912e-19,  0.0246111  ])
128701  , -1644.69    , array([ 1.29296    ,  0.0671865  ,  0.00169387 ,  6.29912e-19,  0.0246111  ])
128702  , -1644.6     , array([ 1.29426    ,  0.0671865  ,  0.00169387 ,  6.29912e-19,  0.0246111  ])
128703  , -1643.98    , array([ 1.29296    ,  0.0672537  ,  0.00169387 ,  6.29912e-19,  0.0246111  ])
128704  , -1644.69    , array([ 1.29296    ,  0.0671865  ,  0.00169557 ,  6.29912e-19,  0.0246111  ])
128705  , -1644.69    , array([ 1.29296    ,  0.0671865  ,  0.00169387 ,  6.30543e-19,  0.0246111  ])
128706  , -1645.43    , array([ 1.29296    ,  0.0671865  ,  0.00169387 ,  6.29912e-19,  0.0246357  ])
128707  , -1638.77    , array([ 1.47514    ,  0.0638889  ,  0.000468319,  6.29912e-19,  0.0231969  ])
128708  , -1638.77    , array([ 1.47514    ,  0.0638889  ,  0.000468319,  6.29912e-19,  0.0231969  ])
128709  , -1638.79    , array([ 1.47662    ,  0.0638889  ,  0.000468319,  6.29912e-19,  0.0231969  ])
128710  , -1638.34    , array([ 1.47514    ,  0.0639528  ,  0.000468319,  6.29912e-19,  0.0231969  ])
128711  , -1638.77    , array([ 1.47514    ,  0.0638889  ,  0.000468788,  6.29912e-19,  0.0231969  ])
128712  , -1638.77    , array([ 1.47514    ,  0.0638889  ,  0.000468319,  6.30543e-19,  0.0231969  ])
128713  , -1639.14    , array([ 1.47514    ,  0.0638889  ,  0.000468319,  6.29912e-19,  0.0232201  ])
128714  , -1635.07    , array([ 1.34726    ,  0.0652415  ,  0.000319407,  6.29912e-19,  0.0233601  ])
128715  , -1635.07    , array([ 1.34726    ,  0.0652415  ,  0.000319407,  6.29912e-19,  0.0233601  ])
128716  , -1635.04    , array([ 1.34861    ,  0.0652415  ,  0.000319407,  6.29912e-19,  0.0233601  ])
128717  , -1635.03    , array([ 1.34726    ,  0.0653068  ,  0.000319407,  6.29912e-19,  0.0233601  ])
128718  , -1635.07    , array([ 1.34726    ,  0.0652415  ,  0.000319727,  6.29912e-19,  0.0233601  ])
128719  , -1635.07    , array([ 1.34726    ,  0.0652415  ,  0.000319407,  6.30543e-19,  0.0233601  ])
128720  , -1635.08    , array([ 1.34726    ,  0.0652415  ,  0.000319407,  6.29912e-19,  0.0233835  ])
128721  , -1633.77    , array([ 1.40269    ,  0.0658815  ,  0.000371456,  6.29912e-19,  0.0236086  ])
128722  , -1633.77    , array([ 1.40269    ,  0.0658815  ,  0.000371456,  6.29912e-19,  0.0236086  ])
128723  , -1633.76    , array([ 1.4041     ,  0.0658815  ,  0.000371456,  6.29912e-19,  0.0236086  ])
128724  , -1633.72    , array([ 1.40269    ,  0.0659474  ,  0.000371456,  6.29912e-19,  0.0236086  ])
128725  , -1633.77    , array([ 1.40269    ,  0.0658815  ,  0.000371827,  6.29912e-19,  0.0236086  ])
128726  , -1633.77    , array([ 1.40269    ,  0.0658815  ,  0.000371456,  6.30543e-19,  0.0236086  ])
128727  , -1633.79    , array([ 1.40269    ,  0.0658815  ,  0.000371456,  6.29912e-19,  0.0236323  ])
128728  , -1632.63    , array([ 1.43809    ,  0.0673902  ,  0.000507978,  6.29912e-19,  0.0241541  ])
128729  , -1632.63    , array([ 1.43809    ,  0.0673902  ,  0.000507978,  6.29912e-19,  0.0241541  ])
128730  , -1632.63    , array([ 1.43953    ,  0.0673902  ,  0.000507978,  6.29912e-19,  0.0241541  ])
128731  , -1632.6     , array([ 1.43809    ,  0.0674576  ,  0.000507978,  6.29912e-19,  0.0241541  ])
128732  , -1632.63    , array([ 1.43809    ,  0.0673902  ,  0.000508487,  6.29912e-19,  0.0241541  ])
128733  , -1632.63    , array([ 1.43809    ,  0.0673902  ,  0.000507978,  6.30543e-19,  0.0241541  ])
128734  , -1632.65    , array([ 1.43809    ,  0.0673902  ,  0.000507978,  6.29912e-19,  0.0241783  ])
128735  , -1632.51    , array([ 1.43835    ,  0.0676516  ,  0.000516541,  6.29912e-19,  0.0242291  ])
128736  , -1632.51    , array([ 1.43835    ,  0.0676516  ,  0.000516541,  6.29912e-19,  0.0242291  ])
128737  , -1632.51    , array([ 1.43979    ,  0.0676516  ,  0.000516541,  6.29912e-19,  0.0242291  ])
128738  , -1632.5     , array([ 1.43835    ,  0.0677193  ,  0.000516541,  6.29912e-19,  0.0242291  ])
128739  , -1632.51    , array([ 1.43835    ,  0.0676516  ,  0.000517058,  6.29912e-19,  0.0242291  ])
128740  , -1632.51    , array([ 1.43835    ,  0.0676516  ,  0.000516541,  6.30543e-19,  0.0242291  ])
128741  , -1632.51    , array([ 1.43835    ,  0.0676516  ,  0.000516541,  6.29912e-19,  0.0242534  ])
128742  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128743  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128744  , -1632.49    , array([ 1.43824    ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128745  , -1632.49    , array([ 1.4368     ,  0.0677469  ,  0.000520701,  6.29912e-19,  0.024238   ])
128746  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000521222,  6.29912e-19,  0.024238   ])
128747  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.30543e-19,  0.024238   ])
128748  , -1632.5     , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.0242622  ])
128749  , -1632.49    , array([ 1.43652    ,  0.0676785  ,  0.000522527,  6.29912e-19,  0.0242375  ])
128750  , -1632.49    , array([ 1.43652    ,  0.0676785  ,  0.000522527,  6.29912e-19,  0.0242375  ])
128751  , -1632.49    , array([ 1.43796    ,  0.0676785  ,  0.000522527,  6.29912e-19,  0.0242375  ])
128752  , -1632.49    , array([ 1.43652    ,  0.0677462  ,  0.000522527,  6.29912e-19,  0.0242375  ])
128753  , -1632.49    , array([ 1.43652    ,  0.0676785  ,  0.00052305 ,  6.29912e-19,  0.0242375  ])
128754  , -1632.49    , array([ 1.43652    ,  0.0676785  ,  0.000522527,  6.30543e-19,  0.0242375  ])
128755  , -1632.5     , array([ 1.43652    ,  0.0676785  ,  0.000522527,  6.29912e-19,  0.0242617  ])
128756  , -1632.49    , array([ 1.43679    ,  0.0676792  ,  0.000520774,  6.29912e-19,  0.024238   ])
128757  , -1632.49    , array([ 1.43679    ,  0.0676792  ,  0.000520774,  6.29912e-19,  0.024238   ])
128758  , -1632.49    , array([ 1.43823    ,  0.0676792  ,  0.000520774,  6.29912e-19,  0.024238   ])
128759  , -1632.49    , array([ 1.43679    ,  0.0677469  ,  0.000520774,  6.29912e-19,  0.024238   ])
128760  , -1632.49    , array([ 1.43679    ,  0.0676792  ,  0.000521295,  6.29912e-19,  0.024238   ])
128761  , -1632.49    , array([ 1.43679    ,  0.0676792  ,  0.000520774,  6.30543e-19,  0.024238   ])
128762  , -1632.5     , array([ 1.43679    ,  0.0676792  ,  0.000520774,  6.29912e-19,  0.0242622  ])
128763  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520704,  6.29912e-19,  0.024238   ])
128764  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520704,  6.29912e-19,  0.024238   ])
128765  , -1632.49    , array([ 1.43824    ,  0.0676792  ,  0.000520704,  6.29912e-19,  0.024238   ])
128766  , -1632.49    , array([ 1.4368     ,  0.0677469  ,  0.000520704,  6.29912e-19,  0.024238   ])
128767  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000521225,  6.29912e-19,  0.024238   ])
128768  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520704,  6.30543e-19,  0.024238   ])
128769  , -1632.5     , array([ 1.4368     ,  0.0676792  ,  0.000520704,  6.29912e-19,  0.0242622  ])
128770  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128771  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128772  , -1632.49    , array([ 1.43824    ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128773  , -1632.49    , array([ 1.4368     ,  0.0677469  ,  0.000520701,  6.29912e-19,  0.024238   ])
128774  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000521222,  6.29912e-19,  0.024238   ])
128775  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.30543e-19,  0.024238   ])
128776  , -1632.5     , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.0242622  ])
128777  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128778  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128779  , -1632.49    , array([ 1.43824    ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128780  , -1632.49    , array([ 1.4368     ,  0.0677469  ,  0.000520701,  6.29912e-19,  0.024238   ])
128781  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000521222,  6.29912e-19,  0.024238   ])
128782  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.30543e-19,  0.024238   ])
128783  , -1632.5     , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.0242622  ])
128784  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128785  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128786  , -1632.49    , array([ 1.43824    ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128787  , -1632.49    , array([ 1.4368     ,  0.0677469  ,  0.000520701,  6.29912e-19,  0.024238   ])
128788  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000521222,  6.29912e-19,  0.024238   ])
128789  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.30543e-19,  0.024238   ])
128790  , -1632.5     , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.0242622  ])
128791  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128792  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128793  , -1632.49    , array([ 1.43824    ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128794  , -1632.49    , array([ 1.4368     ,  0.0677469  ,  0.000520701,  6.29912e-19,  0.024238   ])
128795  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000521222,  6.29912e-19,  0.024238   ])
128796  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.30543e-19,  0.024238   ])
128797  , -1632.5     , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.0242622  ])
128798  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128799  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128800  , -1632.49    , array([ 1.43824    ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128801  , -1632.49    , array([ 1.4368     ,  0.0677469  ,  0.000520701,  6.29912e-19,  0.024238   ])
128802  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000521222,  6.29912e-19,  0.024238   ])
128803  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.30543e-19,  0.024238   ])
128804  , -1632.5     , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.0242622  ])
128805  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128806  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128807  , -1632.49    , array([ 1.43824    ,  0.0676792  ,  0.000520701,  6.29912e-19,  0.024238   ])
128808  , -1632.49    , array([ 1.4368     ,  0.0677469  ,  0.000520701,  6.29912e-19,  0.024238   ])
128809  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000521222,  6.29912e-19,  0.024238   ])
128810  , -1632.49    , array([ 1.4368     ,  0.0676792  ,  0.000520701,  6.30543e-19,  0.024238   ])
