50857   , -31428.4    , array([ 0.54437    ,  0.764764   ,  1.0778e-34 ,  9.53289e-28,  0.225612   ])
50858   , -31398.2    , array([ 0.544914   ,  0.764764   ,  1.0778e-34 ,  9.53289e-28,  0.225612   ])
50859   , -31436.2    , array([ 0.54437    ,  0.765529   ,  1.0778e-34 ,  9.53289e-28,  0.225612   ])
50860   , -31428.4    , array([ 0.54437    ,  0.764764   ,  1.07888e-34,  9.53289e-28,  0.225612   ])
50861   , -31428.4    , array([ 0.54437    ,  0.764764   ,  1.0778e-34 ,  9.54243e-28,  0.225612   ])
50862   , -31456      , array([ 0.54437    ,  0.764764   ,  1.0778e-34 ,  9.53289e-28,  0.225837   ])
50863   , -31428.4    , array([ 0.54437    ,  0.764764   ,  1.0778e-34 ,  9.53289e-28,  0.225612   ])
50864   , -11584      , array([ 1.13428    ,  0.633582   ,  1.0778e-34 ,  9.53289e-28,  0.11572    ])
50865   , -11584      , array([ 1.13428    ,  0.633582   ,  1.0778e-34 ,  9.53289e-28,  0.11572    ])
50866   , -11580.3    , array([ 1.13541    ,  0.633582   ,  1.0778e-34 ,  9.53289e-28,  0.11572    ])
50867   , -11596.8    , array([ 1.13428    ,  0.634216   ,  1.0778e-34 ,  9.53289e-28,  0.11572    ])
50868   , -11584      , array([ 1.13428    ,  0.633582   ,  1.07888e-34,  9.53289e-28,  0.11572    ])
50869   , -11584      , array([ 1.13428    ,  0.633582   ,  1.0778e-34 ,  9.54243e-28,  0.11572    ])
50870   , -11579.6    , array([ 1.13428    ,  0.633582   ,  1.0778e-34 ,  9.53289e-28,  0.115835   ])
50871   , -138375     , array([ 3.49652    ,  0.0456188  ,  1.0778e-34 ,  9.53289e-28,  0.195296   ])
50872   , -138375     , array([ 3.49652    ,  0.0456188  ,  1.0778e-34 ,  9.53289e-28,  0.195296   ])
50873   , -138377     , array([ 3.50001    ,  0.0456188  ,  1.0778e-34 ,  9.53289e-28,  0.195296   ])
