5435    , -2336.89    , array([ 1.36552    ,  44.8482    ,  1.62868e-05,  1.9039e-15 ])
5436    , -2336.89    , array([ 1.36689    ,  44.8482    ,  1.62868e-05,  1.9039e-15 ])
5437    , -2336.89    , array([ 1.36552    ,  44.893     ,  1.62868e-05,  1.9039e-15 ])
5438    , -2336.89    , array([ 1.36552    ,  44.8482    ,  1.63031e-05,  1.9039e-15 ])
5439    , -2336.89    , array([ 1.36552    ,  44.8482    ,  1.62868e-05,  1.90581e-15])
5440    , -2336.89    , array([ 1.36552    ,  44.8482    ,  1.62868e-05,  1.9039e-15 ])
5441    , -2336.83    , array([ 1.08596    ,  44.8482    ,  1.49773e-05,  1.9039e-15 ])
5442    , -2336.83    , array([ 1.08596    ,  44.8482    ,  1.49773e-05,  1.9039e-15 ])
5443    , -2336.83    , array([ 1.08704    ,  44.8482    ,  1.49773e-05,  1.9039e-15 ])
5444    , -2336.83    , array([ 1.08596    ,  44.893     ,  1.49773e-05,  1.9039e-15 ])
5445    , -2336.83    , array([ 1.08596    ,  44.8482    ,  1.49923e-05,  1.9039e-15 ])
5446    , -2336.83    , array([ 1.08596    ,  44.8482    ,  1.49773e-05,  1.90581e-15])
5447    , -2336.54    , array([ 0.434374   ,  44.8482    ,  1.07109e-05,  1.9039e-15 ])
5448    , -2336.54    , array([ 0.434374   ,  44.8482    ,  1.07109e-05,  1.9039e-15 ])
5449    , -2336.54    , array([ 0.434808   ,  44.8482    ,  1.07109e-05,  1.9039e-15 ])
5450    , -2336.54    , array([ 0.434374   ,  44.893     ,  1.07109e-05,  1.9039e-15 ])
5451    , -2336.54    , array([ 0.434374   ,  44.8482    ,  1.07216e-05,  1.9039e-15 ])
5452    , -2336.54    , array([ 0.434374   ,  44.8482    ,  1.07109e-05,  1.90581e-15])
5453    , -2332.04    , array([ 0.0111191  ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5454    , -2332.04    , array([ 0.0111191  ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5455    , -2332.04    , array([ 0.0111302  ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5456    , -2332.04    , array([ 0.0111191  ,  44.893     ,  2.80155e-06,  1.9039e-15 ])
5457    , -2332.03    , array([ 0.0111191  ,  44.8482    ,  2.80436e-06,  1.9039e-15 ])
5458    , -2332.04    , array([ 0.0111191  ,  44.8482    ,  2.80155e-06,  1.90581e-15])
5465    , -2332.04    , array([ 0.0111191  ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5466    , -2332.04    , array([ 0.0111191  ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5467    , -2332.04    , array([ 0.0111302  ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5468    , -2332.04    , array([ 0.0111191  ,  44.893     ,  2.80155e-06,  1.9039e-15 ])
5469    , -2332.03    , array([ 0.0111191  ,  44.8482    ,  2.80436e-06,  1.9039e-15 ])
5470    , -2332.04    , array([ 0.0111191  ,  44.8482    ,  2.80155e-06,  1.90581e-15])
5471    , -2332.04    , array([ 0.011119   ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5472    , -2332.04    , array([ 0.011119   ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5473    , -2332.04    , array([ 0.0111302  ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5474    , -2332.04    , array([ 0.011119   ,  44.893     ,  2.80155e-06,  1.9039e-15 ])
5475    , -2332.03    , array([ 0.011119   ,  44.8482    ,  2.80436e-06,  1.9039e-15 ])
5476    , -2332.04    , array([ 0.011119   ,  44.8482    ,  2.80155e-06,  1.90581e-15])
5483    , -2332.04    , array([ 0.011119   ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5484    , -2332.04    , array([ 0.011119   ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5485    , -2332.04    , array([ 0.0111302  ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5486    , -2332.04    , array([ 0.011119   ,  44.893     ,  2.80155e-06,  1.9039e-15 ])
5487    , -2332.03    , array([ 0.011119   ,  44.8482    ,  2.80435e-06,  1.9039e-15 ])
5488    , -2332.04    , array([ 0.011119   ,  44.8482    ,  2.80155e-06,  1.90581e-15])
5489    , -2332.04    , array([ 0.011119   ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5490    , -2332.04    , array([ 0.011119   ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5491    , -2332.04    , array([ 0.0111302  ,  44.8482    ,  2.80155e-06,  1.9039e-15 ])
5492    , -2332.04    , array([ 0.011119   ,  44.893     ,  2.80155e-06,  1.9039e-15 ])
5493    , -2332.03    , array([ 0.011119   ,  44.8482    ,  2.80435e-06,  1.9039e-15 ])
5494    , -2332.04    , array([ 0.011119   ,  44.8482    ,  2.80155e-06,  1.90581e-15])
