189835  , -79051.9    , array([ 0.0145197  ,  0.327      ,  0.390655   ,  0.000262112,  6.40372e-07])
189927  , -74345.1    , array([ 0.00129728 ,  0.279241   ,  0.390675   ,  0.000262112,  8.42142e-06])
189928  , -74349.4    , array([ 0.00129858 ,  0.279241   ,  0.390675   ,  0.000262112,  8.42142e-06])
189929  , -74345.2    , array([ 0.00129728 ,  0.27952    ,  0.390675   ,  0.000262112,  8.42142e-06])
189930  , -74345.1    , array([ 0.00129728 ,  0.279241   ,  0.391065   ,  0.000262112,  8.42142e-06])
189931  , -74345.1    , array([ 0.00129728 ,  0.279241   ,  0.390675   ,  0.000262375,  8.42142e-06])
189932  , -74340.8    , array([ 0.00129728 ,  0.279241   ,  0.390675   ,  0.000262112,  8.42984e-06])
189933  , -72581.6    , array([ 0.00109173 ,  0.27611    ,  0.390676   ,  0.000262112,  1.01229e-05])
189934  , -72581.6    , array([ 0.00109173 ,  0.27611    ,  0.390676   ,  0.000262112,  1.01229e-05])
189935  , -72587.2    , array([ 0.00109282 ,  0.27611    ,  0.390676   ,  0.000262112,  1.01229e-05])
189936  , -72581.7    , array([ 0.00109173 ,  0.276386   ,  0.390676   ,  0.000262112,  1.01229e-05])
189937  , -72581.6    , array([ 0.00109173 ,  0.27611    ,  0.391067   ,  0.000262112,  1.01229e-05])
189938  , -72581.6    , array([ 0.00109173 ,  0.27611    ,  0.390676   ,  0.000262375,  1.01229e-05])
189939  , -72576      , array([ 0.00109173 ,  0.27611    ,  0.390676   ,  0.000262112,  1.0133e-05 ])
189940  , -72581.6    , array([ 0.00109173 ,  0.27611    ,  0.390676   ,  0.000262112,  1.01229e-05])
189941  , -72581.6    , array([ 0.00109173 ,  0.27611    ,  0.390676   ,  0.000262112,  1.01229e-05])
189942  , -72587.2    , array([ 0.00109282 ,  0.27611    ,  0.390676   ,  0.000262112,  1.01229e-05])
189943  , -72581.7    , array([ 0.00109173 ,  0.276386   ,  0.390676   ,  0.000262112,  1.01229e-05])
189944  , -72581.6    , array([ 0.00109173 ,  0.27611    ,  0.391067   ,  0.000262112,  1.01229e-05])
189945  , -72581.6    , array([ 0.00109173 ,  0.27611    ,  0.390676   ,  0.000262375,  1.01229e-05])
189946  , -72576      , array([ 0.00109173 ,  0.27611    ,  0.390676   ,  0.000262112,  1.0133e-05 ])
189947  , -72581.6    , array([ 0.00109173 ,  0.27611    ,  0.390676   ,  0.000262112,  1.01229e-05])
189948  , -72581.6    , array([ 0.00109173 ,  0.27611    ,  0.390676   ,  0.000262112,  1.01229e-05])
189949  , -72587.2    , array([ 0.00109282 ,  0.27611    ,  0.390676   ,  0.000262112,  1.01229e-05])
189950  , -72581.6    , array([ 0.00109173 ,  0.276386   ,  0.390676   ,  0.000262112,  1.01229e-05])
189951  , -72581.6    , array([ 0.00109173 ,  0.27611    ,  0.391067   ,  0.000262112,  1.01229e-05])
189952  , -72581.6    , array([ 0.00109173 ,  0.27611    ,  0.390676   ,  0.000262375,  1.01229e-05])
189953  , -72575.9    , array([ 0.00109173 ,  0.27611    ,  0.390676   ,  0.000262112,  1.01331e-05])
189954  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189955  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189956  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189957  , -71509.2    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
189958  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
189959  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
189960  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11096e-05])
189961  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189962  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189963  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189964  , -71509.2    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
189965  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
189966  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
189967  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11096e-05])
189968  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189969  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189970  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189971  , -71509.1    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
189972  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
189973  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
189974  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11097e-05])
189982  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189983  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189984  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189985  , -71509.1    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
189986  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
189987  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
189988  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11097e-05])
189989  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189990  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189991  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
189992  , -71509.1    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
189993  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
189994  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
189995  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11097e-05])
190003  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190004  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190005  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190006  , -71509.1    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
190007  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
190008  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
190009  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11097e-05])
190010  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190011  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190012  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190013  , -71509.1    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
190014  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
190015  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
190016  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11097e-05])
190024  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190025  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190026  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190027  , -71509.1    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
190028  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
190029  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
190030  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11097e-05])
190031  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190032  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190033  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190034  , -71509.1    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
190035  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
190036  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
190037  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11097e-05])
190045  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190046  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190047  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190048  , -71509.1    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
190049  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
190050  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
190051  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11097e-05])
190052  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190053  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190054  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190055  , -71509.1    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
190056  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
190057  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
190058  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11097e-05])
190066  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190067  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190068  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190069  , -71509.1    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
190070  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
190071  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
190072  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11097e-05])
190073  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190074  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190075  , -71515.5    , array([ 0.00100251 ,  0.274557   ,  0.390677   ,  0.000262112,  1.10985e-05])
190076  , -71509.1    , array([ 0.00100151 ,  0.274832   ,  0.390677   ,  0.000262112,  1.10985e-05])
190077  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.391068   ,  0.000262112,  1.10985e-05])
190078  , -71509.1    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262375,  1.10985e-05])
190079  , -71502.7    , array([ 0.00100151 ,  0.274557   ,  0.390677   ,  0.000262112,  1.11097e-05])
190080  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190081  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190082  , -71497.7    , array([ 0.00100116 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190083  , -71491.3    , array([ 0.00100016 ,  0.274808   ,  0.390677   ,  0.000262112,  1.11145e-05])
190084  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.391068   ,  0.000262112,  1.11145e-05])
190085  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262375,  1.11145e-05])
190086  , -71484.8    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11256e-05])
190087  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190088  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190089  , -71497.7    , array([ 0.00100116 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190090  , -71491.3    , array([ 0.00100016 ,  0.274808   ,  0.390677   ,  0.000262112,  1.11145e-05])
190091  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.391068   ,  0.000262112,  1.11145e-05])
190092  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262375,  1.11145e-05])
190093  , -71484.8    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11256e-05])
190094  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190095  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190096  , -71497.7    , array([ 0.00100116 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190097  , -71491.3    , array([ 0.00100016 ,  0.274808   ,  0.390677   ,  0.000262112,  1.11145e-05])
190098  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.391068   ,  0.000262112,  1.11145e-05])
190099  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262375,  1.11145e-05])
190100  , -71484.8    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11256e-05])
190103  , -71488.7    , array([ 0.00100049 ,  0.274521   ,  0.390677   ,  0.000262112,  1.11225e-05])
190108  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190109  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190110  , -71497.7    , array([ 0.00100116 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190111  , -71491.3    , array([ 0.00100016 ,  0.274808   ,  0.390677   ,  0.000262112,  1.11145e-05])
190112  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.391068   ,  0.000262112,  1.11145e-05])
190113  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262375,  1.11145e-05])
190114  , -71484.8    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11256e-05])
190115  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190116  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190117  , -71497.7    , array([ 0.00100116 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190118  , -71491.3    , array([ 0.00100016 ,  0.274808   ,  0.390677   ,  0.000262112,  1.11145e-05])
190119  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.391068   ,  0.000262112,  1.11145e-05])
190120  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262375,  1.11145e-05])
190121  , -71484.8    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11256e-05])
190124  , -71493.2    , array([ 0.00100082 ,  0.274527   ,  0.390677   ,  0.000262112,  1.11185e-05])
190129  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190130  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190131  , -71497.7    , array([ 0.00100116 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190132  , -71491.3    , array([ 0.00100016 ,  0.274808   ,  0.390677   ,  0.000262112,  1.11145e-05])
190133  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.391068   ,  0.000262112,  1.11145e-05])
190134  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262375,  1.11145e-05])
190135  , -71484.8    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11256e-05])
190136  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190137  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190138  , -71497.7    , array([ 0.00100116 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11145e-05])
190139  , -71491.3    , array([ 0.00100016 ,  0.274808   ,  0.390677   ,  0.000262112,  1.11145e-05])
190140  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.391068   ,  0.000262112,  1.11145e-05])
190141  , -71491.3    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262375,  1.11145e-05])
190142  , -71484.8    , array([ 0.00100016 ,  0.274533   ,  0.390677   ,  0.000262112,  1.11256e-05])
190145  , -71495.4    , array([ 0.00100099 ,  0.27453    ,  0.390677   ,  0.000262112,  1.11165e-05])
