74338   , -3896.73    , array([ 2.21905    ,  0.263963   ,  7.4994e-33 ,  2.47476e-88,  0.078058   ])
74339   , -3897.05    , array([ 2.22127    ,  0.263963   ,  7.4994e-33 ,  2.47476e-88,  0.078058   ])
74340   , -3902.75    , array([ 2.21905    ,  0.264227   ,  7.4994e-33 ,  2.47476e-88,  0.078058   ])
74341   , -3896.73    , array([ 2.21905    ,  0.263963   ,  7.5069e-33 ,  2.47476e-88,  0.078058   ])
74342   , -3896.73    , array([ 2.21905    ,  0.263963   ,  7.4994e-33 ,  2.47724e-88,  0.078058   ])
74343   , -3894.36    , array([ 2.21905    ,  0.263963   ,  7.4994e-33 ,  2.47476e-88,  0.0781361  ])
74344   , -3896.73    , array([ 2.21905    ,  0.263963   ,  7.4994e-33 ,  2.47476e-88,  0.078058   ])
74345   , -23443.2    , array([ 2.11215    ,  0.103271   ,  7.4994e-33 ,  2.47476e-88,  0.113017   ])
74346   , -23443.2    , array([ 2.11215    ,  0.103271   ,  7.4994e-33 ,  2.47476e-88,  0.113017   ])
74347   , -23443.4    , array([ 2.11427    ,  0.103271   ,  7.4994e-33 ,  2.47476e-88,  0.113017   ])
74348   , -23406.1    , array([ 2.11215    ,  0.103374   ,  7.4994e-33 ,  2.47476e-88,  0.113017   ])
74349   , -23443.2    , array([ 2.11215    ,  0.103271   ,  7.5069e-33 ,  2.47476e-88,  0.113017   ])
74350   , -23443.2    , array([ 2.11215    ,  0.103271   ,  7.4994e-33 ,  2.47724e-88,  0.113017   ])
74351   , -23484.2    , array([ 2.11215    ,  0.103271   ,  7.4994e-33 ,  2.47476e-88,  0.11313    ])
74352   , -3422.39    , array([ 2.20433    ,  0.232584   ,  7.4994e-33 ,  2.47476e-88,  0.0820526  ])
74353   , -3422.39    , array([ 2.20433    ,  0.232584   ,  7.4994e-33 ,  2.47476e-88,  0.0820526  ])
74354   , -3422.51    , array([ 2.20653    ,  0.232584   ,  7.4994e-33 ,  2.47476e-88,  0.0820526  ])
74355   , -3423.8     , array([ 2.20433    ,  0.232817   ,  7.4994e-33 ,  2.47476e-88,  0.0820526  ])
74356   , -3422.39    , array([ 2.20433    ,  0.232584   ,  7.5069e-33 ,  2.47476e-88,  0.0820526  ])
74357   , -3422.39    , array([ 2.20433    ,  0.232584   ,  7.4994e-33 ,  2.47724e-88,  0.0820526  ])
74358   , -3424.87    , array([ 2.20433    ,  0.232584   ,  7.4994e-33 ,  2.47476e-88,  0.0821347  ])
74359   , -2633.5     , array([ 2.16473    ,  0.180523   ,  7.4994e-33 ,  2.47476e-88,  0.064451   ])
74360   , -2633.5     , array([ 2.16473    ,  0.180523   ,  7.4994e-33 ,  2.47476e-88,  0.064451   ])
74361   , -2633.66    , array([ 2.16689    ,  0.180523   ,  7.4994e-33 ,  2.47476e-88,  0.064451   ])
74362   , -2634.42    , array([ 2.16473    ,  0.180704   ,  7.4994e-33 ,  2.47476e-88,  0.064451   ])
74363   , -2633.5     , array([ 2.16473    ,  0.180523   ,  7.5069e-33 ,  2.47476e-88,  0.064451   ])
74364   , -2633.5     , array([ 2.16473    ,  0.180523   ,  7.4994e-33 ,  2.47724e-88,  0.064451   ])
74365   , -2635.2     , array([ 2.16473    ,  0.180523   ,  7.4994e-33 ,  2.47476e-88,  0.0645155  ])
74366   , -851460     , array([ 0.00258626 ,  0.17401    ,  7.4994e-33 ,  2.47476e-88,  0.0471682  ])
74367   , -851460     , array([ 0.00258626 ,  0.17401    ,  7.4994e-33 ,  2.47476e-88,  0.0471682  ])
74368   , -850731     , array([ 0.00258885 ,  0.17401    ,  7.4994e-33 ,  2.47476e-88,  0.0471682  ])
