Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2123.01	4256.02	1563.39	8152.37	2.3135,0.2662,1.211,3.103,30.0
our_model	Round_1_Replicate_2	-2142.91	4295.82	1601.19	5451.34	3.4448,0.4088,0.8089,2.0137,30.0
our_model	Round_1_Replicate_3	-1314.23	2638.46	6.64	19989.75	1.0056,0.1021,5.0923,2.0205,0.0492
our_model	Round_1_Replicate_4	-2240.5	4491.0	1783.23	4043.69	4.5614,0.6132,0.5986,1.3252,30.0
our_model	Round_1_Replicate_5	-1388.65	2787.3	154.75	19871.27	0.9555,0.1343,5.4883,1.1323,0.0638
our_model	Round_1_Replicate_6	-1511.37	3032.74	399.03	19677.78	0.9676,0.156,5.5171,0.5701,0.0704
our_model	Round_1_Replicate_7	-1992.38	3994.76	1303.79	7174.6	2.7549,0.2215,1.0951,3.8507,30.0
our_model	Round_1_Replicate_8	-2529.9	5069.8	2305.21	3128.24	5.6744,0.9774,0.4651,0.8074,30.0
our_model	Round_1_Replicate_9	-2128.22	4266.44	1573.45	4930.47	3.822,0.4431,0.732,1.8623,30.0
our_model	Round_1_Replicate_10	-1988.1	3986.2	1294.16	5803.71	3.4185,0.2662,0.8891,3.2114,30.0
our_model	Round_2_Replicate_1	-1311.16	2632.32	0.46	19990.46	0.9986,0.102,5.0284,2.423,0.0511
our_model	Round_2_Replicate_2	-1312.87	2635.74	3.88	19939.6	1.0179,0.1044,5.0445,2.394,0.0524
our_model	Round_2_Replicate_3	-1353.03	2716.06	85.46	20226.39	0.9569,0.0754,4.7993,4.0051,0.0376
our_model	Round_2_Replicate_4	-1325.05	2660.1	28.56	20139.26	0.9863,0.0858,5.0772,3.3724,0.0436
our_model	Round_2_Replicate_5	-1316.55	2643.1	11.34	19993.8	1.04,0.0918,4.8749,2.7012,0.0449
our_model	Round_2_Replicate_6	-1311.35	2632.7	0.84	20013.68	0.9939,0.0997,5.0354,2.6511,0.0504
our_model	Round_2_Replicate_7	-1344.6	2699.2	67.37	19987.5	0.9489,0.1222,5.5152,1.5244,0.0601
our_model	Round_2_Replicate_8	-1335.19	2680.38	48.75	20155.35	0.9636,0.0821,4.7598,3.4507,0.0401
our_model	Round_2_Replicate_9	-1312.46	2634.92	3.06	19941.25	1.0198,0.1036,5.0271,2.4326,0.052
our_model	Round_2_Replicate_10	-1330.03	2670.06	38.07	19697.04	1.1518,0.106,4.7289,2.4276,0.0531
our_model	Round_2_Replicate_11	-1334.22	2678.44	47.58	20138.03	0.9596,0.1065,5.9461,1.6502,0.0512
our_model	Round_2_Replicate_12	-1313.86	2637.72	5.88	20052.78	0.9825,0.101,5.2694,2.1521,0.0492
our_model	Round_2_Replicate_13	-1333.87	2677.74	45.38	19841.31	1.008,0.1199,5.105,1.765,0.0595
our_model	Round_2_Replicate_14	-1319.86	2649.72	17.88	19888.31	1.0171,0.1109,5.0012,1.8427,0.0539
our_model	Round_2_Replicate_15	-1311.18	2632.36	0.49	19988.18	1.0076,0.0988,4.9276,2.6282,0.0496
our_model	Round_2_Replicate_16	-1343.54	2697.08	65.78	19973.73	0.9596,0.1202,5.3719,1.276,0.0579
our_model	Round_2_Replicate_17	-1351.29	2712.58	82.38	20119.75	1.013,0.0767,4.5529,3.214,0.0359
our_model	Round_2_Replicate_18	-1311.24	2632.48	0.61	20014.74	1.0018,0.0982,5.0179,2.5042,0.0488
our_model	Round_2_Replicate_19	-1313.12	2636.24	4.39	20080.45	0.9716,0.096,5.0873,2.6908,0.0477
our_model	Round_2_Replicate_20	-1330.64	2671.28	39.37	19882.51	1.0013,0.1176,5.1224,1.6126,0.0577
