175088  , -79089.4    , array([ 0.00471789 ,  0.0758241  ,  1.14511e-26,  7.75001e-21,  3.36712e-13])
175089  , -79089.4    , array([ 0.00472261 ,  0.0758241  ,  1.14511e-26,  7.75001e-21,  3.36712e-13])
175090  , -79089.4    , array([ 0.00471789 ,  0.0758999  ,  1.14511e-26,  7.75001e-21,  3.36712e-13])
175091  , -79089.4    , array([ 0.00471789 ,  0.0758241  ,  1.14626e-26,  7.75001e-21,  3.36712e-13])
175092  , -79089.4    , array([ 0.00471789 ,  0.0758241  ,  1.14511e-26,  7.75777e-21,  3.36712e-13])
175093  , -79089.4    , array([ 0.00471789 ,  0.0758241  ,  1.14511e-26,  7.75001e-21,  3.37048e-13])
175094  , -79089.4    , array([ 0.00471789 ,  0.0758241  ,  1.14511e-26,  7.75001e-21,  3.36712e-13])
175095  , -79089.4    , array([ 0.00471762 ,  0.0758237  ,  1.14511e-26,  7.75001e-21,  3.36733e-13])
175096  , -79089.4    , array([ 0.00471762 ,  0.0758237  ,  1.14511e-26,  7.75001e-21,  3.36733e-13])
175097  , -79089.4    , array([ 0.00472234 ,  0.0758237  ,  1.14511e-26,  7.75001e-21,  3.36733e-13])
175098  , -79089.4    , array([ 0.00471762 ,  0.0758995  ,  1.14511e-26,  7.75001e-21,  3.36733e-13])
175099  , -79089.4    , array([ 0.00471762 ,  0.0758237  ,  1.14626e-26,  7.75001e-21,  3.36733e-13])
175100  , -79089.4    , array([ 0.00471762 ,  0.0758237  ,  1.14511e-26,  7.75777e-21,  3.36733e-13])
175101  , -79089.4    , array([ 0.00471762 ,  0.0758237  ,  1.14511e-26,  7.75001e-21,  3.37069e-13])
175102  , -79089.4    , array([ 0.00471655 ,  0.0758221  ,  1.14511e-26,  7.75001e-21,  3.36817e-13])
175103  , -79089.4    , array([ 0.00471655 ,  0.0758221  ,  1.14511e-26,  7.75001e-21,  3.36817e-13])
175104  , -79089.4    , array([ 0.00472126 ,  0.0758221  ,  1.14511e-26,  7.75001e-21,  3.36817e-13])
175105  , -79089.4    , array([ 0.00471655 ,  0.0758979  ,  1.14511e-26,  7.75001e-21,  3.36817e-13])
175106  , -79089.4    , array([ 0.00471655 ,  0.0758221  ,  1.14626e-26,  7.75001e-21,  3.36817e-13])
175107  , -79089.4    , array([ 0.00471655 ,  0.0758221  ,  1.14511e-26,  7.75777e-21,  3.36817e-13])
175108  , -79089.4    , array([ 0.00471655 ,  0.0758221  ,  1.14511e-26,  7.75001e-21,  3.37154e-13])
175109  , -79089.4    , array([ 0.00471225 ,  0.0758157  ,  1.14511e-26,  7.75001e-21,  3.37153e-13])
175110  , -79089.4    , array([ 0.00471225 ,  0.0758157  ,  1.14511e-26,  7.75001e-21,  3.37153e-13])
175111  , -79089.4    , array([ 0.00471697 ,  0.0758157  ,  1.14511e-26,  7.75001e-21,  3.37153e-13])
175112  , -79089.4    , array([ 0.00471225 ,  0.0758916  ,  1.14511e-26,  7.75001e-21,  3.37153e-13])
175113  , -79089.4    , array([ 0.00471225 ,  0.0758157  ,  1.14626e-26,  7.75001e-21,  3.37153e-13])
175114  , -79089.4    , array([ 0.00471225 ,  0.0758157  ,  1.14511e-26,  7.75777e-21,  3.37153e-13])
175115  , -79089.4    , array([ 0.00471225 ,  0.0758157  ,  1.14511e-26,  7.75001e-21,  3.3749e-13 ])
175116  , -79089.4    , array([ 0.00469513 ,  0.0757904  ,  1.14511e-26,  7.75001e-21,  3.38501e-13])
175117  , -79089.4    , array([ 0.00469513 ,  0.0757904  ,  1.14511e-26,  7.75001e-21,  3.38501e-13])
175118  , -79089.4    , array([ 0.00469982 ,  0.0757904  ,  1.14511e-26,  7.75001e-21,  3.38501e-13])
175119  , -79089.4    , array([ 0.00469513 ,  0.0758662  ,  1.14511e-26,  7.75001e-21,  3.38501e-13])
175120  , -79089.4    , array([ 0.00469513 ,  0.0757904  ,  1.14626e-26,  7.75001e-21,  3.38501e-13])
175121  , -79089.4    , array([ 0.00469513 ,  0.0757904  ,  1.14511e-26,  7.75777e-21,  3.38501e-13])
175122  , -79089.4    , array([ 0.00469513 ,  0.0757904  ,  1.14511e-26,  7.75001e-21,  3.3884e-13 ])
175123  , -79089.4    , array([ 0.00462723 ,  0.0756891  ,  1.14511e-26,  7.75001e-21,  3.43948e-13])
175124  , -79089.4    , array([ 0.00462723 ,  0.0756891  ,  1.14511e-26,  7.75001e-21,  3.43948e-13])
175125  , -79089.4    , array([ 0.00463186 ,  0.0756891  ,  1.14511e-26,  7.75001e-21,  3.43948e-13])
175126  , -79089.4    , array([ 0.00462723 ,  0.0757648  ,  1.14511e-26,  7.75001e-21,  3.43948e-13])
175127  , -79089.4    , array([ 0.00462723 ,  0.0756891  ,  1.14626e-26,  7.75001e-21,  3.43948e-13])
175128  , -79089.4    , array([ 0.00462723 ,  0.0756891  ,  1.14511e-26,  7.75777e-21,  3.43948e-13])
175129  , -79089.4    , array([ 0.00462723 ,  0.0756891  ,  1.14511e-26,  7.75001e-21,  3.44292e-13])
175130  , -79089.4    , array([ 0.00436534 ,  0.0752853  ,  1.14511e-26,  7.75001e-21,  3.66626e-13])
175131  , -79089.4    , array([ 0.00436534 ,  0.0752853  ,  1.14511e-26,  7.75001e-21,  3.66626e-13])
175132  , -79089.4    , array([ 0.0043697  ,  0.0752853  ,  1.14511e-26,  7.75001e-21,  3.66626e-13])
175133  , -79089.4    , array([ 0.00436534 ,  0.0753606  ,  1.14511e-26,  7.75001e-21,  3.66626e-13])
