110257  , -25106.2    , array([ 0.269409   ,  0.00996546 ,  6.93377e-43,  1.41233e-05,  0.00086666 ])
110258  , -25106.7    , array([ 0.269678   ,  0.00996546 ,  6.93377e-43,  1.41233e-05,  0.00086666 ])
110259  , -25132.1    , array([ 0.269409   ,  0.00997543 ,  6.93377e-43,  1.41233e-05,  0.00086666 ])
110260  , -25106.2    , array([ 0.269409   ,  0.00996546 ,  6.9407e-43 ,  1.41233e-05,  0.00086666 ])
110261  , -25106.2    , array([ 0.269409   ,  0.00996546 ,  6.93377e-43,  1.41375e-05,  0.00086666 ])
110262  , -25079.8    , array([ 0.269409   ,  0.00996546 ,  6.93377e-43,  1.41233e-05,  0.000867527])
110263  , -25106.2    , array([ 0.269409   ,  0.00996546 ,  6.93377e-43,  1.41233e-05,  0.00086666 ])
110264  , -2495.55    , array([ 0.265524   ,  0.00491591 ,  6.93377e-43,  1.41233e-05,  0.00178314 ])
110265  , -2495.55    , array([ 0.265524   ,  0.00491591 ,  6.93377e-43,  1.41233e-05,  0.00178314 ])
110266  , -2495.59    , array([ 0.265789   ,  0.00491591 ,  6.93377e-43,  1.41233e-05,  0.00178314 ])
110267  , -2493.88    , array([ 0.265524   ,  0.00492083 ,  6.93377e-43,  1.41233e-05,  0.00178314 ])
110268  , -2495.55    , array([ 0.265524   ,  0.00491591 ,  6.9407e-43 ,  1.41233e-05,  0.00178314 ])
110269  , -2495.55    , array([ 0.265524   ,  0.00491591 ,  6.93377e-43,  1.41375e-05,  0.00178314 ])
110270  , -2497.06    , array([ 0.265524   ,  0.00491591 ,  6.93377e-43,  1.41233e-05,  0.00178492 ])
110278  , -2494.5     , array([ 0.264829   ,  0.0049352  ,  6.93377e-43,  1.41233e-05,  0.00178995 ])
110279  , -2494.5     , array([ 0.264829   ,  0.0049352  ,  6.93377e-43,  1.41233e-05,  0.00178995 ])
110280  , -2494.53    , array([ 0.265094   ,  0.0049352  ,  6.93377e-43,  1.41233e-05,  0.00178995 ])
110281  , -2492.82    , array([ 0.264829   ,  0.00494013 ,  6.93377e-43,  1.41233e-05,  0.00178995 ])
110282  , -2494.5     , array([ 0.264829   ,  0.0049352  ,  6.9407e-43 ,  1.41233e-05,  0.00178995 ])
110283  , -2494.5     , array([ 0.264829   ,  0.0049352  ,  6.93377e-43,  1.41375e-05,  0.00178995 ])
110284  , -2495.99    , array([ 0.264829   ,  0.0049352  ,  6.93377e-43,  1.41233e-05,  0.00179174 ])
110285  , -2493.73    , array([ 0.264326   ,  0.00494926 ,  6.93377e-43,  1.41233e-05,  0.00179492 ])
110286  , -2493.73    , array([ 0.264326   ,  0.00494926 ,  6.93377e-43,  1.41233e-05,  0.00179492 ])
110287  , -2493.76    , array([ 0.26459    ,  0.00494926 ,  6.93377e-43,  1.41233e-05,  0.00179492 ])
110288  , -2492.06    , array([ 0.264326   ,  0.00495421 ,  6.93377e-43,  1.41233e-05,  0.00179492 ])
110289  , -2493.73    , array([ 0.264326   ,  0.00494926 ,  6.9407e-43 ,  1.41233e-05,  0.00179492 ])
110290  , -2493.73    , array([ 0.264326   ,  0.00494926 ,  6.93377e-43,  1.41375e-05,  0.00179492 ])
110291  , -2495.22    , array([ 0.264326   ,  0.00494926 ,  6.93377e-43,  1.41233e-05,  0.00179672 ])
110299  , -2493.46    , array([ 0.264153   ,  0.00495409 ,  6.93377e-43,  1.41233e-05,  0.00179663 ])
