46750   , -79089.4    , array([ 5.79008    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46751   , -79089.4    , array([ 5.79008    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46752   , -79089.4    , array([ 6.79008    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46753   , -79089.4    , array([ 8.40812    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46754   , -79089.4    , array([ 6.79008    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46755   , -79089.4    , array([ 7.40812    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46756   , -79089.4    , array([ 7.79008    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46757   , -79089.4    , array([ 8.02615    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46758   , -79089.4    , array([ 8.17205    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46759   , -79089.4    , array([ 8.26222    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46760   , -79089.4    , array([ 8.31795    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46761   , -79089.4    , array([ 8.35239    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46762   , -79089.4    , array([ 8.37801    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46763   , -79089.4    , array([ 8.37801    ,  0.111641   ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46764   , -79089.4    , array([ 8.37801    ,  1.11164    ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46765   , -79089.4    , array([ 8.37801    ,  2.72967    ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46766   , -79089.4    , array([ 8.37801    ,  1.11164    ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46767   , -79089.4    , array([ 8.37801    ,  1.72967    ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46768   , -79089.4    , array([ 8.37801    ,  2.11164    ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46769   , -79089.4    , array([ 8.37801    ,  2.34771    ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46770   , -79089.4    , array([ 8.37801    ,  2.49361    ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46771   , -79089.4    , array([ 8.37801    ,  2.58378    ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46772   , -79089.4    , array([ 8.37801    ,  2.6395     ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46773   , -79089.4    , array([ 8.37801    ,  2.67395    ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46774   , -79089.4    , array([ 8.37801    ,  2.69957    ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46775   , -79089.4    , array([ 8.37801    ,  2.69957    ,  1.0462e-12 ,  2.33392e-13,  2.29714e-73])
46776   , -79089.4    , array([ 8.37801    ,  2.69957    ,  1          ,  2.33392e-13,  2.29714e-73])
46777   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.61803    ,  2.33392e-13,  2.29714e-73])
46778   , -79089.4    , array([ 8.37801    ,  2.69957    ,  1          ,  2.33392e-13,  2.29714e-73])
46779   , -79089.4    , array([ 8.37801    ,  2.69957    ,  1.61803    ,  2.33392e-13,  2.29714e-73])
46780   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2          ,  2.33392e-13,  2.29714e-73])
46781   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.23607    ,  2.33392e-13,  2.29714e-73])
46782   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.38197    ,  2.33392e-13,  2.29714e-73])
46783   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.47214    ,  2.33392e-13,  2.29714e-73])
46784   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.52786    ,  2.33392e-13,  2.29714e-73])
46785   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.56231    ,  2.33392e-13,  2.29714e-73])
46786   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.33392e-13,  2.29714e-73])
46787   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.33392e-13,  2.29714e-73])
46788   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  1          ,  2.29714e-73])
46789   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.61803    ,  2.29714e-73])
46790   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  1          ,  2.29714e-73])
46791   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  1.61803    ,  2.29714e-73])
46792   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2          ,  2.29714e-73])
46793   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.23607    ,  2.29714e-73])
46794   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.38197    ,  2.29714e-73])
46795   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.47214    ,  2.29714e-73])
46796   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.52786    ,  2.29714e-73])
46797   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.56231    ,  2.29714e-73])
46798   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  2.29714e-73])
46799   , -79089.4    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  2.29714e-73])
46800   , -66011.2    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  1          ])
46801   , -62508.7    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  2.61803    ])
46802   , -64285.2    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  2.06866    ])
46804   , -62508.7    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  2.61803    ])
46805   , -59177      , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  3.61803    ])
46806   , -57219.8    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  4.23607    ])
46807   , -56072.6    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  4.61803    ])
46808   , -55390.9    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  4.8541     ])
46810   , -55648.7    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  4.76393    ])
46811   , -55233.1    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  4.90983    ])
46813   , -55233.1    , array([ 8.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  4.90983    ])
46814   , -56260.3    , array([ 9.37801    ,  2.69957    ,  2.58793    ,  2.58793    ,  4.90983    ])
46815   , -53212.1    , array([ 6.75998    ,  2.69957    ,  2.58793    ,  2.58793    ,  4.90983    ])
