115170  , -55388.5    , array([ 0.266279   ,  10.2714    ,  5.3438e-25 ,  2.96543e-06,  0.0903142  ])
115171  , -55359.7    , array([ 0.266545   ,  10.2714    ,  5.3438e-25 ,  2.96543e-06,  0.0903142  ])
115172  , -55391.2    , array([ 0.266279   ,  10.2817    ,  5.3438e-25 ,  2.96543e-06,  0.0903142  ])
115173  , -55388.5    , array([ 0.266279   ,  10.2714    ,  5.34915e-25,  2.96543e-06,  0.0903142  ])
115174  , -55388.5    , array([ 0.266279   ,  10.2714    ,  5.3438e-25 ,  2.9684e-06 ,  0.0903142  ])
115175  , -55410.3    , array([ 0.266279   ,  10.2714    ,  5.3438e-25 ,  2.96543e-06,  0.0904045  ])
115176  , -55388.5    , array([ 0.266279   ,  10.2714    ,  5.3438e-25 ,  2.96543e-06,  0.0903142  ])
115177  , -46935.9    , array([ 0.595293   ,  9.53773    ,  5.3438e-25 ,  2.96543e-06,  0.0492634  ])
115178  , -46935.9    , array([ 0.595293   ,  9.53773    ,  5.3438e-25 ,  2.96543e-06,  0.0492634  ])
115179  , -46943.5    , array([ 0.595889   ,  9.53773    ,  5.3438e-25 ,  2.96543e-06,  0.0492634  ])
115180  , -46938.5    , array([ 0.595293   ,  9.54727    ,  5.3438e-25 ,  2.96543e-06,  0.0492634  ])
115181  , -46935.9    , array([ 0.595293   ,  9.53773    ,  5.34915e-25,  2.96543e-06,  0.0492634  ])
115182  , -46935.9    , array([ 0.595293   ,  9.53773    ,  5.3438e-25 ,  2.9684e-06 ,  0.0492634  ])
115183  , -46924.8    , array([ 0.595293   ,  9.53773    ,  5.3438e-25 ,  2.96543e-06,  0.0493127  ])
115184  , -32801.1    , array([ 5.03105    ,  0.648516   ,  5.3438e-25 ,  2.96542e-06,  0.530997   ])
115185  , -32801.1    , array([ 5.03105    ,  0.648516   ,  5.3438e-25 ,  2.96542e-06,  0.530997   ])
115186  , -32802.7    , array([ 5.03609    ,  0.648516   ,  5.3438e-25 ,  2.96542e-06,  0.530997   ])
115187  , -32779.2    , array([ 5.03105    ,  0.649165   ,  5.3438e-25 ,  2.96542e-06,  0.530997   ])
115188  , -32801.1    , array([ 5.03105    ,  0.648516   ,  5.34915e-25,  2.96542e-06,  0.530997   ])
115189  , -32801.1    , array([ 5.03105    ,  0.648516   ,  5.3438e-25 ,  2.96838e-06,  0.530997   ])
115190  , -32842.3    , array([ 5.03105    ,  0.648516   ,  5.3438e-25 ,  2.96542e-06,  0.531528   ])
115191  , -45081.9    , array([ 0.731163   ,  7.36185    ,  5.3438e-25 ,  2.96543e-06,  0.0619417  ])
115192  , -45081.9    , array([ 0.731163   ,  7.36185    ,  5.3438e-25 ,  2.96543e-06,  0.0619417  ])
115193  , -45089.4    , array([ 0.731894   ,  7.36185    ,  5.3438e-25 ,  2.96543e-06,  0.0619417  ])
115194  , -45085.9    , array([ 0.731163   ,  7.36922    ,  5.3438e-25 ,  2.96543e-06,  0.0619417  ])
115195  , -45081.9    , array([ 0.731163   ,  7.36185    ,  5.34915e-25,  2.96543e-06,  0.0619417  ])
115196  , -45081.9    , array([ 0.731163   ,  7.36185    ,  5.3438e-25 ,  2.9684e-06 ,  0.0619417  ])
115197  , -45070.5    , array([ 0.731163   ,  7.36185    ,  5.3438e-25 ,  2.96543e-06,  0.0620037  ])
115198  , -18134.1    , array([ 2.8031     ,  1.3548     ,  5.3438e-25 ,  2.96542e-06,  0.276771   ])
115199  , -18134.1    , array([ 2.8031     ,  1.3548     ,  5.3438e-25 ,  2.96542e-06,  0.276771   ])
115200  , -18133.9    , array([ 2.8059     ,  1.3548     ,  5.3438e-25 ,  2.96542e-06,  0.276771   ])
115201  , -18146.1    , array([ 2.8031     ,  1.35616    ,  5.3438e-25 ,  2.96542e-06,  0.276771   ])
115202  , -18134.1    , array([ 2.8031     ,  1.3548     ,  5.34915e-25,  2.96542e-06,  0.276771   ])
115203  , -18134.1    , array([ 2.8031     ,  1.3548     ,  5.3438e-25 ,  2.96839e-06,  0.276771   ])
115204  , -18136.7    , array([ 2.8031     ,  1.3548     ,  5.3438e-25 ,  2.96542e-06,  0.277048   ])
115205  , -17297.5    , array([ 3.17733    ,  1.15698    ,  5.3438e-25 ,  2.96542e-06,  0.318235   ])
115206  , -17297.5    , array([ 3.17733    ,  1.15698    ,  5.3438e-25 ,  2.96542e-06,  0.318235   ])
115207  , -17297      , array([ 3.18051    ,  1.15698    ,  5.3438e-25 ,  2.96542e-06,  0.318235   ])
115208  , -17305      , array([ 3.17733    ,  1.15813    ,  5.3438e-25 ,  2.96542e-06,  0.318235   ])
115209  , -17297.5    , array([ 3.17733    ,  1.15698    ,  5.34915e-25,  2.96542e-06,  0.318235   ])
115210  , -17297.5    , array([ 3.17733    ,  1.15698    ,  5.3438e-25 ,  2.96839e-06,  0.318235   ])
115211  , -17306.2    , array([ 3.17733    ,  1.15698    ,  5.3438e-25 ,  2.96542e-06,  0.318554   ])
115219  , -17291.5    , array([ 3.17889    ,  1.15536    ,  5.3438e-25 ,  2.96542e-06,  0.318409   ])
115220  , -17291.5    , array([ 3.17889    ,  1.15536    ,  5.3438e-25 ,  2.96542e-06,  0.318409   ])
115221  , -17291.1    , array([ 3.18207    ,  1.15536    ,  5.3438e-25 ,  2.96542e-06,  0.318409   ])
115222  , -17299      , array([ 3.17889    ,  1.15652    ,  5.3438e-25 ,  2.96542e-06,  0.318409   ])
115223  , -17291.5    , array([ 3.17889    ,  1.15536    ,  5.34915e-25,  2.96542e-06,  0.318409   ])
115224  , -17291.5    , array([ 3.17889    ,  1.15536    ,  5.3438e-25 ,  2.96839e-06,  0.318409   ])
115225  , -17300.3    , array([ 3.17889    ,  1.15536    ,  5.3438e-25 ,  2.96542e-06,  0.318728   ])
115226  , -17059.1    , array([ 3.31127    ,  1.0284     ,  5.3438e-25 ,  2.96542e-06,  0.333241   ])
115227  , -17059.1    , array([ 3.31127    ,  1.0284     ,  5.3438e-25 ,  2.96542e-06,  0.333241   ])
115228  , -17058.6    , array([ 3.31458    ,  1.0284     ,  5.3438e-25 ,  2.96542e-06,  0.333241   ])
115229  , -17063.5    , array([ 3.31127    ,  1.02943    ,  5.3438e-25 ,  2.96542e-06,  0.333241   ])
115230  , -17059.1    , array([ 3.31127    ,  1.0284     ,  5.34915e-25,  2.96542e-06,  0.333241   ])
115231  , -17059.1    , array([ 3.31127    ,  1.0284     ,  5.3438e-25 ,  2.96839e-06,  0.333241   ])
115232  , -17071.6    , array([ 3.31127    ,  1.0284     ,  5.3438e-25 ,  2.96542e-06,  0.333574   ])
115233  , -16585.3    , array([ 3.19552    ,  0.995909   ,  5.3438e-25 ,  2.96577e-06,  0.323726   ])
