29244   , -79080      , array([ 0.0363194  ,  7.0866     ,  2.61159e-25,  1.22944e-55,  4.25798e-07])
29245   , -79080      , array([ 0.0363557  ,  7.0866     ,  2.61159e-25,  1.22944e-55,  4.25798e-07])
29246   , -79080      , array([ 0.0363194  ,  7.09369    ,  2.61159e-25,  1.22944e-55,  4.25798e-07])
29247   , -79080      , array([ 0.0363194  ,  7.0866     ,  2.61421e-25,  1.22944e-55,  4.25798e-07])
29248   , -79080      , array([ 0.0363194  ,  7.0866     ,  2.61159e-25,  1.23067e-55,  4.25798e-07])
29249   , -79080      , array([ 0.0363194  ,  7.0866     ,  2.61159e-25,  1.22944e-55,  4.26224e-07])
29250   , -79080      , array([ 0.0363194  ,  7.0866     ,  2.61159e-25,  1.22944e-55,  4.25798e-07])
29251   , -79050.3    , array([ 0.017841   ,  7.04871    ,  2.61159e-25,  1.22944e-55,  8.72562e-07])
29252   , -79050.3    , array([ 0.017841   ,  7.04871    ,  2.61159e-25,  1.22944e-55,  8.72562e-07])
29253   , -79050.3    , array([ 0.0178589  ,  7.04871    ,  2.61159e-25,  1.22944e-55,  8.72562e-07])
29254   , -79050.3    , array([ 0.017841   ,  7.05576    ,  2.61159e-25,  1.22944e-55,  8.72562e-07])
29255   , -79050.3    , array([ 0.017841   ,  7.04871    ,  2.61421e-25,  1.22944e-55,  8.72562e-07])
29256   , -79050.3    , array([ 0.017841   ,  7.04871    ,  2.61159e-25,  1.23067e-55,  8.72562e-07])
29257   , -79050.2    , array([ 0.017841   ,  7.04871    ,  2.61159e-25,  1.22944e-55,  8.73435e-07])
29258   , -69512.3    , array([ 0.00103883 ,  6.89916    ,  2.61159e-25,  1.22944e-55,  1.53874e-05])
29259   , -69512.3    , array([ 0.00103883 ,  6.89916    ,  2.61159e-25,  1.22944e-55,  1.53874e-05])
29260   , -69520      , array([ 0.00103987 ,  6.89916    ,  2.61159e-25,  1.22944e-55,  1.53874e-05])
29261   , -69512.3    , array([ 0.00103883 ,  6.90607    ,  2.61159e-25,  1.22944e-55,  1.53874e-05])
29262   , -69512.3    , array([ 0.00103883 ,  6.89916    ,  2.61421e-25,  1.22944e-55,  1.53874e-05])
29263   , -69512.3    , array([ 0.00103883 ,  6.89916    ,  2.61159e-25,  1.23067e-55,  1.53874e-05])
29264   , -69504.7    , array([ 0.00103883 ,  6.89916    ,  2.61159e-25,  1.22944e-55,  1.54028e-05])
29272   , -69461.2    , array([ 0.00103539 ,  6.89899    ,  2.61159e-25,  1.22944e-55,  1.5439e-05 ])
29273   , -69461.2    , array([ 0.00103539 ,  6.89899    ,  2.61159e-25,  1.22944e-55,  1.5439e-05 ])
29274   , -69468.9    , array([ 0.00103642 ,  6.89899    ,  2.61159e-25,  1.22944e-55,  1.5439e-05 ])
29275   , -69461.2    , array([ 0.00103539 ,  6.90589    ,  2.61159e-25,  1.22944e-55,  1.5439e-05 ])
29276   , -69461.2    , array([ 0.00103539 ,  6.89899    ,  2.61421e-25,  1.22944e-55,  1.5439e-05 ])
