Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1383.09	2776.18	149.17	20222.54	0.9432,0.109,6.5844,0.9805,0.05
our_model	Round_1_Replicate_2	-1379.12	2768.24	134.94	19444.03	1.3994,0.1005,4.02,2.1972,0.0473
our_model	Round_1_Replicate_3	-1311.89	2633.78	1.92	19978.74	1.0042,0.1022,5.034,2.2782,0.0502
our_model	Round_1_Replicate_4	-1328.55	2667.1	34.63	20009.63	0.9962,0.0953,4.8746,3.7106,0.0514
our_model	Round_1_Replicate_5	-1707.03	3424.06	750.4	19958.68	0.8203,0.182,5.4949,0.923,0.104
our_model	Round_1_Replicate_6	-2240.21	4490.42	1782.27	7638.73	2.4118,0.3251,1.132,2.4983,30.0
our_model	Round_1_Replicate_7	-2016.8	4043.6	1355.48	7370.38	2.6445,0.2384,1.112,3.5431,30.0
our_model	Round_1_Replicate_8	-1364.72	2739.44	104.46	19715.78	1.0207,0.1241,4.8291,2.5349,0.0665
our_model	Round_1_Replicate_9	-2120.77	4251.54	1522.89	19603.41	0.82,0.2195,5.0011,0.3952,0.1251
our_model	Round_1_Replicate_10	-1328.8	2667.6	36.02	19891.17	1.0152,0.1147,5.2525,1.6687,0.0553
our_model	Round_2_Replicate_1	-1571.52	3153.04	556.07	19998.9	1.4849,0.0463,2.2924,5.0769,0.0196
our_model	Round_2_Replicate_2	-1312.04	2634.08	2.22	19976.84	1.0001,0.1038,5.0468,2.2411,0.0514
our_model	Round_2_Replicate_3	-1565.53	3141.06	540.27	20072.87	1.3442,0.0441,2.4647,6.8403,0.0196
our_model	Round_2_Replicate_4	-1387.3	2784.6	148.15	19915.51	1.0303,0.0896,4.3684,5.2273,0.0529
our_model	Round_2_Replicate_5	-1378.8	2767.6	135.64	20300.49	0.8548,0.1233,5.9748,1.6409,0.0662
our_model	Round_2_Replicate_6	-2595.53	5201.06	2480.55	58946.58	0.2799,0.0513,10.599,13.4236,0.7017
our_model	Round_2_Replicate_7	-1690.24	3390.48	807.18	20176.86	1.2527,0.0333,0.0157,8.1809,0.0139
our_model	Round_2_Replicate_8	-1354.78	2719.56	87.2	19512.43	1.2034,0.1142,4.496,2.3544,0.0574
our_model	Round_2_Replicate_9	-1514.36	3038.72	414.61	20077.74	1.212,0.0496,3.3903,8.8554,0.0259
our_model	Round_2_Replicate_10	-1757.87	3525.74	984.4	20344.79	1.0442,0.0291,0.01,7.2102,0.0119
our_model	Round_3_Replicate_1	-1559.66	3129.32	532.08	20180.22	1.1637,0.0456,2.7938,5.1148,0.0194
our_model	Round_3_Replicate_2	-1376.53	2763.06	129.14	19624.29	1.0601,0.1335,4.9927,1.4459,0.0656
our_model	Round_3_Replicate_3	-1325.91	2661.82	29.47	19823.18	1.0231,0.1152,4.9175,2.1917,0.0587
our_model	Round_3_Replicate_4	-1356.89	2723.78	91.1	19583.56	1.2992,0.095,4.2318,3.0852,0.0481
our_model	Round_3_Replicate_5	-1313.29	2636.58	4.75	20064.26	0.9932,0.0942,5.0674,2.7961,0.0473
our_model	Round_3_Replicate_6	-1385.8	2781.6	146.9	20033.82	0.9036,0.1337,5.5748,1.73,0.072
our_model	Round_3_Replicate_7	-1316.87	2643.74	11.88	20014.67	1.0225,0.0915,4.8772,3.1685,0.0465
our_model	Round_3_Replicate_8	-1348.51	2707.02	77.51	20125.78	0.9813,0.1091,6.1303,1.4698,0.0533
our_model	Round_3_Replicate_9	-1314.34	2638.68	6.86	20047.02	1.0033,0.0926,4.9447,2.7964,0.046
our_model	Round_3_Replicate_10	-1330.79	2671.58	39.92	20172.79	0.8997,0.1084,5.563,1.7192,0.0519
our_model	Round_4_Replicate_1	-1328.24	2666.48	35.14	20141.86	0.9891,0.0862,5.2362,2.8133,0.0414
our_model	Round_4_Replicate_2	-1320.55	2651.1	19.35	20025.52	1.0057,0.095,4.9303,2.0313,0.0443
our_model	Round_4_Replicate_3	-1311.02	2632.04	0.17	19994.37	0.9999,0.101,5.0132,2.4232,0.0503
our_model	Round_4_Replicate_4	-1320.72	2651.44	19.77	19964.77	1.0695,0.09,4.8151,2.7735,0.0438
our_model	Round_4_Replicate_5	-1354.28	2718.56	87.86	20148.09	1.0023,0.0746,4.558,4.1306,0.0372
our_model	Round_4_Replicate_6	-1311.5	2633.0	1.14	20016.48	1.0022,0.097,4.9691,2.598,0.0483
our_model	Round_4_Replicate_7	-1345.62	2701.24	69.85	20222.88	0.9552,0.0785,4.9393,4.1092,0.0406
our_model	Round_4_Replicate_8	-1320.84	2651.68	20.09	20110.02	0.9875,0.0881,4.9981,2.8061,0.0429
our_model	Round_4_Replicate_9	-1314.9	2639.8	7.99	20018.1	1.0182,0.0924,4.872,2.7146,0.0454
our_model	Round_4_Replicate_10	-1374.41	2758.82	130.79	20039.63	1.1186,0.0711,4.4475,3.9942,0.0338
our_model	Round_4_Replicate_11	-1318.97	2647.94	16.07	19824.24	1.0695,0.1069,4.9304,2.3881,0.0538
our_model	Round_4_Replicate_12	-1317.95	2645.9	14.0	19946.37	0.9941,0.1107,5.1566,2.0198,0.0551
our_model	Round_4_Replicate_13	-1312.72	2635.44	3.58	19929.91	1.0281,0.1003,4.8486,2.7454,0.0509
our_model	Round_4_Replicate_14	-1312.14	2634.28	2.41	19937.26	1.0239,0.1031,4.999,2.3951,0.0516
our_model	Round_4_Replicate_15	-1362.02	2734.04	100.49	20071.42	0.908,0.1244,5.4184,2.1221,0.0686
