299342  , -54376      , array([ 0.173332   ,  0.990361   ,  2.58168e-19,  7.03496e-31,  0.00695293 ])
299343  , -54385      , array([ 0.173505   ,  0.990361   ,  2.58168e-19,  7.03496e-31,  0.00695293 ])
299344  , -54380.7    , array([ 0.173332   ,  0.991352   ,  2.58168e-19,  7.03496e-31,  0.00695293 ])
299345  , -54376      , array([ 0.173332   ,  0.990361   ,  2.58426e-19,  7.03496e-31,  0.00695293 ])
299346  , -54376      , array([ 0.173332   ,  0.990361   ,  2.58168e-19,  7.042e-31  ,  0.00695293 ])
299347  , -54361.6    , array([ 0.173332   ,  0.990361   ,  2.58168e-19,  7.03496e-31,  0.00695989 ])
299348  , -54376      , array([ 0.173332   ,  0.990361   ,  2.58168e-19,  7.03496e-31,  0.00695293 ])
299349  , -44155.5    , array([ 0.103548   ,  0.75549    ,  2.58168e-19,  7.03496e-31,  0.0158734  ])
299350  , -44155.5    , array([ 0.103548   ,  0.75549    ,  2.58168e-19,  7.03496e-31,  0.0158734  ])
299351  , -44143.7    , array([ 0.103652   ,  0.75549    ,  2.58168e-19,  7.03496e-31,  0.0158734  ])
299352  , -44163.1    , array([ 0.103548   ,  0.756246   ,  2.58168e-19,  7.03496e-31,  0.0158734  ])
299353  , -44155.5    , array([ 0.103548   ,  0.75549    ,  2.58426e-19,  7.03496e-31,  0.0158734  ])
299354  , -44155.5    , array([ 0.103548   ,  0.75549    ,  2.58168e-19,  7.042e-31  ,  0.0158734  ])
299355  , -44156.4    , array([ 0.103548   ,  0.75549    ,  2.58168e-19,  7.03496e-31,  0.0158893  ])
299356  , -18861.1    , array([ 0.23246    ,  0.147064   ,  2.58168e-19,  7.03496e-31,  0.0644661  ])
299357  , -18861.1    , array([ 0.23246    ,  0.147064   ,  2.58168e-19,  7.03496e-31,  0.0644661  ])
299358  , -18838.1    , array([ 0.232693   ,  0.147064   ,  2.58168e-19,  7.03496e-31,  0.0644661  ])
299359  , -18859.8    , array([ 0.23246    ,  0.147212   ,  2.58168e-19,  7.03496e-31,  0.0644661  ])
299360  , -18861.1    , array([ 0.23246    ,  0.147064   ,  2.58426e-19,  7.03496e-31,  0.0644661  ])
299361  , -18861.1    , array([ 0.23246    ,  0.147064   ,  2.58168e-19,  7.042e-31  ,  0.0644661  ])
299362  , -18883.2    , array([ 0.23246    ,  0.147064   ,  2.58168e-19,  7.03496e-31,  0.0645306  ])
299370  , -18856.6    , array([ 0.233929   ,  0.148324   ,  2.58168e-19,  7.03496e-31,  0.064913   ])
299371  , -18856.6    , array([ 0.233929   ,  0.148324   ,  2.58168e-19,  7.03496e-31,  0.064913   ])
299372  , -18833.5    , array([ 0.234163   ,  0.148324   ,  2.58168e-19,  7.03496e-31,  0.064913   ])
299373  , -18855.3    , array([ 0.233929   ,  0.148472   ,  2.58168e-19,  7.03496e-31,  0.064913   ])
299374  , -18856.6    , array([ 0.233929   ,  0.148324   ,  2.58426e-19,  7.03496e-31,  0.064913   ])
299375  , -18856.6    , array([ 0.233929   ,  0.148324   ,  2.58168e-19,  7.042e-31  ,  0.064913   ])
299376  , -18878.6    , array([ 0.233929   ,  0.148324   ,  2.58168e-19,  7.03496e-31,  0.064978   ])
299377  , -18851.9    , array([ 0.235505   ,  0.149678   ,  2.58168e-19,  7.03496e-31,  0.0653929  ])
