33998   , -227719     , array([ 0.031952   ,  0.0951594  ,  2.01919e-49,  7.1861e-92 ,  0.127614   ])
33999   , -227531     , array([ 0.031984   ,  0.0951594  ,  2.01919e-49,  7.1861e-92 ,  0.127614   ])
34000   , -227697     , array([ 0.031952   ,  0.0952546  ,  2.01919e-49,  7.1861e-92 ,  0.127614   ])
34001   , -227719     , array([ 0.031952   ,  0.0951594  ,  2.02121e-49,  7.1861e-92 ,  0.127614   ])
34002   , -227719     , array([ 0.031952   ,  0.0951594  ,  2.01919e-49,  7.19329e-92,  0.127614   ])
34003   , -227912     , array([ 0.031952   ,  0.0951594  ,  2.01919e-49,  7.1861e-92 ,  0.127742   ])
34004   , -227719     , array([ 0.031952   ,  0.0951594  ,  2.01919e-49,  7.1861e-92 ,  0.127614   ])
34005   , -70433.9    , array([ 0.0643678  ,  0.103159   ,  2.01919e-49,  7.1861e-92 ,  0.0619163  ])
34006   , -70433.9    , array([ 0.0643678  ,  0.103159   ,  2.01919e-49,  7.1861e-92 ,  0.0619163  ])
34007   , -70370.2    , array([ 0.0644322  ,  0.103159   ,  2.01919e-49,  7.1861e-92 ,  0.0619163  ])
34008   , -70435.1    , array([ 0.0643678  ,  0.103262   ,  2.01919e-49,  7.1861e-92 ,  0.0619163  ])
34009   , -70433.9    , array([ 0.0643678  ,  0.103159   ,  2.02121e-49,  7.1861e-92 ,  0.0619163  ])
34010   , -70433.9    , array([ 0.0643678  ,  0.103159   ,  2.01919e-49,  7.19329e-92,  0.0619163  ])
34011   , -70488.4    , array([ 0.0643678  ,  0.103159   ,  2.01919e-49,  7.1861e-92 ,  0.0619782  ])
34019   , -70267.9    , array([ 0.0647634  ,  0.102395   ,  2.01919e-49,  7.1861e-92 ,  0.0621791  ])
34020   , -70267.9    , array([ 0.0647634  ,  0.102395   ,  2.01919e-49,  7.1861e-92 ,  0.0621791  ])
34021   , -70204.5    , array([ 0.0648282  ,  0.102395   ,  2.01919e-49,  7.1861e-92 ,  0.0621791  ])
34022   , -70268.8    , array([ 0.0647634  ,  0.102498   ,  2.01919e-49,  7.1861e-92 ,  0.0621791  ])
34023   , -70267.9    , array([ 0.0647634  ,  0.102395   ,  2.02121e-49,  7.1861e-92 ,  0.0621791  ])
34024   , -70267.9    , array([ 0.0647634  ,  0.102395   ,  2.01919e-49,  7.19329e-92,  0.0621791  ])
34025   , -70322.6    , array([ 0.0647634  ,  0.102395   ,  2.01919e-49,  7.1861e-92 ,  0.0622413  ])
34026   , -68789.7    , array([ 0.0691387  ,  0.094593   ,  2.01919e-49,  7.1861e-92 ,  0.0650541  ])
34027   , -68789.7    , array([ 0.0691387  ,  0.094593   ,  2.01919e-49,  7.1861e-92 ,  0.0650541  ])
34028   , -68728.8    , array([ 0.0692079  ,  0.094593   ,  2.01919e-49,  7.1861e-92 ,  0.0650541  ])
34029   , -68786.8    , array([ 0.0691387  ,  0.0946877  ,  2.01919e-49,  7.1861e-92 ,  0.0650541  ])
34030   , -68789.7    , array([ 0.0691387  ,  0.094593   ,  2.02121e-49,  7.1861e-92 ,  0.0650541  ])
34031   , -68789.7    , array([ 0.0691387  ,  0.094593   ,  2.01919e-49,  7.19329e-92,  0.0650541  ])
34032   , -68846.2    , array([ 0.0691387  ,  0.094593   ,  2.01919e-49,  7.1861e-92 ,  0.0651192  ])
34033   , -67367.2    , array([ 0.178898   ,  0.277503   ,  2.01919e-49,  7.1861e-92 ,  0.180989   ])
34034   , -67367.2    , array([ 0.178898   ,  0.277503   ,  2.01919e-49,  7.1861e-92 ,  0.180989   ])
34035   , -67308.1    , array([ 0.179077   ,  0.277503   ,  2.01919e-49,  7.1861e-92 ,  0.180989   ])
34036   , -67365.5    , array([ 0.178898   ,  0.27778    ,  2.01919e-49,  7.1861e-92 ,  0.180989   ])
34037   , -67367.2    , array([ 0.178898   ,  0.277503   ,  2.02121e-49,  7.1861e-92 ,  0.180989   ])
34038   , -67367.2    , array([ 0.178898   ,  0.277503   ,  2.01919e-49,  7.19329e-92,  0.180989   ])
34039   , -67426.1    , array([ 0.178898   ,  0.277503   ,  2.01919e-49,  7.1861e-92 ,  0.18117    ])
34040   , -64550.7    , array([ 0.179441   ,  0.266582   ,  2.01919e-49,  7.1861e-92 ,  0.172689   ])
34041   , -64550.7    , array([ 0.179441   ,  0.266582   ,  2.01919e-49,  7.1861e-92 ,  0.172689   ])
