36504   , -46553.6    , array([ 0.219318   ,  4.68955    ,  1.7378e-56 ,  0.000190914,  0.0349061  ])
36592   , -11964.9    , array([ 1.73866    ,  0.724122   ,  1.73954e-56,  0.000190893,  0.207688   ])
36593   , -11964.9    , array([ 1.73866    ,  0.724122   ,  1.7378e-56 ,  0.000191084,  0.207688   ])
36594   , -11972.6    , array([ 1.73866    ,  0.724122   ,  1.7378e-56 ,  0.000190893,  0.207895   ])
36595   , -11552.4    , array([ 1.8369     ,  0.611564   ,  1.7378e-56 ,  0.000190892,  0.218102   ])
36596   , -11552.4    , array([ 1.8369     ,  0.611564   ,  1.7378e-56 ,  0.000190892,  0.218102   ])
36597   , -11548.5    , array([ 1.83874    ,  0.611564   ,  1.7378e-56 ,  0.000190892,  0.218102   ])
36598   , -11554.2    , array([ 1.8369     ,  0.612176   ,  1.7378e-56 ,  0.000190892,  0.218102   ])
36599   , -11552.4    , array([ 1.8369     ,  0.611564   ,  1.73954e-56,  0.000190892,  0.218102   ])
36600   , -11552.4    , array([ 1.8369     ,  0.611564   ,  1.7378e-56 ,  0.000191083,  0.218102   ])
36601   , -11564.8    , array([ 1.8369     ,  0.611564   ,  1.7378e-56 ,  0.000190892,  0.21832    ])
36602   , -10739.1    , array([ 1.72476    ,  0.563853   ,  1.7378e-56 ,  0.000195774,  0.201928   ])
36603   , -10739.1    , array([ 1.72476    ,  0.563853   ,  1.7378e-56 ,  0.000195774,  0.201928   ])
36604   , -10735.1    , array([ 1.72649    ,  0.563853   ,  1.7378e-56 ,  0.000195774,  0.201928   ])
36605   , -10740.7    , array([ 1.72476    ,  0.564417   ,  1.7378e-56 ,  0.000195774,  0.201928   ])
36606   , -10739.1    , array([ 1.72476    ,  0.563853   ,  1.73954e-56,  0.000195774,  0.201928   ])
36607   , -10739.1    , array([ 1.72476    ,  0.563853   ,  1.7378e-56 ,  0.00019597 ,  0.201928   ])
36608   , -10751      , array([ 1.72476    ,  0.563853   ,  1.7378e-56 ,  0.000195774,  0.20213    ])
36609   , -8097.85    , array([ 1.34061    ,  0.407438   ,  1.7378e-56 ,  0.000216582,  0.148368   ])
36610   , -8097.85    , array([ 1.34061    ,  0.407438   ,  1.7378e-56 ,  0.000216582,  0.148368   ])
36611   , -8093.29    , array([ 1.34195    ,  0.407438   ,  1.7378e-56 ,  0.000216582,  0.148368   ])
36612   , -8098.69    , array([ 1.34061    ,  0.407846   ,  1.7378e-56 ,  0.000216582,  0.148368   ])
36613   , -8097.85    , array([ 1.34061    ,  0.407438   ,  1.73954e-56,  0.000216582,  0.148368   ])
36614   , -8097.85    , array([ 1.34061    ,  0.407438   ,  1.7378e-56 ,  0.000216798,  0.148368   ])
36615   , -8107.81    , array([ 1.34061    ,  0.407438   ,  1.7378e-56 ,  0.000216582,  0.148516   ])
36616   , -3921.81    , array([ 0.91019    ,  0.191005   ,  1.7378e-56 ,  0.000269076,  0.0701469  ])
36617   , -3921.81    , array([ 0.91019    ,  0.191005   ,  1.7378e-56 ,  0.000269076,  0.0701469  ])
36618   , -3918.4     , array([ 0.911101   ,  0.191005   ,  1.7378e-56 ,  0.000269076,  0.0701469  ])
36619   , -3921.67    , array([ 0.91019    ,  0.191196   ,  1.7378e-56 ,  0.000269076,  0.0701469  ])
36620   , -3921.81    , array([ 0.91019    ,  0.191005   ,  1.73954e-56,  0.000269076,  0.0701469  ])
36621   , -3921.81    , array([ 0.91019    ,  0.191005   ,  1.7378e-56 ,  0.000269345,  0.0701469  ])
36622   , -3926.99    , array([ 0.91019    ,  0.191005   ,  1.7378e-56 ,  0.000269076,  0.0702171  ])
36623   , -2570.97    , array([ 0.808468   ,  0.123734   ,  1.7378e-56 ,  0.000303441,  0.0444502  ])
36624   , -2570.97    , array([ 0.808468   ,  0.123734   ,  1.7378e-56 ,  0.000303441,  0.0444502  ])
36625   , -2568.85    , array([ 0.809277   ,  0.123734   ,  1.7378e-56 ,  0.000303441,  0.0444502  ])
36626   , -2571.05    , array([ 0.808468   ,  0.123858   ,  1.7378e-56 ,  0.000303441,  0.0444502  ])
36627   , -2570.97    , array([ 0.808468   ,  0.123734   ,  1.73954e-56,  0.000303441,  0.0444502  ])
36628   , -2570.97    , array([ 0.808468   ,  0.123734   ,  1.7378e-56 ,  0.000303745,  0.0444502  ])
36629   , -2573.44    , array([ 0.808468   ,  0.123734   ,  1.7378e-56 ,  0.000303441,  0.0444946  ])
36630   , -1981.17    , array([ 0.775834   ,  0.084752   ,  1.7378e-56 ,  0.000352983,  0.0303597  ])
36631   , -1981.17    , array([ 0.775834   ,  0.084752   ,  1.7378e-56 ,  0.000352983,  0.0303597  ])
36632   , -1979.99    , array([ 0.77661    ,  0.084752   ,  1.7378e-56 ,  0.000352983,  0.0303597  ])
36633   , -1981.08    , array([ 0.775834   ,  0.0848368  ,  1.7378e-56 ,  0.000352983,  0.0303597  ])
36634   , -1981.17    , array([ 0.775834   ,  0.084752   ,  1.73954e-56,  0.000352983,  0.0303597  ])
36635   , -1981.17    , array([ 0.775834   ,  0.084752   ,  1.7378e-56 ,  0.000353336,  0.0303597  ])
36636   , -1982.34    , array([ 0.775834   ,  0.084752   ,  1.7378e-56 ,  0.000352983,  0.0303901  ])
36637   , -1797.37    , array([ 0.784371   ,  0.0669451  ,  1.7378e-56 ,  0.000400992,  0.0237636  ])
36638   , -1797.37    , array([ 0.784371   ,  0.0669451  ,  1.7378e-56 ,  0.000400992,  0.0237636  ])
36639   , -1796.68    , array([ 0.785156   ,  0.0669451  ,  1.7378e-56 ,  0.000400992,  0.0237636  ])
36640   , -1797.41    , array([ 0.784371   ,  0.067012   ,  1.7378e-56 ,  0.000400992,  0.0237636  ])
36641   , -1797.37    , array([ 0.784371   ,  0.0669451  ,  1.73954e-56,  0.000400992,  0.0237636  ])
36642   , -1797.37    , array([ 0.784371   ,  0.0669451  ,  1.7378e-56 ,  0.000401393,  0.0237636  ])
36643   , -1797.76    , array([ 0.784371   ,  0.0669451  ,  1.7378e-56 ,  0.000400992,  0.0237874  ])
36644   , -1738.96    , array([ 0.818532   ,  0.0578409  ,  1.7378e-56 ,  0.000457677,  0.0205797  ])
36645   , -1738.96    , array([ 0.818532   ,  0.0578409  ,  1.7378e-56 ,  0.000457677,  0.0205797  ])
36646   , -1738.53    , array([ 0.819351   ,  0.0578409  ,  1.7378e-56 ,  0.000457677,  0.0205797  ])
36647   , -1738.88    , array([ 0.818532   ,  0.0578987  ,  1.7378e-56 ,  0.000457677,  0.0205797  ])
36648   , -1738.96    , array([ 0.818532   ,  0.0578409  ,  1.73954e-56,  0.000457677,  0.0205797  ])
36649   , -1738.96    , array([ 0.818532   ,  0.0578409  ,  1.7378e-56 ,  0.000458135,  0.0205797  ])
36650   , -1739.17    , array([ 0.818532   ,  0.0578409  ,  1.7378e-56 ,  0.000457677,  0.0206003  ])
36651   , -1715.17    , array([ 0.870761   ,  0.0542948  ,  1.7378e-56 ,  0.000512738,  0.0192419  ])
36652   , -1715.17    , array([ 0.870761   ,  0.0542948  ,  1.7378e-56 ,  0.000512738,  0.0192419  ])
36653   , -1714.88    , array([ 0.871632   ,  0.0542948  ,  1.7378e-56 ,  0.000512738,  0.0192419  ])
36654   , -1715.19    , array([ 0.870761   ,  0.0543492  ,  1.7378e-56 ,  0.000512738,  0.0192419  ])
36655   , -1715.17    , array([ 0.870761   ,  0.0542948  ,  1.73954e-56,  0.000512738,  0.0192419  ])
36656   , -1715.17    , array([ 0.870761   ,  0.0542948  ,  1.7378e-56 ,  0.000513251,  0.0192419  ])
36657   , -1715.13    , array([ 0.870761   ,  0.0542948  ,  1.7378e-56 ,  0.000512738,  0.0192612  ])
36658   , -1694.07    , array([ 0.960557   ,  0.0530763  ,  1.7378e-56 ,  0.000598748,  0.0188709  ])
36659   , -1694.07    , array([ 0.960557   ,  0.0530763  ,  1.7378e-56 ,  0.000598748,  0.0188709  ])
36660   , -1693.88    , array([ 0.961518   ,  0.0530763  ,  1.7378e-56 ,  0.000598748,  0.0188709  ])
36661   , -1694.01    , array([ 0.960557   ,  0.0531294  ,  1.7378e-56 ,  0.000598748,  0.0188709  ])
36662   , -1694.07    , array([ 0.960557   ,  0.0530763  ,  1.73954e-56,  0.000598748,  0.0188709  ])
36663   , -1694.07    , array([ 0.960557   ,  0.0530763  ,  1.7378e-56 ,  0.000599347,  0.0188709  ])
36664   , -1694.01    , array([ 0.960557   ,  0.0530763  ,  1.7378e-56 ,  0.000598748,  0.0188898  ])
36665   , -1665.28    , array([ 1.14426    ,  0.0553041  ,  1.7378e-56 ,  0.000763696,  0.0196636  ])
36666   , -1665.28    , array([ 1.14426    ,  0.0553041  ,  1.7378e-56 ,  0.000763696,  0.0196636  ])
36667   , -1665.21    , array([ 1.14541    ,  0.0553041  ,  1.7378e-56 ,  0.000763696,  0.0196636  ])
36668   , -1665.3     , array([ 1.14426    ,  0.0553594  ,  1.7378e-56 ,  0.000763696,  0.0196636  ])
36669   , -1665.28    , array([ 1.14426    ,  0.0553041  ,  1.73954e-56,  0.000763696,  0.0196636  ])
36670   , -1665.28    , array([ 1.14426    ,  0.0553041  ,  1.7378e-56 ,  0.00076446 ,  0.0196636  ])
36671   , -1665.11    , array([ 1.14426    ,  0.0553041  ,  1.7378e-56 ,  0.000763696,  0.0196833  ])
36672   , -1640.38    , array([ 1.42193    ,  0.0616516  ,  1.7378e-56 ,  0.00103606 ,  0.0220633  ])
36673   , -1640.38    , array([ 1.42193    ,  0.0616516  ,  1.7378e-56 ,  0.00103606 ,  0.0220633  ])
36674   , -1640.4     , array([ 1.42335    ,  0.0616516  ,  1.7378e-56 ,  0.00103606 ,  0.0220633  ])
36675   , -1640.34    , array([ 1.42193    ,  0.0617132  ,  1.7378e-56 ,  0.00103606 ,  0.0220633  ])
36676   , -1640.38    , array([ 1.42193    ,  0.0616516  ,  1.73954e-56,  0.00103606 ,  0.0220633  ])
36677   , -1640.38    , array([ 1.42193    ,  0.0616516  ,  1.7378e-56 ,  0.0010371  ,  0.0220633  ])
36678   , -1640.32    , array([ 1.42193    ,  0.0616516  ,  1.7378e-56 ,  0.00103606 ,  0.0220854  ])
36679   , -1634.74    , array([ 1.51424    ,  0.0659277  ,  1.7378e-56 ,  0.00116121 ,  0.0235937  ])
36680   , -1634.74    , array([ 1.51424    ,  0.0659277  ,  1.7378e-56 ,  0.00116121 ,  0.0235937  ])
36681   , -1634.77    , array([ 1.51575    ,  0.0659277  ,  1.7378e-56 ,  0.00116121 ,  0.0235937  ])
36682   , -1634.76    , array([ 1.51424    ,  0.0659936  ,  1.7378e-56 ,  0.00116121 ,  0.0235937  ])
36683   , -1634.74    , array([ 1.51424    ,  0.0659277  ,  1.73954e-56,  0.00116121 ,  0.0235937  ])
36684   , -1634.74    , array([ 1.51424    ,  0.0659277  ,  1.7378e-56 ,  0.00116237 ,  0.0235937  ])
36685   , -1634.67    , array([ 1.51424    ,  0.0659277  ,  1.7378e-56 ,  0.00116121 ,  0.0236173  ])
36686   , -1633.15    , array([ 1.48788    ,  0.0671003  ,  1.7378e-56 ,  0.00119005 ,  0.0240376  ])
36687   , -1633.15    , array([ 1.48788    ,  0.0671003  ,  1.7378e-56 ,  0.00119005 ,  0.0240376  ])
36688   , -1633.17    , array([ 1.48937    ,  0.0671003  ,  1.7378e-56 ,  0.00119005 ,  0.0240376  ])
36689   , -1633.15    , array([ 1.48788    ,  0.0671675  ,  1.7378e-56 ,  0.00119005 ,  0.0240376  ])
36690   , -1633.15    , array([ 1.48788    ,  0.0671003  ,  1.73954e-56,  0.00119005 ,  0.0240376  ])
36691   , -1633.15    , array([ 1.48788    ,  0.0671003  ,  1.7378e-56 ,  0.00119124 ,  0.0240376  ])
36692   , -1633.14    , array([ 1.48788    ,  0.0671003  ,  1.7378e-56 ,  0.00119005 ,  0.0240617  ])
36693   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36694   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36695   , -1632.44    , array([ 1.43401    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36696   , -1632.45    , array([ 1.43258    ,  0.0678421  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36697   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.73954e-56,  0.00124731 ,  0.0242655  ])
36698   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124856 ,  0.0242655  ])
36699   , -1632.43    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242898  ])
36700   , -1632.48    , array([ 1.43676    ,  0.0676518  ,  1.7378e-56 ,  0.00130635 ,  0.0242297  ])
36701   , -1632.48    , array([ 1.43676    ,  0.0676518  ,  1.7378e-56 ,  0.00130635 ,  0.0242297  ])
36702   , -1632.48    , array([ 1.4382     ,  0.0676518  ,  1.7378e-56 ,  0.00130635 ,  0.0242297  ])
36703   , -1632.48    , array([ 1.43676    ,  0.0677195  ,  1.7378e-56 ,  0.00130635 ,  0.0242297  ])
36704   , -1632.48    , array([ 1.43676    ,  0.0676518  ,  1.73954e-56,  0.00130635 ,  0.0242297  ])
36705   , -1632.48    , array([ 1.43676    ,  0.0676518  ,  1.7378e-56 ,  0.00130765 ,  0.0242297  ])
36706   , -1632.48    , array([ 1.43676    ,  0.0676518  ,  1.7378e-56 ,  0.00130635 ,  0.0242539  ])
36707   , -1632.44    , array([ 1.43279    ,  0.0677681  ,  1.7378e-56 ,  0.00125021 ,  0.0242637  ])
36708   , -1632.44    , array([ 1.43279    ,  0.0677681  ,  1.7378e-56 ,  0.00125021 ,  0.0242637  ])
36709   , -1632.44    , array([ 1.43422    ,  0.0677681  ,  1.7378e-56 ,  0.00125021 ,  0.0242637  ])
36710   , -1632.45    , array([ 1.43279    ,  0.0678359  ,  1.7378e-56 ,  0.00125021 ,  0.0242637  ])
36711   , -1632.44    , array([ 1.43279    ,  0.0677681  ,  1.73954e-56,  0.00125021 ,  0.0242637  ])
36712   , -1632.44    , array([ 1.43279    ,  0.0677681  ,  1.7378e-56 ,  0.00125146 ,  0.0242637  ])
36713   , -1632.44    , array([ 1.43279    ,  0.0677681  ,  1.7378e-56 ,  0.00125021 ,  0.024288   ])
36714   , -1632.44    , array([ 1.43259    ,  0.0677739  ,  1.7378e-56 ,  0.00124747 ,  0.0242654  ])
36715   , -1632.44    , array([ 1.43259    ,  0.0677739  ,  1.7378e-56 ,  0.00124747 ,  0.0242654  ])
36716   , -1632.44    , array([ 1.43402    ,  0.0677739  ,  1.7378e-56 ,  0.00124747 ,  0.0242654  ])
36717   , -1632.45    , array([ 1.43259    ,  0.0678417  ,  1.7378e-56 ,  0.00124747 ,  0.0242654  ])
36718   , -1632.44    , array([ 1.43259    ,  0.0677739  ,  1.73954e-56,  0.00124747 ,  0.0242654  ])
36719   , -1632.44    , array([ 1.43259    ,  0.0677739  ,  1.7378e-56 ,  0.00124871 ,  0.0242654  ])
36720   , -1632.43    , array([ 1.43259    ,  0.0677739  ,  1.7378e-56 ,  0.00124747 ,  0.0242897  ])
36721   , -1632.44    , array([ 1.43258    ,  0.0677742  ,  1.7378e-56 ,  0.00124732 ,  0.0242655  ])
36722   , -1632.44    , array([ 1.43258    ,  0.0677742  ,  1.7378e-56 ,  0.00124732 ,  0.0242655  ])
36723   , -1632.44    , array([ 1.43401    ,  0.0677742  ,  1.7378e-56 ,  0.00124732 ,  0.0242655  ])
36724   , -1632.45    , array([ 1.43258    ,  0.067842   ,  1.7378e-56 ,  0.00124732 ,  0.0242655  ])
36725   , -1632.44    , array([ 1.43258    ,  0.0677742  ,  1.73954e-56,  0.00124732 ,  0.0242655  ])
36726   , -1632.44    , array([ 1.43258    ,  0.0677742  ,  1.7378e-56 ,  0.00124857 ,  0.0242655  ])
36727   , -1632.43    , array([ 1.43258    ,  0.0677742  ,  1.7378e-56 ,  0.00124732 ,  0.0242898  ])
36728   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36729   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36730   , -1632.44    , array([ 1.43401    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36731   , -1632.45    , array([ 1.43258    ,  0.0678421  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36732   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.73954e-56,  0.00124731 ,  0.0242655  ])
36733   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124856 ,  0.0242655  ])
36734   , -1632.43    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242898  ])
36735   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36736   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36737   , -1632.44    , array([ 1.43401    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36738   , -1632.45    , array([ 1.43258    ,  0.0678421  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36739   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.73954e-56,  0.00124731 ,  0.0242655  ])
36740   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124856 ,  0.0242655  ])
36741   , -1632.43    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242898  ])
36742   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36743   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36744   , -1632.44    , array([ 1.43401    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36745   , -1632.45    , array([ 1.43258    ,  0.0678421  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36746   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.73954e-56,  0.00124731 ,  0.0242655  ])
36747   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124856 ,  0.0242655  ])
36748   , -1632.43    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242898  ])
36749   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36750   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36751   , -1632.44    , array([ 1.43401    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36752   , -1632.45    , array([ 1.43258    ,  0.0678421  ,  1.7378e-56 ,  0.00124731 ,  0.0242655  ])
36753   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.73954e-56,  0.00124731 ,  0.0242655  ])
36754   , -1632.44    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124856 ,  0.0242655  ])
36755   , -1632.43    , array([ 1.43258    ,  0.0677743  ,  1.7378e-56 ,  0.00124731 ,  0.0242898  ])
