21278   , -2307.44    , array([ 0.0758258  ,  0.26638    ,  0.000128431,  2.81229e-08])
21279   , -2307.47    , array([ 0.0759016  ,  0.26638    ,  0.000128431,  2.81229e-08])
21280   , -2307.44    , array([ 0.0758258  ,  0.266647   ,  0.000128431,  2.81229e-08])
21281   , -2307.41    , array([ 0.0758258  ,  0.26638    ,  0.00012856 ,  2.81229e-08])
21282   , -2307.44    , array([ 0.0758258  ,  0.26638    ,  0.000128431,  2.81511e-08])
21283   , -2307.44    , array([ 0.0758258  ,  0.26638    ,  0.000128431,  2.81229e-08])
21284   , -2218.7     , array([ 0.0361281  ,  0.266368   ,  0.000255011,  2.81239e-08])
21285   , -2218.7     , array([ 0.0361281  ,  0.266368   ,  0.000255011,  2.81239e-08])
21286   , -2218.81    , array([ 0.0361643  ,  0.266368   ,  0.000255011,  2.81239e-08])
21287   , -2218.7     , array([ 0.0361281  ,  0.266634   ,  0.000255011,  2.81239e-08])
21288   , -2218.59    , array([ 0.0361281  ,  0.266368   ,  0.000255266,  2.81239e-08])
21289   , -2218.7     , array([ 0.0361281  ,  0.266368   ,  0.000255011,  2.8152e-08 ])
21290   , -8414.42    , array([ 0.00186192 ,  0.266319   ,  0.00396379 ,  2.81277e-08])
21291   , -8414.42    , array([ 0.00186192 ,  0.266319   ,  0.00396379 ,  2.81277e-08])
21292   , -8414.22    , array([ 0.00186378 ,  0.266319   ,  0.00396379 ,  2.81277e-08])
21293   , -8414.42    , array([ 0.00186192 ,  0.266585   ,  0.00396379 ,  2.81277e-08])
21294   , -8413.9     , array([ 0.00186192 ,  0.266319   ,  0.00396776 ,  2.81277e-08])
21295   , -8414.42    , array([ 0.00186192 ,  0.266319   ,  0.00396379 ,  2.81559e-08])
21296   , -2208.93    , array([ 0.0345334  ,  0.266367   ,  0.000265888,  2.8124e-08 ])
21297   , -2208.93    , array([ 0.0345334  ,  0.266367   ,  0.000265888,  2.8124e-08 ])
21298   , -2209.04    , array([ 0.0345679  ,  0.266367   ,  0.000265888,  2.8124e-08 ])
21299   , -2208.93    , array([ 0.0345334  ,  0.266634   ,  0.000265888,  2.8124e-08 ])
21300   , -2208.81    , array([ 0.0345334  ,  0.266367   ,  0.000266154,  2.8124e-08 ])
21301   , -2208.93    , array([ 0.0345334  ,  0.266367   ,  0.000265888,  2.81521e-08])
21302   , -2198.08    , array([ 0.032956   ,  0.266366   ,  0.000277642,  2.8124e-08 ])
21303   , -2198.08    , array([ 0.032956   ,  0.266366   ,  0.000277642,  2.8124e-08 ])
21304   , -2198.21    , array([ 0.0329889  ,  0.266366   ,  0.000277642,  2.8124e-08 ])
21305   , -2198.08    , array([ 0.032956   ,  0.266633   ,  0.000277642,  2.8124e-08 ])
21306   , -2197.96    , array([ 0.032956   ,  0.266366   ,  0.00027792 ,  2.8124e-08 ])
21307   , -2198.08    , array([ 0.032956   ,  0.266366   ,  0.000277642,  2.81522e-08])
21308   , -1891.49    , array([ 0.00783335 ,  0.266342   ,  0.00104905 ,  2.81259e-08])
21309   , -1891.49    , array([ 0.00783335 ,  0.266342   ,  0.00104905 ,  2.81259e-08])
21310   , -1891.01    , array([ 0.00784119 ,  0.266342   ,  0.00104905 ,  2.81259e-08])
21311   , -1891.49    , array([ 0.00783335 ,  0.266609   ,  0.00104905 ,  2.81259e-08])
21312   , -1891.95    , array([ 0.00783335 ,  0.266342   ,  0.0010501  ,  2.81259e-08])
21313   , -1891.49    , array([ 0.00783335 ,  0.266342   ,  0.00104905 ,  2.8154e-08 ])
21314   , -2108.47    , array([ 0.0243664  ,  0.266361   ,  0.000367129,  2.81244e-08])
21315   , -2108.47    , array([ 0.0243664  ,  0.266361   ,  0.000367129,  2.81244e-08])
21316   , -2108.66    , array([ 0.0243907  ,  0.266361   ,  0.000367129,  2.81244e-08])
21317   , -2108.47    , array([ 0.0243664  ,  0.266628   ,  0.000367129,  2.81244e-08])
21318   , -2108.29    , array([ 0.0243664  ,  0.266361   ,  0.000367496,  2.81244e-08])
21319   , -2108.47    , array([ 0.0243664  ,  0.266361   ,  0.000367129,  2.81525e-08])
21320   , -1792.3     , array([ 0.0107051  ,  0.266348   ,  0.000785778,  2.81255e-08])
21321   , -1792.3     , array([ 0.0107051  ,  0.266348   ,  0.000785778,  2.81255e-08])
21322   , -1792.36    , array([ 0.0107158  ,  0.266348   ,  0.000785778,  2.81255e-08])
21323   , -1792.3     , array([ 0.0107051  ,  0.266614   ,  0.000785778,  2.81255e-08])
21324   , -1792.24    , array([ 0.0107051  ,  0.266348   ,  0.000786564,  2.81255e-08])
21325   , -1792.3     , array([ 0.0107051  ,  0.266348   ,  0.000785778,  2.81536e-08])
21326   , -1789.04    , array([ 0.0101219  ,  0.266347   ,  0.000827578,  2.81255e-08])
21327   , -1789.04    , array([ 0.0101219  ,  0.266347   ,  0.000827578,  2.81255e-08])
21328   , -1789.04    , array([ 0.010132   ,  0.266347   ,  0.000827578,  2.81255e-08])
21329   , -1789.04    , array([ 0.0101219  ,  0.266613   ,  0.000827578,  2.81255e-08])
21330   , -1789.04    , array([ 0.0101219  ,  0.266347   ,  0.000828406,  2.81255e-08])
21331   , -1789.04    , array([ 0.0101219  ,  0.266347   ,  0.000827578,  2.81537e-08])
21332   , -909.738    , array([ 0.37393    ,  0.266318   ,  0.120655   ,  2.81546e-08])
21333   , -909.738    , array([ 0.37393    ,  0.266318   ,  0.120655   ,  2.81546e-08])
21334   , -910.33     , array([ 0.374304   ,  0.266318   ,  0.120655   ,  2.81546e-08])
21335   , -909.738    , array([ 0.37393    ,  0.266585   ,  0.120655   ,  2.81546e-08])
21336   , -909.101    , array([ 0.37393    ,  0.266318   ,  0.120776   ,  2.81546e-08])
21337   , -909.738    , array([ 0.37393    ,  0.266318   ,  0.120655   ,  2.81827e-08])
21344   , -909.709    , array([ 0.373967   ,  0.266318   ,  0.120672   ,  2.81546e-08])
21345   , -909.709    , array([ 0.373967   ,  0.266318   ,  0.120672   ,  2.81546e-08])
21346   , -910.301    , array([ 0.374341   ,  0.266318   ,  0.120672   ,  2.81546e-08])
21347   , -909.709    , array([ 0.373967   ,  0.266585   ,  0.120672   ,  2.81546e-08])
21348   , -909.072    , array([ 0.373967   ,  0.266318   ,  0.120793   ,  2.81546e-08])
21349   , -909.709    , array([ 0.373967   ,  0.266318   ,  0.120672   ,  2.81827e-08])
21350   , -909.549    , array([ 0.374175   ,  0.266318   ,  0.120764   ,  2.81546e-08])
21351   , -909.549    , array([ 0.374175   ,  0.266318   ,  0.120764   ,  2.81546e-08])
21352   , -910.142    , array([ 0.37455    ,  0.266318   ,  0.120764   ,  2.81546e-08])
21353   , -909.549    , array([ 0.374175   ,  0.266585   ,  0.120764   ,  2.81546e-08])
21354   , -908.911    , array([ 0.374175   ,  0.266318   ,  0.120885   ,  2.81546e-08])
21355   , -909.549    , array([ 0.374175   ,  0.266318   ,  0.120764   ,  2.81827e-08])
21362   , -909.542    , array([ 0.374184   ,  0.266318   ,  0.120769   ,  2.81546e-08])
21363   , -909.542    , array([ 0.374184   ,  0.266318   ,  0.120769   ,  2.81546e-08])
21364   , -910.135    , array([ 0.374559   ,  0.266318   ,  0.120769   ,  2.81546e-08])
21365   , -909.542    , array([ 0.374184   ,  0.266585   ,  0.120769   ,  2.81546e-08])
21366   , -908.904    , array([ 0.374184   ,  0.266318   ,  0.120889   ,  2.81546e-08])
21367   , -909.542    , array([ 0.374184   ,  0.266318   ,  0.120769   ,  2.81827e-08])
21368   , -909.502    , array([ 0.374236   ,  0.266318   ,  0.120792   ,  2.81546e-08])
21369   , -909.502    , array([ 0.374236   ,  0.266318   ,  0.120792   ,  2.81546e-08])
21370   , -910.096    , array([ 0.374611   ,  0.266318   ,  0.120792   ,  2.81546e-08])
21371   , -909.502    , array([ 0.374236   ,  0.266585   ,  0.120792   ,  2.81546e-08])
21372   , -908.864    , array([ 0.374236   ,  0.266318   ,  0.120913   ,  2.81546e-08])
21373   , -909.502    , array([ 0.374236   ,  0.266318   ,  0.120792   ,  2.81827e-08])
21380   , -909.5      , array([ 0.374239   ,  0.266318   ,  0.120793   ,  2.81546e-08])
21381   , -909.5      , array([ 0.374239   ,  0.266318   ,  0.120793   ,  2.81546e-08])
21382   , -910.094    , array([ 0.374613   ,  0.266318   ,  0.120793   ,  2.81546e-08])
21383   , -909.5      , array([ 0.374239   ,  0.266585   ,  0.120793   ,  2.81546e-08])
21384   , -908.862    , array([ 0.374239   ,  0.266318   ,  0.120914   ,  2.81546e-08])
21385   , -909.5      , array([ 0.374239   ,  0.266318   ,  0.120793   ,  2.81827e-08])
21386   , -909.49     , array([ 0.374251   ,  0.266318   ,  0.120798   ,  2.81546e-08])
21387   , -909.49     , array([ 0.374251   ,  0.266318   ,  0.120798   ,  2.81546e-08])
21388   , -910.084    , array([ 0.374626   ,  0.266318   ,  0.120798   ,  2.81546e-08])
21389   , -909.49     , array([ 0.374251   ,  0.266585   ,  0.120798   ,  2.81546e-08])
21390   , -908.852    , array([ 0.374251   ,  0.266318   ,  0.120919   ,  2.81546e-08])
21391   , -909.49     , array([ 0.374251   ,  0.266318   ,  0.120798   ,  2.81827e-08])
21392   , -6254.63    , array([ 2.27439    ,  0.266304   ,  1.45829    ,  2.81691e-08])
21393   , -6254.63    , array([ 2.27439    ,  0.266304   ,  1.45829    ,  2.81691e-08])
