Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2072.94	4155.88	1467.48	4268.48	4.4825,0.4686,0.637,1.779,30.0
our_model	Round_1_Replicate_2	-1362.01	2734.02	102.82	20139.18	0.8809,0.1178,5.5212,1.0931,0.0544
our_model	Round_1_Replicate_3	-2331.66	4673.32	1949.12	4437.31	4.0921,0.6055,0.658,1.3274,30.0
our_model	Round_1_Replicate_4	-1440.07	2890.14	254.14	19780.76	0.949,0.1455,5.4088,0.94,0.0683
our_model	Round_1_Replicate_5	-2010.71	4031.42	1342.95	6441.65	3.0347,0.2673,0.9739,3.1659,30.0
our_model	Round_1_Replicate_6	-2345.41	4700.82	1973.62	6571.55	2.7547,0.4134,0.9745,1.941,30.0
our_model	Round_1_Replicate_7	-2201.63	4413.26	1711.0	5458.56	3.3989,0.4374,0.8087,1.8666,30.0
our_model	Round_1_Replicate_8	-2939.03	5888.06	3010.89	5308.36	3.1733,0.7041,0.8079,1.0797,30.0
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1448.81	2907.62	263.8	19474.93	1.0395,0.1478,4.7911,1.6705,0.075
our_model	Round_1_Replicate_2	-2007.09	4024.18	1335.35	9384.89	2.0867,0.1811,1.421,4.6794,30.0
our_model	Round_1_Replicate_3	-2028.75	4067.5	1379.8	8777.52	2.2094,0.2073,1.3199,4.0615,30.0
our_model	Round_1_Replicate_4	-2245.22	4500.44	1791.46	7202.56	2.5554,0.3464,1.0671,2.3432,30.0
our_model	Round_1_Replicate_5	-2278.76	4567.52	1855.42	3096.55	5.9495,0.824,0.4571,0.9833,30.0
our_model	Round_1_Replicate_6	-2073.99	4157.98	1469.52	4266.32	4.4834,0.4697,0.6366,1.7743,30.0
our_model	Round_1_Replicate_7	-1647.32	3304.64	671.29	19199.86	3.3206,0.0709,1.8406,2.5527,0.0294
our_model	Round_1_Replicate_8	-2238.27	4486.54	1778.88	4469.8	4.1249,0.554,0.6618,1.4669,30.0
our_model	Round_1_Replicate_9	-2025.79	4061.58	1373.81	7268.69	2.6712,0.2483,1.0938,3.3935,30.0
our_model	Round_1_Replicate_10	-2430.75	4871.5	2126.58	6886.2	2.5962,0.4194,1.0234,1.8962,30.0
our_model	Round_2_Replicate_1	-1354.84	2719.68	87.42	20038.51	0.915,0.1232,5.5418,1.4857,0.0597
our_model	Round_2_Replicate_2	-1312.73	2635.46	3.59	19934.55	1.0241,0.1037,5.0116,2.4602,0.0526
our_model	Round_2_Replicate_3	-1331.66	2673.32	41.65	20174.3	0.8971,0.109,5.5699,1.7346,0.0523
our_model	Round_2_Replicate_4	-1311.02	2632.04	0.17	19998.09	0.9981,0.1008,5.0098,2.5155,0.0507
our_model	Round_2_Replicate_5	-1313.18	2636.36	4.52	19997.89	1.0237,0.0948,4.9254,2.6232,0.0467
our_model	Round_2_Replicate_6	-1312.07	2634.14	2.27	19990.43	0.9961,0.1027,5.0026,2.2726,0.0512
our_model	Round_2_Replicate_7	-1325.4	2660.8	28.89	19759.62	1.0976,0.1085,4.8716,2.4719,0.0552
our_model	Round_2_Replicate_8	-1311.87	2633.74	1.87	20011.6	0.9862,0.1025,5.0798,2.5517,0.0521
our_model	Round_2_Replicate_9	-1340.1	2690.2	57.22	19773.05	1.0192,0.1224,4.9081,1.7409,0.0607
our_model	Round_2_Replicate_10	-1316.3	2642.6	10.65	19918.19	1.0053,0.1092,4.9801,2.213,0.0553
our_model	Round_2_Replicate_11	-1313.3	2636.6	4.75	19955.43	1.0147,0.1045,5.0547,2.2627,0.0526
our_model	Round_2_Replicate_12	-1367.0	2744.0	110.89	19461.84	1.1782,0.1239,4.4584,1.7242,0.0603
our_model	Round_2_Replicate_13	-1310.99	2631.98	0.12	20006.89	0.9982,0.0994,4.9959,2.5695,0.0499
our_model	Round_2_Replicate_14	-1312.98	2635.96	4.1	19914.29	1.0352,0.1033,4.9737,2.4712,0.052
our_model	Round_2_Replicate_15	-1311.3	2632.6	0.74	20018.53	0.9888,0.1001,5.0093,2.6029,0.0507
our_model	Round_2_Replicate_16	-1313.82	2637.64	5.76	19912.14	1.0188,0.1054,4.9242,2.3447,0.0523
our_model	Round_2_Replicate_17	-1339.83	2689.66	57.6	19621.59	1.1778,0.1091,4.6644,2.4254,0.055
our_model	Round_2_Replicate_18	-1379.22	2768.44	135.38	19358.11	1.3111,0.1146,4.0173,1.8485,0.0552
our_model	Round_2_Replicate_19	-1349.47	2708.94	76.42	19569.03	1.2607,0.1,4.2517,2.8499,0.0509
our_model	Round_2_Replicate_20	-1334.69	2679.38	47.29	19978.48	0.9582,0.1196,5.3889,1.733,0.0602
