9808    , -301478     , array([ 8.79378    ,  0.00318799 ,  1.0572e-23 ,  2.22818e-68,  0.0281662  ])
9809    , -301478     , array([ 8.80258    ,  0.00318799 ,  1.0572e-23 ,  2.22818e-68,  0.0281662  ])
9810    , -301165     , array([ 8.79378    ,  0.00319118 ,  1.0572e-23 ,  2.22818e-68,  0.0281662  ])
9811    , -301478     , array([ 8.79378    ,  0.00318799 ,  1.05825e-23,  2.22818e-68,  0.0281662  ])
9812    , -301478     , array([ 8.79378    ,  0.00318799 ,  1.0572e-23 ,  2.23041e-68,  0.0281662  ])
9813    , -301787     , array([ 8.79378    ,  0.00318799 ,  1.0572e-23 ,  2.22818e-68,  0.0281944  ])
9814    , -301478     , array([ 8.79378    ,  0.00318799 ,  1.0572e-23 ,  2.22818e-68,  0.0281662  ])
9815    , -62551.2    , array([ 8.79194    ,  0.00654127 ,  1.0572e-23 ,  2.22818e-68,  0.0138535  ])
9816    , -62551.2    , array([ 8.79194    ,  0.00654127 ,  1.0572e-23 ,  2.22818e-68,  0.0138535  ])
9817    , -62551.3    , array([ 8.80074    ,  0.00654127 ,  1.0572e-23 ,  2.22818e-68,  0.0138535  ])
9818    , -62472.3    , array([ 8.79194    ,  0.00654781 ,  1.0572e-23 ,  2.22818e-68,  0.0138535  ])
9819    , -62551.2    , array([ 8.79194    ,  0.00654127 ,  1.05825e-23,  2.22818e-68,  0.0138535  ])
9820    , -62551.2    , array([ 8.79194    ,  0.00654127 ,  1.0572e-23 ,  2.23041e-68,  0.0138535  ])
9821    , -62627.5    , array([ 8.79194    ,  0.00654127 ,  1.0572e-23 ,  2.22818e-68,  0.0138674  ])
9829    , -62151.1    , array([ 8.74342    ,  0.0077422  ,  1.0572e-23 ,  2.22818e-68,  0.0164111  ])
9830    , -62151.1    , array([ 8.74342    ,  0.0077422  ,  1.0572e-23 ,  2.22818e-68,  0.0164111  ])
9831    , -62151.2    , array([ 8.75217    ,  0.0077422  ,  1.0572e-23 ,  2.22818e-68,  0.0164111  ])
9832    , -62072.4    , array([ 8.74342    ,  0.00774994 ,  1.0572e-23 ,  2.22818e-68,  0.0164111  ])
9833    , -62151.1    , array([ 8.74342    ,  0.0077422  ,  1.05825e-23,  2.22818e-68,  0.0164111  ])
9834    , -62151.1    , array([ 8.74342    ,  0.0077422  ,  1.0572e-23 ,  2.23041e-68,  0.0164111  ])
9835    , -62227.2    , array([ 8.74342    ,  0.0077422  ,  1.0572e-23 ,  2.22818e-68,  0.0164275  ])
9836    , -61472.5    , array([ 8.6593     ,  0.0103932  ,  1.0572e-23 ,  2.22818e-68,  0.0220638  ])
9837    , -61472.5    , array([ 8.6593     ,  0.0103932  ,  1.0572e-23 ,  2.22818e-68,  0.0220638  ])
9838    , -61472.5    , array([ 8.66796    ,  0.0103932  ,  1.0572e-23 ,  2.22818e-68,  0.0220638  ])
9839    , -61394.2    , array([ 8.6593     ,  0.0104036  ,  1.0572e-23 ,  2.22818e-68,  0.0220638  ])
9840    , -61472.5    , array([ 8.6593     ,  0.0103932  ,  1.05825e-23,  2.22818e-68,  0.0220638  ])
9841    , -61472.5    , array([ 8.6593     ,  0.0103932  ,  1.0572e-23 ,  2.23041e-68,  0.0220638  ])
9842    , -61548.2    , array([ 8.6593     ,  0.0103932  ,  1.0572e-23 ,  2.22818e-68,  0.0220859  ])
9850    , -61386.8    , array([ 8.64821    ,  0.0108069  ,  1.0572e-23 ,  2.22818e-68,  0.0229467  ])
9851    , -61386.8    , array([ 8.64821    ,  0.0108069  ,  1.0572e-23 ,  2.22818e-68,  0.0229467  ])
9852    , -61386.9    , array([ 8.65686    ,  0.0108069  ,  1.0572e-23 ,  2.22818e-68,  0.0229467  ])
9853    , -61308.6    , array([ 8.64821    ,  0.0108177  ,  1.0572e-23 ,  2.22818e-68,  0.0229467  ])
9854    , -61386.8    , array([ 8.64821    ,  0.0108069  ,  1.05825e-23,  2.22818e-68,  0.0229467  ])
9855    , -61386.8    , array([ 8.64821    ,  0.0108069  ,  1.0572e-23 ,  2.23041e-68,  0.0229467  ])
9856    , -61462.5    , array([ 8.64821    ,  0.0108069  ,  1.0572e-23 ,  2.22818e-68,  0.0229697  ])
9857    , -61246.2    , array([ 8.62959    ,  0.0115401  ,  1.0572e-23 ,  2.22818e-68,  0.0245118  ])
9858    , -61246.2    , array([ 8.62959    ,  0.0115401  ,  1.0572e-23 ,  2.22818e-68,  0.0245118  ])
9859    , -61246.3    , array([ 8.63822    ,  0.0115401  ,  1.0572e-23 ,  2.22818e-68,  0.0245118  ])
9860    , -61168.1    , array([ 8.62959    ,  0.0115517  ,  1.0572e-23 ,  2.22818e-68,  0.0245118  ])
9861    , -61246.2    , array([ 8.62959    ,  0.0115401  ,  1.05825e-23,  2.22818e-68,  0.0245118  ])
9862    , -61246.2    , array([ 8.62959    ,  0.0115401  ,  1.0572e-23 ,  2.23041e-68,  0.0245118  ])
9863    , -61321.9    , array([ 8.62959    ,  0.0115401  ,  1.0572e-23 ,  2.22818e-68,  0.0245364  ])
9864    , -97373.7    , array([ 0.0726802  ,  0.0291083  ,  1.0572e-23 ,  2.22818e-68,  0.0618943  ])
9865    , -97373.7    , array([ 0.0726802  ,  0.0291083  ,  1.0572e-23 ,  2.22818e-68,  0.0618943  ])
9866    , -97329.2    , array([ 0.072753   ,  0.0291083  ,  1.0572e-23 ,  2.22818e-68,  0.0618943  ])
9867    , -97306.1    , array([ 0.0726802  ,  0.0291374  ,  1.0572e-23 ,  2.22818e-68,  0.0618943  ])
9868    , -97373.7    , array([ 0.0726802  ,  0.0291083  ,  1.05825e-23,  2.22818e-68,  0.0618943  ])
9869    , -97373.7    , array([ 0.0726802  ,  0.0291083  ,  1.0572e-23 ,  2.23041e-68,  0.0618943  ])
9870    , -97478.9    , array([ 0.0726802  ,  0.0291083  ,  1.0572e-23 ,  2.22818e-68,  0.0619562  ])
9871    , -60368.2    , array([ 2.26345    ,  0.0149548  ,  1.0572e-23 ,  2.22818e-68,  0.0317745  ])
9872    , -60368.2    , array([ 2.26345    ,  0.0149548  ,  1.0572e-23 ,  2.22818e-68,  0.0317745  ])
9873    , -60368.4    , array([ 2.26571    ,  0.0149548  ,  1.0572e-23 ,  2.22818e-68,  0.0317745  ])
9874    , -60290.5    , array([ 2.26345    ,  0.0149698  ,  1.0572e-23 ,  2.22818e-68,  0.0317745  ])
9875    , -60368.2    , array([ 2.26345    ,  0.0149548  ,  1.05825e-23,  2.22818e-68,  0.0317745  ])
9876    , -60368.2    , array([ 2.26345    ,  0.0149548  ,  1.0572e-23 ,  2.23041e-68,  0.0317745  ])
9877    , -60443.4    , array([ 2.26345    ,  0.0149548  ,  1.0572e-23 ,  2.22818e-68,  0.0318063  ])
9878    , -60271      , array([ 0.522831   ,  0.0198629  ,  1.0572e-23 ,  2.22818e-68,  0.0422166  ])
9879    , -60271      , array([ 0.522831   ,  0.0198629  ,  1.0572e-23 ,  2.22818e-68,  0.0422166  ])
9880    , -60268.9    , array([ 0.523354   ,  0.0198629  ,  1.0572e-23 ,  2.22818e-68,  0.0422166  ])
9881    , -60194.3    , array([ 0.522831   ,  0.0198828  ,  1.0572e-23 ,  2.22818e-68,  0.0422166  ])
9882    , -60271      , array([ 0.522831   ,  0.0198629  ,  1.05825e-23,  2.22818e-68,  0.0422166  ])
9883    , -60271      , array([ 0.522831   ,  0.0198629  ,  1.0572e-23 ,  2.23041e-68,  0.0422166  ])
9884    , -60347.4    , array([ 0.522831   ,  0.0198629  ,  1.0572e-23 ,  2.22818e-68,  0.0422588  ])
9885    , -60087.1    , array([ 1.54149    ,  0.0161099  ,  1.0572e-23 ,  2.22818e-68,  0.0342317  ])
9886    , -60087.1    , array([ 1.54149    ,  0.0161099  ,  1.0572e-23 ,  2.22818e-68,  0.0342317  ])
9887    , -60087.3    , array([ 1.54303    ,  0.0161099  ,  1.0572e-23 ,  2.22818e-68,  0.0342317  ])
9888    , -60009.6    , array([ 1.54149    ,  0.0161261  ,  1.0572e-23 ,  2.22818e-68,  0.0342317  ])
9889    , -60087.1    , array([ 1.54149    ,  0.0161099  ,  1.05825e-23,  2.22818e-68,  0.0342317  ])
9890    , -60087.1    , array([ 1.54149    ,  0.0161099  ,  1.0572e-23 ,  2.23041e-68,  0.0342317  ])
9891    , -60162.2    , array([ 1.54149    ,  0.0161099  ,  1.0572e-23 ,  2.22818e-68,  0.0342659  ])
9892    , -59835.9    , array([ 0.867233   ,  0.0180084  ,  1.0572e-23 ,  2.22818e-68,  0.0382707  ])
9893    , -59835.9    , array([ 0.867233   ,  0.0180084  ,  1.0572e-23 ,  2.22818e-68,  0.0382707  ])
9894    , -59835.6    , array([ 0.868101   ,  0.0180084  ,  1.0572e-23 ,  2.22818e-68,  0.0382707  ])
9895    , -59758.7    , array([ 0.867233   ,  0.0180265  ,  1.0572e-23 ,  2.22818e-68,  0.0382707  ])
9896    , -59835.9    , array([ 0.867233   ,  0.0180084  ,  1.05825e-23,  2.22818e-68,  0.0382707  ])
9897    , -59835.9    , array([ 0.867233   ,  0.0180084  ,  1.0572e-23 ,  2.23041e-68,  0.0382707  ])
9898    , -59911.2    , array([ 0.867233   ,  0.0180084  ,  1.0572e-23 ,  2.22818e-68,  0.038309   ])
9899    , -57051.2    , array([ 1.04984    ,  0.020636   ,  1.0572e-23 ,  2.22818e-68,  0.0424087  ])
9900    , -57051.2    , array([ 1.04984    ,  0.020636   ,  1.0572e-23 ,  2.22818e-68,  0.0424087  ])
9901    , -57051.1    , array([ 1.0509     ,  0.020636   ,  1.0572e-23 ,  2.22818e-68,  0.0424087  ])
9902    , -56976.7    , array([ 1.04984    ,  0.0206567  ,  1.0572e-23 ,  2.22818e-68,  0.0424087  ])
9903    , -57051.2    , array([ 1.04984    ,  0.020636   ,  1.05825e-23,  2.22818e-68,  0.0424087  ])
9904    , -57051.2    , array([ 1.04984    ,  0.020636   ,  1.0572e-23 ,  2.23041e-68,  0.0424087  ])
9905    , -57123.9    , array([ 1.04984    ,  0.020636   ,  1.0572e-23 ,  2.22818e-68,  0.0424511  ])
9906    , -47405.8    , array([ 2.25467    ,  0.0355814  ,  1.0572e-23 ,  2.22818e-68,  0.0639447  ])
9907    , -47405.8    , array([ 2.25467    ,  0.0355814  ,  1.0572e-23 ,  2.22818e-68,  0.0639447  ])
9908    , -47406.3    , array([ 2.25692    ,  0.0355814  ,  1.0572e-23 ,  2.22818e-68,  0.0639447  ])
9909    , -47341.3    , array([ 2.25467    ,  0.035617   ,  1.0572e-23 ,  2.22818e-68,  0.0639447  ])
9910    , -47405.8    , array([ 2.25467    ,  0.0355814  ,  1.05825e-23,  2.22818e-68,  0.0639447  ])
9911    , -47405.8    , array([ 2.25467    ,  0.0355814  ,  1.0572e-23 ,  2.23041e-68,  0.0639447  ])
9912    , -47470      , array([ 2.25467    ,  0.0355814  ,  1.0572e-23 ,  2.22818e-68,  0.0640087  ])
9913    , -29474.8    , array([ 0.310283   ,  0.0238076  ,  1.0572e-23 ,  2.22818e-68,  0.0293433  ])
9914    , -29474.8    , array([ 0.310283   ,  0.0238076  ,  1.0572e-23 ,  2.22818e-68,  0.0293433  ])
9915    , -29470.7    , array([ 0.310593   ,  0.0238076  ,  1.0572e-23 ,  2.22818e-68,  0.0293433  ])
9916    , -29430.9    , array([ 0.310283   ,  0.0238314  ,  1.0572e-23 ,  2.22818e-68,  0.0293433  ])
9917    , -29474.8    , array([ 0.310283   ,  0.0238076  ,  1.05825e-23,  2.22818e-68,  0.0293433  ])
9918    , -29474.8    , array([ 0.310283   ,  0.0238076  ,  1.0572e-23 ,  2.23041e-68,  0.0293433  ])
9919    , -29520.6    , array([ 0.310283   ,  0.0238076  ,  1.0572e-23 ,  2.22818e-68,  0.0293727  ])
9920    , -9961.96    , array([ 0.95064    ,  0.00330601 ,  1.0572e-23 ,  2.22818e-68,  0.00221267 ])
9921    , -9961.96    , array([ 0.95064    ,  0.00330601 ,  1.0572e-23 ,  2.22818e-68,  0.00221267 ])
9922    , -9962.01    , array([ 0.951591   ,  0.00330601 ,  1.0572e-23 ,  2.22818e-68,  0.00221267 ])
9923    , -9938.69    , array([ 0.95064    ,  0.00330932 ,  1.0572e-23 ,  2.22818e-68,  0.00221267 ])
9924    , -9961.96    , array([ 0.95064    ,  0.00330601 ,  1.05825e-23,  2.22818e-68,  0.00221267 ])
9925    , -9961.96    , array([ 0.95064    ,  0.00330601 ,  1.0572e-23 ,  2.23041e-68,  0.00221267 ])
9926    , -9984.82    , array([ 0.95064    ,  0.00330601 ,  1.0572e-23 ,  2.22818e-68,  0.00221488 ])
9927    , -2965.79    , array([ 0.726268   ,  0.00133401 ,  1.0572e-23 ,  2.22818e-68,  0.000526478])
9928    , -2965.79    , array([ 0.726268   ,  0.00133401 ,  1.0572e-23 ,  2.22818e-68,  0.000526478])
9929    , -2965.81    , array([ 0.726995   ,  0.00133401 ,  1.0572e-23 ,  2.22818e-68,  0.000526478])
9930    , -2961.23    , array([ 0.726268   ,  0.00133534 ,  1.0572e-23 ,  2.22818e-68,  0.000526478])
9931    , -2965.79    , array([ 0.726268   ,  0.00133401 ,  1.05825e-23,  2.22818e-68,  0.000526478])
9932    , -2965.79    , array([ 0.726268   ,  0.00133401 ,  1.0572e-23 ,  2.23041e-68,  0.000526478])
9933    , -2970.32    , array([ 0.726268   ,  0.00133401 ,  1.0572e-23 ,  2.22818e-68,  0.000527005])
9934    , -2672.99    , array([ 0.66869    ,  0.00102292 ,  1.0572e-23 ,  2.22818e-68,  0.000353142])
9935    , -2672.99    , array([ 0.66869    ,  0.00102292 ,  1.0572e-23 ,  2.22818e-68,  0.000353142])
