191372  , -78004.3    , array([ 16.5379    ,  0.00599615 ,  5.267e-30  ,  1.74447e-37,  5.58813e-06])
191373  , -78004.3    , array([ 16.5545    ,  0.00599615 ,  5.267e-30  ,  1.74447e-37,  5.58813e-06])
191374  , -78005.4    , array([ 16.5379    ,  0.00600215 ,  5.267e-30  ,  1.74447e-37,  5.58813e-06])
191375  , -78004.3    , array([ 16.5379    ,  0.00599615 ,  5.27227e-30,  1.74447e-37,  5.58813e-06])
191376  , -78004.3    , array([ 16.5379    ,  0.00599615 ,  5.267e-30  ,  1.74622e-37,  5.58813e-06])
191377  , -78003.2    , array([ 16.5379    ,  0.00599615 ,  5.267e-30  ,  1.74447e-37,  5.59372e-06])
191378  , -78004.3    , array([ 16.5379    ,  0.00599615 ,  5.267e-30  ,  1.74447e-37,  5.58813e-06])
191379  , -74693.2    , array([ 16.535     ,  0.00293706 ,  5.267e-30  ,  1.74447e-37,  1.14191e-05])
191380  , -74693.2    , array([ 16.535     ,  0.00293706 ,  5.267e-30  ,  1.74447e-37,  1.14191e-05])
191381  , -74693.2    , array([ 16.5516    ,  0.00293706 ,  5.267e-30  ,  1.74447e-37,  1.14191e-05])
191382  , -74697.4    , array([ 16.535     ,  0.00293999 ,  5.267e-30  ,  1.74447e-37,  1.14191e-05])
191383  , -74693.2    , array([ 16.535     ,  0.00293706 ,  5.27227e-30,  1.74447e-37,  1.14191e-05])
191384  , -74693.2    , array([ 16.535     ,  0.00293706 ,  5.267e-30  ,  1.74622e-37,  1.14191e-05])
191385  , -74688.9    , array([ 16.535     ,  0.00293706 ,  5.267e-30  ,  1.74447e-37,  1.14306e-05])
191393  , -74692.2    , array([ 16.535     ,  0.00293672 ,  5.267e-30  ,  1.74447e-37,  1.14205e-05])
191394  , -74692.2    , array([ 16.535     ,  0.00293672 ,  5.267e-30  ,  1.74447e-37,  1.14205e-05])
191395  , -74692.2    , array([ 16.5516    ,  0.00293672 ,  5.267e-30  ,  1.74447e-37,  1.14205e-05])
191396  , -74696.4    , array([ 16.535     ,  0.00293966 ,  5.267e-30  ,  1.74447e-37,  1.14205e-05])
191397  , -74692.2    , array([ 16.535     ,  0.00293672 ,  5.27227e-30,  1.74447e-37,  1.14205e-05])
191398  , -74692.2    , array([ 16.535     ,  0.00293672 ,  5.267e-30  ,  1.74622e-37,  1.14205e-05])
191399  , -74688      , array([ 16.535     ,  0.00293672 ,  5.267e-30  ,  1.74447e-37,  1.14319e-05])
191400  , -74691.2    , array([ 16.535     ,  0.00293638 ,  5.267e-30  ,  1.74447e-37,  1.14218e-05])
191401  , -74691.2    , array([ 16.535     ,  0.00293638 ,  5.267e-30  ,  1.74447e-37,  1.14218e-05])
191402  , -74691.2    , array([ 16.5516    ,  0.00293638 ,  5.267e-30  ,  1.74447e-37,  1.14218e-05])
191403  , -74695.4    , array([ 16.535     ,  0.00293932 ,  5.267e-30  ,  1.74447e-37,  1.14218e-05])
191404  , -74691.2    , array([ 16.535     ,  0.00293638 ,  5.27227e-30,  1.74447e-37,  1.14218e-05])
191405  , -74691.2    , array([ 16.535     ,  0.00293638 ,  5.267e-30  ,  1.74622e-37,  1.14218e-05])
191406  , -74687      , array([ 16.535     ,  0.00293638 ,  5.267e-30  ,  1.74447e-37,  1.14332e-05])
191414  , -74691      , array([ 16.535     ,  0.0029363  ,  5.267e-30  ,  1.74447e-37,  1.14221e-05])
191415  , -74691      , array([ 16.535     ,  0.0029363  ,  5.267e-30  ,  1.74447e-37,  1.14221e-05])
191416  , -74691      , array([ 16.5516    ,  0.0029363  ,  5.267e-30  ,  1.74447e-37,  1.14221e-05])
191417  , -74695.2    , array([ 16.535     ,  0.00293923 ,  5.267e-30  ,  1.74447e-37,  1.14221e-05])
