332251  , -74453.9    , array([ 0.0628087  ,  0.0577469  ,  8.49188e-34,  2.57946e-20,  0.0599782  ])
332252  , -74396.5    , array([ 0.0628716  ,  0.0577469  ,  8.49188e-34,  2.57946e-20,  0.0599782  ])
332253  , -74435.4    , array([ 0.0628087  ,  0.0578047  ,  8.49188e-34,  2.57946e-20,  0.0599782  ])
332254  , -74453.9    , array([ 0.0628087  ,  0.0577469  ,  8.50037e-34,  2.57946e-20,  0.0599782  ])
332255  , -74453.9    , array([ 0.0628087  ,  0.0577469  ,  8.49188e-34,  2.58204e-20,  0.0599782  ])
332256  , -74522.7    , array([ 0.0628087  ,  0.0577469  ,  8.49188e-34,  2.57946e-20,  0.0600382  ])
332257  , -74453.9    , array([ 0.0628087  ,  0.0577469  ,  8.49188e-34,  2.57946e-20,  0.0599782  ])
332258  , -17538      , array([ 0.118408   ,  0.0707892  ,  8.49188e-34,  2.57946e-20,  0.0280678  ])
332259  , -17538      , array([ 0.118408   ,  0.0707892  ,  8.49188e-34,  2.57946e-20,  0.0280678  ])
332260  , -17515.8    , array([ 0.118526   ,  0.0707892  ,  8.49188e-34,  2.57946e-20,  0.0280678  ])
332261  , -17538.6    , array([ 0.118408   ,  0.0708601  ,  8.49188e-34,  2.57946e-20,  0.0280678  ])
332262  , -17538      , array([ 0.118408   ,  0.0707892  ,  8.50037e-34,  2.57946e-20,  0.0280678  ])
332263  , -17538      , array([ 0.118408   ,  0.0707892  ,  8.49188e-34,  2.58204e-20,  0.0280678  ])
332264  , -17557.1    , array([ 0.118408   ,  0.0707892  ,  8.49188e-34,  2.57946e-20,  0.0280958  ])
332272  , -17516.1    , array([ 0.118554   ,  0.0706879  ,  8.49188e-34,  2.57946e-20,  0.028077   ])
332273  , -17516.1    , array([ 0.118554   ,  0.0706879  ,  8.49188e-34,  2.57946e-20,  0.028077   ])
332274  , -17493.8    , array([ 0.118673   ,  0.0706879  ,  8.49188e-34,  2.57946e-20,  0.028077   ])
332275  , -17516.5    , array([ 0.118554   ,  0.0707587  ,  8.49188e-34,  2.57946e-20,  0.028077   ])
332276  , -17516.1    , array([ 0.118554   ,  0.0706879  ,  8.50037e-34,  2.57946e-20,  0.028077   ])
332277  , -17516.1    , array([ 0.118554   ,  0.0706879  ,  8.49188e-34,  2.58204e-20,  0.028077   ])
332278  , -17535.2    , array([ 0.118554   ,  0.0706879  ,  8.49188e-34,  2.57946e-20,  0.0281051  ])
332279  , -16876.3    , array([ 0.123322   ,  0.0675313  ,  8.49188e-34,  2.57946e-20,  0.0283721  ])
332280  , -16876.3    , array([ 0.123322   ,  0.0675313  ,  8.49188e-34,  2.57946e-20,  0.0283721  ])
332281  , -16855.1    , array([ 0.123445   ,  0.0675313  ,  8.49188e-34,  2.57946e-20,  0.0283721  ])
332282  , -16875.2    , array([ 0.123322   ,  0.0675988  ,  8.49188e-34,  2.57946e-20,  0.0283721  ])
332283  , -16876.3    , array([ 0.123322   ,  0.0675313  ,  8.50037e-34,  2.57946e-20,  0.0283721  ])
332284  , -16876.3    , array([ 0.123322   ,  0.0675313  ,  8.49188e-34,  2.58204e-20,  0.0283721  ])
332285  , -16896      , array([ 0.123322   ,  0.0675313  ,  8.49188e-34,  2.57946e-20,  0.0284005  ])
332286  , -32536      , array([ 1.73568    ,  1.1971     ,  8.49188e-34,  2.57946e-20,  0.534123   ])
332287  , -32536      , array([ 1.73568    ,  1.1971     ,  8.49188e-34,  2.57946e-20,  0.534123   ])
332288  , -32519.5    , array([ 1.73742    ,  1.1971     ,  8.49188e-34,  2.57946e-20,  0.534123   ])
332289  , -32535.5    , array([ 1.73568    ,  1.1983     ,  8.49188e-34,  2.57946e-20,  0.534123   ])
332290  , -32536      , array([ 1.73568    ,  1.1971     ,  8.50037e-34,  2.57946e-20,  0.534123   ])
332291  , -32536      , array([ 1.73568    ,  1.1971     ,  8.49188e-34,  2.58204e-20,  0.534123   ])
332292  , -32570.3    , array([ 1.73568    ,  1.1971     ,  8.49188e-34,  2.57946e-20,  0.534658   ])
332293  , -16637      , array([ 0.181716   ,  0.102931   ,  8.49188e-34,  2.57946e-20,  0.0436277  ])
332294  , -16637      , array([ 0.181716   ,  0.102931   ,  8.49188e-34,  2.57946e-20,  0.0436277  ])
332295  , -16615.9    , array([ 0.181898   ,  0.102931   ,  8.49188e-34,  2.57946e-20,  0.0436277  ])
332296  , -16635.8    , array([ 0.181716   ,  0.103034   ,  8.49188e-34,  2.57946e-20,  0.0436277  ])
332297  , -16637      , array([ 0.181716   ,  0.102931   ,  8.50037e-34,  2.57946e-20,  0.0436277  ])
332298  , -16637      , array([ 0.181716   ,  0.102931   ,  8.49188e-34,  2.58204e-20,  0.0436277  ])
332299  , -16656.6    , array([ 0.181716   ,  0.102931   ,  8.49188e-34,  2.57946e-20,  0.0436713  ])
332300  , -16524.1    , array([ 0.238206   ,  0.138154   ,  8.49188e-34,  2.57946e-20,  0.0589187  ])
332301  , -16524.1    , array([ 0.238206   ,  0.138154   ,  8.49188e-34,  2.57946e-20,  0.0589187  ])
332302  , -16503.3    , array([ 0.238444   ,  0.138154   ,  8.49188e-34,  2.57946e-20,  0.0589187  ])
332303  , -16522.9    , array([ 0.238206   ,  0.138292   ,  8.49188e-34,  2.57946e-20,  0.0589187  ])
332304  , -16524.1    , array([ 0.238206   ,  0.138154   ,  8.50037e-34,  2.57946e-20,  0.0589187  ])
332305  , -16524.1    , array([ 0.238206   ,  0.138154   ,  8.49188e-34,  2.58204e-20,  0.0589187  ])
332306  , -16544      , array([ 0.238206   ,  0.138154   ,  8.49188e-34,  2.57946e-20,  0.0589776  ])
332307  , -15826.3    , array([ 0.238944   ,  0.134398   ,  8.49188e-34,  2.57946e-20,  0.0569303  ])
332308  , -15826.3    , array([ 0.238944   ,  0.134398   ,  8.49188e-34,  2.57946e-20,  0.0569303  ])
332309  , -15806.3    , array([ 0.239183   ,  0.134398   ,  8.49188e-34,  2.57946e-20,  0.0569303  ])
332310  , -15825      , array([ 0.238944   ,  0.134532   ,  8.49188e-34,  2.57946e-20,  0.0569303  ])
332311  , -15826.3    , array([ 0.238944   ,  0.134398   ,  8.50037e-34,  2.57946e-20,  0.0569303  ])
332312  , -15826.3    , array([ 0.238944   ,  0.134398   ,  8.49188e-34,  2.58204e-20,  0.0569303  ])
332313  , -15845.6    , array([ 0.238944   ,  0.134398   ,  8.49188e-34,  2.57946e-20,  0.0569872  ])
332314  , -13278.6    , array([ 0.241918   ,  0.120368   ,  8.49188e-34,  2.57946e-20,  0.0496253  ])
332315  , -13278.6    , array([ 0.241918   ,  0.120368   ,  8.49188e-34,  2.57946e-20,  0.0496253  ])
332316  , -13261.3    , array([ 0.24216    ,  0.120368   ,  8.49188e-34,  2.57946e-20,  0.0496253  ])
332317  , -13277.3    , array([ 0.241918   ,  0.120488   ,  8.49188e-34,  2.57946e-20,  0.0496253  ])
332318  , -13278.6    , array([ 0.241918   ,  0.120368   ,  8.50037e-34,  2.57946e-20,  0.0496253  ])
332319  , -13278.6    , array([ 0.241918   ,  0.120368   ,  8.49188e-34,  2.58204e-20,  0.0496253  ])
332320  , -13295.3    , array([ 0.241918   ,  0.120368   ,  8.49188e-34,  2.57946e-20,  0.0496749  ])
332321  , -8276.5     , array([ 0.49683    ,  0.194629   ,  8.49188e-34,  2.57946e-20,  0.073585   ])
332322  , -8276.5     , array([ 0.49683    ,  0.194629   ,  8.49188e-34,  2.57946e-20,  0.073585   ])
332323  , -8265.89    , array([ 0.497327   ,  0.194629   ,  8.49188e-34,  2.57946e-20,  0.073585   ])
332324  , -8276.32    , array([ 0.49683    ,  0.194824   ,  8.49188e-34,  2.57946e-20,  0.073585   ])
332325  , -8276.5     , array([ 0.49683    ,  0.194629   ,  8.50037e-34,  2.57946e-20,  0.073585   ])
332326  , -8276.5     , array([ 0.49683    ,  0.194629   ,  8.49188e-34,  2.58204e-20,  0.073585   ])
