50013   , -2342.78    , array([ 4.01278    ,  12.0504    ,  1.16369e-45,  0.000337503])
50014   , -2342.78    , array([ 4.0168     ,  12.0504    ,  1.16369e-45,  0.000337503])
50015   , -2342.78    , array([ 4.01278    ,  12.0624    ,  1.16369e-45,  0.000337503])
50016   , -2342.78    , array([ 4.01278    ,  12.0504    ,  1.16486e-45,  0.000337503])
50017   , -2342.79    , array([ 4.01278    ,  12.0504    ,  1.16369e-45,  0.000337841])
50018   , -2342.78    , array([ 4.01278    ,  12.0504    ,  1.16369e-45,  0.000337503])
50019   , -2338.96    , array([ 4.01278    ,  11.0031    ,  1.16369e-45,  0.00012343 ])
50020   , -2338.96    , array([ 4.01278    ,  11.0031    ,  1.16369e-45,  0.00012343 ])
50021   , -2338.96    , array([ 4.0168     ,  11.0031    ,  1.16369e-45,  0.00012343 ])
50022   , -2338.96    , array([ 4.01278    ,  11.0141    ,  1.16369e-45,  0.00012343 ])
50023   , -2338.96    , array([ 4.01278    ,  11.0031    ,  1.16486e-45,  0.00012343 ])
50024   , -2338.97    , array([ 4.01278    ,  11.0031    ,  1.16369e-45,  0.000123554])
50025   , -2338.02    , array([ 4.01278    ,  10.1257    ,  1.16369e-45,  7.01852e-05])
50026   , -2338.02    , array([ 4.01278    ,  10.1257    ,  1.16369e-45,  7.01852e-05])
50027   , -2338.02    , array([ 4.0168     ,  10.1257    ,  1.16369e-45,  7.01852e-05])
50028   , -2338.02    , array([ 4.01278    ,  10.1358    ,  1.16369e-45,  7.01852e-05])
50029   , -2338.02    , array([ 4.01278    ,  10.1257    ,  1.16486e-45,  7.01852e-05])
50030   , -2338.02    , array([ 4.01278    ,  10.1257    ,  1.16369e-45,  7.02554e-05])
50031   , -2337.38    , array([ 4.01278    ,  8.85662    ,  1.16369e-45,  3.39338e-05])
50032   , -2337.38    , array([ 4.01278    ,  8.85662    ,  1.16369e-45,  3.39338e-05])
50033   , -2337.38    , array([ 4.0168     ,  8.85662    ,  1.16369e-45,  3.39338e-05])
50034   , -2337.38    , array([ 4.01278    ,  8.86548    ,  1.16369e-45,  3.39338e-05])
50035   , -2337.38    , array([ 4.01278    ,  8.85662    ,  1.16486e-45,  3.39338e-05])
50036   , -2337.38    , array([ 4.01278    ,  8.85662    ,  1.16369e-45,  3.39678e-05])
50037   , -2337.1     , array([ 4.01278    ,  7.68846    ,  1.16369e-45,  1.75257e-05])
50038   , -2337.1     , array([ 4.01278    ,  7.68846    ,  1.16369e-45,  1.75257e-05])
50039   , -2337.1     , array([ 4.0168     ,  7.68846    ,  1.16369e-45,  1.75257e-05])
50040   , -2337.1     , array([ 4.01278    ,  7.69615    ,  1.16369e-45,  1.75257e-05])
50041   , -2337.1     , array([ 4.01278    ,  7.68846    ,  1.16486e-45,  1.75257e-05])
50042   , -2337.1     , array([ 4.01278    ,  7.68846    ,  1.16369e-45,  1.75433e-05])
50043   , -2336.95    , array([ 4.01278    ,  6.55552    ,  1.16369e-45,  8.85711e-06])
50044   , -2336.95    , array([ 4.01278    ,  6.55552    ,  1.16369e-45,  8.85711e-06])
