53160   , -156286     , array([ 0.12026    ,  2.23489    ,  6.69401e-40,  0.00292657 ,  0.275897   ])
53161   , -156170     , array([ 0.12038    ,  2.23489    ,  6.69401e-40,  0.00292657 ,  0.275897   ])
53162   , -156301     , array([ 0.12026    ,  2.23712    ,  6.69401e-40,  0.00292657 ,  0.275897   ])
53163   , -156286     , array([ 0.12026    ,  2.23489    ,  6.70071e-40,  0.00292657 ,  0.275897   ])
53164   , -156286     , array([ 0.12026    ,  2.23489    ,  6.69401e-40,  0.00292949 ,  0.275897   ])
53165   , -156387     , array([ 0.12026    ,  2.23489    ,  6.69401e-40,  0.00292657 ,  0.276173   ])
53166   , -156286     , array([ 0.12026    ,  2.23489    ,  6.69401e-40,  0.00292657 ,  0.275897   ])
53167   , -58750.6    , array([ 0.256945   ,  2.02515    ,  6.69401e-40,  0.00292797 ,  0.142772   ])
53168   , -58750.6    , array([ 0.256945   ,  2.02515    ,  6.69401e-40,  0.00292797 ,  0.142772   ])
53169   , -58705.5    , array([ 0.257202   ,  2.02515    ,  6.69401e-40,  0.00292797 ,  0.142772   ])
53170   , -58761.8    , array([ 0.256945   ,  2.02718    ,  6.69401e-40,  0.00292797 ,  0.142772   ])
53171   , -58750.6    , array([ 0.256945   ,  2.02515    ,  6.70071e-40,  0.00292797 ,  0.142772   ])
53172   , -58750.6    , array([ 0.256945   ,  2.02515    ,  6.69401e-40,  0.0029309  ,  0.142772   ])
53173   , -58782.2    , array([ 0.256945   ,  2.02515    ,  6.69401e-40,  0.00292797 ,  0.142914   ])
53181   , -58685.8    , array([ 0.257558   ,  2.01779    ,  6.69401e-40,  0.00292792 ,  0.14315    ])
53182   , -58685.8    , array([ 0.257558   ,  2.01779    ,  6.69401e-40,  0.00292792 ,  0.14315    ])
53183   , -58640.7    , array([ 0.257816   ,  2.01779    ,  6.69401e-40,  0.00292792 ,  0.14315    ])
53184   , -58697.1    , array([ 0.257558   ,  2.0198     ,  6.69401e-40,  0.00292792 ,  0.14315    ])
53185   , -58685.8    , array([ 0.257558   ,  2.01779    ,  6.70071e-40,  0.00292792 ,  0.14315    ])
53186   , -58685.8    , array([ 0.257558   ,  2.01779    ,  6.69401e-40,  0.00293085 ,  0.14315    ])
53187   , -58717.4    , array([ 0.257558   ,  2.01779    ,  6.69401e-40,  0.00292792 ,  0.143294   ])
53188   , -58620.8    , array([ 0.258173   ,  2.01044    ,  6.69401e-40,  0.00292787 ,  0.143531   ])
53189   , -58620.8    , array([ 0.258173   ,  2.01044    ,  6.69401e-40,  0.00292787 ,  0.143531   ])
53190   , -58575.7    , array([ 0.258431   ,  2.01044    ,  6.69401e-40,  0.00292787 ,  0.143531   ])
53191   , -58632.1    , array([ 0.258173   ,  2.01245    ,  6.69401e-40,  0.00292787 ,  0.143531   ])
53192   , -58620.8    , array([ 0.258173   ,  2.01044    ,  6.70071e-40,  0.00292787 ,  0.143531   ])
53193   , -58620.8    , array([ 0.258173   ,  2.01044    ,  6.69401e-40,  0.0029308  ,  0.143531   ])
53194   , -58652.4    , array([ 0.258173   ,  2.01044    ,  6.69401e-40,  0.00292787 ,  0.143674   ])
53202   , -58604.5    , array([ 0.258327   ,  2.0086     ,  6.69401e-40,  0.00292785 ,  0.143626   ])
53203   , -58604.5    , array([ 0.258327   ,  2.0086     ,  6.69401e-40,  0.00292785 ,  0.143626   ])
53204   , -58559.4    , array([ 0.258585   ,  2.0086     ,  6.69401e-40,  0.00292785 ,  0.143626   ])
53205   , -58615.8    , array([ 0.258327   ,  2.01061    ,  6.69401e-40,  0.00292785 ,  0.143626   ])
53206   , -58604.5    , array([ 0.258327   ,  2.0086     ,  6.70071e-40,  0.00292785 ,  0.143626   ])
53207   , -58604.5    , array([ 0.258327   ,  2.0086     ,  6.69401e-40,  0.00293078 ,  0.143626   ])
53208   , -58636.1    , array([ 0.258327   ,  2.0086     ,  6.69401e-40,  0.00292785 ,  0.14377    ])
