303475  , -75998      , array([ 3.51135    ,  0.462099   ,  1.10742e-18,  1.02835e-23,  0.00114125 ])
303498  , -10627.3    , array([ 2.94285    ,  0.0630741  ,  1.10742e-18,  1.02835e-23,  0.0100936  ])
303499  , -10647      , array([ 2.93991    ,  0.0631372  ,  1.10742e-18,  1.02835e-23,  0.0100936  ])
303500  , -10627      , array([ 2.93991    ,  0.0630741  ,  1.10853e-18,  1.02835e-23,  0.0100936  ])
303501  , -10627      , array([ 2.93991    ,  0.0630741  ,  1.10742e-18,  1.02938e-23,  0.0100936  ])
303502  , -10606.8    , array([ 2.93991    ,  0.0630741  ,  1.10742e-18,  1.02835e-23,  0.0101037  ])
303503  , -2144.59    , array([ 2.82299    ,  0.0400179  ,  1.10742e-18,  1.02835e-23,  0.0166084  ])
303504  , -2144.59    , array([ 2.82299    ,  0.0400179  ,  1.10742e-18,  1.02835e-23,  0.0166084  ])
303505  , -2144.68    , array([ 2.82582    ,  0.0400179  ,  1.10742e-18,  1.02835e-23,  0.0166084  ])
303506  , -2139.75    , array([ 2.82299    ,  0.0400579  ,  1.10742e-18,  1.02835e-23,  0.0166084  ])
303507  , -2144.59    , array([ 2.82299    ,  0.0400179  ,  1.10853e-18,  1.02835e-23,  0.0166084  ])
303508  , -2144.59    , array([ 2.82299    ,  0.0400179  ,  1.10742e-18,  1.02938e-23,  0.0166084  ])
303509  , -2148.99    , array([ 2.82299    ,  0.0400179  ,  1.10742e-18,  1.02835e-23,  0.016625   ])
303510  , -1823.49    , array([ 2.84444    ,  0.0435626  ,  1.10742e-18,  1.02835e-23,  0.015135   ])
303511  , -1823.49    , array([ 2.84444    ,  0.0435626  ,  1.10742e-18,  1.02835e-23,  0.015135   ])
303512  , -1823.6     , array([ 2.84729    ,  0.0435626  ,  1.10742e-18,  1.02835e-23,  0.015135   ])
303513  , -1824.26    , array([ 2.84444    ,  0.0436061  ,  1.10742e-18,  1.02835e-23,  0.015135   ])
303514  , -1823.49    , array([ 2.84444    ,  0.0435626  ,  1.10853e-18,  1.02835e-23,  0.015135   ])
303515  , -1823.49    , array([ 2.84444    ,  0.0435626  ,  1.10742e-18,  1.02938e-23,  0.015135   ])
303516  , -1822.4     , array([ 2.84444    ,  0.0435626  ,  1.10742e-18,  1.02835e-23,  0.0151502  ])
303524  , -1815.49    , array([ 2.83285    ,  0.0444244  ,  1.10742e-18,  1.02835e-23,  0.0154442  ])
303525  , -1815.49    , array([ 2.83285    ,  0.0444244  ,  1.10742e-18,  1.02835e-23,  0.0154442  ])
303526  , -1815.59    , array([ 2.83569    ,  0.0444244  ,  1.10742e-18,  1.02835e-23,  0.0154442  ])
303527  , -1816.25    , array([ 2.83285    ,  0.0444688  ,  1.10742e-18,  1.02835e-23,  0.0154442  ])
303528  , -1815.49    , array([ 2.83285    ,  0.0444244  ,  1.10853e-18,  1.02835e-23,  0.0154442  ])
303529  , -1815.49    , array([ 2.83285    ,  0.0444244  ,  1.10742e-18,  1.02938e-23,  0.0154442  ])
303530  , -1814.4     , array([ 2.83285    ,  0.0444244  ,  1.10742e-18,  1.02835e-23,  0.0154597  ])
303531  , -1807.71    , array([ 2.82143    ,  0.0452943  ,  1.10742e-18,  1.02835e-23,  0.0157566  ])
303532  , -1807.71    , array([ 2.82143    ,  0.0452943  ,  1.10742e-18,  1.02835e-23,  0.0157566  ])
303533  , -1807.82    , array([ 2.82425    ,  0.0452943  ,  1.10742e-18,  1.02835e-23,  0.0157566  ])
303534  , -1808.47    , array([ 2.82143    ,  0.0453396  ,  1.10742e-18,  1.02835e-23,  0.0157566  ])
303535  , -1807.71    , array([ 2.82143    ,  0.0452943  ,  1.10853e-18,  1.02835e-23,  0.0157566  ])
303536  , -1807.71    , array([ 2.82143    ,  0.0452943  ,  1.10742e-18,  1.02938e-23,  0.0157566  ])
303537  , -1806.64    , array([ 2.82143    ,  0.0452943  ,  1.10742e-18,  1.02835e-23,  0.0157723  ])
303545  , -1805.85    , array([ 2.81867    ,  0.0455076  ,  1.10742e-18,  1.02835e-23,  0.0158332  ])
303546  , -1805.85    , array([ 2.81867    ,  0.0455076  ,  1.10742e-18,  1.02835e-23,  0.0158332  ])
303547  , -1805.96    , array([ 2.82149    ,  0.0455076  ,  1.10742e-18,  1.02835e-23,  0.0158332  ])
303548  , -1806.61    , array([ 2.81867    ,  0.0455531  ,  1.10742e-18,  1.02835e-23,  0.0158332  ])
303549  , -1805.85    , array([ 2.81867    ,  0.0455076  ,  1.10853e-18,  1.02835e-23,  0.0158332  ])
303550  , -1805.85    , array([ 2.81867    ,  0.0455076  ,  1.10742e-18,  1.02938e-23,  0.0158332  ])
303551  , -1804.79    , array([ 2.81867    ,  0.0455076  ,  1.10742e-18,  1.02835e-23,  0.015849   ])
303552  , -1804.03    , array([ 2.81596    ,  0.0457182  ,  1.10742e-18,  1.02835e-23,  0.0159088  ])
303553  , -1804.03    , array([ 2.81596    ,  0.0457182  ,  1.10742e-18,  1.02835e-23,  0.0159088  ])
303554  , -1804.14    , array([ 2.81878    ,  0.0457182  ,  1.10742e-18,  1.02835e-23,  0.0159088  ])
303555  , -1804.79    , array([ 2.81596    ,  0.045764   ,  1.10742e-18,  1.02835e-23,  0.0159088  ])
303556  , -1804.03    , array([ 2.81596    ,  0.0457182  ,  1.10853e-18,  1.02835e-23,  0.0159088  ])
303557  , -1804.03    , array([ 2.81596    ,  0.0457182  ,  1.10742e-18,  1.02938e-23,  0.0159088  ])
303558  , -1802.97    , array([ 2.81596    ,  0.0457182  ,  1.10742e-18,  1.02835e-23,  0.0159247  ])
303566  , -1803.58    , array([ 2.81528    ,  0.0457713  ,  1.10742e-18,  1.02835e-23,  0.0159279  ])
303567  , -1803.58    , array([ 2.81528    ,  0.0457713  ,  1.10742e-18,  1.02835e-23,  0.0159279  ])
303568  , -1803.68    , array([ 2.8181     ,  0.0457713  ,  1.10742e-18,  1.02835e-23,  0.0159279  ])
303569  , -1804.33    , array([ 2.81528    ,  0.0458171  ,  1.10742e-18,  1.02835e-23,  0.0159279  ])
303570  , -1803.58    , array([ 2.81528    ,  0.0457713  ,  1.10853e-18,  1.02835e-23,  0.0159279  ])
303571  , -1803.58    , array([ 2.81528    ,  0.0457713  ,  1.10742e-18,  1.02938e-23,  0.0159279  ])
303572  , -1802.52    , array([ 2.81528    ,  0.0457713  ,  1.10742e-18,  1.02835e-23,  0.0159438  ])
303573  , -1803.13    , array([ 2.81461    ,  0.0458235  ,  1.10742e-18,  1.02835e-23,  0.0159467  ])
303574  , -1803.13    , array([ 2.81461    ,  0.0458235  ,  1.10742e-18,  1.02835e-23,  0.0159467  ])
303575  , -1803.24    , array([ 2.81743    ,  0.0458235  ,  1.10742e-18,  1.02835e-23,  0.0159467  ])
303576  , -1803.88    , array([ 2.81461    ,  0.0458694  ,  1.10742e-18,  1.02835e-23,  0.0159467  ])
303577  , -1803.13    , array([ 2.81461    ,  0.0458235  ,  1.10853e-18,  1.02835e-23,  0.0159467  ])
303578  , -1803.13    , array([ 2.81461    ,  0.0458235  ,  1.10742e-18,  1.02938e-23,  0.0159467  ])
303579  , -1802.07    , array([ 2.81461    ,  0.0458235  ,  1.10742e-18,  1.02835e-23,  0.0159626  ])
303587  , -1803.02    , array([ 2.81444    ,  0.0458368  ,  1.10742e-18,  1.02835e-23,  0.0159514  ])
303588  , -1803.02    , array([ 2.81444    ,  0.0458368  ,  1.10742e-18,  1.02835e-23,  0.0159514  ])
303589  , -1803.12    , array([ 2.81726    ,  0.0458368  ,  1.10742e-18,  1.02835e-23,  0.0159514  ])
303590  , -1803.77    , array([ 2.81444    ,  0.0458827  ,  1.10742e-18,  1.02835e-23,  0.0159514  ])
303591  , -1803.02    , array([ 2.81444    ,  0.0458368  ,  1.10853e-18,  1.02835e-23,  0.0159514  ])
303592  , -1803.02    , array([ 2.81444    ,  0.0458368  ,  1.10742e-18,  1.02938e-23,  0.0159514  ])
303593  , -1801.96    , array([ 2.81444    ,  0.0458368  ,  1.10742e-18,  1.02835e-23,  0.0159674  ])
303594  , -1802.9     , array([ 2.81427    ,  0.0458498  ,  1.10742e-18,  1.02835e-23,  0.0159561  ])
303595  , -1802.9     , array([ 2.81427    ,  0.0458498  ,  1.10742e-18,  1.02835e-23,  0.0159561  ])
303596  , -1803.01    , array([ 2.81709    ,  0.0458498  ,  1.10742e-18,  1.02835e-23,  0.0159561  ])
303597  , -1803.66    , array([ 2.81427    ,  0.0458957  ,  1.10742e-18,  1.02835e-23,  0.0159561  ])
303598  , -1802.9     , array([ 2.81427    ,  0.0458498  ,  1.10853e-18,  1.02835e-23,  0.0159561  ])
303599  , -1802.9     , array([ 2.81427    ,  0.0458498  ,  1.10742e-18,  1.02938e-23,  0.0159561  ])
303600  , -1801.85    , array([ 2.81427    ,  0.0458498  ,  1.10742e-18,  1.02835e-23,  0.0159721  ])
303608  , -1802.88    , array([ 2.81423    ,  0.0458531  ,  1.10742e-18,  1.02835e-23,  0.0159573  ])
303609  , -1802.88    , array([ 2.81423    ,  0.0458531  ,  1.10742e-18,  1.02835e-23,  0.0159573  ])
303610  , -1802.99    , array([ 2.81705    ,  0.0458531  ,  1.10742e-18,  1.02835e-23,  0.0159573  ])
303611  , -1803.63    , array([ 2.81423    ,  0.045899   ,  1.10742e-18,  1.02835e-23,  0.0159573  ])
303612  , -1802.88    , array([ 2.81423    ,  0.0458531  ,  1.10853e-18,  1.02835e-23,  0.0159573  ])
303613  , -1802.88    , array([ 2.81423    ,  0.0458531  ,  1.10742e-18,  1.02938e-23,  0.0159573  ])
303614  , -1801.82    , array([ 2.81423    ,  0.0458531  ,  1.10742e-18,  1.02835e-23,  0.0159733  ])
303615  , -1802.85    , array([ 2.81419    ,  0.0458564  ,  1.10742e-18,  1.02835e-23,  0.0159585  ])
303616  , -1802.85    , array([ 2.81419    ,  0.0458564  ,  1.10742e-18,  1.02835e-23,  0.0159585  ])
303617  , -1802.96    , array([ 2.81701    ,  0.0458564  ,  1.10742e-18,  1.02835e-23,  0.0159585  ])
303618  , -1803.6     , array([ 2.81419    ,  0.0459023  ,  1.10742e-18,  1.02835e-23,  0.0159585  ])
303619  , -1802.85    , array([ 2.81419    ,  0.0458564  ,  1.10853e-18,  1.02835e-23,  0.0159585  ])
303620  , -1802.85    , array([ 2.81419    ,  0.0458564  ,  1.10742e-18,  1.02938e-23,  0.0159585  ])
303621  , -1801.79    , array([ 2.81419    ,  0.0458564  ,  1.10742e-18,  1.02835e-23,  0.0159744  ])
303622  , -317153     , array([ 0.897587   ,  11.0462    ,  1.10742e-18,  1.02835e-23,  4.59056    ])
303623  , -317153     , array([ 0.897587   ,  11.0462    ,  1.10742e-18,  1.02835e-23,  4.59056    ])
303624  , -316931     , array([ 0.898485   ,  11.0462    ,  1.10742e-18,  1.02835e-23,  4.59056    ])
303625  , -317170     , array([ 0.897587   ,  11.0573    ,  1.10742e-18,  1.02835e-23,  4.59056    ])
303626  , -317153     , array([ 0.897587   ,  11.0462    ,  1.10853e-18,  1.02835e-23,  4.59056    ])
303627  , -317153     , array([ 0.897587   ,  11.0462    ,  1.10742e-18,  1.02938e-23,  4.59056    ])
303628  , -317390     , array([ 0.897587   ,  11.0462    ,  1.10742e-18,  1.02835e-23,  4.59515    ])
303629  , -2469.06    , array([ 2.15022    ,  0.16684    ,  1.10742e-18,  1.02835e-23,  0.0605395  ])
303630  , -2469.06    , array([ 2.15022    ,  0.16684    ,  1.10742e-18,  1.02835e-23,  0.0605395  ])
303631  , -2469.21    , array([ 2.15238    ,  0.16684    ,  1.10742e-18,  1.02835e-23,  0.0605395  ])
303632  , -2469.47    , array([ 2.15022    ,  0.167007   ,  1.10742e-18,  1.02835e-23,  0.0605395  ])
303633  , -2469.06    , array([ 2.15022    ,  0.16684    ,  1.10853e-18,  1.02835e-23,  0.0605395  ])
303634  , -2469.06    , array([ 2.15022    ,  0.16684    ,  1.10742e-18,  1.02938e-23,  0.0605395  ])
303635  , -2470.98    , array([ 2.15022    ,  0.16684    ,  1.10742e-18,  1.02835e-23,  0.0606001  ])
303636  , -1700.51    , array([ 2.5991     ,  0.0671624  ,  1.10742e-18,  1.02835e-23,  0.0236635  ])
303637  , -1700.51    , array([ 2.5991     ,  0.0671624  ,  1.10742e-18,  1.02835e-23,  0.0236635  ])
303638  , -1700.67    , array([ 2.6017     ,  0.0671624  ,  1.10742e-18,  1.02835e-23,  0.0236635  ])
303639  , -1701.17    , array([ 2.5991     ,  0.0672296  ,  1.10742e-18,  1.02835e-23,  0.0236635  ])
303640  , -1700.51    , array([ 2.5991     ,  0.0671624  ,  1.10853e-18,  1.02835e-23,  0.0236635  ])
303641  , -1700.51    , array([ 2.5991     ,  0.0671624  ,  1.10742e-18,  1.02938e-23,  0.0236635  ])
303642  , -1699.84    , array([ 2.5991     ,  0.0671624  ,  1.10742e-18,  1.02835e-23,  0.0236872  ])
303643  , -4963.96    , array([ 0.366169   ,  0.106969   ,  1.10742e-18,  1.02835e-23,  0.034219   ])
303644  , -4963.96    , array([ 0.366169   ,  0.106969   ,  1.10742e-18,  1.02835e-23,  0.034219   ])
303645  , -4957.43    , array([ 0.366536   ,  0.106969   ,  1.10742e-18,  1.02835e-23,  0.034219   ])
303646  , -4966.91    , array([ 0.366169   ,  0.107076   ,  1.10742e-18,  1.02835e-23,  0.034219   ])
303647  , -4963.96    , array([ 0.366169   ,  0.106969   ,  1.10853e-18,  1.02835e-23,  0.034219   ])
303648  , -4963.96    , array([ 0.366169   ,  0.106969   ,  1.10742e-18,  1.02938e-23,  0.034219   ])
303649  , -4966.72    , array([ 0.366169   ,  0.106969   ,  1.10742e-18,  1.02835e-23,  0.0342532  ])
303650  , -1661.81    , array([ 1.67599    ,  0.0745383  ,  1.10742e-18,  1.02835e-23,  0.0257005  ])
303651  , -1661.81    , array([ 1.67599    ,  0.0745383  ,  1.10742e-18,  1.02835e-23,  0.0257005  ])
303652  , -1661.89    , array([ 1.67767    ,  0.0745383  ,  1.10742e-18,  1.02835e-23,  0.0257005  ])
303653  , -1663.03    , array([ 1.67599    ,  0.0746128  ,  1.10742e-18,  1.02835e-23,  0.0257005  ])
303654  , -1661.81    , array([ 1.67599    ,  0.0745383  ,  1.10853e-18,  1.02835e-23,  0.0257005  ])
303655  , -1661.81    , array([ 1.67599    ,  0.0745383  ,  1.10742e-18,  1.02938e-23,  0.0257005  ])
303656  , -1660.66    , array([ 1.67599    ,  0.0745383  ,  1.10742e-18,  1.02835e-23,  0.0257262  ])
303657  , -1649.08    , array([ 1.23755    ,  0.0736325  ,  1.10742e-18,  1.02835e-23,  0.02659    ])
303658  , -1649.08    , array([ 1.23755    ,  0.0736325  ,  1.10742e-18,  1.02835e-23,  0.02659    ])
303659  , -1648.93    , array([ 1.23879    ,  0.0736325  ,  1.10742e-18,  1.02835e-23,  0.02659    ])
303660  , -1648.84    , array([ 1.23755    ,  0.0737062  ,  1.10742e-18,  1.02835e-23,  0.02659    ])
303661  , -1649.08    , array([ 1.23755    ,  0.0736325  ,  1.10853e-18,  1.02835e-23,  0.02659    ])
303662  , -1649.08    , array([ 1.23755    ,  0.0736325  ,  1.10742e-18,  1.02938e-23,  0.02659    ])
303663  , -1649.51    , array([ 1.23755    ,  0.0736325  ,  1.10742e-18,  1.02835e-23,  0.0266166  ])
303664  , -1635.76    , array([ 1.37851    ,  0.0692495  ,  1.10742e-18,  1.02835e-23,  0.0251179  ])
303665  , -1635.76    , array([ 1.37851    ,  0.0692495  ,  1.10742e-18,  1.02835e-23,  0.0251179  ])
303666  , -1635.72    , array([ 1.37989    ,  0.0692495  ,  1.10742e-18,  1.02835e-23,  0.0251179  ])
303667  , -1635.38    , array([ 1.37851    ,  0.0693187  ,  1.10742e-18,  1.02835e-23,  0.0251179  ])
303668  , -1635.76    , array([ 1.37851    ,  0.0692495  ,  1.10853e-18,  1.02835e-23,  0.0251179  ])
303669  , -1635.76    , array([ 1.37851    ,  0.0692495  ,  1.10742e-18,  1.02938e-23,  0.0251179  ])
303670  , -1636.18    , array([ 1.37851    ,  0.0692495  ,  1.10742e-18,  1.02835e-23,  0.0251431  ])
303671  , -1633.9     , array([ 1.39347    ,  0.0670725  ,  1.10742e-18,  1.02835e-23,  0.0238422  ])
303672  , -1633.9     , array([ 1.39347    ,  0.0670725  ,  1.10742e-18,  1.02835e-23,  0.0238422  ])
303673  , -1633.88    , array([ 1.39486    ,  0.0670725  ,  1.10742e-18,  1.02835e-23,  0.0238422  ])
303674  , -1634.1     , array([ 1.39347    ,  0.0671396  ,  1.10742e-18,  1.02835e-23,  0.0238422  ])
303675  , -1633.9     , array([ 1.39347    ,  0.0670725  ,  1.10853e-18,  1.02835e-23,  0.0238422  ])
303676  , -1633.9     , array([ 1.39347    ,  0.0670725  ,  1.10742e-18,  1.02938e-23,  0.0238422  ])
303677  , -1633.69    , array([ 1.39347    ,  0.0670725  ,  1.10742e-18,  1.02835e-23,  0.023866   ])
303678  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303679  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303680  , -1632.46    , array([ 1.43425    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303681  , -1632.47    , array([ 1.43282    ,  0.0679334  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303682  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10853e-18,  1.02835e-23,  0.0242942  ])
303683  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02938e-23,  0.0242942  ])
303684  , -1632.45    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0243185  ])
303685  , -1632.54    , array([ 1.43491    ,  0.0676505  ,  1.10742e-18,  1.02835e-23,  0.0242273  ])
303686  , -1632.54    , array([ 1.43491    ,  0.0676505  ,  1.10742e-18,  1.02835e-23,  0.0242273  ])
303687  , -1632.54    , array([ 1.43634    ,  0.0676505  ,  1.10742e-18,  1.02835e-23,  0.0242273  ])
303688  , -1632.53    , array([ 1.43491    ,  0.0677182  ,  1.10742e-18,  1.02835e-23,  0.0242273  ])
303689  , -1632.54    , array([ 1.43491    ,  0.0676505  ,  1.10853e-18,  1.02835e-23,  0.0242273  ])
303690  , -1632.54    , array([ 1.43491    ,  0.0676505  ,  1.10742e-18,  1.02938e-23,  0.0242273  ])
303691  , -1632.54    , array([ 1.43491    ,  0.0676505  ,  1.10742e-18,  1.02835e-23,  0.0242516  ])
303692  , -1632.46    , array([ 1.4329     ,  0.0678573  ,  1.10742e-18,  1.02835e-23,  0.0242916  ])
303693  , -1632.46    , array([ 1.4329     ,  0.0678573  ,  1.10742e-18,  1.02835e-23,  0.0242916  ])
303694  , -1632.46    , array([ 1.43433    ,  0.0678573  ,  1.10742e-18,  1.02835e-23,  0.0242916  ])
303695  , -1632.47    , array([ 1.4329     ,  0.0679252  ,  1.10742e-18,  1.02835e-23,  0.0242916  ])
303696  , -1632.46    , array([ 1.4329     ,  0.0678573  ,  1.10853e-18,  1.02835e-23,  0.0242916  ])
303697  , -1632.46    , array([ 1.4329     ,  0.0678573  ,  1.10742e-18,  1.02938e-23,  0.0242916  ])
303698  , -1632.45    , array([ 1.4329     ,  0.0678573  ,  1.10742e-18,  1.02835e-23,  0.0243159  ])
303699  , -1632.46    , array([ 1.43282    ,  0.0678652  ,  1.10742e-18,  1.02835e-23,  0.0242941  ])
303700  , -1632.46    , array([ 1.43282    ,  0.0678652  ,  1.10742e-18,  1.02835e-23,  0.0242941  ])
303701  , -1632.46    , array([ 1.43425    ,  0.0678652  ,  1.10742e-18,  1.02835e-23,  0.0242941  ])
303702  , -1632.47    , array([ 1.43282    ,  0.0679331  ,  1.10742e-18,  1.02835e-23,  0.0242941  ])
303703  , -1632.46    , array([ 1.43282    ,  0.0678652  ,  1.10853e-18,  1.02835e-23,  0.0242941  ])
303704  , -1632.46    , array([ 1.43282    ,  0.0678652  ,  1.10742e-18,  1.02938e-23,  0.0242941  ])
303705  , -1632.45    , array([ 1.43282    ,  0.0678652  ,  1.10742e-18,  1.02835e-23,  0.0243184  ])
303706  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303707  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303708  , -1632.46    , array([ 1.43425    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303709  , -1632.47    , array([ 1.43282    ,  0.0679334  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303710  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10853e-18,  1.02835e-23,  0.0242942  ])
303711  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02938e-23,  0.0242942  ])
303712  , -1632.45    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0243185  ])
303713  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303714  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303715  , -1632.46    , array([ 1.43425    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303716  , -1632.47    , array([ 1.43282    ,  0.0679334  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303717  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10853e-18,  1.02835e-23,  0.0242942  ])
303718  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02938e-23,  0.0242942  ])
303719  , -1632.45    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0243185  ])
303720  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303721  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303722  , -1632.46    , array([ 1.43425    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303723  , -1632.47    , array([ 1.43282    ,  0.0679334  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303724  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10853e-18,  1.02835e-23,  0.0242942  ])
303725  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02938e-23,  0.0242942  ])
303726  , -1632.45    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0243185  ])
303727  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303728  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303729  , -1632.46    , array([ 1.43425    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303730  , -1632.47    , array([ 1.43282    ,  0.0679334  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303731  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10853e-18,  1.02835e-23,  0.0242942  ])
303732  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02938e-23,  0.0242942  ])
303733  , -1632.45    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0243185  ])
303734  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303735  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303736  , -1632.46    , array([ 1.43425    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303737  , -1632.47    , array([ 1.43282    ,  0.0679334  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303738  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10853e-18,  1.02835e-23,  0.0242942  ])
303739  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02938e-23,  0.0242942  ])
303740  , -1632.45    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0243185  ])
303741  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303742  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303743  , -1632.46    , array([ 1.43425    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303744  , -1632.47    , array([ 1.43282    ,  0.0679334  ,  1.10742e-18,  1.02835e-23,  0.0242942  ])
303745  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10853e-18,  1.02835e-23,  0.0242942  ])
303746  , -1632.46    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02938e-23,  0.0242942  ])
303747  , -1632.45    , array([ 1.43282    ,  0.0678655  ,  1.10742e-18,  1.02835e-23,  0.0243185  ])
