17884   , -2336.79    , array([ 0.0107468  ,  2.39419    ,  5.33884e-09,  1.54995e-52])
17885   , -2336.79    , array([ 0.0107575  ,  2.39419    ,  5.33884e-09,  1.54995e-52])
17886   , -2336.79    , array([ 0.0107468  ,  2.39659    ,  5.33884e-09,  1.54995e-52])
17887   , -2336.79    , array([ 0.0107468  ,  2.39419    ,  5.34418e-09,  1.54995e-52])
17888   , -2336.79    , array([ 0.0107468  ,  2.39419    ,  5.33884e-09,  1.55151e-52])
17889   , -2336.79    , array([ 0.0107468  ,  2.39419    ,  5.33884e-09,  1.54995e-52])
17890   , -2336.79    , array([ 0.0106447  ,  2.39419    ,  5.38952e-09,  1.54995e-52])
17891   , -2336.79    , array([ 0.0106447  ,  2.39419    ,  5.38952e-09,  1.54995e-52])
17892   , -2336.79    , array([ 0.0106554  ,  2.39419    ,  5.38952e-09,  1.54995e-52])
17893   , -2336.79    , array([ 0.0106447  ,  2.39659    ,  5.38952e-09,  1.54995e-52])
17894   , -2336.79    , array([ 0.0106447  ,  2.39419    ,  5.39491e-09,  1.54995e-52])
17895   , -2336.79    , array([ 0.0106447  ,  2.39419    ,  5.38952e-09,  1.55151e-52])
17896   , -2336.79    , array([ 0.0102462  ,  2.39419    ,  5.59707e-09,  1.54995e-52])
17897   , -2336.79    , array([ 0.0102462  ,  2.39419    ,  5.59707e-09,  1.54995e-52])
17898   , -2336.79    , array([ 0.0102564  ,  2.39419    ,  5.59707e-09,  1.54995e-52])
17899   , -2336.79    , array([ 0.0102462  ,  2.39659    ,  5.59707e-09,  1.54995e-52])
17900   , -2336.79    , array([ 0.0102462  ,  2.39419    ,  5.60267e-09,  1.54995e-52])
17901   , -2336.79    , array([ 0.0102462  ,  2.39419    ,  5.59707e-09,  1.55151e-52])
17902   , -2336.79    , array([ 0.00879571 ,  2.39419    ,  6.51035e-09,  1.54995e-52])
17903   , -2336.79    , array([ 0.00879571 ,  2.39419    ,  6.51035e-09,  1.54995e-52])
17904   , -2336.79    , array([ 0.00880451 ,  2.39419    ,  6.51035e-09,  1.54995e-52])
17905   , -2336.79    , array([ 0.00879571 ,  2.39659    ,  6.51035e-09,  1.54995e-52])
17906   , -2336.79    , array([ 0.00879571 ,  2.39419    ,  6.51686e-09,  1.54995e-52])
17907   , -2336.79    , array([ 0.00879571 ,  2.39419    ,  6.51035e-09,  1.55151e-52])
17908   , -2336.76    , array([ 0.00477648 ,  2.39419    ,  1.19173e-08,  1.54995e-52])
17909   , -2336.76    , array([ 0.00477648 ,  2.39419    ,  1.19173e-08,  1.54995e-52])
17910   , -2336.76    , array([ 0.00478126 ,  2.39419    ,  1.19173e-08,  1.54995e-52])
17911   , -2336.76    , array([ 0.00477648 ,  2.39659    ,  1.19173e-08,  1.54995e-52])
17912   , -2336.76    , array([ 0.00477648 ,  2.39419    ,  1.19292e-08,  1.54995e-52])
17913   , -2336.76    , array([ 0.00477648 ,  2.39419    ,  1.19173e-08,  1.55151e-52])
17920   , -2336.76    , array([ 0.00477648 ,  2.39419    ,  1.19173e-08,  1.54995e-52])
17921   , -2336.76    , array([ 0.00477648 ,  2.39419    ,  1.19173e-08,  1.54995e-52])
17922   , -2336.76    , array([ 0.00478126 ,  2.39419    ,  1.19173e-08,  1.54995e-52])
17923   , -2336.76    , array([ 0.00477648 ,  2.39659    ,  1.19173e-08,  1.54995e-52])
17924   , -2336.76    , array([ 0.00477648 ,  2.39419    ,  1.19292e-08,  1.54995e-52])
17925   , -2336.76    , array([ 0.00477648 ,  2.39419    ,  1.19173e-08,  1.55151e-52])
17926   , -2336.76    , array([ 0.00477648 ,  2.39419    ,  1.19173e-08,  1.54995e-52])
17927   , -2336.76    , array([ 0.00477648 ,  2.39419    ,  1.19173e-08,  1.54995e-52])
17928   , -2336.76    , array([ 0.00478126 ,  2.39419    ,  1.19173e-08,  1.54995e-52])
17929   , -2336.76    , array([ 0.00477648 ,  2.39659    ,  1.19173e-08,  1.54995e-52])
17930   , -2336.76    , array([ 0.00477648 ,  2.39419    ,  1.19292e-08,  1.54995e-52])
17931   , -2336.76    , array([ 0.00477648 ,  2.39419    ,  1.19173e-08,  1.55151e-52])
17932   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17933   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17934   , -2336.26    , array([ 0.00140999 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17935   , -2336.26    , array([ 0.00140858 ,  2.39659    ,  3.99326e-08,  1.54995e-52])
17936   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99725e-08,  1.54995e-52])
17937   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.55151e-52])
17938   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17939   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17940   , -2336.26    , array([ 0.00140999 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17941   , -2336.26    , array([ 0.00140858 ,  2.39659    ,  3.99326e-08,  1.54995e-52])
17942   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99725e-08,  1.54995e-52])
17943   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.55151e-52])
17944   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17945   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17946   , -2336.26    , array([ 0.00140999 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17947   , -2336.26    , array([ 0.00140858 ,  2.39659    ,  3.99326e-08,  1.54995e-52])
17948   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99725e-08,  1.54995e-52])
17949   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.55151e-52])
17956   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17957   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17958   , -2336.26    , array([ 0.00140999 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17959   , -2336.26    , array([ 0.00140858 ,  2.39659    ,  3.99326e-08,  1.54995e-52])
17960   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99725e-08,  1.54995e-52])
17961   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.55151e-52])
17962   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17963   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17964   , -2336.26    , array([ 0.00140999 ,  2.39419    ,  3.99326e-08,  1.54995e-52])
17965   , -2336.26    , array([ 0.00140858 ,  2.39659    ,  3.99326e-08,  1.54995e-52])
17966   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99725e-08,  1.54995e-52])
17967   , -2336.26    , array([ 0.00140858 ,  2.39419    ,  3.99326e-08,  1.55151e-52])
17968   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40274e-08,  1.54995e-52])
17969   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40274e-08,  1.54995e-52])
17970   , -2335.81    , array([ 0.00103905 ,  2.39419    ,  5.40274e-08,  1.54995e-52])
17971   , -2335.81    , array([ 0.00103801 ,  2.39659    ,  5.40274e-08,  1.54995e-52])
17972   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40815e-08,  1.54995e-52])
17973   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40274e-08,  1.55151e-52])
17974   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40274e-08,  1.54995e-52])
17975   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40274e-08,  1.54995e-52])
17976   , -2335.81    , array([ 0.00103905 ,  2.39419    ,  5.40274e-08,  1.54995e-52])
17977   , -2335.81    , array([ 0.00103801 ,  2.39659    ,  5.40274e-08,  1.54995e-52])
17978   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40815e-08,  1.54995e-52])
17979   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40274e-08,  1.55151e-52])
17980   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40274e-08,  1.54995e-52])
17981   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40274e-08,  1.54995e-52])
17982   , -2335.81    , array([ 0.00103905 ,  2.39419    ,  5.40274e-08,  1.54995e-52])
17983   , -2335.81    , array([ 0.00103801 ,  2.39659    ,  5.40274e-08,  1.54995e-52])
17984   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40815e-08,  1.54995e-52])
17985   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40274e-08,  1.55151e-52])
17992   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40274e-08,  1.54995e-52])
17993   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40274e-08,  1.54995e-52])
17994   , -2335.81    , array([ 0.00103905 ,  2.39419    ,  5.40274e-08,  1.54995e-52])
17995   , -2335.81    , array([ 0.00103801 ,  2.39659    ,  5.40274e-08,  1.54995e-52])
17996   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40815e-08,  1.54995e-52])
17997   , -2335.81    , array([ 0.00103801 ,  2.39419    ,  5.40274e-08,  1.55151e-52])
17998   , -2335.79    , array([ 0.00102888 ,  2.39419    ,  5.4502e-08 ,  1.54995e-52])
17999   , -2335.79    , array([ 0.00102888 ,  2.39419    ,  5.4502e-08 ,  1.54995e-52])
18000   , -2335.79    , array([ 0.00102991 ,  2.39419    ,  5.4502e-08 ,  1.54995e-52])
18001   , -2335.79    , array([ 0.00102888 ,  2.39659    ,  5.4502e-08 ,  1.54995e-52])
18002   , -2335.79    , array([ 0.00102888 ,  2.39419    ,  5.45566e-08,  1.54995e-52])
18003   , -2335.79    , array([ 0.00102888 ,  2.39419    ,  5.4502e-08 ,  1.55151e-52])
18010   , -2335.79    , array([ 0.00102888 ,  2.39419    ,  5.4502e-08 ,  1.54995e-52])
18011   , -2335.79    , array([ 0.00102888 ,  2.39419    ,  5.4502e-08 ,  1.54995e-52])
18012   , -2335.79    , array([ 0.00102991 ,  2.39419    ,  5.4502e-08 ,  1.54995e-52])
18013   , -2335.79    , array([ 0.00102888 ,  2.39659    ,  5.4502e-08 ,  1.54995e-52])
18014   , -2335.79    , array([ 0.00102888 ,  2.39419    ,  5.45566e-08,  1.54995e-52])
18015   , -2335.79    , array([ 0.00102888 ,  2.39419    ,  5.4502e-08 ,  1.55151e-52])
18016   , -2335.79    , array([ 0.00102888 ,  2.39419    ,  5.4502e-08 ,  1.54995e-52])
18017   , -2335.79    , array([ 0.00102888 ,  2.39419    ,  5.4502e-08 ,  1.54995e-52])
18018   , -2335.79    , array([ 0.00102991 ,  2.39419    ,  5.4502e-08 ,  1.54995e-52])
