9079    , -2313.63    , array([ 0.975418   ,  0.780265   ,  4.60458e-53,  0.00434645 ])
9080    , -2313.63    , array([ 0.976394   ,  0.780265   ,  4.60458e-53,  0.00434645 ])
9081    , -2313.74    , array([ 0.975418   ,  0.781046   ,  4.60458e-53,  0.00434645 ])
9082    , -2313.63    , array([ 0.975418   ,  0.780265   ,  4.60919e-53,  0.00434645 ])
9083    , -2313.61    , array([ 0.975418   ,  0.780265   ,  4.60458e-53,  0.00435079 ])
9084    , -2313.63    , array([ 0.975418   ,  0.780265   ,  4.60458e-53,  0.00434645 ])
9085    , -2123.89    , array([ 0.975418   ,  0.291008   ,  4.60458e-53,  0.00540297 ])
9086    , -2123.89    , array([ 0.975418   ,  0.291008   ,  4.60458e-53,  0.00540297 ])
9087    , -2123.89    , array([ 0.976394   ,  0.291008   ,  4.60458e-53,  0.00540297 ])
9088    , -2124.14    , array([ 0.975418   ,  0.291299   ,  4.60458e-53,  0.00540297 ])
9089    , -2123.89    , array([ 0.975418   ,  0.291008   ,  4.60919e-53,  0.00540297 ])
9090    , -2123.71    , array([ 0.975418   ,  0.291008   ,  4.60458e-53,  0.00540838 ])
9091    , -6920.82    , array([ 0.975418   ,  0.00563061 ,  4.60458e-53,  0.0129011  ])
9092    , -6920.82    , array([ 0.975418   ,  0.00563061 ,  4.60458e-53,  0.0129011  ])
9093    , -6920.82    , array([ 0.976394   ,  0.00563061 ,  4.60458e-53,  0.0129011  ])
9094    , -6922.59    , array([ 0.975418   ,  0.00563625 ,  4.60458e-53,  0.0129011  ])
9095    , -6920.82    , array([ 0.975418   ,  0.00563061 ,  4.60919e-53,  0.0129011  ])
9096    , -6917.18    , array([ 0.975418   ,  0.00563061 ,  4.60458e-53,  0.012914   ])
9097    , -2098.08    , array([ 0.975418   ,  0.26693    ,  4.60458e-53,  0.0055069  ])
9098    , -2098.08    , array([ 0.975418   ,  0.26693    ,  4.60458e-53,  0.0055069  ])
9099    , -2098.08    , array([ 0.976394   ,  0.26693    ,  4.60458e-53,  0.0055069  ])
9100    , -2098.35    , array([ 0.975418   ,  0.267197   ,  4.60458e-53,  0.0055069  ])
9101    , -2098.08    , array([ 0.975418   ,  0.26693    ,  4.60919e-53,  0.0055069  ])
9102    , -2097.89    , array([ 0.975418   ,  0.26693    ,  4.60458e-53,  0.00551241 ])
9103    , -2070.31    , array([ 0.975418   ,  0.244469   ,  4.60458e-53,  0.00561473 ])
9104    , -2070.31    , array([ 0.975418   ,  0.244469   ,  4.60458e-53,  0.00561473 ])
9105    , -2070.31    , array([ 0.976394   ,  0.244469   ,  4.60458e-53,  0.00561473 ])
9106    , -2070.58    , array([ 0.975418   ,  0.244714   ,  4.60458e-53,  0.00561473 ])
9107    , -2070.31    , array([ 0.975418   ,  0.244469   ,  4.60919e-53,  0.00561473 ])
9108    , -2070.09    , array([ 0.975418   ,  0.244469   ,  4.60458e-53,  0.00562035 ])
9109    , -2116.71    , array([ 0.975418   ,  0.0371013  ,  4.60458e-53,  0.00851095 ])
9110    , -2116.71    , array([ 0.975418   ,  0.0371013  ,  4.60458e-53,  0.00851095 ])
9111    , -2116.71    , array([ 0.976394   ,  0.0371013  ,  4.60458e-53,  0.00851095 ])
9112    , -2115.49    , array([ 0.975418   ,  0.0371385  ,  4.60458e-53,  0.00851095 ])
9113    , -2116.71    , array([ 0.975418   ,  0.0371013  ,  4.60919e-53,  0.00851095 ])
9114    , -2117.64    , array([ 0.975418   ,  0.0371013  ,  4.60458e-53,  0.00851946 ])
9115    , -1733.26    , array([ 0.975418   ,  0.0885078  ,  4.60458e-53,  0.00702546 ])
9116    , -1733.26    , array([ 0.975418   ,  0.0885078  ,  4.60458e-53,  0.00702546 ])
9117    , -1733.26    , array([ 0.976394   ,  0.0885078  ,  4.60458e-53,  0.00702546 ])
9118    , -1733.41    , array([ 0.975418   ,  0.0885964  ,  4.60458e-53,  0.00702546 ])
9119    , -1733.26    , array([ 0.975418   ,  0.0885078  ,  4.60919e-53,  0.00702546 ])
9120    , -1733.07    , array([ 0.975418   ,  0.0885078  ,  4.60458e-53,  0.00703249 ])
9121    , -1716.55    , array([ 0.975418   ,  0.0679402  ,  4.60458e-53,  0.00744755 ])
9122    , -1716.55    , array([ 0.975418   ,  0.0679402  ,  4.60458e-53,  0.00744755 ])
9123    , -1716.55    , array([ 0.976394   ,  0.0679402  ,  4.60458e-53,  0.00744755 ])
9124    , -1716.47    , array([ 0.975418   ,  0.0680082  ,  4.60458e-53,  0.00744755 ])
9125    , -1716.55    , array([ 0.975418   ,  0.0679402  ,  4.60919e-53,  0.00744755 ])
9126    , -1716.54    , array([ 0.975418   ,  0.0679402  ,  4.60458e-53,  0.007455   ])
9133    , -1716.55    , array([ 0.975418   ,  0.0679403  ,  4.60458e-53,  0.00744765 ])
9134    , -1716.55    , array([ 0.975418   ,  0.0679403  ,  4.60458e-53,  0.00744765 ])
9135    , -1716.55    , array([ 0.976394   ,  0.0679403  ,  4.60458e-53,  0.00744765 ])
9136    , -1716.47    , array([ 0.975418   ,  0.0680082  ,  4.60458e-53,  0.00744765 ])
9137    , -1716.55    , array([ 0.975418   ,  0.0679403  ,  4.60919e-53,  0.00744765 ])
9138    , -1716.54    , array([ 0.975418   ,  0.0679403  ,  4.60458e-53,  0.0074551  ])
9139    , -1716.55    , array([ 0.975418   ,  0.0679406  ,  4.60458e-53,  0.00744793 ])
9140    , -1716.55    , array([ 0.975418   ,  0.0679406  ,  4.60458e-53,  0.00744793 ])
9141    , -1716.55    , array([ 0.976394   ,  0.0679406  ,  4.60458e-53,  0.00744793 ])
9142    , -1716.47    , array([ 0.975418   ,  0.0680085  ,  4.60458e-53,  0.00744793 ])
9143    , -1716.55    , array([ 0.975418   ,  0.0679406  ,  4.60919e-53,  0.00744793 ])
9144    , -1716.54    , array([ 0.975418   ,  0.0679406  ,  4.60458e-53,  0.00745538 ])
9151    , -1716.55    , array([ 0.975418   ,  0.0679406  ,  4.60458e-53,  0.00744795 ])
9152    , -1716.55    , array([ 0.975418   ,  0.0679406  ,  4.60458e-53,  0.00744795 ])
9153    , -1716.55    , array([ 0.976394   ,  0.0679406  ,  4.60458e-53,  0.00744795 ])
9154    , -1716.47    , array([ 0.975418   ,  0.0680085  ,  4.60458e-53,  0.00744795 ])
9155    , -1716.55    , array([ 0.975418   ,  0.0679406  ,  4.60919e-53,  0.00744795 ])
9156    , -1716.54    , array([ 0.975418   ,  0.0679406  ,  4.60458e-53,  0.0074554  ])
9157    , -1716.55    , array([ 0.975418   ,  0.0679406  ,  4.60458e-53,  0.00744802 ])
9158    , -1716.55    , array([ 0.975418   ,  0.0679406  ,  4.60458e-53,  0.00744802 ])
9159    , -1716.55    , array([ 0.976394   ,  0.0679406  ,  4.60458e-53,  0.00744802 ])
9160    , -1716.46    , array([ 0.975418   ,  0.0680086  ,  4.60458e-53,  0.00744802 ])
9161    , -1716.55    , array([ 0.975418   ,  0.0679406  ,  4.60919e-53,  0.00744802 ])
9162    , -1716.54    , array([ 0.975418   ,  0.0679406  ,  4.60458e-53,  0.00745547 ])
9163    , -2190.33    , array([ 0.975418   ,  0.110824   ,  4.60458e-53,  0.68658    ])
9164    , -2190.33    , array([ 0.975418   ,  0.110824   ,  4.60458e-53,  0.68658    ])
9165    , -2190.33    , array([ 0.976394   ,  0.110824   ,  4.60458e-53,  0.68658    ])
9166    , -2189.61    , array([ 0.975418   ,  0.110935   ,  4.60458e-53,  0.68658    ])
9167    , -2190.33    , array([ 0.975418   ,  0.110824   ,  4.60919e-53,  0.68658    ])
9168    , -2191.21    , array([ 0.975418   ,  0.110824   ,  4.60458e-53,  0.687267   ])
9169    , -2197.87    , array([ 0.975418   ,  0.0792921  ,  4.60458e-53,  0.0310743  ])
9170    , -2197.87    , array([ 0.975418   ,  0.0792921  ,  4.60458e-53,  0.0310743  ])
9171    , -2197.87    , array([ 0.976394   ,  0.0792921  ,  4.60458e-53,  0.0310743  ])
9172    , -2195.99    , array([ 0.975418   ,  0.0793715  ,  4.60458e-53,  0.0310743  ])
9173    , -2197.87    , array([ 0.975418   ,  0.0792921  ,  4.60919e-53,  0.0310743  ])
9174    , -2198.74    , array([ 0.975418   ,  0.0792921  ,  4.60458e-53,  0.0311053  ])
9175    , -1715.91    , array([ 0.975418   ,  0.0682489  ,  4.60458e-53,  0.00776637 ])
9176    , -1715.91    , array([ 0.975418   ,  0.0682489  ,  4.60458e-53,  0.00776637 ])
9177    , -1715.91    , array([ 0.976394   ,  0.0682489  ,  4.60458e-53,  0.00776637 ])
9178    , -1715.8     , array([ 0.975418   ,  0.0683172  ,  4.60458e-53,  0.00776637 ])
9179    , -1715.91    , array([ 0.975418   ,  0.0682489  ,  4.60919e-53,  0.00776637 ])
9180    , -1715.92    , array([ 0.975418   ,  0.0682489  ,  4.60458e-53,  0.00777414 ])
9181    , -1714.59    , array([ 0.975418   ,  0.0690691  ,  4.60458e-53,  0.00790621 ])
9182    , -1714.59    , array([ 0.975418   ,  0.0690691  ,  4.60458e-53,  0.00790621 ])
9183    , -1714.59    , array([ 0.976394   ,  0.0690691  ,  4.60458e-53,  0.00790621 ])
9184    , -1714.47    , array([ 0.975418   ,  0.0691382  ,  4.60458e-53,  0.00790621 ])
9185    , -1714.59    , array([ 0.975418   ,  0.0690691  ,  4.60919e-53,  0.00790621 ])
9186    , -1714.6     , array([ 0.975418   ,  0.0690691  ,  4.60458e-53,  0.00791412 ])
9187    , -1709.04    , array([ 0.975418   ,  0.0724498  ,  4.60458e-53,  0.00849121 ])
9188    , -1709.04    , array([ 0.975418   ,  0.0724498  ,  4.60458e-53,  0.00849121 ])
9189    , -1709.04    , array([ 0.976394   ,  0.0724498  ,  4.60458e-53,  0.00849121 ])
9190    , -1708.91    , array([ 0.975418   ,  0.0725223  ,  4.60458e-53,  0.00849121 ])
9191    , -1709.04    , array([ 0.975418   ,  0.0724498  ,  4.60919e-53,  0.00849121 ])
9192    , -1709.04    , array([ 0.975418   ,  0.0724498  ,  4.60458e-53,  0.0084997  ])
9193    , -1681.35    , array([ 0.975418   ,  0.08771    ,  4.60458e-53,  0.0112973  ])
9194    , -1681.35    , array([ 0.975418   ,  0.08771    ,  4.60458e-53,  0.0112973  ])
9195    , -1681.35    , array([ 0.976394   ,  0.08771    ,  4.60458e-53,  0.0112973  ])
9196    , -1681.18    , array([ 0.975418   ,  0.0877977  ,  4.60458e-53,  0.0112973  ])
9197    , -1681.35    , array([ 0.975418   ,  0.08771    ,  4.60919e-53,  0.0112973  ])
9198    , -1681.35    , array([ 0.975418   ,  0.08771    ,  4.60458e-53,  0.0113086  ])
9199    , -1421.24    , array([ 0.975418   ,  0.188407   ,  4.60458e-53,  0.0353992  ])
9200    , -1421.24    , array([ 0.975418   ,  0.188407   ,  4.60458e-53,  0.0353992  ])
9201    , -1421.24    , array([ 0.976394   ,  0.188407   ,  4.60458e-53,  0.0353992  ])
9202    , -1421.14    , array([ 0.975418   ,  0.188595   ,  4.60458e-53,  0.0353992  ])
9203    , -1421.24    , array([ 0.975418   ,  0.188407   ,  4.60919e-53,  0.0353992  ])
9204    , -1420.95    , array([ 0.975418   ,  0.188407   ,  4.60458e-53,  0.0354346  ])
9205    , -7853.42    , array([ 0.975418   ,  4.01133    ,  4.60458e-53,  3.41248    ])
9206    , -7853.42    , array([ 0.975418   ,  4.01133    ,  4.60458e-53,  3.41248    ])
9207    , -7853.42    , array([ 0.976394   ,  4.01133    ,  4.60458e-53,  3.41248    ])
9208    , -7863.62    , array([ 0.975418   ,  4.01534    ,  4.60458e-53,  3.41248    ])
9209    , -7853.42    , array([ 0.975418   ,  4.01133    ,  4.60919e-53,  3.41248    ])
9210    , -7847.06    , array([ 0.975418   ,  4.01133    ,  4.60458e-53,  3.41589    ])
9211    , -1349.76    , array([ 0.975418   ,  0.213941   ,  4.60458e-53,  0.0428003  ])
9212    , -1349.76    , array([ 0.975418   ,  0.213941   ,  4.60458e-53,  0.0428003  ])
9213    , -1349.76    , array([ 0.976394   ,  0.213941   ,  4.60458e-53,  0.0428003  ])
9214    , -1349.73    , array([ 0.975418   ,  0.214155   ,  4.60458e-53,  0.0428003  ])
9215    , -1349.76    , array([ 0.975418   ,  0.213941   ,  4.60919e-53,  0.0428003  ])
9216    , -1349.39    , array([ 0.975418   ,  0.213941   ,  4.60458e-53,  0.0428431  ])
9217    , -1274.14    , array([ 0.975418   ,  0.242516   ,  4.60458e-53,  0.0516155  ])
9218    , -1274.14    , array([ 0.975418   ,  0.242516   ,  4.60458e-53,  0.0516155  ])
9219    , -1274.14    , array([ 0.976394   ,  0.242516   ,  4.60458e-53,  0.0516155  ])
9220    , -1274.21    , array([ 0.975418   ,  0.242758   ,  4.60458e-53,  0.0516155  ])
9221    , -1274.14    , array([ 0.975418   ,  0.242516   ,  4.60919e-53,  0.0516155  ])
9222    , -1273.69    , array([ 0.975418   ,  0.242516   ,  4.60458e-53,  0.0516672  ])
9223    , -2287.28    , array([ 0.975418   ,  0.986312   ,  4.60458e-53,  0.419686   ])
9224    , -2287.28    , array([ 0.975418   ,  0.986312   ,  4.60458e-53,  0.419686   ])
9225    , -2287.28    , array([ 0.976394   ,  0.986312   ,  4.60458e-53,  0.419686   ])
9226    , -2290.85    , array([ 0.975418   ,  0.987298   ,  4.60458e-53,  0.419686   ])
9227    , -2287.28    , array([ 0.975418   ,  0.986312   ,  4.60919e-53,  0.419686   ])
9228    , -2287.27    , array([ 0.975418   ,  0.986312   ,  4.60458e-53,  0.420106   ])
9229    , -1036.11    , array([ 0.975418   ,  0.379267   ,  4.60458e-53,  0.100667   ])
9230    , -1036.11    , array([ 0.975418   ,  0.379267   ,  4.60458e-53,  0.100667   ])
9231    , -1036.11    , array([ 0.976394   ,  0.379267   ,  4.60458e-53,  0.100667   ])
