3426    , -1955.41    , array([ 0.00266899 ,  0.0374766  ,  2.53426e-27,  0.00116161 ])
3427    , -1955.41    , array([ 0.00267166 ,  0.0374766  ,  2.53426e-27,  0.00116161 ])
3428    , -1955.66    , array([ 0.00266899 ,  0.0375141  ,  2.53426e-27,  0.00116161 ])
3429    , -1955.41    , array([ 0.00266899 ,  0.0374766  ,  2.5368e-27 ,  0.00116161 ])
3430    , -1955.17    , array([ 0.00266899 ,  0.0374766  ,  2.53426e-27,  0.00116277 ])
3431    , -1955.41    , array([ 0.00266899 ,  0.0374766  ,  2.53426e-27,  0.00116161 ])
3432    , -1846.25    , array([ 0.00266899 ,  0.0181994  ,  2.53426e-27,  0.00235312 ])
3433    , -1846.25    , array([ 0.00266899 ,  0.0181994  ,  2.53426e-27,  0.00235312 ])
3434    , -1846.25    , array([ 0.00267166 ,  0.0181994  ,  2.53426e-27,  0.00235312 ])
3435    , -1845.85    , array([ 0.00266899 ,  0.0182176  ,  2.53426e-27,  0.00235312 ])
3436    , -1846.25    , array([ 0.00266899 ,  0.0181994  ,  2.5368e-27 ,  0.00235312 ])
3437    , -1846.6     , array([ 0.00266899 ,  0.0181994  ,  2.53426e-27,  0.00235547 ])
3438    , -1826.47    , array([ 0.00266899 ,  0.0282073  ,  2.53426e-27,  0.00153342 ])
3439    , -1826.47    , array([ 0.00266899 ,  0.0282073  ,  2.53426e-27,  0.00153342 ])
3440    , -1826.47    , array([ 0.00267166 ,  0.0282073  ,  2.53426e-27,  0.00153342 ])
3441    , -1826.66    , array([ 0.00266899 ,  0.0282355  ,  2.53426e-27,  0.00153342 ])
3442    , -1826.47    , array([ 0.00266899 ,  0.0282073  ,  2.5368e-27 ,  0.00153342 ])
3443    , -1826.28    , array([ 0.00266899 ,  0.0282073  ,  2.53426e-27,  0.00153495 ])
3444    , -2253.67    , array([ 0.00266899 ,  0.968366   ,  2.53426e-27,  0.183978   ])
3445    , -2253.67    , array([ 0.00266899 ,  0.968366   ,  2.53426e-27,  0.183978   ])
3446    , -2253.67    , array([ 0.00267166 ,  0.968366   ,  2.53426e-27,  0.183978   ])
3447    , -2256.24    , array([ 0.00266899 ,  0.969335   ,  2.53426e-27,  0.183978   ])
3448    , -2253.67    , array([ 0.00266899 ,  0.968366   ,  2.5368e-27 ,  0.183978   ])
3449    , -2253.62    , array([ 0.00266899 ,  0.968366   ,  2.53426e-27,  0.184163   ])
3450    , -1688.06    , array([ 0.00266899 ,  0.119111   ,  2.53426e-27,  0.0107802  ])
3451    , -1688.06    , array([ 0.00266899 ,  0.119111   ,  2.53426e-27,  0.0107802  ])
3452    , -1688.06    , array([ 0.00267166 ,  0.119111   ,  2.53426e-27,  0.0107802  ])
3453    , -1688.21    , array([ 0.00266899 ,  0.11923    ,  2.53426e-27,  0.0107802  ])
3454    , -1688.06    , array([ 0.00266899 ,  0.119111   ,  2.5368e-27 ,  0.0107802  ])
3455    , -1687.84    , array([ 0.00266899 ,  0.119111   ,  2.53426e-27,  0.010791   ])
3456    , -1451.44    , array([ 0.00266899 ,  0.385903   ,  2.53426e-27,  0.0529437  ])
3457    , -1451.44    , array([ 0.00266899 ,  0.385903   ,  2.53426e-27,  0.0529437  ])
3458    , -1451.44    , array([ 0.00267166 ,  0.385903   ,  2.53426e-27,  0.0529437  ])
3459    , -1452.14    , array([ 0.00266899 ,  0.386289   ,  2.53426e-27,  0.0529437  ])
3460    , -1451.44    , array([ 0.00266899 ,  0.385903   ,  2.5368e-27 ,  0.0529437  ])
3461    , -1450.87    , array([ 0.00266899 ,  0.385903   ,  2.53426e-27,  0.0529966  ])
3462    , -1450.24    , array([ 0.00266899 ,  0.443845   ,  2.53426e-27,  0.0639832  ])
3463    , -1450.24    , array([ 0.00266899 ,  0.443845   ,  2.53426e-27,  0.0639832  ])
3464    , -1450.24    , array([ 0.00267166 ,  0.443845   ,  2.53426e-27,  0.0639832  ])
3465    , -1451.11    , array([ 0.00266899 ,  0.444289   ,  2.53426e-27,  0.0639832  ])
3466    , -1450.24    , array([ 0.00266899 ,  0.443845   ,  2.5368e-27 ,  0.0639832  ])
3467    , -1449.65    , array([ 0.00266899 ,  0.443845   ,  2.53426e-27,  0.0640472  ])
3468    , -1448.22    , array([ 0.00266899 ,  0.415031   ,  2.53426e-27,  0.0584251  ])
3469    , -1448.22    , array([ 0.00266899 ,  0.415031   ,  2.53426e-27,  0.0584251  ])
3470    , -1448.22    , array([ 0.00267166 ,  0.415031   ,  2.53426e-27,  0.0584251  ])
3471    , -1449       , array([ 0.00266899 ,  0.415446   ,  2.53426e-27,  0.0584251  ])
3472    , -1448.22    , array([ 0.00266899 ,  0.415031   ,  2.5368e-27 ,  0.0584251  ])
3473    , -1447.64    , array([ 0.00266899 ,  0.415031   ,  2.53426e-27,  0.0584835  ])
3480    , -1448.22    , array([ 0.00266899 ,  0.415035   ,  2.53426e-27,  0.0584259  ])
3481    , -1448.22    , array([ 0.00266899 ,  0.415035   ,  2.53426e-27,  0.0584259  ])
3482    , -1448.22    , array([ 0.00267166 ,  0.415035   ,  2.53426e-27,  0.0584259  ])
3483    , -1449       , array([ 0.00266899 ,  0.41545    ,  2.53426e-27,  0.0584259  ])
3484    , -1448.22    , array([ 0.00266899 ,  0.415035   ,  2.5368e-27 ,  0.0584259  ])
3485    , -1447.64    , array([ 0.00266899 ,  0.415035   ,  2.53426e-27,  0.0584843  ])
3486    , -1448.21    , array([ 0.00266899 ,  0.415062   ,  2.53426e-27,  0.0584316  ])
3487    , -1448.21    , array([ 0.00266899 ,  0.415062   ,  2.53426e-27,  0.0584316  ])
3488    , -1448.21    , array([ 0.00267166 ,  0.415062   ,  2.53426e-27,  0.0584316  ])
3489    , -1449       , array([ 0.00266899 ,  0.415477   ,  2.53426e-27,  0.0584316  ])
3490    , -1448.21    , array([ 0.00266899 ,  0.415062   ,  2.5368e-27 ,  0.0584316  ])
3491    , -1447.63    , array([ 0.00266899 ,  0.415062   ,  2.53426e-27,  0.0584901  ])
3498    , -1448.21    , array([ 0.00266899 ,  0.415063   ,  2.53426e-27,  0.0584318  ])
3499    , -1448.21    , array([ 0.00266899 ,  0.415063   ,  2.53426e-27,  0.0584318  ])
3500    , -1448.21    , array([ 0.00267166 ,  0.415063   ,  2.53426e-27,  0.0584318  ])
3501    , -1449       , array([ 0.00266899 ,  0.415478   ,  2.53426e-27,  0.0584318  ])
3502    , -1448.21    , array([ 0.00266899 ,  0.415063   ,  2.5368e-27 ,  0.0584318  ])
3503    , -1447.63    , array([ 0.00266899 ,  0.415063   ,  2.53426e-27,  0.0584903  ])
3504    , -1448.21    , array([ 0.00266899 ,  0.415069   ,  2.53426e-27,  0.0584333  ])
3505    , -1448.21    , array([ 0.00266899 ,  0.415069   ,  2.53426e-27,  0.0584333  ])
3506    , -1448.21    , array([ 0.00267166 ,  0.415069   ,  2.53426e-27,  0.0584333  ])
3507    , -1448.99    , array([ 0.00266899 ,  0.415485   ,  2.53426e-27,  0.0584333  ])
3508    , -1448.21    , array([ 0.00266899 ,  0.415069   ,  2.5368e-27 ,  0.0584333  ])
3509    , -1447.63    , array([ 0.00266899 ,  0.415069   ,  2.53426e-27,  0.0584917  ])
3510    , -7534.79    , array([ 0.00266899 ,  2.51423    ,  2.53426e-27,  0.906164   ])
3511    , -7534.79    , array([ 0.00266899 ,  2.51423    ,  2.53426e-27,  0.906164   ])
3512    , -7534.79    , array([ 0.00267166 ,  2.51423    ,  2.53426e-27,  0.906164   ])
3513    , -7542.42    , array([ 0.00266899 ,  2.51674    ,  2.53426e-27,  0.906164   ])
3514    , -7534.79    , array([ 0.00266899 ,  2.51423    ,  2.5368e-27 ,  0.906164   ])
3515    , -7534.8     , array([ 0.00266899 ,  2.51423    ,  2.53426e-27,  0.907071   ])
3516    , -1445.42    , array([ 0.00266899 ,  0.42819    ,  2.53426e-27,  0.0612674  ])
3517    , -1445.42    , array([ 0.00266899 ,  0.42819    ,  2.53426e-27,  0.0612674  ])
3518    , -1445.42    , array([ 0.00267166 ,  0.42819    ,  2.53426e-27,  0.0612674  ])
3519    , -1446.24    , array([ 0.00266899 ,  0.428618   ,  2.53426e-27,  0.0612674  ])
3520    , -1445.42    , array([ 0.00266899 ,  0.42819    ,  2.5368e-27 ,  0.0612674  ])
