48137   , -79089.4    , array([ 3.8893     ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48138   , -79089.4    , array([ 3.8893     ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48139   , -79089.4    , array([ 4.8893     ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48140   , -79089.4    , array([ 6.50733    ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48141   , -79089.4    , array([ 4.8893     ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48142   , -79089.4    , array([ 5.50733    ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48143   , -79089.4    , array([ 5.8893     ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48144   , -79089.4    , array([ 6.12537    ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48145   , -79089.4    , array([ 6.27126    ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48146   , -79089.4    , array([ 6.36143    ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48147   , -79089.4    , array([ 6.41716    ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48148   , -79089.4    , array([ 6.4516     ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48149   , -79089.4    , array([ 6.47723    ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48150   , -79089.4    , array([ 6.47723    ,  0.0416294  ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48151   , -79089.4    , array([ 6.47723    ,  1.04163    ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48152   , -79089.4    , array([ 6.47723    ,  2.65966    ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48153   , -79089.4    , array([ 6.47723    ,  1.04163    ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48154   , -79089.4    , array([ 6.47723    ,  1.65966    ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
48155   , -79089.4    , array([ 6.47723    ,  2.04163    ,  7.18474e-24,  8.43995e-32,  1.25886e-28])
