234729  , -65848.8    , array([ 0.0300632  ,  1.78386    ,  7.6914e-19 ,  2.6527e-77 ,  0.000655903])
234730  , -65857.9    , array([ 0.0300933  ,  1.78386    ,  7.6914e-19 ,  2.6527e-77 ,  0.000655903])
234731  , -65849.1    , array([ 0.0300632  ,  1.78564    ,  7.6914e-19 ,  2.6527e-77 ,  0.000655903])
234732  , -65848.8    , array([ 0.0300632  ,  1.78386    ,  7.69909e-19,  2.6527e-77 ,  0.000655903])
234733  , -65848.8    , array([ 0.0300632  ,  1.78386    ,  7.6914e-19 ,  2.65536e-77,  0.000655903])
234734  , -65839.2    , array([ 0.0300632  ,  1.78386    ,  7.6914e-19 ,  2.6527e-77 ,  0.000656559])
234735  , -65848.8    , array([ 0.0300632  ,  1.78386    ,  7.6914e-19 ,  2.6527e-77 ,  0.000655903])
234736  , -54175.3    , array([ 0.0149468  ,  1.73999    ,  7.6914e-19 ,  2.6527e-77 ,  0.00135943 ])
234737  , -54175.3    , array([ 0.0149468  ,  1.73999    ,  7.6914e-19 ,  2.6527e-77 ,  0.00135943 ])
234738  , -54176.1    , array([ 0.0149618  ,  1.73999    ,  7.6914e-19 ,  2.6527e-77 ,  0.00135943 ])
234739  , -54175.8    , array([ 0.0149468  ,  1.74173    ,  7.6914e-19 ,  2.6527e-77 ,  0.00135943 ])
234740  , -54175.3    , array([ 0.0149468  ,  1.73999    ,  7.69909e-19,  2.6527e-77 ,  0.00135943 ])
234741  , -54175.3    , array([ 0.0149468  ,  1.73999    ,  7.6914e-19 ,  2.65536e-77,  0.00135943 ])
234742  , -54173.7    , array([ 0.0149468  ,  1.73999    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136079 ])
234750  , -54174.4    , array([ 0.0149565  ,  1.73876    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136037 ])
234751  , -54174.4    , array([ 0.0149565  ,  1.73876    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136037 ])
234752  , -54175.1    , array([ 0.0149715  ,  1.73876    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136037 ])
234753  , -54174.8    , array([ 0.0149565  ,  1.7405     ,  7.6914e-19 ,  2.6527e-77 ,  0.00136037 ])
234754  , -54174.4    , array([ 0.0149565  ,  1.73876    ,  7.69909e-19,  2.6527e-77 ,  0.00136037 ])
234755  , -54174.4    , array([ 0.0149565  ,  1.73876    ,  7.6914e-19 ,  2.65536e-77,  0.00136037 ])
234756  , -54172.8    , array([ 0.0149565  ,  1.73876    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136173 ])
234757  , -54173.4    , array([ 0.0149662  ,  1.73753    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136131 ])
234758  , -54173.4    , array([ 0.0149662  ,  1.73753    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136131 ])
234759  , -54174.2    , array([ 0.0149812  ,  1.73753    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136131 ])
234760  , -54173.9    , array([ 0.0149662  ,  1.73927    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136131 ])
234761  , -54173.4    , array([ 0.0149662  ,  1.73753    ,  7.69909e-19,  2.6527e-77 ,  0.00136131 ])
234762  , -54173.4    , array([ 0.0149662  ,  1.73753    ,  7.6914e-19 ,  2.65536e-77,  0.00136131 ])
234763  , -54171.8    , array([ 0.0149662  ,  1.73753    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136268 ])
234771  , -54173.2    , array([ 0.0149686  ,  1.73722    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136155 ])
234772  , -54173.2    , array([ 0.0149686  ,  1.73722    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136155 ])
234773  , -54174      , array([ 0.0149836  ,  1.73722    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136155 ])
234774  , -54173.6    , array([ 0.0149686  ,  1.73896    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136155 ])
234775  , -54173.2    , array([ 0.0149686  ,  1.73722    ,  7.69909e-19,  2.6527e-77 ,  0.00136155 ])
234776  , -54173.2    , array([ 0.0149686  ,  1.73722    ,  7.6914e-19 ,  2.65536e-77,  0.00136155 ])
234777  , -54171.6    , array([ 0.0149686  ,  1.73722    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136291 ])
234778  , -54173      , array([ 0.014971   ,  1.73691    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136179 ])
234779  , -54173      , array([ 0.014971   ,  1.73691    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136179 ])
234780  , -54173.7    , array([ 0.014986   ,  1.73691    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136179 ])
234781  , -54173.4    , array([ 0.014971   ,  1.73865    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136179 ])
234782  , -54173      , array([ 0.014971   ,  1.73691    ,  7.69909e-19,  2.6527e-77 ,  0.00136179 ])
234783  , -54173      , array([ 0.014971   ,  1.73691    ,  7.6914e-19 ,  2.65536e-77,  0.00136179 ])
234784  , -54171.4    , array([ 0.014971   ,  1.73691    ,  7.6914e-19 ,  2.6527e-77 ,  0.00136315 ])
234785  , -188692     , array([ 0.912447   ,  0.0193982  ,  7.6914e-19 ,  2.6527e-77 ,  0.111529   ])
234786  , -188692     , array([ 0.912447   ,  0.0193982  ,  7.6914e-19 ,  2.6527e-77 ,  0.111529   ])
234787  , -188690     , array([ 0.91336    ,  0.0193982  ,  7.6914e-19 ,  2.6527e-77 ,  0.111529   ])
234788  , -188489     , array([ 0.912447   ,  0.0194176  ,  7.6914e-19 ,  2.6527e-77 ,  0.111529   ])
234789  , -188692     , array([ 0.912447   ,  0.0193982  ,  7.69909e-19,  2.6527e-77 ,  0.111529   ])
234790  , -188692     , array([ 0.912447   ,  0.0193982  ,  7.6914e-19 ,  2.65536e-77,  0.111529   ])
234791  , -188898     , array([ 0.912447   ,  0.0193982  ,  7.6914e-19 ,  2.6527e-77 ,  0.111641   ])
234792  , -46901.5    , array([ 0.0545143  ,  0.422658   ,  7.6914e-19 ,  2.6527e-77 ,  0.00544148 ])
234793  , -46901.5    , array([ 0.0545143  ,  0.422658   ,  7.6914e-19 ,  2.6527e-77 ,  0.00544148 ])
234794  , -46899.4    , array([ 0.0545689  ,  0.422658   ,  7.6914e-19 ,  2.6527e-77 ,  0.00544148 ])
234795  , -46907.5    , array([ 0.0545143  ,  0.423081   ,  7.6914e-19 ,  2.6527e-77 ,  0.00544148 ])
234796  , -46901.5    , array([ 0.0545143  ,  0.422658   ,  7.69909e-19,  2.6527e-77 ,  0.00544148 ])
234797  , -46901.5    , array([ 0.0545143  ,  0.422658   ,  7.6914e-19 ,  2.65536e-77,  0.00544148 ])
234798  , -46896.4    , array([ 0.0545143  ,  0.422658   ,  7.6914e-19 ,  2.6527e-77 ,  0.00544693 ])
234799  , -6386.08    , array([ 0.264528   ,  0.0751323  ,  7.6914e-19 ,  2.6527e-77 ,  0.0295796  ])
234800  , -6386.08    , array([ 0.264528   ,  0.0751323  ,  7.6914e-19 ,  2.6527e-77 ,  0.0295796  ])
234801  , -6377.52    , array([ 0.264792   ,  0.0751323  ,  7.6914e-19 ,  2.6527e-77 ,  0.0295796  ])
234802  , -6383.99    , array([ 0.264528   ,  0.0752075  ,  7.6914e-19 ,  2.6527e-77 ,  0.0295796  ])
234803  , -6386.08    , array([ 0.264528   ,  0.0751323  ,  7.69909e-19,  2.6527e-77 ,  0.0295796  ])
234804  , -6386.08    , array([ 0.264528   ,  0.0751323  ,  7.6914e-19 ,  2.65536e-77,  0.0295796  ])
234805  , -6395.45    , array([ 0.264528   ,  0.0751323  ,  7.6914e-19 ,  2.6527e-77 ,  0.0296092  ])
234806  , -10886.5    , array([ 0.189925   ,  0.10794    ,  7.6914e-19 ,  2.6527e-77 ,  0.0207376  ])
234807  , -10886.5    , array([ 0.189925   ,  0.10794    ,  7.6914e-19 ,  2.6527e-77 ,  0.0207376  ])
234808  , -10877.3    , array([ 0.190115   ,  0.10794    ,  7.6914e-19 ,  2.6527e-77 ,  0.0207376  ])
234809  , -10898.8    , array([ 0.189925   ,  0.108048   ,  7.6914e-19 ,  2.6527e-77 ,  0.0207376  ])
234810  , -10886.5    , array([ 0.189925   ,  0.10794    ,  7.69909e-19,  2.6527e-77 ,  0.0207376  ])
234811  , -10886.5    , array([ 0.189925   ,  0.10794    ,  7.6914e-19 ,  2.65536e-77,  0.0207376  ])
234812  , -10882.1    , array([ 0.189925   ,  0.10794    ,  7.6914e-19 ,  2.6527e-77 ,  0.0207584  ])
234813  , -6328.4     , array([ 0.256545   ,  0.0776927  ,  7.6914e-19 ,  2.6527e-77 ,  0.0286238  ])
234814  , -6328.4     , array([ 0.256545   ,  0.0776927  ,  7.6914e-19 ,  2.6527e-77 ,  0.0286238  ])
234815  , -6319.68    , array([ 0.256801   ,  0.0776927  ,  7.6914e-19 ,  2.6527e-77 ,  0.0286238  ])
234816  , -6328.03    , array([ 0.256545   ,  0.0777705  ,  7.6914e-19 ,  2.6527e-77 ,  0.0286238  ])
234817  , -6328.4     , array([ 0.256545   ,  0.0776927  ,  7.69909e-19,  2.6527e-77 ,  0.0286238  ])
234818  , -6328.4     , array([ 0.256545   ,  0.0776927  ,  7.6914e-19 ,  2.65536e-77,  0.0286238  ])
234819  , -6336.19    , array([ 0.256545   ,  0.0776927  ,  7.6914e-19 ,  2.6527e-77 ,  0.0286525  ])
234827  , -6314.71    , array([ 0.262186   ,  0.0783826  ,  7.6914e-19 ,  2.6527e-77 ,  0.0292821  ])
234828  , -6314.71    , array([ 0.262186   ,  0.0783826  ,  7.6914e-19 ,  2.6527e-77 ,  0.0292821  ])
234829  , -6306.04    , array([ 0.262448   ,  0.0783826  ,  7.6914e-19 ,  2.6527e-77 ,  0.0292821  ])
234830  , -6313.99    , array([ 0.262186   ,  0.078461   ,  7.6914e-19 ,  2.6527e-77 ,  0.0292821  ])
234831  , -6314.71    , array([ 0.262186   ,  0.0783826  ,  7.69909e-19,  2.6527e-77 ,  0.0292821  ])
234832  , -6314.71    , array([ 0.262186   ,  0.0783826  ,  7.6914e-19 ,  2.65536e-77,  0.0292821  ])
234833  , -6322.82    , array([ 0.262186   ,  0.0783826  ,  7.6914e-19 ,  2.6527e-77 ,  0.0293114  ])
234834  , -6286.01    , array([ 0.27265    ,  0.0817966  ,  7.6914e-19 ,  2.6527e-77 ,  0.0305443  ])
234835  , -6286.01    , array([ 0.27265    ,  0.0817966  ,  7.6914e-19 ,  2.6527e-77 ,  0.0305443  ])
234836  , -6277.36    , array([ 0.272922   ,  0.0817966  ,  7.6914e-19 ,  2.6527e-77 ,  0.0305443  ])
234837  , -6285.32    , array([ 0.27265    ,  0.0818784  ,  7.6914e-19 ,  2.6527e-77 ,  0.0305443  ])
234838  , -6286.01    , array([ 0.27265    ,  0.0817966  ,  7.69909e-19,  2.6527e-77 ,  0.0305443  ])
234839  , -6286.01    , array([ 0.27265    ,  0.0817966  ,  7.6914e-19 ,  2.65536e-77,  0.0305443  ])
234840  , -6294.08    , array([ 0.27265    ,  0.0817966  ,  7.6914e-19 ,  2.6527e-77 ,  0.0305749  ])
234841  , -6183.16    , array([ 0.318851   ,  0.0970057  ,  7.6914e-19 ,  2.6527e-77 ,  0.0361615  ])
234842  , -6183.16    , array([ 0.318851   ,  0.0970057  ,  7.6914e-19 ,  2.6527e-77 ,  0.0361615  ])
234843  , -6174.62    , array([ 0.31917    ,  0.0970057  ,  7.6914e-19 ,  2.6527e-77 ,  0.0361615  ])
234844  , -6182.59    , array([ 0.318851   ,  0.0971027  ,  7.6914e-19 ,  2.6527e-77 ,  0.0361615  ])
234845  , -6183.16    , array([ 0.318851   ,  0.0970057  ,  7.69909e-19,  2.6527e-77 ,  0.0361615  ])
234846  , -6183.16    , array([ 0.318851   ,  0.0970057  ,  7.6914e-19 ,  2.65536e-77,  0.0361615  ])
234847  , -6191.14    , array([ 0.318851   ,  0.0970057  ,  7.6914e-19 ,  2.6527e-77 ,  0.0361976  ])
234848  , -5922.73    , array([ 0.337703   ,  0.100282   ,  7.6914e-19 ,  2.6527e-77 ,  0.03728    ])
234849  , -5922.73    , array([ 0.337703   ,  0.100282   ,  7.6914e-19 ,  2.6527e-77 ,  0.03728    ])
234850  , -5914.59    , array([ 0.338041   ,  0.100282   ,  7.6914e-19 ,  2.6527e-77 ,  0.03728    ])
234851  , -5922.2     , array([ 0.337703   ,  0.100383   ,  7.6914e-19 ,  2.6527e-77 ,  0.03728    ])
234852  , -5922.73    , array([ 0.337703   ,  0.100282   ,  7.69909e-19,  2.6527e-77 ,  0.03728    ])
234853  , -5922.73    , array([ 0.337703   ,  0.100282   ,  7.6914e-19 ,  2.65536e-77,  0.03728    ])
234854  , -5930.39    , array([ 0.337703   ,  0.100282   ,  7.6914e-19 ,  2.6527e-77 ,  0.0373173  ])
