5933    , -2336.8     , array([ 0.123818   ,  0.630193   ,  1.33746e-48,  4.2298e-08 ])
5934    , -2336.8     , array([ 0.123942   ,  0.630193   ,  1.33746e-48,  4.2298e-08 ])
5935    , -2336.8     , array([ 0.123818   ,  0.630824   ,  1.33746e-48,  4.2298e-08 ])
5936    , -2336.8     , array([ 0.123818   ,  0.630193   ,  1.3388e-48 ,  4.2298e-08 ])
5937    , -2336.8     , array([ 0.123818   ,  0.630193   ,  1.33746e-48,  4.23403e-08])
5938    , -2336.8     , array([ 0.123818   ,  0.630193   ,  1.33746e-48,  4.2298e-08 ])
5939    , -2336.8     , array([ 0.123818   ,  0.629382   ,  1.33746e-48,  4.23182e-08])
5940    , -2336.8     , array([ 0.123818   ,  0.629382   ,  1.33746e-48,  4.23182e-08])
5941    , -2336.8     , array([ 0.123942   ,  0.629382   ,  1.33746e-48,  4.23182e-08])
5942    , -2336.8     , array([ 0.123818   ,  0.630011   ,  1.33746e-48,  4.23182e-08])
5943    , -2336.8     , array([ 0.123818   ,  0.629382   ,  1.3388e-48 ,  4.23182e-08])
5944    , -2336.8     , array([ 0.123818   ,  0.629382   ,  1.33746e-48,  4.23605e-08])
5945    , -2336.8     , array([ 0.123818   ,  0.626145   ,  1.33746e-48,  4.2399e-08 ])
5946    , -2336.8     , array([ 0.123818   ,  0.626145   ,  1.33746e-48,  4.2399e-08 ])
5947    , -2336.8     , array([ 0.123942   ,  0.626145   ,  1.33746e-48,  4.2399e-08 ])
5948    , -2336.8     , array([ 0.123818   ,  0.626771   ,  1.33746e-48,  4.2399e-08 ])
5949    , -2336.8     , array([ 0.123818   ,  0.626145   ,  1.3388e-48 ,  4.2399e-08 ])
5950    , -2336.8     , array([ 0.123818   ,  0.626145   ,  1.33746e-48,  4.24414e-08])
5951    , -2336.8     , array([ 0.123818   ,  0.613365   ,  1.33746e-48,  4.27239e-08])
5952    , -2336.8     , array([ 0.123818   ,  0.613365   ,  1.33746e-48,  4.27239e-08])
5953    , -2336.8     , array([ 0.123942   ,  0.613365   ,  1.33746e-48,  4.27239e-08])
5954    , -2336.8     , array([ 0.123818   ,  0.613978   ,  1.33746e-48,  4.27239e-08])
5955    , -2336.8     , array([ 0.123818   ,  0.613365   ,  1.3388e-48 ,  4.27239e-08])
5956    , -2336.8     , array([ 0.123818   ,  0.613365   ,  1.33746e-48,  4.27667e-08])
5957    , -2336.8     , array([ 0.123818   ,  0.564798   ,  1.33746e-48,  4.40487e-08])
5958    , -2336.8     , array([ 0.123818   ,  0.564798   ,  1.33746e-48,  4.40487e-08])
5959    , -2336.8     , array([ 0.123942   ,  0.564798   ,  1.33746e-48,  4.40487e-08])
5960    , -2336.8     , array([ 0.123818   ,  0.565364   ,  1.33746e-48,  4.40487e-08])
5961    , -2336.8     , array([ 0.123818   ,  0.564798   ,  1.3388e-48 ,  4.40487e-08])
5962    , -2336.8     , array([ 0.123818   ,  0.564798   ,  1.33746e-48,  4.40928e-08])
5963    , -2336.8     , array([ 0.123818   ,  0.406063   ,  1.33746e-48,  4.97716e-08])
5964    , -2336.8     , array([ 0.123818   ,  0.406063   ,  1.33746e-48,  4.97716e-08])
5965    , -2336.8     , array([ 0.123942   ,  0.406063   ,  1.33746e-48,  4.97716e-08])
5966    , -2336.8     , array([ 0.123818   ,  0.406469   ,  1.33746e-48,  4.97716e-08])
5967    , -2336.8     , array([ 0.123818   ,  0.406063   ,  1.3388e-48 ,  4.97716e-08])
5968    , -2336.8     , array([ 0.123818   ,  0.406063   ,  1.33746e-48,  4.98214e-08])
5969    , -2336.79    , array([ 0.123818   ,  0.10849    ,  1.33746e-48,  8.11284e-08])
5970    , -2336.79    , array([ 0.123818   ,  0.10849    ,  1.33746e-48,  8.11284e-08])
5971    , -2336.79    , array([ 0.123942   ,  0.10849    ,  1.33746e-48,  8.11284e-08])
5972    , -2336.79    , array([ 0.123818   ,  0.108599   ,  1.33746e-48,  8.11284e-08])
5973    , -2336.79    , array([ 0.123818   ,  0.10849    ,  1.3388e-48 ,  8.11284e-08])
5974    , -2336.79    , array([ 0.123818   ,  0.10849    ,  1.33746e-48,  8.12096e-08])
5981    , -2336.79    , array([ 0.123818   ,  0.10849    ,  1.33746e-48,  8.11284e-08])
5982    , -2336.79    , array([ 0.123818   ,  0.10849    ,  1.33746e-48,  8.11284e-08])
5983    , -2336.79    , array([ 0.123942   ,  0.10849    ,  1.33746e-48,  8.11284e-08])
5984    , -2336.79    , array([ 0.123818   ,  0.108599   ,  1.33746e-48,  8.11284e-08])
5985    , -2336.79    , array([ 0.123818   ,  0.10849    ,  1.3388e-48 ,  8.11284e-08])
5986    , -2336.79    , array([ 0.123818   ,  0.10849    ,  1.33746e-48,  8.12096e-08])
5987    , -2336.79    , array([ 0.123818   ,  0.10849    ,  1.33746e-48,  8.11284e-08])
5988    , -2336.79    , array([ 0.123818   ,  0.10849    ,  1.33746e-48,  8.11284e-08])
5989    , -2336.79    , array([ 0.123942   ,  0.10849    ,  1.33746e-48,  8.11284e-08])
5990    , -2336.79    , array([ 0.123818   ,  0.108599   ,  1.33746e-48,  8.11284e-08])
5991    , -2336.79    , array([ 0.123818   ,  0.10849    ,  1.3388e-48 ,  8.11284e-08])
5992    , -2336.79    , array([ 0.123818   ,  0.10849    ,  1.33746e-48,  8.12096e-08])
5993    , -2336.27    , array([ 0.123818   ,  0.00774439 ,  1.33746e-48,  2.15554e-07])
5994    , -2336.27    , array([ 0.123818   ,  0.00774439 ,  1.33746e-48,  2.15554e-07])
5995    , -2336.27    , array([ 0.123942   ,  0.00774439 ,  1.33746e-48,  2.15554e-07])
5996    , -2336.27    , array([ 0.123818   ,  0.00775214 ,  1.33746e-48,  2.15554e-07])
5997    , -2336.27    , array([ 0.123818   ,  0.00774439 ,  1.3388e-48 ,  2.15554e-07])
5998    , -2336.27    , array([ 0.123818   ,  0.00774439 ,  1.33746e-48,  2.1577e-07 ])
5999    , -2336.27    , array([ 0.123818   ,  0.00774439 ,  1.33746e-48,  2.15554e-07])
6000    , -2336.27    , array([ 0.123818   ,  0.00774439 ,  1.33746e-48,  2.15554e-07])
6001    , -2336.27    , array([ 0.123942   ,  0.00774439 ,  1.33746e-48,  2.15554e-07])
6002    , -2336.27    , array([ 0.123818   ,  0.00775214 ,  1.33746e-48,  2.15554e-07])
6003    , -2336.27    , array([ 0.123818   ,  0.00774439 ,  1.3388e-48 ,  2.15554e-07])
6004    , -2336.27    , array([ 0.123818   ,  0.00774439 ,  1.33746e-48,  2.1577e-07 ])
6005    , -2336.27    , array([ 0.123818   ,  0.00774439 ,  1.33746e-48,  2.15554e-07])
6006    , -2336.27    , array([ 0.123818   ,  0.00774439 ,  1.33746e-48,  2.15554e-07])
6007    , -2336.27    , array([ 0.123942   ,  0.00774439 ,  1.33746e-48,  2.15554e-07])
6008    , -2336.27    , array([ 0.123818   ,  0.00775214 ,  1.33746e-48,  2.15554e-07])
6009    , -2336.27    , array([ 0.123818   ,  0.00774439 ,  1.3388e-48 ,  2.15554e-07])
6010    , -2336.27    , array([ 0.123818   ,  0.00774439 ,  1.33746e-48,  2.1577e-07 ])
6011    , -2333.56    , array([ 0.123818   ,  0.00206912 ,  1.33746e-48,  3.51357e-07])
6012    , -2333.56    , array([ 0.123818   ,  0.00206912 ,  1.33746e-48,  3.51357e-07])
6013    , -2333.56    , array([ 0.123942   ,  0.00206912 ,  1.33746e-48,  3.51357e-07])
6014    , -2333.56    , array([ 0.123818   ,  0.00207119 ,  1.33746e-48,  3.51357e-07])
6015    , -2333.56    , array([ 0.123818   ,  0.00206912 ,  1.3388e-48 ,  3.51357e-07])
6016    , -2333.55    , array([ 0.123818   ,  0.00206912 ,  1.33746e-48,  3.51708e-07])
6017    , -2333.56    , array([ 0.123818   ,  0.00206912 ,  1.33746e-48,  3.51357e-07])
6018    , -2333.56    , array([ 0.123818   ,  0.00206912 ,  1.33746e-48,  3.51357e-07])
6019    , -2333.56    , array([ 0.123942   ,  0.00206912 ,  1.33746e-48,  3.51357e-07])
6020    , -2333.56    , array([ 0.123818   ,  0.00207119 ,  1.33746e-48,  3.51357e-07])
