5762    , -79089.4    , array([ 13.5188    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5763    , -79089.4    , array([ 13.5188    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5764    , -79089.4    , array([ 14.5188    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5765    , -79089.4    , array([ 16.1368    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5766    , -79089.4    , array([ 14.5188    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5767    , -79089.4    , array([ 15.1368    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5768    , -79089.4    , array([ 15.5188    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5769    , -79089.4    , array([ 15.7548    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5770    , -79089.4    , array([ 15.9007    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5771    , -79089.4    , array([ 15.9909    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5772    , -79089.4    , array([ 16.0466    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5773    , -79089.4    , array([ 16.0811    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5774    , -79089.4    , array([ 16.1067    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5775    , -79089.4    , array([ 16.1067    ,  6.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5776    , -79089.4    , array([ 16.1067    ,  7.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5777    , -79089.4    , array([ 16.1067    ,  9.10823    ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5778    , -79089.4    , array([ 16.1067    ,  7.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5779    , -79089.4    , array([ 16.1067    ,  8.10823    ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5780    , -79089.4    , array([ 16.1067    ,  8.4902     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5781    , -79089.4    , array([ 16.1067    ,  8.72627    ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5782    , -79089.4    , array([ 16.1067    ,  8.87216    ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5783    , -79089.4    , array([ 16.1067    ,  8.96233    ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5784    , -79089.4    , array([ 16.1067    ,  9.01806    ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5785    , -79089.4    , array([ 16.1067    ,  9.0525     ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5786    , -79089.4    , array([ 16.1067    ,  9.07813    ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5787    , -79089.4    , array([ 16.1067    ,  9.07813    ,  1.25284e-74,  6.01433e-15,  9.33407e-50])
5788    , -79089.4    , array([ 16.1067    ,  9.07813    ,  1          ,  6.01433e-15,  9.33407e-50])
5789    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.61803    ,  6.01433e-15,  9.33407e-50])
5790    , -79089.4    , array([ 16.1067    ,  9.07813    ,  1          ,  6.01433e-15,  9.33407e-50])
5791    , -79089.4    , array([ 16.1067    ,  9.07813    ,  1.61803    ,  6.01433e-15,  9.33407e-50])
5792    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2          ,  6.01433e-15,  9.33407e-50])
5793    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.23607    ,  6.01433e-15,  9.33407e-50])
5794    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.38197    ,  6.01433e-15,  9.33407e-50])
5795    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.47214    ,  6.01433e-15,  9.33407e-50])
5796    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.52786    ,  6.01433e-15,  9.33407e-50])
5797    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.56231    ,  6.01433e-15,  9.33407e-50])
5798    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  6.01433e-15,  9.33407e-50])
5799    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  6.01433e-15,  9.33407e-50])
5800    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  1          ,  9.33407e-50])
5801    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.61803    ,  9.33407e-50])
5802    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  1          ,  9.33407e-50])
5803    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  1.61803    ,  9.33407e-50])
5804    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2          ,  9.33407e-50])
5805    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.23607    ,  9.33407e-50])
5806    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.38197    ,  9.33407e-50])
5807    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.47214    ,  9.33407e-50])
5808    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.52786    ,  9.33407e-50])
5809    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.56231    ,  9.33407e-50])
5810    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  9.33407e-50])
5811    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  9.33407e-50])
5812    , -102947     , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  1          ])
5814    , -79089.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  9.33407e-50])
5816    , -89387.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.381966   ])
5817    , -80400      , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.1909     ])
5818    , -75113.9    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.0628121  ])
5819    , -75664.5    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.0891828  ])
5820    , -75134.1    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.0649359  ])
5821    , -75091      , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.053766   ])
5822    , -75541.9    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.0332292  ])
5823    , -75086.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.0562566  ])
5824    , -75086.5    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.0568192  ])
5825    , -75086.6    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.0556941  ])
5826    , -81621      , array([ 18.6946    ,  11.6661    ,  5.17586    ,  5.17586    ,  0.112513   ])
5827    , -75086.4    , array([ 16.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.0562566  ])
5828    , -75217.4    , array([ 17.1067    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.0562566  ])
5829    , -74838.1    , array([ 14.4887    ,  9.07813    ,  2.58793    ,  2.58793    ,  0.0562566  ])
