238952  , -79089.1    , array([ 0.0504152  ,  5.0041     ,  0.250936   ,  1.00905    ,  1.87419e-08])
238953  , -79089.1    , array([ 0.0504656  ,  5.0041     ,  0.250936   ,  1.00905    ,  1.87419e-08])
238954  , -79089.1    , array([ 0.0504152  ,  5.0091     ,  0.250936   ,  1.00905    ,  1.87419e-08])
238955  , -79089.1    , array([ 0.0504152  ,  5.0041     ,  0.251187   ,  1.00905    ,  1.87419e-08])
238956  , -79089.1    , array([ 0.0504152  ,  5.0041     ,  0.250936   ,  1.01006    ,  1.87419e-08])
238957  , -79089.1    , array([ 0.0504152  ,  5.0041     ,  0.250936   ,  1.00905    ,  1.87607e-08])
238958  , -79089.1    , array([ 0.0504152  ,  5.0041     ,  0.250936   ,  1.00905    ,  1.87419e-08])
238959  , -79088.9    , array([ 0.0374706  ,  4.98214    ,  0.25094    ,  1.00902    ,  2.53428e-08])
238960  , -79088.9    , array([ 0.0374706  ,  4.98214    ,  0.25094    ,  1.00902    ,  2.53428e-08])
238961  , -79088.9    , array([ 0.037508   ,  4.98214    ,  0.25094    ,  1.00902    ,  2.53428e-08])
238962  , -79088.9    , array([ 0.0374706  ,  4.98712    ,  0.25094    ,  1.00902    ,  2.53428e-08])
238963  , -79088.9    , array([ 0.0374706  ,  4.98214    ,  0.251191   ,  1.00902    ,  2.53428e-08])
238964  , -79088.9    , array([ 0.0374706  ,  4.98214    ,  0.25094    ,  1.01003    ,  2.53428e-08])
238965  , -79088.9    , array([ 0.0374706  ,  4.98214    ,  0.25094    ,  1.00902    ,  2.53681e-08])
238966  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.250954   ,  1.0089     ,  8.47258e-08])
238967  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.250954   ,  1.0089     ,  8.47258e-08])
238968  , -79083.5    , array([ 0.0114456  ,  4.89525    ,  0.250954   ,  1.0089     ,  8.47258e-08])
238969  , -79083.5    , array([ 0.0114342  ,  4.90015    ,  0.250954   ,  1.0089     ,  8.47258e-08])
238970  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.251205   ,  1.0089     ,  8.47258e-08])
238971  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.250954   ,  1.00991    ,  8.47258e-08])
238972  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.250954   ,  1.0089     ,  8.48106e-08])
238980  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.250954   ,  1.0089     ,  8.47258e-08])
238981  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.250954   ,  1.0089     ,  8.47258e-08])
238982  , -79083.5    , array([ 0.0114456  ,  4.89525    ,  0.250954   ,  1.0089     ,  8.47258e-08])
238983  , -79083.5    , array([ 0.0114342  ,  4.90015    ,  0.250954   ,  1.0089     ,  8.47258e-08])
238984  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.251205   ,  1.0089     ,  8.47258e-08])
238985  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.250954   ,  1.00991    ,  8.47258e-08])
238986  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.250954   ,  1.0089     ,  8.48106e-08])
238987  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.250954   ,  1.0089     ,  8.47259e-08])
238988  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.250954   ,  1.0089     ,  8.47259e-08])
238989  , -79083.5    , array([ 0.0114456  ,  4.89525    ,  0.250954   ,  1.0089     ,  8.47259e-08])
238990  , -79083.5    , array([ 0.0114342  ,  4.90015    ,  0.250954   ,  1.0089     ,  8.47259e-08])
238991  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.251205   ,  1.0089     ,  8.47259e-08])
238992  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.250954   ,  1.00991    ,  8.47259e-08])
238993  , -79083.5    , array([ 0.0114342  ,  4.89525    ,  0.250954   ,  1.0089     ,  8.48106e-08])
238994  , -78388.4    , array([ 0.00106472 ,  4.726      ,  0.250983   ,  1.00866    ,  9.46974e-07])
238995  , -78388.4    , array([ 0.00106472 ,  4.726      ,  0.250983   ,  1.00866    ,  9.46974e-07])
238996  , -78389.1    , array([ 0.00106579 ,  4.726      ,  0.250983   ,  1.00866    ,  9.46974e-07])
238997  , -78388.4    , array([ 0.00106472 ,  4.73073    ,  0.250983   ,  1.00866    ,  9.46974e-07])
238998  , -78388.4    , array([ 0.00106472 ,  4.726      ,  0.251234   ,  1.00866    ,  9.46974e-07])
238999  , -78388.4    , array([ 0.00106472 ,  4.726      ,  0.250983   ,  1.00967    ,  9.46974e-07])
239000  , -78387.7    , array([ 0.00106472 ,  4.726      ,  0.250983   ,  1.00866    ,  9.47922e-07])
239001  , -78388.3    , array([ 0.00106471 ,  4.726      ,  0.250983   ,  1.00866    ,  9.46987e-07])
239002  , -78388.3    , array([ 0.00106471 ,  4.726      ,  0.250983   ,  1.00866    ,  9.46987e-07])
239003  , -78389      , array([ 0.00106577 ,  4.726      ,  0.250983   ,  1.00866    ,  9.46987e-07])
239004  , -78388.3    , array([ 0.00106471 ,  4.73072    ,  0.250983   ,  1.00866    ,  9.46987e-07])
239005  , -78388.3    , array([ 0.00106471 ,  4.726      ,  0.251234   ,  1.00866    ,  9.46987e-07])
239006  , -78388.3    , array([ 0.00106471 ,  4.726      ,  0.250983   ,  1.00967    ,  9.46987e-07])
239007  , -78387.6    , array([ 0.00106471 ,  4.726      ,  0.250983   ,  1.00866    ,  9.47935e-07])
239008  , -78388.3    , array([ 0.00106469 ,  4.72599    ,  0.250983   ,  1.00866    ,  9.47e-07   ])
239009  , -78388.3    , array([ 0.00106469 ,  4.72599    ,  0.250983   ,  1.00866    ,  9.47e-07   ])
239010  , -78389      , array([ 0.00106576 ,  4.72599    ,  0.250983   ,  1.00866    ,  9.47e-07   ])
239011  , -78388.3    , array([ 0.00106469 ,  4.73072    ,  0.250983   ,  1.00866    ,  9.47e-07   ])
239012  , -78388.3    , array([ 0.00106469 ,  4.72599    ,  0.251234   ,  1.00866    ,  9.47e-07   ])
239013  , -78388.3    , array([ 0.00106469 ,  4.72599    ,  0.250983   ,  1.00967    ,  9.47e-07   ])
239014  , -78387.6    , array([ 0.00106469 ,  4.72599    ,  0.250983   ,  1.00866    ,  9.47947e-07])
239022  , -78388.3    , array([ 0.00106469 ,  4.72599    ,  0.250983   ,  1.00866    ,  9.47003e-07])
239023  , -78388.3    , array([ 0.00106469 ,  4.72599    ,  0.250983   ,  1.00866    ,  9.47003e-07])
239024  , -78389      , array([ 0.00106576 ,  4.72599    ,  0.250983   ,  1.00866    ,  9.47003e-07])
239025  , -78388.3    , array([ 0.00106469 ,  4.73072    ,  0.250983   ,  1.00866    ,  9.47003e-07])
239026  , -78388.3    , array([ 0.00106469 ,  4.72599    ,  0.251234   ,  1.00866    ,  9.47003e-07])
239027  , -78388.3    , array([ 0.00106469 ,  4.72599    ,  0.250983   ,  1.00967    ,  9.47003e-07])
239028  , -78387.6    , array([ 0.00106469 ,  4.72599    ,  0.250983   ,  1.00866    ,  9.4795e-07 ])
