259854  , -79089      , array([ 0.316972   ,  0.157872   ,  3.21875    ,  2.17424e-42,  4.14121e-08])
260120  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260121  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260122  , -47195.4    , array([ 0.0571905  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260123  , -47217.8    , array([ 0.0571333  ,  0.00100142 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260124  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24326    ,  2.17424e-42,  3.71615e-05])
260125  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17642e-42,  3.71615e-05])
260126  , -47172.3    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71986e-05])
260130  , -47153.5    , array([ 0.0571101  ,  0.00100022 ,  3.24003    ,  2.17424e-42,  3.72216e-05])
260134  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260135  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260136  , -47195.4    , array([ 0.0571905  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260137  , -47217.8    , array([ 0.0571333  ,  0.00100142 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260138  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24326    ,  2.17424e-42,  3.71615e-05])
260139  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17642e-42,  3.71615e-05])
260140  , -47172.3    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71986e-05])
260141  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260142  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260143  , -47195.4    , array([ 0.0571905  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260144  , -47217.8    , array([ 0.0571333  ,  0.00100142 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260145  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24326    ,  2.17424e-42,  3.71615e-05])
260146  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17642e-42,  3.71615e-05])
260147  , -47172.3    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71986e-05])
260151  , -47185.6    , array([ 0.0571217  ,  0.00100082 ,  3.24002    ,  2.17424e-42,  3.71915e-05])
260155  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260156  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260157  , -47195.4    , array([ 0.0571905  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260158  , -47217.8    , array([ 0.0571333  ,  0.00100142 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260159  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24326    ,  2.17424e-42,  3.71615e-05])
260160  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17642e-42,  3.71615e-05])
260161  , -47172.3    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71986e-05])
260162  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260163  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260164  , -47195.4    , array([ 0.0571905  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260165  , -47217.8    , array([ 0.0571333  ,  0.00100142 ,  3.24002    ,  2.17424e-42,  3.71615e-05])
260166  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24326    ,  2.17424e-42,  3.71615e-05])
260167  , -47195.2    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17642e-42,  3.71615e-05])
260168  , -47172.3    , array([ 0.0571333  ,  0.00100042 ,  3.24002    ,  2.17424e-42,  3.71986e-05])
260169  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260170  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260171  , -47179.3    , array([ 0.0571847  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260172  , -47201.7    , array([ 0.0571275  ,  0.00100112 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260173  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24326    ,  2.17424e-42,  3.71765e-05])
260174  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17642e-42,  3.71765e-05])
260175  , -47156.2    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.72137e-05])
260176  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260177  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260178  , -47179.3    , array([ 0.0571847  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260179  , -47201.7    , array([ 0.0571275  ,  0.00100112 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260180  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24326    ,  2.17424e-42,  3.71765e-05])
260181  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17642e-42,  3.71765e-05])
260182  , -47156.2    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.72137e-05])
260183  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260184  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260185  , -47179.3    , array([ 0.0571847  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260186  , -47201.7    , array([ 0.0571275  ,  0.00100112 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260187  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24326    ,  2.17424e-42,  3.71765e-05])
260188  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17642e-42,  3.71765e-05])
260189  , -47156.2    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.72137e-05])
260193  , -47193.7    , array([ 0.0571246  ,  0.00100097 ,  3.24002    ,  2.17424e-42,  3.7184e-05 ])
260197  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260198  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260199  , -47179.3    , array([ 0.0571847  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260200  , -47201.7    , array([ 0.0571275  ,  0.00100112 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260201  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24326    ,  2.17424e-42,  3.71765e-05])
260202  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17642e-42,  3.71765e-05])
260203  , -47156.2    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.72137e-05])
260204  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260205  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260206  , -47179.3    , array([ 0.0571847  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260207  , -47201.7    , array([ 0.0571275  ,  0.00100112 ,  3.24002    ,  2.17424e-42,  3.71765e-05])
260208  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24326    ,  2.17424e-42,  3.71765e-05])
260209  , -47179.1    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17642e-42,  3.71765e-05])
260210  , -47156.2    , array([ 0.0571275  ,  0.00100012 ,  3.24002    ,  2.17424e-42,  3.72137e-05])
260211  , -47175.1    , array([ 0.057126   ,  0.00100004 ,  3.24002    ,  2.17424e-42,  3.71802e-05])
260212  , -47175.1    , array([ 0.057126   ,  0.00100004 ,  3.24002    ,  2.17424e-42,  3.71802e-05])
260213  , -47175.3    , array([ 0.0571832  ,  0.00100004 ,  3.24002    ,  2.17424e-42,  3.71802e-05])
260214  , -47197.7    , array([ 0.057126   ,  0.00100104 ,  3.24002    ,  2.17424e-42,  3.71802e-05])
260215  , -47175.1    , array([ 0.057126   ,  0.00100004 ,  3.24326    ,  2.17424e-42,  3.71802e-05])
260216  , -47175.1    , array([ 0.057126   ,  0.00100004 ,  3.24002    ,  2.17642e-42,  3.71802e-05])
260217  , -47152.2    , array([ 0.057126   ,  0.00100004 ,  3.24002    ,  2.17424e-42,  3.72174e-05])
260218  , -47175.1    , array([ 0.057126   ,  0.00100004 ,  3.24002    ,  2.17424e-42,  3.71802e-05])
260219  , -47175.1    , array([ 0.057126   ,  0.00100004 ,  3.24002    ,  2.17424e-42,  3.71802e-05])
260220  , -47175.3    , array([ 0.0571832  ,  0.00100004 ,  3.24002    ,  2.17424e-42,  3.71802e-05])
260221  , -47197.7    , array([ 0.057126   ,  0.00100104 ,  3.24002    ,  2.17424e-42,  3.71802e-05])
260222  , -47175.1    , array([ 0.057126   ,  0.00100004 ,  3.24326    ,  2.17424e-42,  3.71802e-05])
260223  , -47175.1    , array([ 0.057126   ,  0.00100004 ,  3.24002    ,  2.17642e-42,  3.71802e-05])
260224  , -47152.2    , array([ 0.057126   ,  0.00100004 ,  3.24002    ,  2.17424e-42,  3.72174e-05])
260225  , -47175.1    , array([ 0.057126   ,  0.00100004 ,  3.24002    ,  2.17424e-42,  3.71802e-05])
260226  , -47175.1    , array([ 0.057126   ,  0.00100004 ,  3.24002    ,  2.17424e-42,  3.71802e-05])
260227  , -47175.3    , array([ 0.0571832  ,  0.00100004 ,  3.24002    ,  2.17424e-42,  3.71802e-05])
260228  , -47197.7    , array([ 0.057126   ,  0.00100104 ,  3.24002    ,  2.17424e-42,  3.71802e-05])
260229  , -47175.1    , array([ 0.057126   ,  0.00100004 ,  3.24326    ,  2.17424e-42,  3.71802e-05])
260230  , -47175.1    , array([ 0.057126   ,  0.00100004 ,  3.24002    ,  2.17642e-42,  3.71802e-05])
260231  , -47152.2    , array([ 0.057126   ,  0.00100004 ,  3.24002    ,  2.17424e-42,  3.72174e-05])
260232  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260233  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260234  , -47173.3    , array([ 0.0571825  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260235  , -47195.7    , array([ 0.0571253  ,  0.00100101 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260236  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24326    ,  2.17424e-42,  3.71821e-05])
260237  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17642e-42,  3.71821e-05])
260238  , -47150.2    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.72193e-05])
260239  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260240  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260241  , -47173.3    , array([ 0.0571825  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260242  , -47195.7    , array([ 0.0571253  ,  0.00100101 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260243  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24326    ,  2.17424e-42,  3.71821e-05])
260244  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17642e-42,  3.71821e-05])
260245  , -47150.2    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.72193e-05])
260246  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260247  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260248  , -47173.3    , array([ 0.0571825  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260249  , -47195.7    , array([ 0.0571253  ,  0.00100101 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260250  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24326    ,  2.17424e-42,  3.71821e-05])
260251  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17642e-42,  3.71821e-05])
260252  , -47150.2    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.72193e-05])
260256  , -47194.7    , array([ 0.057125   ,  0.00100099 ,  3.24002    ,  2.17424e-42,  3.71831e-05])
260260  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260261  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260262  , -47173.3    , array([ 0.0571825  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260263  , -47195.7    , array([ 0.0571253  ,  0.00100101 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260264  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24326    ,  2.17424e-42,  3.71821e-05])
260265  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17642e-42,  3.71821e-05])
260266  , -47150.2    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.72193e-05])
260267  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260268  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260269  , -47173.3    , array([ 0.0571825  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260270  , -47195.7    , array([ 0.0571253  ,  0.00100101 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260271  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24326    ,  2.17424e-42,  3.71821e-05])
260272  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17642e-42,  3.71821e-05])
260273  , -47150.2    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.72193e-05])
260277  , -47195.2    , array([ 0.0571251  ,  0.001001   ,  3.24002    ,  2.17424e-42,  3.71826e-05])
260281  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260282  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260283  , -47173.3    , array([ 0.0571825  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260284  , -47195.7    , array([ 0.0571253  ,  0.00100101 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260285  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24326    ,  2.17424e-42,  3.71821e-05])
260286  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17642e-42,  3.71821e-05])
260287  , -47150.2    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.72193e-05])
260291  , -47195.4    , array([ 0.0571252  ,  0.001001   ,  3.24002    ,  2.17424e-42,  3.71824e-05])
260295  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260296  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260297  , -47173.3    , array([ 0.0571825  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260298  , -47195.7    , array([ 0.0571253  ,  0.00100101 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260299  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24326    ,  2.17424e-42,  3.71821e-05])
260300  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17642e-42,  3.71821e-05])
260301  , -47150.2    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.72193e-05])
260302  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260303  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260304  , -47173.3    , array([ 0.0571825  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260305  , -47195.7    , array([ 0.0571253  ,  0.00100101 ,  3.24002    ,  2.17424e-42,  3.71821e-05])
260306  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24326    ,  2.17424e-42,  3.71821e-05])
260307  , -47173.1    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17642e-42,  3.71821e-05])
260308  , -47150.2    , array([ 0.0571253  ,  0.00100001 ,  3.24002    ,  2.17424e-42,  3.72193e-05])
260309  , -47172.9    , array([ 0.0571253  ,  0.001      ,  3.24002    ,  2.17424e-42,  3.71823e-05])
260310  , -47172.9    , array([ 0.0571253  ,  0.001      ,  3.24002    ,  2.17424e-42,  3.71823e-05])
260311  , -47173.1    , array([ 0.0571824  ,  0.001      ,  3.24002    ,  2.17424e-42,  3.71823e-05])
260312  , -47195.5    , array([ 0.0571253  ,  0.001001   ,  3.24002    ,  2.17424e-42,  3.71823e-05])
260313  , -47172.9    , array([ 0.0571253  ,  0.001      ,  3.24326    ,  2.17424e-42,  3.71823e-05])
260314  , -47172.9    , array([ 0.0571253  ,  0.001      ,  3.24002    ,  2.17642e-42,  3.71823e-05])
260315  , -47150      , array([ 0.0571253  ,  0.001      ,  3.24002    ,  2.17424e-42,  3.72195e-05])
260316  , -47172.9    , array([ 0.0571253  ,  0.001      ,  3.24002    ,  2.17424e-42,  3.71823e-05])
260317  , -47172.9    , array([ 0.0571253  ,  0.001      ,  3.24002    ,  2.17424e-42,  3.71823e-05])
260318  , -47173.1    , array([ 0.0571824  ,  0.001      ,  3.24002    ,  2.17424e-42,  3.71823e-05])
260319  , -47195.5    , array([ 0.0571253  ,  0.001001   ,  3.24002    ,  2.17424e-42,  3.71823e-05])
260320  , -47172.9    , array([ 0.0571253  ,  0.001      ,  3.24326    ,  2.17424e-42,  3.71823e-05])
260321  , -47172.9    , array([ 0.0571253  ,  0.001      ,  3.24002    ,  2.17642e-42,  3.71823e-05])
260322  , -47150      , array([ 0.0571253  ,  0.001      ,  3.24002    ,  2.17424e-42,  3.72195e-05])
260323  , -47172.9    , array([ 0.0571253  ,  0.001      ,  3.24002    ,  2.17424e-42,  3.71823e-05])
260324  , -47172.9    , array([ 0.0571253  ,  0.001      ,  3.24002    ,  2.17424e-42,  3.71823e-05])
260325  , -47173.1    , array([ 0.0571824  ,  0.001      ,  3.24002    ,  2.17424e-42,  3.71823e-05])
260326  , -47195.5    , array([ 0.0571253  ,  0.001001   ,  3.24002    ,  2.17424e-42,  3.71823e-05])
260327  , -47172.9    , array([ 0.0571253  ,  0.001      ,  3.24326    ,  2.17424e-42,  3.71823e-05])
260328  , -47172.9    , array([ 0.0571253  ,  0.001      ,  3.24002    ,  2.17642e-42,  3.71823e-05])
260329  , -47150      , array([ 0.0571253  ,  0.001      ,  3.24002    ,  2.17424e-42,  3.72195e-05])
260330  , -79088.6    , array([ 0.285582   ,  0.116016   ,  3.22004    ,  2.17424e-42,  6.26407e-08])
260331  , -79088.6    , array([ 0.285582   ,  0.116016   ,  3.22004    ,  2.17424e-42,  6.26407e-08])
260332  , -79088.6    , array([ 0.285867   ,  0.116016   ,  3.22004    ,  2.17424e-42,  6.26407e-08])
260333  , -79088.6    , array([ 0.285582   ,  0.116132   ,  3.22004    ,  2.17424e-42,  6.26407e-08])
260334  , -79088.6    , array([ 0.285582   ,  0.116016   ,  3.22327    ,  2.17424e-42,  6.26407e-08])
260335  , -79088.6    , array([ 0.285582   ,  0.116016   ,  3.22004    ,  2.17642e-42,  6.26407e-08])
260336  , -79088.6    , array([ 0.285582   ,  0.116016   ,  3.22004    ,  2.17424e-42,  6.27034e-08])
260337  , -79087.8    , array([ 0.2573     ,  0.0852574  ,  3.22133    ,  2.17424e-42,  9.47515e-08])
260338  , -79087.8    , array([ 0.2573     ,  0.0852574  ,  3.22133    ,  2.17424e-42,  9.47515e-08])
260339  , -79087.8    , array([ 0.257557   ,  0.0852574  ,  3.22133    ,  2.17424e-42,  9.47515e-08])
260340  , -79087.8    , array([ 0.2573     ,  0.0853427  ,  3.22133    ,  2.17424e-42,  9.47515e-08])
260341  , -79087.8    , array([ 0.2573     ,  0.0852574  ,  3.22456    ,  2.17424e-42,  9.47515e-08])
260342  , -79087.8    , array([ 0.2573     ,  0.0852574  ,  3.22133    ,  2.17642e-42,  9.47515e-08])
260343  , -79087.8    , array([ 0.2573     ,  0.0852574  ,  3.22133    ,  2.17424e-42,  9.48463e-08])
260344  , -79083.1    , array([ 0.208861   ,  0.0460425  ,  3.22392    ,  2.17424e-42,  2.16793e-07])
260345  , -79083.1    , array([ 0.208861   ,  0.0460425  ,  3.22392    ,  2.17424e-42,  2.16793e-07])
260346  , -79083.1    , array([ 0.20907    ,  0.0460425  ,  3.22392    ,  2.17424e-42,  2.16793e-07])
260347  , -79083.1    , array([ 0.208861   ,  0.0460886  ,  3.22392    ,  2.17424e-42,  2.16793e-07])
260348  , -79083.1    , array([ 0.208861   ,  0.0460425  ,  3.22714    ,  2.17424e-42,  2.16793e-07])
260349  , -79083.1    , array([ 0.208861   ,  0.0460425  ,  3.22392    ,  2.17642e-42,  2.16793e-07])
260350  , -79083.1    , array([ 0.208861   ,  0.0460425  ,  3.22392    ,  2.17424e-42,  2.1701e-07 ])
260351  , -78983.6    , array([ 0.137624   ,  0.013428   ,  3.22909    ,  2.17424e-42,  1.13491e-06])
260352  , -78983.6    , array([ 0.137624   ,  0.013428   ,  3.22909    ,  2.17424e-42,  1.13491e-06])
260353  , -78983.6    , array([ 0.137762   ,  0.013428   ,  3.22909    ,  2.17424e-42,  1.13491e-06])
260354  , -78983.7    , array([ 0.137624   ,  0.0134415  ,  3.22909    ,  2.17424e-42,  1.13491e-06])
260355  , -78983.6    , array([ 0.137624   ,  0.013428   ,  3.23232    ,  2.17424e-42,  1.13491e-06])
260356  , -78983.6    , array([ 0.137624   ,  0.013428   ,  3.22909    ,  2.17642e-42,  1.13491e-06])
260357  , -78983.5    , array([ 0.137624   ,  0.013428   ,  3.22909    ,  2.17424e-42,  1.13605e-06])
260358  , -53790.9    , array([ 0.0597542  ,  0.00114214 ,  3.23946    ,  2.17424e-42,  3.11025e-05])
260359  , -53790.9    , array([ 0.0597542  ,  0.00114214 ,  3.23946    ,  2.17424e-42,  3.11025e-05])
260360  , -53791.1    , array([ 0.0598139  ,  0.00114214 ,  3.23946    ,  2.17424e-42,  3.11025e-05])
260361  , -53810.3    , array([ 0.0597542  ,  0.00114329 ,  3.23946    ,  2.17424e-42,  3.11025e-05])
260362  , -53790.9    , array([ 0.0597542  ,  0.00114214 ,  3.2427     ,  2.17424e-42,  3.11025e-05])
260363  , -53790.9    , array([ 0.0597542  ,  0.00114214 ,  3.23946    ,  2.17642e-42,  3.11025e-05])
260364  , -53771.2    , array([ 0.0597542  ,  0.00114214 ,  3.23946    ,  2.17424e-42,  3.11336e-05])
260371  , -50077.4    , array([ 0.0582164  ,  0.00105749 ,  3.23979    ,  2.17424e-42,  3.44927e-05])
260372  , -50077.4    , array([ 0.0582164  ,  0.00105749 ,  3.23979    ,  2.17424e-42,  3.44927e-05])
260373  , -50077.7    , array([ 0.0582747  ,  0.00105749 ,  3.23979    ,  2.17424e-42,  3.44927e-05])
260374  , -50098.7    , array([ 0.0582164  ,  0.00105854 ,  3.23979    ,  2.17424e-42,  3.44927e-05])
260375  , -50077.4    , array([ 0.0582164  ,  0.00105749 ,  3.24303    ,  2.17424e-42,  3.44927e-05])
260376  , -50077.4    , array([ 0.0582164  ,  0.00105749 ,  3.23979    ,  2.17642e-42,  3.44927e-05])
260377  , -50055.8    , array([ 0.0582164  ,  0.00105749 ,  3.23979    ,  2.17424e-42,  3.45272e-05])
260378  , -48094.5    , array([ 0.0574624  ,  0.00101754 ,  3.23995    ,  2.17424e-42,  3.6324e-05 ])
260379  , -48094.5    , array([ 0.0574624  ,  0.00101754 ,  3.23995    ,  2.17424e-42,  3.6324e-05 ])
260380  , -48094.7    , array([ 0.0575199  ,  0.00101754 ,  3.23995    ,  2.17424e-42,  3.6324e-05 ])
260381  , -48116.7    , array([ 0.0574624  ,  0.00101856 ,  3.23995    ,  2.17424e-42,  3.6324e-05 ])
260382  , -48094.5    , array([ 0.0574624  ,  0.00101754 ,  3.24319    ,  2.17424e-42,  3.6324e-05 ])
260383  , -48094.5    , array([ 0.0574624  ,  0.00101754 ,  3.23995    ,  2.17642e-42,  3.6324e-05 ])
260384  , -48072      , array([ 0.0574624  ,  0.00101754 ,  3.23995    ,  2.17424e-42,  3.63603e-05])
260386  , -47586.1    , array([ 0.0572755  ,  0.00100779 ,  3.23999    ,  2.17424e-42,  3.67968e-05])
260387  , -47586.1    , array([ 0.0572755  ,  0.00100779 ,  3.23999    ,  2.17424e-42,  3.67968e-05])
260388  , -47586.4    , array([ 0.0573328  ,  0.00100779 ,  3.23999    ,  2.17424e-42,  3.67968e-05])
260389  , -47608.6    , array([ 0.0572755  ,  0.0010088  ,  3.23999    ,  2.17424e-42,  3.67968e-05])
260390  , -47586.1    , array([ 0.0572755  ,  0.00100779 ,  3.24323    ,  2.17424e-42,  3.67968e-05])
260391  , -47586.1    , array([ 0.0572755  ,  0.00100779 ,  3.23999    ,  2.17642e-42,  3.67968e-05])
260392  , -47563.4    , array([ 0.0572755  ,  0.00100779 ,  3.23999    ,  2.17424e-42,  3.68336e-05])
260393  , -47330.1    , array([ 0.0571822  ,  0.00100295 ,  3.24001    ,  2.17424e-42,  3.70355e-05])
260394  , -47330.1    , array([ 0.0571822  ,  0.00100295 ,  3.24001    ,  2.17424e-42,  3.70355e-05])
260395  , -47330.3    , array([ 0.0572394  ,  0.00100295 ,  3.24001    ,  2.17424e-42,  3.70355e-05])
260396  , -47352.7    , array([ 0.0571822  ,  0.00100395 ,  3.24001    ,  2.17424e-42,  3.70355e-05])
260397  , -47330.1    , array([ 0.0571822  ,  0.00100295 ,  3.24325    ,  2.17424e-42,  3.70355e-05])
260398  , -47330.1    , array([ 0.0571822  ,  0.00100295 ,  3.24001    ,  2.17642e-42,  3.70355e-05])
260399  , -47307.3    , array([ 0.0571822  ,  0.00100295 ,  3.24001    ,  2.17424e-42,  3.70725e-05])
