Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2067.58	4145.16	1456.85	6414.47	2.9839,0.3093,0.9578,2.6969,30.0
our_model	Round_1_Replicate_2	-2001.57	4013.14	1323.7	6620.85	2.967,0.2511,1.005,3.3823,30.0
our_model	Round_1_Replicate_3	-1330.16	2670.32	39.03	19977.07	0.987,0.1115,5.3416,1.4218,0.0522
our_model	Round_1_Replicate_4	-2009.58	4029.16	1340.54	7933.71	2.4653,0.2162,1.2001,3.9166,30.0
our_model	Round_1_Replicate_5	-2037.48	4084.96	1397.33	7136.91	2.7083,0.2606,1.071,3.2224,30.0
our_model	Round_1_Replicate_6	-2103.55	4217.1	1526.3	9078.59	2.0875,0.2323,1.3506,3.567,30.0
our_model	Round_1_Replicate_7	-2478.47	4966.94	2213.58	3271.05	5.4567,0.907,0.4858,0.8741,30.0
our_model	Round_1_Replicate_8	-2013.88	4037.76	1349.47	7701.71	2.5342,0.226,1.1631,3.7409,30.0
our_model	Round_1_Replicate_9	-2004.28	4018.56	1329.45	8990.95	2.1815,0.187,1.363,4.5367,30.0
our_model	Round_1_Replicate_10	-2715.72	5441.44	2627.12	4411.17	3.9148,0.7685,0.6637,1.0079,30.0
our_model	Round_2_Replicate_1	-1344.65	2699.3	66.95	19759.73	1.0292,0.1221,4.894,1.4461,0.0581
our_model	Round_2_Replicate_2	-1311.35	2632.7	0.84	19986.92	1.0153,0.0984,4.9837,2.6106,0.0494
our_model	Round_2_Replicate_3	-1325.71	2661.42	29.91	20102.45	1.0007,0.0848,4.861,3.2968,0.0423
our_model	Round_2_Replicate_4	-1311.17	2632.34	0.49	20000.67	1.0051,0.0981,4.9512,2.6031,0.0491
our_model	Round_2_Replicate_5	-1312.56	2635.12	3.26	19968.51	1.0231,0.0961,4.7828,2.7732,0.0481
our_model	Round_2_Replicate_6	-1313.96	2637.92	6.01	19935.2	1.007,0.1069,5.0092,2.3204,0.0541
our_model	Round_2_Replicate_7	-1311.0	2632.0	0.14	19992.76	1.0003,0.1009,5.0042,2.436,0.0503
our_model	Round_2_Replicate_8	-1318.98	2647.96	16.19	20061.94	0.9568,0.1065,5.3372,1.8381,0.0514
our_model	Round_2_Replicate_9	-1334.7	2679.4	48.2	19967.35	1.1031,0.0849,4.8704,3.1864,0.0413
our_model	Round_2_Replicate_10	-1365.06	2740.12	110.5	20163.51	1.0053,0.0717,4.491,4.1412,0.035
our_model	Round_2_Replicate_11	-1342.68	2695.36	64.23	19861.58	1.0172,0.1157,5.1302,1.2797,0.0529
our_model	Round_2_Replicate_12	-1387.7	2785.4	149.59	19549.16	1.0678,0.1367,4.7477,1.4375,0.0682
our_model	Round_2_Replicate_13	-1320.47	2650.94	19.25	19959.64	1.0673,0.09,4.7444,2.7385,0.0436
our_model	Round_2_Replicate_14	-1347.42	2704.84	72.47	19729.84	1.0482,0.1241,5.0067,1.5187,0.0603
our_model	Round_2_Replicate_15	-1315.0	2640.0	8.18	19968.83	1.0477,0.0941,4.9359,2.7842,0.0469
our_model	Round_2_Replicate_16	-1352.43	2714.86	81.93	19658.29	1.0715,0.1253,4.8751,1.6361,0.0614
our_model	Round_2_Replicate_17	-1316.93	2643.86	11.98	19836.86	1.076,0.1039,4.8825,2.4593,0.0521
our_model	Round_2_Replicate_18	-1311.84	2633.68	1.81	19982.3	1.0122,0.0971,4.8262,2.6233,0.0482
our_model	Round_2_Replicate_19	-1336.13	2682.26	50.94	20087.27	1.0178,0.0804,4.6081,3.5922,0.0399
our_model	Round_2_Replicate_20	-1312.15	2634.3	2.44	19998.44	0.9891,0.1042,5.1082,2.2874,0.0521
