149552  , -41215.5    , array([ 0.736693   ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149553  , -41215.5    , array([ 0.736693   ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149554  , -37251.5    , array([ 1.73669    ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149555  , -42205      , array([ 3.35473    ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149556  , -37251.5    , array([ 1.73669    ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149557  , -39093.4    , array([ 2.35473    ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149558  , -36727.1    , array([ 1.35473    ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149559  , -37140.3    , array([ 1.11856    ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149560  , -36737.2    , array([ 1.40981    ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149561  , -36726.7    , array([ 1.3684     ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149562  , -36727.2    , array([ 1.37472    ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149563  , -36726.6    , array([ 1.36209    ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149564  , -36726.6    , array([ 1.36209    ,  4.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149565  , -39163.1    , array([ 1.36209    ,  5.02654    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149566  , -29950.3    , array([ 1.36209    ,  2.40851    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149568  , -29950.3    , array([ 1.36209    ,  2.40851    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149569  , -21791.3    , array([ 1.36209    ,  1.40851    ,  4.46666e-59,  0.549646   ,  0.189285   ])
149570  , -13721.8    , array([ 1.36209    ,  0.790472   ,  4.46666e-59,  0.549646   ,  0.189285   ])
149571  , -9461.76    , array([ 1.36209    ,  0.408506   ,  4.46666e-59,  0.549646   ,  0.189285   ])
149572  , -19197.9    , array([ 1.36209    ,  0.172438   ,  4.46666e-59,  0.549646   ,  0.189285   ])
149573  , -10247.7    , array([ 1.36209    ,  0.533712   ,  4.46666e-59,  0.549646   ,  0.189285   ])
149574  , -10451.4    , array([ 1.36209    ,  0.305841   ,  4.46666e-59,  0.549646   ,  0.189285   ])
149575  , -9548.24    , array([ 1.36209    ,  0.444687   ,  4.46666e-59,  0.549646   ,  0.189285   ])
149576  , -9555.26    , array([ 1.36209    ,  0.372326   ,  4.46666e-59,  0.549646   ,  0.189285   ])
149577  , -9461.76    , array([ 1.36209    ,  0.408506   ,  4.46666e-59,  0.549646   ,  0.189285   ])
149578  , -6071.13    , array([ 1.36209    ,  0.408506   ,  1          ,  0.549646   ,  0.189285   ])
149579  , -4355.67    , array([ 1.36209    ,  0.408506   ,  2.61803    ,  0.549646   ,  0.189285   ])
149580  , -4430.88    , array([ 1.36209    ,  0.408506   ,  2.40455    ,  0.549646   ,  0.189285   ])
149581  , -5507.31    , array([ 1.36209    ,  0.408506   ,  5.23607    ,  0.549646   ,  0.189285   ])
149582  , -4355.67    , array([ 1.36209    ,  0.408506   ,  2.61803    ,  0.549646   ,  0.189285   ])
149583  , -4412.76    , array([ 1.36209    ,  0.408506   ,  3.61803    ,  0.549646   ,  0.189285   ])
149584  , -4678.91    , array([ 1.36209    ,  0.408506   ,  2          ,  0.549646   ,  0.189285   ])
