20677   , -56489.1    , array([ 0.00655803 ,  0.173064   ,  3.80774e-13,  2.34979e-17,  0.00113408 ])
20678   , -56470.8    , array([ 0.00656459 ,  0.173064   ,  3.80774e-13,  2.34979e-17,  0.00113408 ])
20679   , -56492.1    , array([ 0.00655803 ,  0.173237   ,  3.80774e-13,  2.34979e-17,  0.00113408 ])
20680   , -56489.1    , array([ 0.00655803 ,  0.173064   ,  3.81155e-13,  2.34979e-17,  0.00113408 ])
20681   , -56489.1    , array([ 0.00655803 ,  0.173064   ,  3.80774e-13,  2.35215e-17,  0.00113408 ])
20682   , -56504      , array([ 0.00655803 ,  0.173064   ,  3.80774e-13,  2.34979e-17,  0.00113522 ])
20683   , -56489.1    , array([ 0.00655803 ,  0.173064   ,  3.80774e-13,  2.34979e-17,  0.00113408 ])
20684   , -56817.8    , array([ 0.0142906  ,  0.152372   ,  3.80774e-13,  2.34979e-17,  0.000603869])
20685   , -56817.8    , array([ 0.0142906  ,  0.152372   ,  3.80774e-13,  2.34979e-17,  0.000603869])
20686   , -56826.5    , array([ 0.0143049  ,  0.152372   ,  3.80774e-13,  2.34979e-17,  0.000603869])
20687   , -56820.5    , array([ 0.0142906  ,  0.152524   ,  3.80774e-13,  2.34979e-17,  0.000603869])
20688   , -56817.8    , array([ 0.0142906  ,  0.152372   ,  3.81155e-13,  2.34979e-17,  0.000603869])
20689   , -56817.8    , array([ 0.0142906  ,  0.152372   ,  3.80774e-13,  2.35215e-17,  0.000603869])
20690   , -56806.1    , array([ 0.0142906  ,  0.152372   ,  3.80774e-13,  2.34979e-17,  0.000604473])
20691   , -51815.4    , array([ 0.00912677 ,  0.163961   ,  3.80774e-13,  2.34979e-17,  0.000867965])
20692   , -51815.4    , array([ 0.00912677 ,  0.163961   ,  3.80774e-13,  2.34979e-17,  0.000867965])
20693   , -51814.4    , array([ 0.0091359  ,  0.163961   ,  3.80774e-13,  2.34979e-17,  0.000867965])
20694   , -51818.3    , array([ 0.00912677 ,  0.164125   ,  3.80774e-13,  2.34979e-17,  0.000867965])
20695   , -51815.4    , array([ 0.00912677 ,  0.163961   ,  3.81155e-13,  2.34979e-17,  0.000867965])
20696   , -51815.4    , array([ 0.00912677 ,  0.163961   ,  3.80774e-13,  2.35215e-17,  0.000867965])
20697   , -51813.4    , array([ 0.00912677 ,  0.163961   ,  3.80774e-13,  2.34979e-17,  0.000868834])
20698   , -16780.8    , array([ 0.0277124  ,  0.0202646  ,  3.80774e-13,  2.34979e-17,  0.00276727 ])
20699   , -16780.8    , array([ 0.0277124  ,  0.0202646  ,  3.80774e-13,  2.34979e-17,  0.00276727 ])
20700   , -16771.7    , array([ 0.0277401  ,  0.0202646  ,  3.80774e-13,  2.34979e-17,  0.00276727 ])
20701   , -16797.1    , array([ 0.0277124  ,  0.0202849  ,  3.80774e-13,  2.34979e-17,  0.00276727 ])
20702   , -16780.8    , array([ 0.0277124  ,  0.0202646  ,  3.81155e-13,  2.34979e-17,  0.00276727 ])
20703   , -16780.8    , array([ 0.0277124  ,  0.0202646  ,  3.80774e-13,  2.35215e-17,  0.00276727 ])
20704   , -16773.4    , array([ 0.0277124  ,  0.0202646  ,  3.80774e-13,  2.34979e-17,  0.00277004 ])
20712   , -16706.9    , array([ 0.0277556  ,  0.0202052  ,  3.80774e-13,  2.34979e-17,  0.00277178 ])
20713   , -16706.9    , array([ 0.0277556  ,  0.0202052  ,  3.80774e-13,  2.34979e-17,  0.00277178 ])
20714   , -16697.8    , array([ 0.0277834  ,  0.0202052  ,  3.80774e-13,  2.34979e-17,  0.00277178 ])
20715   , -16723.1    , array([ 0.0277556  ,  0.0202254  ,  3.80774e-13,  2.34979e-17,  0.00277178 ])
20716   , -16706.9    , array([ 0.0277556  ,  0.0202052  ,  3.81155e-13,  2.34979e-17,  0.00277178 ])
20717   , -16706.9    , array([ 0.0277556  ,  0.0202052  ,  3.80774e-13,  2.35215e-17,  0.00277178 ])
20718   , -16699.5    , array([ 0.0277556  ,  0.0202052  ,  3.80774e-13,  2.34979e-17,  0.00277455 ])
20719   , -15113      , array([ 0.0287285  ,  0.0189364  ,  3.80774e-13,  2.34979e-17,  0.00287328 ])
20720   , -15113      , array([ 0.0287285  ,  0.0189364  ,  3.80774e-13,  2.34979e-17,  0.00287328 ])
20721   , -15103.7    , array([ 0.0287573  ,  0.0189364  ,  3.80774e-13,  2.34979e-17,  0.00287328 ])
20722   , -15128.4    , array([ 0.0287285  ,  0.0189553  ,  3.80774e-13,  2.34979e-17,  0.00287328 ])
20723   , -15113      , array([ 0.0287285  ,  0.0189364  ,  3.81155e-13,  2.34979e-17,  0.00287328 ])
20724   , -15113      , array([ 0.0287285  ,  0.0189364  ,  3.80774e-13,  2.35215e-17,  0.00287328 ])
20725   , -15106.6    , array([ 0.0287285  ,  0.0189364  ,  3.80774e-13,  2.34979e-17,  0.00287616 ])
20733   , -15096.6    , array([ 0.028739   ,  0.0189234  ,  3.80774e-13,  2.34979e-17,  0.00287438 ])
20734   , -15096.6    , array([ 0.028739   ,  0.0189234  ,  3.80774e-13,  2.34979e-17,  0.00287438 ])
20735   , -15087.3    , array([ 0.0287678  ,  0.0189234  ,  3.80774e-13,  2.34979e-17,  0.00287438 ])
20736   , -15112      , array([ 0.028739   ,  0.0189423  ,  3.80774e-13,  2.34979e-17,  0.00287438 ])
20737   , -15096.6    , array([ 0.028739   ,  0.0189234  ,  3.81155e-13,  2.34979e-17,  0.00287438 ])
20738   , -15096.6    , array([ 0.028739   ,  0.0189234  ,  3.80774e-13,  2.35215e-17,  0.00287438 ])
20739   , -15090.2    , array([ 0.028739   ,  0.0189234  ,  3.80774e-13,  2.34979e-17,  0.00287725 ])
20740   , -14717.6    , array([ 0.0289838  ,  0.0186236  ,  3.80774e-13,  2.34979e-17,  0.00289994 ])
20741   , -14717.6    , array([ 0.0289838  ,  0.0186236  ,  3.80774e-13,  2.34979e-17,  0.00289994 ])
20742   , -14708.2    , array([ 0.0290128  ,  0.0186236  ,  3.80774e-13,  2.34979e-17,  0.00289994 ])
20743   , -14732.7    , array([ 0.0289838  ,  0.0186423  ,  3.80774e-13,  2.34979e-17,  0.00289994 ])
20744   , -14717.6    , array([ 0.0289838  ,  0.0186236  ,  3.81155e-13,  2.34979e-17,  0.00289994 ])
20745   , -14717.6    , array([ 0.0289838  ,  0.0186236  ,  3.80774e-13,  2.35215e-17,  0.00289994 ])
20746   , -14711.4    , array([ 0.0289838  ,  0.0186236  ,  3.80774e-13,  2.34979e-17,  0.00290284 ])
20747   , -130769     , array([ 0.0868322  ,  0.00236069 ,  3.80774e-13,  2.34979e-17,  0.00911698 ])
20748   , -130769     , array([ 0.0868322  ,  0.00236069 ,  3.80774e-13,  2.34979e-17,  0.00911698 ])
20749   , -130764     , array([ 0.0869191  ,  0.00236069 ,  3.80774e-13,  2.34979e-17,  0.00911698 ])
20750   , -130625     , array([ 0.0868322  ,  0.00236305 ,  3.80774e-13,  2.34979e-17,  0.00911698 ])
20751   , -130769     , array([ 0.0868322  ,  0.00236069 ,  3.81155e-13,  2.34979e-17,  0.00911698 ])
20752   , -130769     , array([ 0.0868322  ,  0.00236069 ,  3.80774e-13,  2.35215e-17,  0.00911698 ])
20753   , -130913     , array([ 0.0868322  ,  0.00236069 ,  3.80774e-13,  2.34979e-17,  0.0091261  ])
20754   , -7509.32    , array([ 0.0376045  ,  0.0114075  ,  3.80774e-13,  2.34979e-17,  0.00380576 ])
20755   , -7509.32    , array([ 0.0376045  ,  0.0114075  ,  3.80774e-13,  2.34979e-17,  0.00380576 ])
