Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-398.97	805.94	608.05	17551.55	30.0,0.4207,2.1648,0.9141
our_model	Round_1_Replicate_2	-395.41	798.82	600.48	43868.56	1.1835,0.1698,29.9838,0.3673
our_model	Round_1_Replicate_3	-394.7	797.4	599.29	30741.54	2.0901,0.2424,4.816,0.5692
our_model	Round_1_Replicate_4	-398.42	804.84	607.05	13890.29	30.0,0.5319,3.2739,1.185
our_model	Round_1_Replicate_5	-395.68	799.36	601.07	46036.27	2.0343,0.1616,0.4291,0.3607
our_model	Round_1_Replicate_6	-399.04	806.08	608.18	12028.82	30.0,0.6138,3.8119,1.3425
our_model	Round_1_Replicate_7	-395.61	799.22	600.82	31703.71	10.8763,0.2349,1.3385,0.5805
our_model	Round_1_Replicate_8	-397.5	803.0	605.37	40581.23	0.7581,0.1822,0.01,0.3379
our_model	Round_1_Replicate_9	-394.51	797.02	598.97	42642.62	1.6238,0.1747,2.7568,0.4213
our_model	Round_1_Replicate_10	-394.39	796.78	598.98	30526.67	4.253,0.2439,2.6965,0.637
our_model	Round_2_Replicate_1	-393.64	795.28	598.17	21884.92	29.7831,0.3397,5.3982,1.0677
our_model	Round_2_Replicate_2	-398.98	805.96	608.07	12245.33	30.0,0.603,3.7352,1.321
our_model	Round_2_Replicate_3	-394.26	796.52	599.33	22225.01	29.9031,0.3342,3.6756,0.9534
our_model	Round_2_Replicate_4	-394.44	796.88	598.78	34417.76	2.2653,0.2166,3.3278,0.5355
our_model	Round_2_Replicate_5	-394.74	797.48	599.43	49028.82	1.195,0.1519,29.3206,0.3499
our_model	Round_2_Replicate_6	-394.83	797.66	600.4	31248.52	29.9978,0.2375,1.6757,0.63
our_model	Round_2_Replicate_7	-394.45	796.9	598.82	24062.92	2.7193,0.3097,9.3559,0.7455
our_model	Round_2_Replicate_8	-398.36	804.72	606.94	15055.16	30.0,0.4907,2.9231,1.094
our_model	Round_2_Replicate_9	-397.26	802.52	604.93	17406.12	30.0,0.425,2.6452,0.9854
our_model	Round_2_Replicate_10	-399.58	807.16	609.15	11070.24	30.0,0.6666,4.1109,1.4359
our_model	Round_2_Replicate_11	-393.86	795.72	598.58	43893.72	3.3907,0.1693,2.0076,0.472
our_model	Round_2_Replicate_12	-393.39	794.78	597.72	30338.75	11.1879,0.2451,4.8474,0.7955
our_model	Round_2_Replicate_13	-399.05	806.1	608.19	12790.88	30.0,0.5772,3.4962,1.2618
our_model	Round_2_Replicate_14	-395.38	798.76	600.68	38685.02	1.434,0.1923,2.6789,0.4198
our_model	Round_2_Replicate_15	-393.96	795.92	598.76	37929.72	29.9693,0.1959,1.8893,0.577
our_model	Round_2_Replicate_16	-394.41	796.82	598.75	32187.75	2.1434,0.2316,5.1797,0.5639
our_model	Round_2_Replicate_17	-393.28	794.56	597.5	51527.46	5.9194,0.1444,2.9105,0.4801
our_model	Round_2_Replicate_18	-396.64	801.28	603.78	17221.29	30.0,0.4298,2.9307,1.0264
our_model	Round_2_Replicate_19	-393.98	795.96	598.11	42229.85	2.2868,0.1765,2.7626,0.4692
our_model	Round_2_Replicate_20	-393.62	795.24	598.12	31835.33	29.9265,0.2335,3.316,0.7381
